contig	color	chromosome
unassigned-0000811	#808080	chr21
unassigned-0000812	#808080	chr21
unassigned-0000813	#808080	chr21
unassigned-0000814	#808080	chr21
unassigned-0000815	#808080	chr21
unassigned-0000816	#00B28C	chr17
unassigned-0000817	#009E73	chr3
unassigned-0000818	#D57533	chr13
unassigned-0000819	#E6C47F	chr22
unassigned-0000820	#8C564B	chrY
unassigned-0000821	#E6C47F	chr22
unassigned-0000822	#D57533	chr13
unassigned-0000823	#E6C47F	chr22
unassigned-0000824	#E6C47F	chr22
unassigned-0000826	#E6C47F	chr22
unassigned-0000828	#D57533	chr13
unassigned-0000829	#D57533	chr13
unassigned-0000831	#CC8DB3	chr11
unassigned-0000832	#808080	chr21
unassigned-0000833	#D57533	chr13
unassigned-0000834	#808080	chr21
unassigned-0000835	#808080	chr21
unassigned-0000836	#E6C47F	chr22
unassigned-0000837	#E6C47F	chr22
unassigned-0000838	#CC8DB3	chr11
unassigned-0000839	#D57533	chr13
unassigned-0000840	#00B28C	chr17
unassigned-0000841	#E6C47F	chr22
unassigned-0000842	#E6C47F	chr22
unassigned-0000843	#E6C47F	chr22
unassigned-0000844	#E6C47F	chr22
unassigned-0000845	#E6C47F	chr22
unassigned-0000846	#808080	chr21
unassigned-0000847	#E6C47F	chr22
unassigned-0000848	#808080	chr21
unassigned-0000849	#E6C47F	chr22
unassigned-0000850	#808080	chr21
unassigned-0000851	#E6C47F	chr22
unassigned-0000852	#808080	chr21
unassigned-0000853	#E6B847	chr15
unassigned-0000854	#E6B847	chr15
unassigned-0000855	#E6B847	chr15
unassigned-0000856	#E6B847	chr15
unassigned-0000857	#808080	chr21
unassigned-0000858	#737373	chr14
unassigned-0000859	#808080	chr21
unassigned-0000860	#808080	chr21
unassigned-0000861	#808080	chr21
unassigned-0000862	#808080	chr21
unassigned-0000863	#808080	chr21
unassigned-0000864	#D57533	chr13
unassigned-0000865	#D57533	chr13
unassigned-0000866	#737373	chr14
unassigned-0000869	#808080	chr21
unassigned-0000870	#808080	chr21
unassigned-0000871	#E69F00	chr1
unassigned-0000872	#808080	chr21
unassigned-0000873	#808080	chr21
unassigned-0000874	#808080	chr21
unassigned-0000875	#808080	chr21
unassigned-0000876	#808080	chr21
unassigned-0000877	#D57533	chr13
unassigned-0000878	#808080	chr21
unassigned-0000879	#808080	chr21
unassigned-0000880	#808080	chr21
unassigned-0000881	#808080	chr21
unassigned-0000882	#808080	chr21
unassigned-0000883	#808080	chr21
unassigned-0000884	#D57533	chr13
unassigned-0000885	#737373	chr14
unassigned-0000886	#D55E00	chr6
unassigned-0000887	#D55E00	chr6
unassigned-0000888	#E6C47F	chr22
unassigned-0000889	#00B28C	chr17
unassigned-0000890	#808080	chr21
unassigned-0000891	#808080	chr21
unassigned-0000892	#808080	chr21
unassigned-0000893	#808080	chr21
unassigned-0000894	#808080	chr21
unassigned-0000895	#E69F00	chr1
unassigned-0000896	#808080	chr21
unassigned-0000897	#009E73	chr3
unassigned-0000899	#808080	chr21
unassigned-0000900	#737373	chr14
unassigned-0000901	#737373	chr14
unassigned-0000902	#808080	chr21
unassigned-0000903	#737373	chr14
unassigned-0000904	#737373	chr14
unassigned-0000905	#E6C47F	chr22
unassigned-0000906	#00B28C	chr17
unassigned-0000907	#00B28C	chr17
unassigned-0000908	#009E73	chr3
unassigned-0000909	#D55E00	chr6
unassigned-0000910	#D55E00	chr6
unassigned-0000911	#0072B2	chr5
unassigned-0000912	#D55E00	chr6
unassigned-0000915	#D57533	chr13
unassigned-0000916	#E6B847	chr15
unassigned-0000917	#8C564B	chrY
unassigned-0000918	#E6C47F	chr22
unassigned-0000919	#E6C47F	chr22
unassigned-0000920	#E6C47F	chr22
unassigned-0000921	#E6C47F	chr22
unassigned-0000922	#808080	chr21
unassigned-0000923	#E6C47F	chr22
unassigned-0000924	#E6C47F	chr22
unassigned-0000925	#D58C66	chr20
unassigned-0000926	#808080	chr21
unassigned-0000927	#00B28C	chr17
unassigned-0000928	#00B28C	chr17
unassigned-0000929	#CC8DB3	chr11
unassigned-0000930	#CC8DB3	chr11
unassigned-0000931	#CC8DB3	chr11
unassigned-0000932	#56B4E9	chr2
unassigned-0000933	#808080	chr21
unassigned-0000934	#E6C47F	chr22
unassigned-0000935	#E6C47F	chr22
unassigned-0000936	#E6C47F	chr22
unassigned-0000937	#E6C47F	chr22
unassigned-0000938	#E6C47F	chr22
unassigned-0000939	#D57533	chr13
unassigned-0000940	#E6C47F	chr22
unassigned-0000941	#E6C47F	chr22
unassigned-0000942	#D57533	chr13
unassigned-0000943	#E6C47F	chr22
unassigned-0000944	#8C564B	chrY
unassigned-0000945	#D57533	chr13
unassigned-0000946	#808080	chr21
unassigned-0000947	#E6AB23	chr8
unassigned-0000948	#808080	chr21
unassigned-0000949	#009E73	chr3
unassigned-0000950	#009E73	chr3
unassigned-0000951	#567DE9	chr16
unassigned-0000952	#808080	chr21
unassigned-0000953	#808080	chr21
unassigned-0000954	#8C564B	chrY
unassigned-0000955	#8C564B	chrY
unassigned-0000956	#8C564B	chrY
unassigned-0000957	#737373	chr14
unassigned-0000958	#737373	chr14
unassigned-0000959	#737373	chr14
unassigned-0000960	#737373	chr14
unassigned-0000961	#D57533	chr13
unassigned-0000962	#D57533	chr13
unassigned-0000963	#D57533	chr13
unassigned-0000964	#D57533	chr13
unassigned-0000965	#D57533	chr13
unassigned-0000966	#E6B847	chr15
unassigned-0000967	#808080	chr21
unassigned-0000969	#D57533	chr13
unassigned-0000971	#D57533	chr13
unassigned-0000973	#D55E00	chr6
unassigned-0000974	#D55E00	chr6
unassigned-0000975	#D55E00	chr6
unassigned-0000976	#00A880	chr10
unassigned-0000977	#E6B847	chr15
unassigned-0000979	#D57533	chr13
unassigned-0000981	#D58C66	chr20
unassigned-0000984	#56B4E9	chr2
unassigned-0000986	#D55E00	chr6
unassigned-0000989	#808080	chr21
unassigned-0000990	#0072B2	chr5
unassigned-0000991	#00B28C	chr17
unassigned-0000994	#808080	chr21
unassigned-0000996	#E6B847	chr15
unassigned-0000997	#E6B847	chr15
unassigned-0000998	#8C564B	chrY
unassigned-0001001	#D55E00	chr6
unassigned-0001003	#009E73	chr3
unassigned-0001004	#808080	chr21
unassigned-0001005	#808080	chr21
unassigned-0001006	#808080	chr21
unassigned-0001007	#808080	chr21
unassigned-0001009	#009E73	chr3
unassigned-0001010	#009E73	chr3
unassigned-0001011	#D57533	chr13
unassigned-0001012	#D57533	chr13
unassigned-0001013	#D57533	chr13
unassigned-0001014	#D57533	chr13
unassigned-0001015	#8C564B	chrY
unassigned-0001016	#808080	chr21
unassigned-0001017	#00B28C	chr17
unassigned-0001018	#8C564B	chrY
unassigned-0001019	#D57533	chr13
