contig	color
contig-0000927	#666666	chr7
contig-0000928	#567DE9	chr16
contig-0000929	#808080	chr21
contig-0000930	#808080	chr21
contig-0000931	#808080	chr21
contig-0000932	#D55E00	chr6
contig-0000933	#CC8DB3	chr11
contig-0000934	#CC8DB3	chr11
contig-0000935	#CC8DB3	chr11
contig-0000936	#CC8DB3	chr11
contig-0000937	#CC8DB3	chr11
contig-0000939	#E6AB23	chr8
contig-0000940	#E6AB23	chr8
contig-0000941	#E6AB23	chr8
contig-0000942	#E6AB23	chr8
contig-0000943	#1A7FBA	chr12
contig-0000944	#E6AB23	chr8
contig-0000946	#808080	chr21
contig-0000947	#808080	chr21
contig-0000948	#808080	chr21
contig-0000949	#808080	chr21
contig-0000950	#808080	chr21
contig-0000951	#808080	chr21
contig-0000952	#E6AB23	chr8
contig-0000953	#E6AB23	chr8
contig-0000954	#E6AB23	chr8
contig-0000955	#E6AB23	chr8
contig-0000956	#E6AB23	chr8
contig-0000957	#E6AB23	chr8
contig-0000958	#009E73	chr3
contig-0000959	#009E73	chr3
contig-0000960	#009E73	chr3
contig-0000961	#009E73	chr3
contig-0000962	#009E73	chr3
contig-0000964	#1A7FBA	chr12
contig-0000965	#CCA0BF	chr18
contig-0000966	#CCA0BF	chr18
contig-0000967	#CCA0BF	chr18
contig-0000968	#E69F00	chr1
contig-0000969	#0072B2	chr5
contig-0000970	#0072B2	chr5
contig-0000971	#D57533	chr13
contig-0000972	#E6B847	chr15
contig-0000973	#E6B847	chr15
contig-0000974	#D57533	chr13
contig-0000975	#1A7FBA	chr12
contig-0000976	#808080	chr21
contig-0000977	#808080	chr21
contig-0000978	#808080	chr21
contig-0000979	#00A880	chr10
contig-0000980	#00A880	chr10
contig-0000981	#00A880	chr10
contig-0000982	#00A880	chr10
contig-0000983	#00A880	chr10
contig-0000984	#1A7FBA	chr12
contig-0000985	#CC79A7	chr4
contig-0000986	#CC79A7	chr4
contig-0000987	#CC79A7	chr4
contig-0000988	#CC79A7	chr4
contig-0000989	#737373	chr14
contig-0000990	#737373	chr14
contig-0000991	#D58C66	chr20
contig-0000992	#D58C66	chr20
contig-0000993	#D58C66	chr20
contig-0000994	#1A7FBA	chr12
contig-0000995	#D58C66	chr20
contig-0000996	#D58C66	chr20
contig-0000997	#338CC2	chr19
contig-0000998	#338CC2	chr19
contig-0000999	#338CC2	chr19
contig-0001000	#338CC2	chr19
contig-0001001	#338CC2	chr19
contig-0001002	#00A880	chr10
contig-0001003	#CC79A7	chr4
contig-0001004	#D57533	chr13
contig-0001005	#E6B847	chr15
contig-0001006	#666666	chr7
contig-0001007	#666666	chr7
contig-0001008	#666666	chr7
contig-0001011	#CC79A7	chr4
contig-0001012	#CC79A7	chr4
contig-0001013	#CC79A7	chr4
contig-0001014	#CC79A7	chr4
contig-0001015	#CC79A7	chr4
contig-0001016	#E6B847	chr15
contig-0001017	#D55E00	chr6
contig-0001018	#D55E00	chr6
contig-0001019	#D55E00	chr6
contig-0001020	#D55E00	chr6
contig-0001021	#D55E00	chr6
contig-0001022	#56B4E9	chr2
contig-0001023	#808080	chr21
contig-0001024	#56B4E9	chr2
contig-0001025	#56B4E9	chr2
contig-0001026	#E6B847	chr15
contig-0001027	#808080	chr21
contig-0001028	#D57533	chr13
contig-0001029	#808080	chr21
contig-0001030	#00A880	chr10
contig-0001031	#00A880	chr10
contig-0001032	#00A880	chr10
contig-0001034	#808080	chr21
contig-0001035	#E6AB23	chr8
contig-0001036	#E6AB23	chr8
contig-0001037	#E6AB23	chr8
contig-0001038	#E6AB23	chr8
contig-0001039	#E6AB23	chr8
contig-0001041	#D58C66	chr20
contig-0001042	#D58C66	chr20
contig-0001043	#D58C66	chr20
contig-0001044	#D58C66	chr20
contig-0001045	#737373	chr14
contig-0001046	#D58C66	chr20
contig-0001047	#E6AB23	chr8
contig-0001048	#E6C47F	chr22
contig-0001049	#E6C47F	chr22
contig-0001050	#D57533	chr13
contig-0001052	#0072B2	chr5
contig-0001054	#E6B847	chr15
contig-0001055	#808080	chr21
contig-0001056	#E6B847	chr15
contig-0001057	#D57533	chr13
contig-0001058	#D57533	chr13
contig-0001059	#D57533	chr13
contig-0001061	#E69F00	chr1
contig-0001062	#0072B2	chr5
contig-0001063	#1A7FBA	chr12
contig-0001064	#1A7FBA	chr12
contig-0001065	#1A7FBA	chr12
contig-0001066	#CC8DB3	chr11
contig-0001067	#00A880	chr10
contig-0001068	#00A880	chr10
contig-0001069	#00A880	chr10
contig-0001070	#00A880	chr10
contig-0001071	#00A880	chr10
contig-0001072	#00A880	chr10
contig-0001073	#56B4E9	chr2
contig-0001075	#1A7FBA	chr12
contig-0001076	#808080	chr21
contig-0001077	#CC8DB3	chr11
contig-0001078	#1A7FBA	chr12
contig-0001079	#808080	chr21
contig-0001080	#808080	chr21
contig-0001081	#808080	chr21
contig-0001082	#009E73	chr3
contig-0001083	#009E73	chr3
contig-0001084	#009E73	chr3
contig-0001085	#338CC2	chr19
contig-0001086	#CC8DB3	chr11
contig-0001087	#338CC2	chr19
contig-0001088	#338CC2	chr19
contig-0001089	#338CC2	chr19
contig-0001090	#338CC2	chr19
contig-0001092	#E6AB23	chr8
contig-0001093	#CCA0BF	chr18
contig-0001094	#CCA0BF	chr18
contig-0001095	#CCA0BF	chr18
contig-0001096	#CCA0BF	chr18
contig-0001097	#CC8DB3	chr11
contig-0001098	#CCA0BF	chr18
contig-0001099	#338CC2	chr19
contig-0001100	#338CC2	chr19
contig-0001101	#338CC2	chr19
contig-0001102	#338CC2	chr19
contig-0001103	#338CC2	chr19
contig-0001104	#E69F00	chr1
contig-0001105	#E69F00	chr1
contig-0001106	#E69F00	chr1
contig-0001107	#E69F00	chr1
contig-0001108	#CC8DB3	chr11
contig-0001109	#E69F00	chr1
contig-0001110	#338CC2	chr19
contig-0001111	#338CC2	chr19
contig-0001112	#338CC2	chr19
contig-0001113	#338CC2	chr19
contig-0001114	#338CC2	chr19
contig-0001115	#338CC2	chr19
contig-0001116	#338CC2	chr19
contig-0001117	#D55E00	chr6
contig-0001118	#56B4E9	chr2
contig-0001119	#56B4E9	chr2
contig-0001120	#56B4E9	chr2
contig-0001121	#56B4E9	chr2
contig-0001122	#56B4E9	chr2
contig-0001123	#56B4E9	chr2
contig-0001124	#737373	chr14
contig-0001125	#D55E00	chr6
contig-0001126	#737373	chr14
contig-0001127	#E6B847	chr15
contig-0001128	#E69F00	chr1
contig-0001129	#E69F00	chr1
contig-0001130	#E69F00	chr1
contig-0001131	#E69F00	chr1
contig-0001132	#E69F00	chr1
contig-0001133	#E6C47F	chr22
contig-0001134	#E6B847	chr15
contig-0001135	#808080	chr21
contig-0001136	#D55E00	chr6
contig-0001137	#808080	chr21
contig-0001138	#808080	chr21
contig-0001139	#338CC2	chr19
contig-0001140	#338CC2	chr19
contig-0001141	#338CC2	chr19
contig-0001142	#338CC2	chr19
contig-0001143	#338CC2	chr19
contig-0001144	#1A7FBA	chr12
contig-0001145	#1A7FBA	chr12
contig-0001146	#1A7FBA	chr12
contig-0001147	#D55E00	chr6
contig-0001148	#E69F00	chr1
contig-0001149	#D57533	chr13
contig-0001150	#808080	chr21
contig-0001151	#D55E00	chr6
contig-0001152	#D55E00	chr6
contig-0001153	#D55E00	chr6
contig-0001154	#5699E9	chr9
contig-0001155	#5699E9	chr9
contig-0001156	#5699E9	chr9
contig-0001157	#0072B2	chr5
contig-0001158	#D55E00	chr6
contig-0001159	#0072B2	chr5
contig-0001160	#0072B2	chr5
contig-0001161	#009E73	chr3
contig-0001162	#009E73	chr3
contig-0001163	#009E73	chr3
contig-0001164	#E6C47F	chr22
contig-0001165	#E6C47F	chr22
contig-0001166	#338CC2	chr19
contig-0001167	#737373	chr14
contig-0001168	#338CC2	chr19
contig-0001169	#808080	chr21
contig-0001170	#808080	chr21
contig-0001171	#0072B2	chr5
contig-0001172	#0072B2	chr5
contig-0001173	#0072B2	chr5
contig-0001174	#0072B2	chr5
contig-0001175	#0072B2	chr5
contig-0001176	#737373	chr14
contig-0001177	#737373	chr14
contig-0001178	#D55E00	chr6
contig-0001179	#D55E00	chr6
contig-0001180	#D55E00	chr6
contig-0001181	#D55E00	chr6
contig-0001182	#D55E00	chr6
contig-0001183	#D55E00	chr6
contig-0001184	#808080	chr21
contig-0001185	#808080	chr21
contig-0001186	#E6B847	chr15
contig-0001187	#E6B847	chr15
contig-0001188	#737373	chr14
contig-0001189	#E6B847	chr15
contig-0001190	#E6B847	chr15
contig-0001191	#E6B847	chr15
contig-0001193	#CC79A7	chr4
contig-0001194	#56B4E9	chr2
contig-0001195	#56B4E9	chr2
contig-0001196	#56B4E9	chr2
contig-0001197	#56B4E9	chr2
contig-0001198	#56B4E9	chr2
contig-0001199	#1A7FBA	chr12
contig-0001200	#1A7FBA	chr12
contig-0001201	#1A7FBA	chr12
contig-0001202	#1A7FBA	chr12
contig-0001203	#1A7FBA	chr12
contig-0001204	#CC8DB3	chr11
contig-0001205	#CC8DB3	chr11
contig-0001206	#CC8DB3	chr11
contig-0001207	#CC8DB3	chr11
contig-0001208	#CC8DB3	chr11
contig-0001209	#737373	chr14
contig-0001210	#567DE9	chr16
contig-0001211	#567DE9	chr16
contig-0001212	#567DE9	chr16
contig-0001213	#00B28C	chr17
contig-0001214	#00B28C	chr17
contig-0001215	#00B28C	chr17
contig-0001216	#CC79A7	chr4
contig-0001217	#CC79A7	chr4
contig-0001218	#CC79A7	chr4
contig-0001219	#56B4E9	chr2
contig-0001220	#CC79A7	chr4
contig-0001221	#56B4E9	chr2
contig-0001222	#56B4E9	chr2
contig-0001223	#E6B847	chr15
contig-0001224	#808080	chr21
contig-0001225	#00B28C	chr17
contig-0001226	#56B4E9	chr2
contig-0001227	#56B4E9	chr2
contig-0001228	#CC79A7	chr4
contig-0001229	#56B4E9	chr2
contig-0001230	#56B4E9	chr2
contig-0001231	#56B4E9	chr2
contig-0001232	#CCA0BF	chr18
contig-0001233	#CCA0BF	chr18
contig-0001234	#CCA0BF	chr18
contig-0001235	#CCA0BF	chr18
contig-0001236	#CCA0BF	chr18
contig-0001237	#5699E9	chr9
contig-0001238	#5699E9	chr9
contig-0001239	#CC79A7	chr4
contig-0001240	#5699E9	chr9
contig-0001241	#5699E9	chr9
contig-0001242	#CC79A7	chr4
contig-0001243	#CC79A7	chr4
contig-0001244	#CC79A7	chr4
contig-0001245	#CC79A7	chr4
contig-0001246	#CC79A7	chr4
contig-0001247	#CC79A7	chr4
contig-0001248	#CC79A7	chr4
contig-0001249	#CC79A7	chr4
contig-0001250	#CC79A7	chr4
contig-0001251	#CC79A7	chr4
contig-0001252	#CC79A7	chr4
contig-0001253	#CC79A7	chr4
contig-0001254	#CC79A7	chr4
contig-0001255	#808080	chr21
contig-0001256	#CC79A7	chr4
contig-0001257	#CC79A7	chr4
contig-0001258	#CC79A7	chr4
contig-0001259	#CC79A7	chr4
contig-0001260	#D58C66	chr20
contig-0001261	#CC79A7	chr4
contig-0001262	#E6AB23	chr8
contig-0001263	#E6AB23	chr8
contig-0001264	#E6AB23	chr8
contig-0001265	#E6AB23	chr8
contig-0001266	#E6AB23	chr8
contig-0001267	#CC79A7	chr4
contig-0001268	#E6B847	chr15
contig-0001269	#E6B847	chr15
contig-0001270	#CC79A7	chr4
contig-0001271	#E6B847	chr15
contig-0001272	#E6B847	chr15
contig-0001273	#009E73	chr3
contig-0001274	#009E73	chr3
contig-0001275	#009E73	chr3
contig-0001276	#56B4E9	chr2
contig-0001277	#D58C66	chr20
contig-0001278	#737373	chr14
contig-0001279	#666666	chr7
contig-0001280	#D57533	chr13
contig-0001281	#D57533	chr13
contig-0001282	#D57533	chr13
contig-0001283	#0072B2	chr5
contig-0001284	#0072B2	chr5
contig-0001285	#0072B2	chr5
contig-0001286	#CC79A7	chr4
contig-0001287	#CC79A7	chr4
contig-0001288	#CC79A7	chr4
contig-0001289	#666666	chr7
contig-0001290	#CCA0BF	chr18
contig-0001291	#CCA0BF	chr18
contig-0001292	#CCA0BF	chr18
contig-0001293	#CCA0BF	chr18
contig-0001294	#CCA0BF	chr18
contig-0001295	#D58C66	chr20
contig-0001296	#D58C66	chr20
contig-0001297	#D58C66	chr20
contig-0001298	#D58C66	chr20
contig-0001299	#56B4E9	chr2
contig-0001300	#666666	chr7
contig-0001301	#56B4E9	chr2
contig-0001302	#56B4E9	chr2
contig-0001303	#56B4E9	chr2
contig-0001304	#56B4E9	chr2
contig-0001305	#CCA0BF	chr18
contig-0001306	#1A7FBA	chr12
contig-0001307	#1A7FBA	chr12
contig-0001308	#5699E9	chr9
contig-0001309	#5699E9	chr9
contig-0001310	#5699E9	chr9
contig-0001311	#666666	chr7
contig-0001312	#56B4E9	chr2
contig-0001313	#56B4E9	chr2
contig-0001314	#56B4E9	chr2
contig-0001315	#5699E9	chr9
contig-0001316	#5699E9	chr9
contig-0001317	#5699E9	chr9
contig-0001318	#D58C66	chr20
contig-0001319	#D58C66	chr20
contig-0001320	#D58C66	chr20
contig-0001321	#0072B2	chr5
contig-0001322	#666666	chr7
contig-0001323	#0072B2	chr5
contig-0001324	#0072B2	chr5
contig-0001325	#666666	chr7
contig-0001326	#666666	chr7
contig-0001327	#666666	chr7
contig-0001328	#666666	chr7
contig-0001329	#666666	chr7
contig-0001330	#009E73	chr3
contig-0001331	#CC79A7	chr4
contig-0001332	#CC79A7	chr4
contig-0001333	#D57533	chr13
contig-0001334	#CC79A7	chr4
contig-0001335	#CC79A7	chr4
contig-0001336	#CC79A7	chr4
contig-0001337	#1A7FBA	chr12
contig-0001338	#808080	chr21
contig-0001339	#D55E00	chr6
contig-0001340	#D55E00	chr6
contig-0001341	#D55E00	chr6
contig-0001342	#D57533	chr13
contig-0001343	#56B4E9	chr2
contig-0001344	#56B4E9	chr2
contig-0001345	#56B4E9	chr2
contig-0001346	#E6AB23	chr8
contig-0001347	#E6AB23	chr8
contig-0001348	#E6AB23	chr8
contig-0001349	#D55E00	chr6
contig-0001350	#D55E00	chr6
contig-0001351	#D55E00	chr6
contig-0001352	#D55E00	chr6
contig-0001353	#D57533	chr13
contig-0001354	#D55E00	chr6
contig-0001355	#1A7FBA	chr12
contig-0001356	#1A7FBA	chr12
contig-0001357	#1A7FBA	chr12
contig-0001358	#567DE9	chr16
contig-0001359	#567DE9	chr16
contig-0001360	#567DE9	chr16
contig-0001361	#567DE9	chr16
contig-0001362	#567DE9	chr16
contig-0001363	#E6AB23	chr8
contig-0001364	#1A7FBA	chr12
contig-0001365	#E6AB23	chr8
contig-0001366	#E6AB23	chr8
contig-0001367	#E6AB23	chr8
contig-0001368	#E6AB23	chr8
contig-0001369	#00A880	chr10
contig-0001370	#00A880	chr10
contig-0001371	#00A880	chr10
contig-0001372	#00A880	chr10
contig-0001373	#00A880	chr10
contig-0001374	#56B4E9	chr2
contig-0001375	#1A7FBA	chr12
contig-0001376	#56B4E9	chr2
contig-0001377	#56B4E9	chr2
contig-0001378	#56B4E9	chr2
contig-0001379	#56B4E9	chr2
contig-0001380	#CC79A7	chr4
contig-0001381	#CC79A7	chr4
contig-0001382	#CC79A7	chr4
contig-0001383	#CC79A7	chr4
contig-0001384	#CC79A7	chr4
contig-0001385	#0072B2	chr5
contig-0001386	#CC79A7	chr4
contig-0001387	#0072B2	chr5
contig-0001388	#0072B2	chr5
contig-0001389	#0072B2	chr5
contig-0001390	#0072B2	chr5
contig-0001391	#1A7FBA	chr12
contig-0001392	#1A7FBA	chr12
contig-0001393	#5699E9	chr9
contig-0001394	#5699E9	chr9
contig-0001395	#5699E9	chr9
contig-0001396	#5699E9	chr9
contig-0001397	#1A7FBA	chr12
contig-0001398	#5699E9	chr9
contig-0001399	#737373	chr14
contig-0001400	#737373	chr14
contig-0001401	#567DE9	chr16
contig-0001402	#567DE9	chr16
contig-0001403	#567DE9	chr16
contig-0001404	#00B28C	chr17
contig-0001405	#00B28C	chr17
contig-0001406	#00B28C	chr17
contig-0001407	#1A7FBA	chr12
contig-0001408	#E6AB23	chr8
contig-0001409	#E6AB23	chr8
contig-0001410	#E6AB23	chr8
contig-0001411	#E6AB23	chr8
contig-0001412	#E6AB23	chr8
contig-0001413	#00B28C	chr17
contig-0001414	#00B28C	chr17
contig-0001415	#00B28C	chr17
contig-0001416	#00B28C	chr17
contig-0001417	#1A7FBA	chr12
contig-0001418	#00B28C	chr17
contig-0001419	#E6AB23	chr8
contig-0001420	#E6AB23	chr8
contig-0001421	#E6AB23	chr8
contig-0001422	#E6AB23	chr8
contig-0001423	#E6AB23	chr8
contig-0001424	#00A880	chr10
contig-0001425	#666666	chr7
contig-0001426	#666666	chr7
contig-0001427	#666666	chr7
contig-0001428	#00B28C	chr17
contig-0001429	#56B4E9	chr2
contig-0001430	#56B4E9	chr2
contig-0001431	#56B4E9	chr2
contig-0001432	#CCA0BF	chr18
contig-0001433	#E6B847	chr15
contig-0001434	#E6B847	chr15
contig-0001435	#E6B847	chr15
contig-0001436	#E6B847	chr15
contig-0001437	#E6B847	chr15
contig-0001438	#E6C47F	chr22
contig-0001439	#00A880	chr10
contig-0001440	#CC79A7	chr4
contig-0001441	#CC79A7	chr4
contig-0001442	#E6AB23	chr8
contig-0001443	#E6AB23	chr8
contig-0001444	#E6AB23	chr8
contig-0001445	#D57533	chr13
contig-0001446	#D57533	chr13
contig-0001447	#D57533	chr13
contig-0001448	#D57533	chr13
contig-0001449	#D57533	chr13
contig-0001450	#D57533	chr13
contig-0001451	#CC79A7	chr4
contig-0001452	#CC79A7	chr4
contig-0001453	#CC79A7	chr4
contig-0001454	#E69F00	chr1
contig-0001455	#E69F00	chr1
contig-0001456	#E69F00	chr1
contig-0001457	#0072B2	chr5
contig-0001458	#E6C47F	chr22
contig-0001459	#0072B2	chr5
contig-0001460	#0072B2	chr5
contig-0001461	#0072B2	chr5
contig-0001462	#0072B2	chr5
contig-0001463	#E6AB23	chr8
contig-0001464	#E6AB23	chr8
contig-0001465	#E6AB23	chr8
contig-0001466	#E6AB23	chr8
contig-0001467	#E6AB23	chr8
contig-0001468	#E69F00	chr1
contig-0001469	#E69F00	chr1
contig-0001470	#E69F00	chr1
contig-0001471	#E69F00	chr1
contig-0001472	#E69F00	chr1
contig-0001473	#5699E9	chr9
contig-0001474	#5699E9	chr9
contig-0001475	#5699E9	chr9
contig-0001476	#5699E9	chr9
contig-0001477	#5699E9	chr9
contig-0001478	#338CC2	chr19
contig-0001479	#808080	chr21
contig-0001480	#808080	chr21
contig-0001481	#0072B2	chr5
contig-0001482	#0072B2	chr5
contig-0001483	#0072B2	chr5
contig-0001484	#0072B2	chr5
contig-0001485	#666666	chr7
contig-0001486	#5699E9	chr9
contig-0001487	#0072B2	chr5
contig-0001488	#666666	chr7
contig-0001489	#666666	chr7
contig-0001490	#666666	chr7
contig-0001491	#666666	chr7
contig-0001492	#666666	chr7
contig-0001493	#D57533	chr13
contig-0001494	#567DE9	chr16
contig-0001495	#567DE9	chr16
contig-0001496	#5699E9	chr9
contig-0001497	#567DE9	chr16
contig-0001498	#567DE9	chr16
contig-0001499	#567DE9	chr16
contig-0001500	#E6AB23	chr8
contig-0001501	#E6AB23	chr8
contig-0001502	#E6AB23	chr8
contig-0001503	#CC79A7	chr4
contig-0001504	#CC79A7	chr4
contig-0001505	#CC79A7	chr4
contig-0001506	#CC79A7	chr4
contig-0001507	#CC79A7	chr4
contig-0001508	#D55E00	chr6
contig-0001509	#D55E00	chr6
contig-0001510	#D55E00	chr6
contig-0001511	#D55E00	chr6
contig-0001512	#D55E00	chr6
contig-0001513	#1A7FBA	chr12
contig-0001514	#1A7FBA	chr12
contig-0001515	#1A7FBA	chr12
contig-0001516	#5699E9	chr9
contig-0001517	#1A7FBA	chr12
contig-0001518	#1A7FBA	chr12
contig-0001519	#1A7FBA	chr12
contig-0001520	#1A7FBA	chr12
contig-0001521	#CC79A7	chr4
contig-0001522	#CC79A7	chr4
contig-0001523	#CC79A7	chr4
contig-0001524	#CC79A7	chr4
contig-0001525	#D55E00	chr6
contig-0001526	#5699E9	chr9
contig-0001527	#D55E00	chr6
contig-0001528	#D55E00	chr6
contig-0001529	#D55E00	chr6
contig-0001530	#D55E00	chr6
contig-0001531	#009E73	chr3
contig-0001532	#009E73	chr3
contig-0001533	#009E73	chr3
contig-0001534	#009E73	chr3
contig-0001535	#009E73	chr3
contig-0001536	#00B28C	chr17
contig-0001537	#00B28C	chr17
contig-0001538	#00B28C	chr17
contig-0001539	#00B28C	chr17
contig-0001540	#00B28C	chr17
contig-0001541	#009E73	chr3
contig-0001542	#009E73	chr3
contig-0001543	#009E73	chr3
contig-0001544	#009E73	chr3
contig-0001545	#009E73	chr3
contig-0001546	#0072B2	chr5
contig-0001547	#D57533	chr13
contig-0001548	#0072B2	chr5
contig-0001549	#0072B2	chr5
contig-0001550	#0072B2	chr5
contig-0001551	#0072B2	chr5
contig-0001552	#0072B2	chr5
contig-0001553	#0072B2	chr5
contig-0001554	#1A7FBA	chr12
contig-0001555	#1A7FBA	chr12
contig-0001556	#1A7FBA	chr12
contig-0001557	#1A7FBA	chr12
contig-0001558	#D57533	chr13
contig-0001559	#1A7FBA	chr12
contig-0001560	#CC79A7	chr4
contig-0001561	#CC79A7	chr4
contig-0001562	#CC79A7	chr4
contig-0001563	#D55E00	chr6
contig-0001564	#D55E00	chr6
contig-0001565	#D55E00	chr6
contig-0001566	#D55E00	chr6
contig-0001567	#D55E00	chr6
contig-0001568	#E6AB23	chr8
contig-0001569	#D57533	chr13
contig-0001570	#E6AB23	chr8
contig-0001571	#E6AB23	chr8
contig-0001572	#666666	chr7
contig-0001573	#666666	chr7
contig-0001574	#666666	chr7
contig-0001575	#D57533	chr13
contig-0001576	#D57533	chr13
contig-0001577	#D57533	chr13
contig-0001579	#E6B847	chr15
contig-0001580	#E6B847	chr15
contig-0001581	#E6B847	chr15
contig-0001582	#E6B847	chr15
contig-0001583	#009E73	chr3
contig-0001584	#009E73	chr3
contig-0001585	#009E73	chr3
contig-0001586	#00B28C	chr17
contig-0001587	#1A7FBA	chr12
contig-0001588	#1A7FBA	chr12
contig-0001589	#1A7FBA	chr12
contig-0001590	#666666	chr7
contig-0001591	#0072B2	chr5
contig-0001592	#1A7FBA	chr12
contig-0001593	#1A7FBA	chr12
contig-0001595	#E6AB23	chr8
contig-0001596	#E6AB23	chr8
contig-0001597	#E6AB23	chr8
contig-0001598	#E69F00	chr1
contig-0001599	#E69F00	chr1
contig-0001600	#E69F00	chr1
contig-0001602	#0072B2	chr5
contig-0001603	#E6AB23	chr8
contig-0001604	#E6AB23	chr8
contig-0001605	#E6AB23	chr8
contig-0001606	#CC8DB3	chr11
contig-0001607	#CC8DB3	chr11
contig-0001608	#CC8DB3	chr11
contig-0001609	#CC8DB3	chr11
contig-0001610	#CC8DB3	chr11
contig-0001611	#00B28C	chr17
contig-0001612	#E6AB23	chr8
contig-0001613	#0072B2	chr5
contig-0001614	#E6AB23	chr8
contig-0001615	#E6AB23	chr8
contig-0001616	#E6AB23	chr8
contig-0001617	#E6AB23	chr8
contig-0001618	#E6AB23	chr8
contig-0001619	#E6AB23	chr8
contig-0001620	#E6AB23	chr8
contig-0001621	#CC8DB3	chr11
contig-0001622	#CC8DB3	chr11
contig-0001623	#CC8DB3	chr11
contig-0001624	#D57533	chr13
contig-0001625	#009E73	chr3
contig-0001626	#009E73	chr3
contig-0001627	#009E73	chr3
contig-0001628	#009E73	chr3
contig-0001629	#009E73	chr3
contig-0001630	#0072B2	chr5
contig-0001631	#0072B2	chr5
contig-0001632	#0072B2	chr5
contig-0001633	#0072B2	chr5
contig-0001634	#0072B2	chr5
contig-0001635	#D57533	chr13
contig-0001636	#E6AB23	chr8
contig-0001637	#E6AB23	chr8
contig-0001638	#CC8DB3	chr11
contig-0001639	#CC8DB3	chr11
contig-0001640	#CC8DB3	chr11
contig-0001641	#0072B2	chr5
contig-0001642	#0072B2	chr5
contig-0001643	#0072B2	chr5
contig-0001644	#1A7FBA	chr12
contig-0001645	#1A7FBA	chr12
contig-0001646	#0072B2	chr5
contig-0001647	#1A7FBA	chr12
contig-0001648	#8C564B	chrY
contig-0001649	#8C564B	chrY
contig-0001650	#D55E00	chr6
contig-0001651	#D55E00	chr6
contig-0001652	#D55E00	chr6
contig-0001653	#D55E00	chr6
contig-0001654	#D55E00	chr6
contig-0001655	#0072B2	chr5
contig-0001656	#0072B2	chr5
contig-0001657	#5699E9	chr9
contig-0001658	#009E73	chr3
contig-0001659	#009E73	chr3
contig-0001660	#009E73	chr3
contig-0001661	#009E73	chr3
contig-0001662	#009E73	chr3
contig-0001663	#009E73	chr3
contig-0001664	#009E73	chr3
contig-0001665	#00B28C	chr17
contig-0001666	#0072B2	chr5
contig-0001667	#00B28C	chr17
contig-0001668	#00B28C	chr17
contig-0001669	#00B28C	chr17
contig-0001670	#00B28C	chr17
contig-0001671	#D55E00	chr6
contig-0001672	#D55E00	chr6
contig-0001673	#D55E00	chr6
contig-0001674	#0072B2	chr5
contig-0001675	#E69F00	chr1
contig-0001676	#0072B2	chr5
contig-0001677	#00B28C	chr17
contig-0001678	#00B28C	chr17
contig-0001679	#00B28C	chr17
contig-0001680	#808080	chr21
contig-0001681	#1A7FBA	chr12
contig-0001682	#1A7FBA	chr12
contig-0001683	#1A7FBA	chr12
contig-0001684	#00B28C	chr17
contig-0001685	#00B28C	chr17
contig-0001686	#00B28C	chr17
contig-0001687	#0072B2	chr5
contig-0001688	#D55E00	chr6
contig-0001689	#D55E00	chr6
contig-0001690	#D55E00	chr6
contig-0001691	#D55E00	chr6
contig-0001692	#D55E00	chr6
contig-0001693	#E6AB23	chr8
contig-0001694	#E6AB23	chr8
contig-0001695	#E6AB23	chr8
contig-0001696	#5699E9	chr9
contig-0001697	#5699E9	chr9
contig-0001698	#666666	chr7
contig-0001699	#5699E9	chr9
contig-0001700	#56B4E9	chr2
contig-0001701	#56B4E9	chr2
contig-0001702	#56B4E9	chr2
contig-0001703	#D55E00	chr6
contig-0001704	#D55E00	chr6
contig-0001705	#D55E00	chr6
contig-0001706	#D55E00	chr6
contig-0001707	#D55E00	chr6
contig-0001708	#E6B847	chr15
contig-0001709	#0072B2	chr5
contig-0001710	#E6B847	chr15
contig-0001711	#E6B847	chr15
contig-0001712	#E6B847	chr15
contig-0001713	#E6B847	chr15
contig-0001714	#737373	chr14
contig-0001715	#737373	chr14
contig-0001716	#737373	chr14
contig-0001717	#00A880	chr10
contig-0001718	#00A880	chr10
contig-0001719	#00A880	chr10
contig-0001720	#D55E00	chr6
contig-0001721	#D57533	chr13
contig-0001722	#D57533	chr13
contig-0001723	#D57533	chr13
contig-0001724	#D57533	chr13
contig-0001725	#D57533	chr13
contig-0001726	#56B4E9	chr2
contig-0001727	#56B4E9	chr2
contig-0001728	#56B4E9	chr2
contig-0001729	#56B4E9	chr2
contig-0001730	#56B4E9	chr2
contig-0001731	#D55E00	chr6
contig-0001732	#0072B2	chr5
contig-0001733	#0072B2	chr5
contig-0001734	#0072B2	chr5
contig-0001735	#0072B2	chr5
contig-0001736	#0072B2	chr5
contig-0001737	#D55E00	chr6
contig-0001738	#D55E00	chr6
contig-0001739	#D55E00	chr6
contig-0001740	#56B4E9	chr2
contig-0001741	#56B4E9	chr2
contig-0001742	#D55E00	chr6
contig-0001743	#56B4E9	chr2
contig-0001744	#56B4E9	chr2
contig-0001745	#56B4E9	chr2
contig-0001746	#5699E9	chr9
contig-0001747	#5699E9	chr9
contig-0001748	#5699E9	chr9
contig-0001749	#5699E9	chr9
contig-0001750	#00A880	chr10
contig-0001751	#00A880	chr10
contig-0001752	#D55E00	chr6
contig-0001753	#00A880	chr10
contig-0001754	#1A7FBA	chr12
contig-0001755	#009E73	chr3
contig-0001756	#009E73	chr3
