contig	color
contig-0000874	#5699E9	chr9
contig-0000875	#5699E9	chr9
contig-0000876	#5699E9	chr9
contig-0000877	#009E73	chr3
contig-0000878	#5699E9	chr9
contig-0000879	#737373	chr14
contig-0000880	#737373	chr14
contig-0000881	#E6C47F	chr22
contig-0000882	#E69F00	chr1
contig-0000883	#D55E00	chr6
contig-0000884	#737373	chr14
contig-0000885	#E69F00	chr1
contig-0000886	#5699E9	chr9
contig-0000887	#E6B847	chr15
contig-0000888	#D55E00	chr6
contig-0000889	#1A7FBA	chr12
contig-0000890	#1A7FBA	chr12
contig-0000891	#1A7FBA	chr12
contig-0000892	#D55E00	chr6
contig-0000893	#D57533	chr13
contig-0000894	#808080	chr21
contig-0000895	#E6C47F	chr22
contig-0000896	#808080	chr21
contig-0000897	#737373	chr14
contig-0000898	#737373	chr14
contig-0000899	#737373	chr14
contig-0000900	#D55E00	chr6
contig-0000901	#E6C47F	chr22
contig-0000902	#E69F00	chr1
contig-0000903	#E69F00	chr1
contig-0000904	#E6C47F	chr22
contig-0000905	#D57533	chr13
contig-0000906	#9467BD	chrX
contig-0000907	#9467BD	chrX
contig-0000908	#9467BD	chrX
contig-0000909	#9467BD	chrX
contig-0000910	#D55E00	chr6
contig-0000911	#9467BD	chrX
contig-0000912	#9467BD	chrX
contig-0000914	#00A880	chr10
contig-0000915	#00A880	chr10
contig-0000916	#00A880	chr10
contig-0000917	#00A880	chr10
contig-0000918	#00A880	chr10
contig-0000920	#D57533	chr13
contig-0000921	#E6C47F	chr22
contig-0000922	#E6C47F	chr22
contig-0000923	#E6C47F	chr22
contig-0000924	#808080	chr21
contig-0000925	#56B4E9	chr2
contig-0000926	#CC79A7	chr4
contig-0000927	#56B4E9	chr2
contig-0000928	#56B4E9	chr2
contig-0000929	#567DE9	chr16
contig-0000930	#567DE9	chr16
contig-0000931	#567DE9	chr16
contig-0000932	#567DE9	chr16
contig-0000933	#567DE9	chr16
contig-0000934	#D57533	chr13
contig-0000935	#E6B847	chr15
contig-0000936	#D57533	chr13
contig-0000937	#808080	chr21
contig-0000938	#CC79A7	chr4
contig-0000939	#E6B847	chr15
contig-0000940	#E6C47F	chr22
contig-0000941	#D57533	chr13
contig-0000942	#D57533	chr13
contig-0000943	#E6B847	chr15
contig-0000944	#808080	chr21
contig-0000945	#D57533	chr13
contig-0000946	#D57533	chr13
contig-0000947	#CC79A7	chr4
contig-0000948	#E6B847	chr15
contig-0000949	#D57533	chr13
contig-0000950	#009E73	chr3
contig-0000951	#009E73	chr3
contig-0000952	#009E73	chr3
contig-0000953	#00A880	chr10
contig-0000954	#00A880	chr10
contig-0000955	#CC79A7	chr4
contig-0000956	#00A880	chr10
contig-0000957	#00A880	chr10
contig-0000958	#D57533	chr13
contig-0000959	#D57533	chr13
contig-0000960	#D57533	chr13
contig-0000961	#D57533	chr13
contig-0000962	#D57533	chr13
contig-0000963	#567DE9	chr16
contig-0000964	#567DE9	chr16
contig-0000965	#567DE9	chr16
contig-0000966	#CC79A7	chr4
contig-0000967	#CC79A7	chr4
contig-0000968	#CC79A7	chr4
contig-0000969	#CC79A7	chr4
contig-0000970	#CC79A7	chr4
contig-0000971	#CC79A7	chr4
contig-0000972	#737373	chr14
contig-0000973	#808080	chr21
contig-0000974	#737373	chr14
contig-0000975	#808080	chr21
contig-0000976	#CCA0BF	chr18
contig-0000977	#808080	chr21
contig-0000979	#E6B847	chr15
contig-0000980	#E6B847	chr15
contig-0000981	#00B28C	chr17
contig-0000982	#00B28C	chr17
contig-0000983	#00B28C	chr17
contig-0000984	#00B28C	chr17
contig-0000985	#00B28C	chr17
contig-0000986	#CCA0BF	chr18
contig-0000987	#D58C66	chr20
contig-0000988	#D58C66	chr20
contig-0000989	#D58C66	chr20
contig-0000990	#D58C66	chr20
contig-0000991	#D58C66	chr20
contig-0000992	#808080	chr21
contig-0000993	#00A880	chr10
contig-0000994	#0072B2	chr5
contig-0000995	#CCA0BF	chr18
contig-0000996	#0072B2	chr5
contig-0000997	#0072B2	chr5
contig-0000998	#0072B2	chr5
contig-0000999	#0072B2	chr5
contig-0001000	#00A880	chr10
contig-0001001	#00A880	chr10
contig-0001002	#00A880	chr10
contig-0001003	#00A880	chr10
contig-0001004	#00A880	chr10
contig-0001005	#1A7FBA	chr12
contig-0001006	#CCA0BF	chr18
contig-0001007	#1A7FBA	chr12
contig-0001008	#1A7FBA	chr12
contig-0001009	#1A7FBA	chr12
contig-0001010	#1A7FBA	chr12
contig-0001011	#D55E00	chr6
contig-0001012	#E6AB23	chr8
contig-0001013	#E6AB23	chr8
contig-0001014	#E6AB23	chr8
contig-0001015	#E6AB23	chr8
contig-0001016	#E6AB23	chr8
contig-0001017	#CCA0BF	chr18
contig-0001018	#009E73	chr3
contig-0001019	#009E73	chr3
contig-0001020	#009E73	chr3
contig-0001021	#009E73	chr3
contig-0001022	#009E73	chr3
contig-0001023	#0072B2	chr5
contig-0001024	#0072B2	chr5
contig-0001025	#0072B2	chr5
contig-0001026	#0072B2	chr5
contig-0001027	#0072B2	chr5
contig-0001028	#56B4E9	chr2
contig-0001030	#E6C47F	chr22
contig-0001031	#808080	chr21
contig-0001032	#E6C47F	chr22
contig-0001033	#E6C47F	chr22
contig-0001034	#567DE9	chr16
contig-0001035	#567DE9	chr16
contig-0001036	#567DE9	chr16
contig-0001037	#338CC2	chr19
contig-0001038	#56B4E9	chr2
contig-0001039	#567DE9	chr16
contig-0001040	#567DE9	chr16
contig-0001041	#5699E9	chr9
contig-0001042	#5699E9	chr9
contig-0001043	#5699E9	chr9
contig-0001045	#56B4E9	chr2
contig-0001046	#CCA0BF	chr18
contig-0001047	#CCA0BF	chr18
contig-0001048	#CCA0BF	chr18
contig-0001049	#CCA0BF	chr18
contig-0001050	#CCA0BF	chr18
contig-0001051	#808080	chr21
contig-0001052	#808080	chr21
contig-0001053	#808080	chr21
contig-0001054	#56B4E9	chr2
contig-0001055	#E69F00	chr1
contig-0001056	#E69F00	chr1
contig-0001057	#E69F00	chr1
contig-0001058	#E69F00	chr1
contig-0001059	#E69F00	chr1
contig-0001060	#00B28C	chr17
contig-0001061	#00B28C	chr17
contig-0001062	#00B28C	chr17
contig-0001063	#56B4E9	chr2
contig-0001064	#0072B2	chr5
contig-0001065	#0072B2	chr5
contig-0001066	#0072B2	chr5
contig-0001067	#0072B2	chr5
contig-0001068	#0072B2	chr5
contig-0001069	#D57533	chr13
contig-0001070	#D57533	chr13
contig-0001071	#D57533	chr13
contig-0001072	#D57533	chr13
contig-0001073	#D57533	chr13
contig-0001074	#E6C47F	chr22
contig-0001075	#E6C47F	chr22
contig-0001076	#E6B847	chr15
contig-0001077	#E6B847	chr15
contig-0001078	#56B4E9	chr2
contig-0001079	#56B4E9	chr2
contig-0001080	#56B4E9	chr2
contig-0001081	#56B4E9	chr2
contig-0001082	#56B4E9	chr2
contig-0001083	#00B28C	chr17
contig-0001084	#00B28C	chr17
contig-0001085	#00B28C	chr17
contig-0001086	#808080	chr21
contig-0001087	#5699E9	chr9
contig-0001088	#5699E9	chr9
contig-0001089	#5699E9	chr9
contig-0001090	#009E73	chr3
contig-0001091	#009E73	chr3
contig-0001092	#009E73	chr3
contig-0001093	#1A7FBA	chr12
contig-0001094	#1A7FBA	chr12
contig-0001095	#1A7FBA	chr12
contig-0001096	#1A7FBA	chr12
contig-0001097	#808080	chr21
contig-0001098	#1A7FBA	chr12
contig-0001099	#1A7FBA	chr12
contig-0001100	#1A7FBA	chr12
contig-0001101	#567DE9	chr16
contig-0001102	#567DE9	chr16
contig-0001103	#567DE9	chr16
contig-0001104	#808080	chr21
contig-0001105	#E6C47F	chr22
contig-0001106	#808080	chr21
contig-0001107	#D57533	chr13
contig-0001108	#56B4E9	chr2
contig-0001109	#56B4E9	chr2
contig-0001110	#56B4E9	chr2
contig-0001111	#56B4E9	chr2
contig-0001112	#56B4E9	chr2
contig-0001113	#56B4E9	chr2
contig-0001114	#56B4E9	chr2
contig-0001115	#56B4E9	chr2
contig-0001116	#56B4E9	chr2
contig-0001117	#56B4E9	chr2
contig-0001118	#56B4E9	chr2
contig-0001119	#56B4E9	chr2
contig-0001120	#56B4E9	chr2
contig-0001121	#D57533	chr13
contig-0001122	#D57533	chr13
contig-0001123	#D57533	chr13
contig-0001124	#D57533	chr13
contig-0001125	#338CC2	chr19
contig-0001126	#D55E00	chr6
contig-0001127	#D57533	chr13
contig-0001128	#666666	chr7
contig-0001129	#666666	chr7
contig-0001130	#666666	chr7
contig-0001131	#666666	chr7
contig-0001132	#666666	chr7
contig-0001133	#E69F00	chr1
contig-0001134	#E69F00	chr1
contig-0001135	#E69F00	chr1
contig-0001136	#E69F00	chr1
contig-0001137	#D55E00	chr6
contig-0001138	#E69F00	chr1
contig-0001139	#808080	chr21
contig-0001140	#808080	chr21
contig-0001141	#00A880	chr10
contig-0001142	#00A880	chr10
contig-0001143	#00A880	chr10
contig-0001144	#5699E9	chr9
contig-0001145	#5699E9	chr9
contig-0001146	#5699E9	chr9
contig-0001147	#5699E9	chr9
contig-0001148	#D55E00	chr6
contig-0001149	#5699E9	chr9
contig-0001150	#E6C47F	chr22
contig-0001151	#E6C47F	chr22
contig-0001152	#808080	chr21
contig-0001153	#808080	chr21
contig-0001154	#808080	chr21
contig-0001155	#D55E00	chr6
contig-0001156	#D55E00	chr6
contig-0001157	#E69F00	chr1
contig-0001158	#E69F00	chr1
contig-0001159	#E69F00	chr1
contig-0001160	#E69F00	chr1
contig-0001161	#E69F00	chr1
contig-0001162	#5699E9	chr9
contig-0001163	#5699E9	chr9
contig-0001164	#D55E00	chr6
contig-0001165	#00B28C	chr17
contig-0001166	#00B28C	chr17
contig-0001167	#00B28C	chr17
contig-0001168	#737373	chr14
contig-0001169	#737373	chr14
contig-0001170	#737373	chr14
contig-0001171	#737373	chr14
contig-0001172	#D55E00	chr6
contig-0001173	#737373	chr14
contig-0001174	#D55E00	chr6
contig-0001175	#D55E00	chr6
contig-0001176	#D55E00	chr6
contig-0001177	#CC79A7	chr4
contig-0001178	#CC79A7	chr4
contig-0001179	#CC79A7	chr4
contig-0001180	#CC79A7	chr4
contig-0001181	#CC79A7	chr4
contig-0001182	#D55E00	chr6
contig-0001183	#808080	chr21
contig-0001184	#808080	chr21
contig-0001185	#808080	chr21
contig-0001186	#808080	chr21
contig-0001187	#808080	chr21
contig-0001188	#808080	chr21
contig-0001189	#808080	chr21
contig-0001190	#D55E00	chr6
contig-0001191	#808080	chr21
contig-0001192	#808080	chr21
contig-0001193	#E6B847	chr15
contig-0001194	#737373	chr14
contig-0001195	#E6B847	chr15
contig-0001196	#808080	chr21
contig-0001197	#737373	chr14
contig-0001198	#D57533	chr13
contig-0001199	#D55E00	chr6
contig-0001200	#D57533	chr13
contig-0001201	#D57533	chr13
contig-0001202	#D57533	chr13
contig-0001203	#E6C47F	chr22
contig-0001204	#D57533	chr13
contig-0001205	#D55E00	chr6
contig-0001206	#E6C47F	chr22
contig-0001207	#E6C47F	chr22
contig-0001208	#E6C47F	chr22
contig-0001209	#E6C47F	chr22
contig-0001210	#E6C47F	chr22
contig-0001211	#E6C47F	chr22
contig-0001212	#E6C47F	chr22
contig-0001214	#D55E00	chr6
contig-0001216	#E6C47F	chr22
contig-0001217	#E6C47F	chr22
contig-0001218	#E6C47F	chr22
contig-0001219	#E6C47F	chr22
contig-0001220	#E6C47F	chr22
contig-0001221	#56B4E9	chr2
contig-0001222	#E6C47F	chr22
contig-0001224	#E6C47F	chr22
contig-0001225	#D57533	chr13
contig-0001226	#E6C47F	chr22
contig-0001227	#56B4E9	chr2
contig-0001228	#808080	chr21
contig-0001229	#D57533	chr13
contig-0001230	#D57533	chr13
contig-0001231	#808080	chr21
contig-0001232	#808080	chr21
contig-0001233	#E6B847	chr15
contig-0001234	#808080	chr21
contig-0001235	#808080	chr21
contig-0001236	#808080	chr21
contig-0001237	#56B4E9	chr2
contig-0001238	#808080	chr21
contig-0001239	#808080	chr21
contig-0001240	#808080	chr21
contig-0001241	#808080	chr21
contig-0001242	#808080	chr21
contig-0001243	#808080	chr21
contig-0001244	#56B4E9	chr2
contig-0001245	#808080	chr21
contig-0001246	#808080	chr21
contig-0001247	#808080	chr21
contig-0001248	#808080	chr21
contig-0001249	#808080	chr21
contig-0001250	#808080	chr21
contig-0001251	#D57533	chr13
contig-0001252	#808080	chr21
contig-0001253	#56B4E9	chr2
contig-0001254	#808080	chr21
contig-0001255	#808080	chr21
contig-0001256	#666666	chr7
contig-0001257	#E6B847	chr15
contig-0001258	#808080	chr21
contig-0001259	#737373	chr14
contig-0001260	#D57533	chr13
contig-0001261	#E6C47F	chr22
contig-0001262	#D57533	chr13
contig-0001263	#D57533	chr13
contig-0001264	#666666	chr7
contig-0001265	#D57533	chr13
contig-0001266	#D57533	chr13
contig-0001267	#D57533	chr13
contig-0001268	#D57533	chr13
contig-0001269	#D57533	chr13
contig-0001270	#D57533	chr13
contig-0001271	#D57533	chr13
contig-0001272	#808080	chr21
contig-0001273	#666666	chr7
contig-0001274	#D58C66	chr20
contig-0001275	#D58C66	chr20
contig-0001276	#D58C66	chr20
contig-0001277	#808080	chr21
contig-0001278	#D57533	chr13
contig-0001279	#666666	chr7
contig-0001280	#808080	chr21
contig-0001281	#808080	chr21
contig-0001282	#E6C47F	chr22
contig-0001283	#808080	chr21
contig-0001284	#808080	chr21
contig-0001285	#808080	chr21
contig-0001286	#D55E00	chr6
contig-0001287	#666666	chr7
contig-0001288	#808080	chr21
contig-0001289	#808080	chr21
contig-0001290	#E6C47F	chr22
contig-0001291	#808080	chr21
contig-0001292	#737373	chr14
contig-0001293	#808080	chr21
contig-0001294	#808080	chr21
contig-0001295	#CCA0BF	chr18
contig-0001296	#808080	chr21
contig-0001297	#808080	chr21
contig-0001298	#808080	chr21
contig-0001299	#808080	chr21
contig-0001300	#808080	chr21
contig-0001301	#808080	chr21
contig-0001302	#808080	chr21
contig-0001303	#D57533	chr13
contig-0001304	#009E73	chr3
contig-0001305	#D57533	chr13
contig-0001306	#737373	chr14
contig-0001307	#D57533	chr13
contig-0001308	#808080	chr21
contig-0001309	#808080	chr21
contig-0001310	#808080	chr21
contig-0001311	#009E73	chr3
contig-0001312	#808080	chr21
contig-0001313	#D57533	chr13
contig-0001314	#9467BD	chrX
contig-0001315	#D57533	chr13
contig-0001316	#009E73	chr3
contig-0001317	#737373	chr14
contig-0001318	#808080	chr21
contig-0001319	#737373	chr14
contig-0001320	#737373	chr14
contig-0001321	#737373	chr14
contig-0001322	#D57533	chr13
contig-0001323	#737373	chr14
contig-0001324	#009E73	chr3
contig-0001325	#009E73	chr3
contig-0001326	#009E73	chr3
contig-0001327	#009E73	chr3
contig-0001328	#D57533	chr13
contig-0001329	#808080	chr21
contig-0001330	#009E73	chr3
contig-0001331	#009E73	chr3
contig-0001332	#009E73	chr3
contig-0001333	#009E73	chr3
contig-0001334	#CC79A7	chr4
contig-0001335	#CC79A7	chr4
contig-0001336	#CC79A7	chr4
contig-0001337	#CC79A7	chr4
contig-0001338	#CC79A7	chr4
contig-0001339	#CC79A7	chr4
contig-0001340	#E6B847	chr15
contig-0001341	#D57533	chr13
contig-0001342	#737373	chr14
contig-0001343	#E6B847	chr15
contig-0001344	#E69F00	chr1
contig-0001345	#8C564B	chrY
contig-0001346	#E6B847	chr15
contig-0001347	#E6B847	chr15
contig-0001348	#808080	chr21
contig-0001349	#808080	chr21
contig-0001350	#9467BD	chrX
contig-0001351	#9467BD	chrX
contig-0001352	#E6B847	chr15
contig-0001353	#00A880	chr10
contig-0001354	#D57533	chr13
contig-0001355	#E6C47F	chr22
contig-0001356	#E6C47F	chr22
contig-0001357	#737373	chr14
contig-0001358	#D57533	chr13
contig-0001359	#666666	chr7
contig-0001360	#666666	chr7
contig-0001361	#E6B847	chr15
contig-0001362	#666666	chr7
contig-0001363	#E6B847	chr15
contig-0001364	#737373	chr14
contig-0001365	#808080	chr21
contig-0001366	#808080	chr21
contig-0001368	#737373	chr14
contig-0001369	#D55E00	chr6
contig-0001370	#E6B847	chr15
contig-0001371	#E6B847	chr15
contig-0001372	#E6AB23	chr8
contig-0001373	#E6AB23	chr8
contig-0001374	#E6AB23	chr8
contig-0001375	#E6AB23	chr8
contig-0001376	#808080	chr21
contig-0001377	#E6C47F	chr22
contig-0001378	#E6B847	chr15
contig-0001379	#D58C66	chr20
contig-0001380	#D58C66	chr20
contig-0001381	#D58C66	chr20
contig-0001382	#666666	chr7
contig-0001383	#666666	chr7
contig-0001384	#666666	chr7
contig-0001385	#666666	chr7
contig-0001386	#666666	chr7
contig-0001387	#E6AB23	chr8
contig-0001388	#E6AB23	chr8
contig-0001389	#D58C66	chr20
contig-0001390	#E6AB23	chr8
contig-0001391	#CCA0BF	chr18
contig-0001392	#CCA0BF	chr18
contig-0001393	#CCA0BF	chr18
contig-0001394	#D57533	chr13
contig-0001395	#D57533	chr13
contig-0001396	#D57533	chr13
contig-0001397	#D57533	chr13
contig-0001398	#E6C47F	chr22
contig-0001399	#D58C66	chr20
contig-0001400	#338CC2	chr19
contig-0001401	#338CC2	chr19
contig-0001402	#338CC2	chr19
contig-0001403	#338CC2	chr19
contig-0001404	#338CC2	chr19
contig-0001405	#D58C66	chr20
contig-0001406	#808080	chr21
contig-0001407	#D58C66	chr20
contig-0001408	#808080	chr21
contig-0001409	#D57533	chr13
contig-0001410	#D57533	chr13
contig-0001411	#D58C66	chr20
contig-0001412	#E6C47F	chr22
contig-0001413	#E6C47F	chr22
contig-0001414	#808080	chr21
contig-0001416	#E6B847	chr15
contig-0001417	#E6B847	chr15
contig-0001418	#E6C47F	chr22
contig-0001419	#E6B847	chr15
contig-0001420	#808080	chr21
contig-0001421	#E6C47F	chr22
contig-0001422	#D57533	chr13
contig-0001423	#808080	chr21
contig-0001424	#808080	chr21
contig-0001425	#E6C47F	chr22
contig-0001427	#E6C47F	chr22
contig-0001428	#E6C47F	chr22
contig-0001429	#E6C47F	chr22
contig-0001430	#808080	chr21
contig-0001431	#808080	chr21
contig-0001432	#808080	chr21
contig-0001433	#E6B847	chr15
