contig	color
contig-0000922	#D55E00	chr6
contig-0000923	#1A7FBA	chr12
contig-0000924	#1A7FBA	chr12
contig-0000925	#E69F00	chr1
contig-0000926	#56B4E9	chr2
contig-0000927	#56B4E9	chr2
contig-0000928	#56B4E9	chr2
contig-0000929	#1A7FBA	chr12
contig-0000930	#1A7FBA	chr12
contig-0000931	#338CC2	chr19
contig-0000932	#338CC2	chr19
contig-0000934	#56B4E9	chr2
contig-0000935	#D57533	chr13
contig-0000936	#E69F00	chr1
contig-0000937	#00A880	chr10
contig-0000938	#00A880	chr10
contig-0000939	#00A880	chr10
contig-0000940	#E6AB23	chr8
contig-0000941	#D58C66	chr20
contig-0000942	#D58C66	chr20
contig-0000943	#D58C66	chr20
contig-0000944	#D58C66	chr20
contig-0000945	#E69F00	chr1
contig-0000946	#D58C66	chr20
contig-0000947	#CC79A7	chr4
contig-0000948	#CC79A7	chr4
contig-0000949	#CC79A7	chr4
contig-0000950	#CC79A7	chr4
contig-0000951	#009E73	chr3
contig-0000952	#009E73	chr3
contig-0000953	#009E73	chr3
contig-0000954	#E69F00	chr1
contig-0000955	#1A7FBA	chr12
contig-0000956	#1A7FBA	chr12
contig-0000957	#1A7FBA	chr12
contig-0000959	#56B4E9	chr2
contig-0000960	#56B4E9	chr2
contig-0000961	#808080	chr21
contig-0000962	#808080	chr21
contig-0000963	#808080	chr21
contig-0000964	#0072B2	chr5
contig-0000965	#009E73	chr3
contig-0000966	#009E73	chr3
contig-0000967	#009E73	chr3
contig-0000968	#808080	chr21
contig-0000969	#737373	chr14
contig-0000970	#737373	chr14
contig-0000971	#338CC2	chr19
contig-0000972	#338CC2	chr19
contig-0000973	#338CC2	chr19
contig-0000974	#0072B2	chr5
contig-0000975	#338CC2	chr19
contig-0000976	#E6B847	chr15
contig-0000977	#CCA0BF	chr18
contig-0000978	#CCA0BF	chr18
contig-0000979	#CCA0BF	chr18
contig-0000980	#CCA0BF	chr18
contig-0000981	#CCA0BF	chr18
contig-0000982	#338CC2	chr19
contig-0000983	#338CC2	chr19
contig-0000984	#338CC2	chr19
contig-0000985	#0072B2	chr5
contig-0000986	#338CC2	chr19
contig-0000987	#338CC2	chr19
contig-0000988	#338CC2	chr19
contig-0000989	#338CC2	chr19
contig-0000990	#338CC2	chr19
contig-0000991	#338CC2	chr19
contig-0000992	#5699E9	chr9
contig-0000993	#5699E9	chr9
contig-0000994	#0072B2	chr5
contig-0000995	#5699E9	chr9
contig-0000996	#5699E9	chr9
contig-0000997	#338CC2	chr19
contig-0000998	#338CC2	chr19
contig-0000999	#338CC2	chr19
contig-0001000	#338CC2	chr19
contig-0001001	#808080	chr21
contig-0001002	#808080	chr21
contig-0001003	#009E73	chr3
contig-0001004	#009E73	chr3
contig-0001005	#009E73	chr3
contig-0001006	#D57533	chr13
contig-0001007	#D57533	chr13
contig-0001008	#D57533	chr13
contig-0001009	#E69F00	chr1
contig-0001010	#E69F00	chr1
contig-0001011	#E69F00	chr1
contig-0001012	#E69F00	chr1
contig-0001013	#E69F00	chr1
contig-0001014	#9467BD	chrX
contig-0001015	#E6C47F	chr22
contig-0001016	#E6C47F	chr22
contig-0001017	#338CC2	chr19
contig-0001018	#338CC2	chr19
contig-0001019	#338CC2	chr19
contig-0001020	#338CC2	chr19
contig-0001021	#338CC2	chr19
contig-0001022	#338CC2	chr19
contig-0001023	#338CC2	chr19
contig-0001024	#808080	chr21
contig-0001025	#1A7FBA	chr12
contig-0001026	#1A7FBA	chr12
contig-0001027	#1A7FBA	chr12
contig-0001028	#D55E00	chr6
contig-0001029	#D55E00	chr6
contig-0001030	#D55E00	chr6
contig-0001031	#D55E00	chr6
contig-0001032	#1A7FBA	chr12
contig-0001033	#E6B847	chr15
contig-0001034	#E6B847	chr15
contig-0001035	#D57533	chr13
contig-0001036	#E6B847	chr15
contig-0001037	#E6B847	chr15
contig-0001038	#E6B847	chr15
contig-0001039	#E6B847	chr15
contig-0001040	#CC79A7	chr4
contig-0001041	#E69F00	chr1
contig-0001042	#E69F00	chr1
contig-0001043	#E69F00	chr1
contig-0001044	#0072B2	chr5
contig-0001045	#808080	chr21
contig-0001046	#0072B2	chr5
contig-0001047	#D55E00	chr6
contig-0001048	#D55E00	chr6
contig-0001049	#D55E00	chr6
contig-0001050	#0072B2	chr5
contig-0001051	#0072B2	chr5
contig-0001052	#0072B2	chr5
contig-0001053	#0072B2	chr5
contig-0001054	#0072B2	chr5
contig-0001055	#009E73	chr3
contig-0001056	#1A7FBA	chr12
contig-0001057	#009E73	chr3
contig-0001058	#009E73	chr3
contig-0001059	#009E73	chr3
contig-0001060	#009E73	chr3
contig-0001061	#00B28C	chr17
contig-0001062	#56B4E9	chr2
contig-0001063	#56B4E9	chr2
contig-0001064	#56B4E9	chr2
contig-0001065	#56B4E9	chr2
contig-0001066	#56B4E9	chr2
contig-0001067	#1A7FBA	chr12
contig-0001068	#56B4E9	chr2
contig-0001069	#E6B847	chr15
contig-0001070	#808080	chr21
contig-0001071	#D57533	chr13
contig-0001072	#E6AB23	chr8
contig-0001073	#E6AB23	chr8
contig-0001074	#E6AB23	chr8
contig-0001075	#E6AB23	chr8
contig-0001076	#E6AB23	chr8
contig-0001077	#CC8DB3	chr11
contig-0001078	#1A7FBA	chr12
contig-0001079	#CC79A7	chr4
contig-0001080	#CC79A7	chr4
contig-0001081	#CC79A7	chr4
contig-0001082	#CC79A7	chr4
contig-0001083	#CC79A7	chr4
contig-0001084	#CC79A7	chr4
contig-0001085	#5699E9	chr9
contig-0001086	#1A7FBA	chr12
contig-0001087	#1A7FBA	chr12
contig-0001088	#1A7FBA	chr12
contig-0001089	#1A7FBA	chr12
contig-0001090	#1A7FBA	chr12
contig-0001091	#1A7FBA	chr12
contig-0001092	#CC8DB3	chr11
contig-0001093	#CC8DB3	chr11
contig-0001094	#CC8DB3	chr11
contig-0001095	#CC8DB3	chr11
contig-0001096	#CC8DB3	chr11
contig-0001097	#56B4E9	chr2
contig-0001098	#56B4E9	chr2
contig-0001099	#56B4E9	chr2
contig-0001100	#1A7FBA	chr12
contig-0001101	#56B4E9	chr2
contig-0001102	#56B4E9	chr2
contig-0001103	#00B28C	chr17
contig-0001104	#00B28C	chr17
contig-0001105	#00B28C	chr17
contig-0001106	#CC79A7	chr4
contig-0001107	#CC79A7	chr4
contig-0001108	#CC79A7	chr4
contig-0001109	#56B4E9	chr2
contig-0001110	#56B4E9	chr2
contig-0001111	#1A7FBA	chr12
contig-0001112	#56B4E9	chr2
contig-0001113	#56B4E9	chr2
contig-0001114	#56B4E9	chr2
contig-0001115	#CCA0BF	chr18
contig-0001116	#CCA0BF	chr18
contig-0001117	#CCA0BF	chr18
contig-0001118	#CCA0BF	chr18
contig-0001119	#CCA0BF	chr18
contig-0001120	#E69F00	chr1
contig-0001121	#E69F00	chr1
contig-0001122	#1A7FBA	chr12
contig-0001123	#E69F00	chr1
contig-0001124	#5699E9	chr9
contig-0001125	#5699E9	chr9
contig-0001126	#5699E9	chr9
contig-0001127	#CC79A7	chr4
contig-0001128	#CC79A7	chr4
contig-0001129	#CC79A7	chr4
contig-0001130	#CC79A7	chr4
contig-0001131	#CC79A7	chr4
contig-0001132	#CC79A7	chr4
contig-0001133	#1A7FBA	chr12
contig-0001134	#CC79A7	chr4
contig-0001135	#CC79A7	chr4
contig-0001136	#CC79A7	chr4
contig-0001137	#CC79A7	chr4
contig-0001138	#CC79A7	chr4
contig-0001139	#CC79A7	chr4
contig-0001140	#CC79A7	chr4
contig-0001141	#CC79A7	chr4
contig-0001142	#CC79A7	chr4
contig-0001143	#CC79A7	chr4
contig-0001144	#E6C47F	chr22
contig-0001145	#CC79A7	chr4
contig-0001146	#009E73	chr3
contig-0001147	#009E73	chr3
contig-0001148	#009E73	chr3
contig-0001149	#56B4E9	chr2
contig-0001150	#D58C66	chr20
contig-0001151	#D57533	chr13
contig-0001152	#CC79A7	chr4
contig-0001153	#D57533	chr13
contig-0001154	#D57533	chr13
contig-0001155	#0072B2	chr5
contig-0001156	#0072B2	chr5
contig-0001157	#0072B2	chr5
contig-0001158	#CC79A7	chr4
contig-0001159	#CC79A7	chr4
contig-0001160	#CC79A7	chr4
contig-0001161	#D58C66	chr20
contig-0001162	#D58C66	chr20
contig-0001163	#CC79A7	chr4
contig-0001164	#D58C66	chr20
contig-0001165	#D58C66	chr20
contig-0001166	#D58C66	chr20
contig-0001167	#56B4E9	chr2
contig-0001168	#56B4E9	chr2
contig-0001169	#56B4E9	chr2
contig-0001170	#56B4E9	chr2
contig-0001171	#56B4E9	chr2
contig-0001172	#5699E9	chr9
contig-0001173	#5699E9	chr9
contig-0001174	#CC79A7	chr4
contig-0001175	#5699E9	chr9
contig-0001176	#56B4E9	chr2
contig-0001177	#56B4E9	chr2
contig-0001178	#56B4E9	chr2
contig-0001179	#D58C66	chr20
contig-0001180	#D58C66	chr20
contig-0001181	#D58C66	chr20
contig-0001182	#E6AB23	chr8
contig-0001183	#E6AB23	chr8
contig-0001184	#E6AB23	chr8
contig-0001185	#E69F00	chr1
contig-0001186	#E6AB23	chr8
contig-0001187	#E6AB23	chr8
contig-0001188	#0072B2	chr5
contig-0001189	#0072B2	chr5
contig-0001190	#0072B2	chr5
contig-0001191	#0072B2	chr5
contig-0001192	#1A7FBA	chr12
contig-0001193	#1A7FBA	chr12
contig-0001194	#1A7FBA	chr12
contig-0001195	#1A7FBA	chr12
contig-0001196	#E69F00	chr1
contig-0001197	#666666	chr7
contig-0001198	#666666	chr7
contig-0001199	#666666	chr7
contig-0001200	#666666	chr7
contig-0001201	#666666	chr7
contig-0001202	#5699E9	chr9
contig-0001203	#5699E9	chr9
contig-0001204	#5699E9	chr9
contig-0001205	#009E73	chr3
contig-0001206	#CC79A7	chr4
contig-0001207	#E69F00	chr1
contig-0001208	#CC79A7	chr4
contig-0001209	#CC79A7	chr4
contig-0001210	#CC79A7	chr4
contig-0001211	#CC79A7	chr4
contig-0001212	#1A7FBA	chr12
contig-0001213	#1A7FBA	chr12
contig-0001214	#D55E00	chr6
contig-0001215	#D55E00	chr6
contig-0001216	#D55E00	chr6
contig-0001217	#56B4E9	chr2
contig-0001218	#E69F00	chr1
contig-0001219	#56B4E9	chr2
contig-0001220	#56B4E9	chr2
contig-0001221	#E6AB23	chr8
contig-0001222	#E6AB23	chr8
contig-0001223	#E6AB23	chr8
contig-0001224	#E6AB23	chr8
contig-0001225	#E6AB23	chr8
contig-0001226	#D55E00	chr6
contig-0001227	#D55E00	chr6
contig-0001228	#D55E00	chr6
contig-0001229	#E69F00	chr1
contig-0001230	#D55E00	chr6
contig-0001231	#D55E00	chr6
contig-0001232	#5699E9	chr9
contig-0001233	#5699E9	chr9
contig-0001234	#5699E9	chr9
contig-0001235	#5699E9	chr9
contig-0001236	#567DE9	chr16
contig-0001237	#567DE9	chr16
contig-0001238	#567DE9	chr16
contig-0001239	#567DE9	chr16
contig-0001240	#CC79A7	chr4
contig-0001241	#567DE9	chr16
contig-0001242	#E6AB23	chr8
contig-0001243	#E6AB23	chr8
contig-0001244	#E6AB23	chr8
contig-0001245	#E6AB23	chr8
contig-0001246	#E6AB23	chr8
contig-0001247	#CC79A7	chr4
contig-0001248	#CC79A7	chr4
contig-0001249	#CC79A7	chr4
contig-0001250	#CC79A7	chr4
contig-0001251	#0072B2	chr5
contig-0001252	#D55E00	chr6
contig-0001253	#CC79A7	chr4
contig-0001254	#0072B2	chr5
contig-0001255	#0072B2	chr5
contig-0001256	#0072B2	chr5
contig-0001257	#0072B2	chr5
contig-0001258	#0072B2	chr5
contig-0001259	#00A880	chr10
contig-0001260	#00A880	chr10
contig-0001261	#00A880	chr10
contig-0001262	#00A880	chr10
contig-0001263	#D55E00	chr6
contig-0001264	#00A880	chr10
contig-0001265	#CC8DB3	chr11
contig-0001266	#CC8DB3	chr11
contig-0001267	#1A7FBA	chr12
contig-0001268	#1A7FBA	chr12
contig-0001269	#5699E9	chr9
contig-0001270	#5699E9	chr9
contig-0001271	#5699E9	chr9
contig-0001272	#5699E9	chr9
contig-0001273	#5699E9	chr9
contig-0001274	#D55E00	chr6
contig-0001275	#E6AB23	chr8
contig-0001276	#E6AB23	chr8
contig-0001277	#E6AB23	chr8
contig-0001278	#E6AB23	chr8
contig-0001279	#E6AB23	chr8
contig-0001280	#00B28C	chr17
contig-0001281	#00B28C	chr17
contig-0001282	#00B28C	chr17
contig-0001283	#E6AB23	chr8
contig-0001284	#E6AB23	chr8
contig-0001285	#D55E00	chr6
contig-0001286	#E6AB23	chr8
contig-0001287	#E6AB23	chr8
contig-0001288	#E6AB23	chr8
contig-0001290	#8C564B	chrY
contig-0001291	#8C564B	chrY
contig-0001292	#00A880	chr10
contig-0001293	#666666	chr7
contig-0001294	#D55E00	chr6
contig-0001295	#666666	chr7
contig-0001296	#666666	chr7
contig-0001297	#56B4E9	chr2
contig-0001298	#56B4E9	chr2
contig-0001299	#56B4E9	chr2
contig-0001300	#8C564B	chrY
contig-0001301	#CCA0BF	chr18
contig-0001302	#CCA0BF	chr18
contig-0001303	#CCA0BF	chr18
contig-0001304	#E6B847	chr15
contig-0001305	#D57533	chr13
contig-0001306	#E6B847	chr15
contig-0001307	#E6B847	chr15
contig-0001308	#E6B847	chr15
contig-0001309	#E6B847	chr15
contig-0001310	#567DE9	chr16
contig-0001311	#567DE9	chr16
contig-0001312	#567DE9	chr16
contig-0001313	#567DE9	chr16
contig-0001314	#567DE9	chr16
contig-0001315	#56B4E9	chr2
contig-0001316	#D57533	chr13
contig-0001317	#56B4E9	chr2
contig-0001318	#56B4E9	chr2
contig-0001319	#56B4E9	chr2
contig-0001320	#56B4E9	chr2
contig-0001321	#CC79A7	chr4
contig-0001322	#CC79A7	chr4
contig-0001323	#E6AB23	chr8
contig-0001324	#E6AB23	chr8
contig-0001325	#E6AB23	chr8
contig-0001326	#D57533	chr13
contig-0001327	#56B4E9	chr2
contig-0001328	#56B4E9	chr2
contig-0001329	#CC79A7	chr4
contig-0001330	#CC79A7	chr4
contig-0001331	#CC79A7	chr4
contig-0001332	#5699E9	chr9
contig-0001333	#5699E9	chr9
contig-0001334	#5699E9	chr9
contig-0001335	#E69F00	chr1
contig-0001336	#E69F00	chr1
contig-0001337	#E69F00	chr1
contig-0001338	#0072B2	chr5
contig-0001339	#0072B2	chr5
contig-0001340	#0072B2	chr5
contig-0001341	#0072B2	chr5
contig-0001342	#0072B2	chr5
contig-0001343	#E6AB23	chr8
contig-0001344	#E6AB23	chr8
contig-0001345	#E6AB23	chr8
contig-0001346	#737373	chr14
contig-0001347	#E6AB23	chr8
contig-0001348	#E6AB23	chr8
contig-0001349	#E69F00	chr1
contig-0001350	#E69F00	chr1
contig-0001351	#E69F00	chr1
contig-0001352	#E69F00	chr1
contig-0001353	#E69F00	chr1
contig-0001354	#5699E9	chr9
contig-0001355	#5699E9	chr9
contig-0001356	#5699E9	chr9
contig-0001357	#0072B2	chr5
contig-0001358	#737373	chr14
contig-0001359	#5699E9	chr9
contig-0001360	#5699E9	chr9
contig-0001361	#5699E9	chr9
contig-0001362	#5699E9	chr9
contig-0001363	#5699E9	chr9
contig-0001364	#567DE9	chr16
contig-0001365	#567DE9	chr16
contig-0001366	#0072B2	chr5
contig-0001367	#0072B2	chr5
contig-0001368	#0072B2	chr5
contig-0001369	#737373	chr14
contig-0001370	#0072B2	chr5
contig-0001371	#0072B2	chr5
contig-0001372	#666666	chr7
contig-0001373	#666666	chr7
contig-0001374	#666666	chr7
contig-0001375	#666666	chr7
contig-0001376	#666666	chr7
contig-0001377	#5699E9	chr9
contig-0001378	#5699E9	chr9
contig-0001379	#5699E9	chr9
contig-0001380	#CC8DB3	chr11
contig-0001381	#567DE9	chr16
contig-0001382	#567DE9	chr16
contig-0001383	#567DE9	chr16
contig-0001384	#E6AB23	chr8
contig-0001385	#E6AB23	chr8
contig-0001386	#E6AB23	chr8
contig-0001387	#CC79A7	chr4
contig-0001388	#CC79A7	chr4
contig-0001389	#CC79A7	chr4
contig-0001390	#CC79A7	chr4
contig-0001391	#CC8DB3	chr11
contig-0001392	#CC79A7	chr4
contig-0001393	#D55E00	chr6
contig-0001394	#D55E00	chr6
contig-0001395	#D55E00	chr6
contig-0001396	#D55E00	chr6
contig-0001397	#D55E00	chr6
contig-0001398	#1A7FBA	chr12
contig-0001399	#1A7FBA	chr12
contig-0001400	#1A7FBA	chr12
contig-0001401	#CC79A7	chr4
contig-0001402	#CC8DB3	chr11
contig-0001403	#CC79A7	chr4
contig-0001404	#CC79A7	chr4
contig-0001405	#CC79A7	chr4
contig-0001406	#D55E00	chr6
contig-0001407	#D55E00	chr6
contig-0001408	#D55E00	chr6
contig-0001409	#D55E00	chr6
contig-0001410	#D55E00	chr6
contig-0001411	#00B28C	chr17
contig-0001412	#CC8DB3	chr11
contig-0001413	#00B28C	chr17
contig-0001414	#00B28C	chr17
contig-0001415	#00B28C	chr17
contig-0001416	#00B28C	chr17
contig-0001417	#009E73	chr3
contig-0001418	#009E73	chr3
contig-0001419	#009E73	chr3
contig-0001420	#009E73	chr3
contig-0001421	#009E73	chr3
contig-0001422	#0072B2	chr5
contig-0001423	#CC8DB3	chr11
contig-0001424	#0072B2	chr5
contig-0001425	#1A7FBA	chr12
contig-0001426	#1A7FBA	chr12
contig-0001427	#D55E00	chr6
contig-0001428	#D55E00	chr6
contig-0001429	#D55E00	chr6
contig-0001430	#D55E00	chr6
contig-0001431	#D55E00	chr6
contig-0001432	#0072B2	chr5
contig-0001433	#0072B2	chr5
contig-0001434	#D57533	chr13
contig-0001435	#0072B2	chr5
contig-0001436	#0072B2	chr5
contig-0001437	#0072B2	chr5
contig-0001438	#5699E9	chr9
contig-0001439	#5699E9	chr9
contig-0001440	#5699E9	chr9
contig-0001441	#E6AB23	chr8
contig-0001442	#E6AB23	chr8
contig-0001443	#E6AB23	chr8
contig-0001444	#8C564B	chrY
contig-0001445	#666666	chr7
contig-0001446	#666666	chr7
contig-0001447	#666666	chr7
contig-0001448	#666666	chr7
contig-0001449	#666666	chr7
contig-0001451	#E6B847	chr15
contig-0001452	#E6B847	chr15
contig-0001453	#D57533	chr13
contig-0001454	#E6B847	chr15
contig-0001455	#E6B847	chr15
contig-0001456	#E6B847	chr15
contig-0001457	#00B28C	chr17
contig-0001458	#009E73	chr3
contig-0001459	#009E73	chr3
contig-0001460	#009E73	chr3
contig-0001461	#CC79A7	chr4
contig-0001462	#CC79A7	chr4
contig-0001463	#CC79A7	chr4
contig-0001464	#D57533	chr13
contig-0001465	#1A7FBA	chr12
contig-0001466	#1A7FBA	chr12
contig-0001467	#1A7FBA	chr12
contig-0001468	#1A7FBA	chr12
contig-0001469	#1A7FBA	chr12
contig-0001470	#E6AB23	chr8
contig-0001471	#E6AB23	chr8
contig-0001472	#E6AB23	chr8
contig-0001473	#E69F00	chr1
contig-0001474	#E69F00	chr1
contig-0001475	#D57533	chr13
contig-0001476	#E69F00	chr1
contig-0001477	#D57533	chr13
contig-0001478	#D57533	chr13
contig-0001479	#D57533	chr13
contig-0001480	#CCA0BF	chr18
contig-0001481	#CCA0BF	chr18
contig-0001482	#CCA0BF	chr18
contig-0001483	#CC8DB3	chr11
contig-0001484	#CC8DB3	chr11
contig-0001485	#CC8DB3	chr11
contig-0001486	#E69F00	chr1
contig-0001487	#CC8DB3	chr11
contig-0001488	#CC8DB3	chr11
contig-0001489	#E6AB23	chr8
contig-0001490	#E6AB23	chr8
contig-0001491	#E6AB23	chr8
contig-0001492	#E6AB23	chr8
contig-0001493	#E6AB23	chr8
contig-0001494	#E6AB23	chr8
contig-0001495	#CC8DB3	chr11
contig-0001496	#CC8DB3	chr11
contig-0001497	#E69F00	chr1
contig-0001498	#CC8DB3	chr11
contig-0001499	#CCA0BF	chr18
contig-0001500	#009E73	chr3
contig-0001501	#009E73	chr3
contig-0001502	#009E73	chr3
contig-0001503	#009E73	chr3
contig-0001504	#009E73	chr3
contig-0001505	#E6AB23	chr8
contig-0001506	#E6AB23	chr8
contig-0001507	#E6AB23	chr8
contig-0001508	#E69F00	chr1
contig-0001509	#0072B2	chr5
contig-0001510	#0072B2	chr5
contig-0001511	#0072B2	chr5
contig-0001512	#0072B2	chr5
contig-0001513	#0072B2	chr5
contig-0001514	#CC8DB3	chr11
contig-0001515	#CC8DB3	chr11
contig-0001516	#CC8DB3	chr11
contig-0001517	#0072B2	chr5
contig-0001518	#0072B2	chr5
contig-0001519	#5699E9	chr9
contig-0001520	#0072B2	chr5
contig-0001521	#1A7FBA	chr12
contig-0001522	#1A7FBA	chr12
contig-0001523	#666666	chr7
contig-0001524	#666666	chr7
contig-0001525	#666666	chr7
contig-0001526	#D55E00	chr6
contig-0001527	#5699E9	chr9
contig-0001528	#D55E00	chr6
contig-0001529	#D55E00	chr6
contig-0001530	#D55E00	chr6
contig-0001531	#D55E00	chr6
contig-0001532	#0072B2	chr5
contig-0001534	#5699E9	chr9
contig-0001535	#5699E9	chr9
contig-0001536	#5699E9	chr9
contig-0001537	#009E73	chr3
contig-0001538	#5699E9	chr9
contig-0001539	#009E73	chr3
contig-0001540	#009E73	chr3
contig-0001541	#009E73	chr3
contig-0001542	#009E73	chr3
contig-0001543	#009E73	chr3
contig-0001544	#009E73	chr3
contig-0001545	#009E73	chr3
contig-0001546	#009E73	chr3
contig-0001547	#D55E00	chr6
contig-0001548	#5699E9	chr9
contig-0001549	#D55E00	chr6
contig-0001550	#D55E00	chr6
contig-0001551	#0072B2	chr5
contig-0001552	#E69F00	chr1
contig-0001553	#00B28C	chr17
contig-0001554	#00B28C	chr17
contig-0001555	#00B28C	chr17
contig-0001556	#00B28C	chr17
contig-0001557	#00B28C	chr17
contig-0001558	#5699E9	chr9
contig-0001559	#00B28C	chr17
contig-0001560	#00B28C	chr17
contig-0001561	#00B28C	chr17
contig-0001562	#1A7FBA	chr12
contig-0001563	#1A7FBA	chr12
contig-0001564	#1A7FBA	chr12
contig-0001565	#00B28C	chr17
contig-0001566	#00B28C	chr17
contig-0001567	#00B28C	chr17
contig-0001568	#D55E00	chr6
contig-0001569	#56B4E9	chr2
contig-0001570	#0072B2	chr5
contig-0001571	#D55E00	chr6
contig-0001572	#D55E00	chr6
contig-0001573	#D55E00	chr6
contig-0001574	#D55E00	chr6
contig-0001575	#E6AB23	chr8
contig-0001576	#E6AB23	chr8
contig-0001577	#E6AB23	chr8
contig-0001578	#5699E9	chr9
contig-0001579	#5699E9	chr9
contig-0001580	#5699E9	chr9
contig-0001581	#0072B2	chr5
contig-0001582	#56B4E9	chr2
contig-0001583	#56B4E9	chr2
contig-0001584	#56B4E9	chr2
contig-0001585	#808080	chr21
contig-0001586	#D55E00	chr6
contig-0001587	#D55E00	chr6
contig-0001588	#D55E00	chr6
contig-0001589	#D55E00	chr6
contig-0001590	#D55E00	chr6
contig-0001591	#D58C66	chr20
contig-0001592	#0072B2	chr5
contig-0001593	#737373	chr14
contig-0001594	#737373	chr14
contig-0001595	#CC8DB3	chr11
contig-0001596	#737373	chr14
contig-0001597	#737373	chr14
contig-0001598	#737373	chr14
contig-0001599	#E6B847	chr15
contig-0001600	#E6B847	chr15
contig-0001601	#E6B847	chr15
contig-0001602	#E6B847	chr15
contig-0001603	#E6AB23	chr8
contig-0001604	#E6B847	chr15
contig-0001606	#D57533	chr13
contig-0001607	#00A880	chr10
contig-0001608	#00A880	chr10
contig-0001609	#00A880	chr10
contig-0001610	#00A880	chr10
contig-0001611	#D57533	chr13
contig-0001612	#D57533	chr13
contig-0001613	#D57533	chr13
contig-0001614	#E6AB23	chr8
contig-0001615	#D57533	chr13
contig-0001616	#D57533	chr13
contig-0001617	#009E73	chr3
contig-0001618	#009E73	chr3
contig-0001619	#009E73	chr3
contig-0001620	#009E73	chr3
contig-0001621	#009E73	chr3
contig-0001622	#5699E9	chr9
contig-0001623	#5699E9	chr9
contig-0001624	#5699E9	chr9
contig-0001625	#E6AB23	chr8
contig-0001626	#0072B2	chr5
contig-0001627	#0072B2	chr5
contig-0001628	#0072B2	chr5
contig-0001629	#0072B2	chr5
contig-0001630	#0072B2	chr5
contig-0001631	#D55E00	chr6
contig-0001632	#D55E00	chr6
contig-0001633	#D55E00	chr6
contig-0001634	#56B4E9	chr2
contig-0001635	#56B4E9	chr2
contig-0001636	#338CC2	chr19
contig-0001637	#56B4E9	chr2
contig-0001638	#56B4E9	chr2
contig-0001639	#56B4E9	chr2
contig-0001640	#D58C66	chr20
contig-0001641	#D58C66	chr20
contig-0001642	#D58C66	chr20
contig-0001643	#D58C66	chr20
contig-0001644	#5699E9	chr9
contig-0001645	#5699E9	chr9
contig-0001646	#5699E9	chr9
contig-0001647	#338CC2	chr19
contig-0001648	#1A7FBA	chr12
contig-0001649	#1A7FBA	chr12
contig-0001650	#1A7FBA	chr12
contig-0001651	#1A7FBA	chr12
contig-0001652	#00A880	chr10
contig-0001653	#00A880	chr10
contig-0001654	#00A880	chr10
contig-0001655	#1A7FBA	chr12
contig-0001656	#56B4E9	chr2
contig-0001657	#56B4E9	chr2
contig-0001658	#338CC2	chr19
contig-0001659	#56B4E9	chr2
contig-0001660	#009E73	chr3
contig-0001661	#009E73	chr3
contig-0001662	#009E73	chr3
contig-0001663	#009E73	chr3
contig-0001664	#00B28C	chr17
contig-0001665	#00B28C	chr17
contig-0001666	#00B28C	chr17
contig-0001667	#00B28C	chr17
contig-0001668	#00B28C	chr17
contig-0001669	#CC8DB3	chr11
contig-0001670	#E6AB23	chr8
contig-0001671	#E6AB23	chr8
contig-0001672	#E6AB23	chr8
contig-0001673	#E6AB23	chr8
contig-0001674	#00A880	chr10
contig-0001675	#00A880	chr10
contig-0001676	#00A880	chr10
contig-0001677	#00A880	chr10
contig-0001678	#00A880	chr10
contig-0001679	#E6C47F	chr22
contig-0001680	#CC8DB3	chr11
contig-0001681	#338CC2	chr19
contig-0001682	#009E73	chr3
contig-0001683	#009E73	chr3
contig-0001684	#009E73	chr3
contig-0001685	#009E73	chr3
contig-0001686	#009E73	chr3
contig-0001687	#E6AB23	chr8
contig-0001688	#E6AB23	chr8
contig-0001689	#D55E00	chr6
contig-0001690	#D55E00	chr6
contig-0001691	#CC8DB3	chr11
contig-0001692	#D55E00	chr6
contig-0001693	#D55E00	chr6
contig-0001694	#D55E00	chr6
contig-0001695	#D57533	chr13
contig-0001696	#D57533	chr13
contig-0001697	#D57533	chr13
contig-0001698	#E6AB23	chr8
contig-0001699	#E6AB23	chr8
contig-0001700	#E6AB23	chr8
contig-0001701	#1A7FBA	chr12
contig-0001702	#E69F00	chr1
contig-0001703	#1A7FBA	chr12
contig-0001704	#1A7FBA	chr12
contig-0001705	#1A7FBA	chr12
contig-0001706	#E6AB23	chr8
contig-0001707	#E6AB23	chr8
contig-0001708	#009E73	chr3
contig-0001709	#009E73	chr3
contig-0001710	#009E73	chr3
contig-0001711	#009E73	chr3
contig-0001712	#009E73	chr3
contig-0001713	#E69F00	chr1
contig-0001714	#009E73	chr3
contig-0001715	#009E73	chr3
contig-0001716	#009E73	chr3
contig-0001717	#009E73	chr3
contig-0001718	#1A7FBA	chr12
contig-0001719	#737373	chr14
contig-0001720	#737373	chr14
contig-0001721	#737373	chr14
contig-0001722	#737373	chr14
contig-0001723	#E69F00	chr1
contig-0001724	#D57533	chr13
contig-0001725	#D57533	chr13
contig-0001726	#D57533	chr13
contig-0001727	#D57533	chr13
contig-0001728	#D57533	chr13
contig-0001729	#009E73	chr3
contig-0001730	#009E73	chr3
contig-0001731	#009E73	chr3
contig-0001732	#009E73	chr3
contig-0001733	#009E73	chr3
contig-0001734	#E69F00	chr1
contig-0001735	#D55E00	chr6
contig-0001736	#D55E00	chr6
contig-0001737	#CC8DB3	chr11
contig-0001738	#CC8DB3	chr11
