contig	color	chromosome
unassigned-0000775	#808080	chr21
unassigned-0000776	#808080	chr21
unassigned-0000777	#D57533	chr13
unassigned-0000778	#E6C47F	chr22
unassigned-0000779	#E6C47F	chr22
unassigned-0000780	#E6C47F	chr22
unassigned-0000781	#00B28C	chr17
unassigned-0000785	#D57533	chr13
unassigned-0000786	#E6B847	chr15
unassigned-0000787	#E6B847	chr15
unassigned-0000788	#E6B847	chr15
unassigned-0000790	#CCA0BF	chr18
unassigned-0000792	#CCA0BF	chr18
unassigned-0000794	#D57533	chr13
unassigned-0000795	#D57533	chr13
unassigned-0000797	#D57533	chr13
unassigned-0000798	#808080	chr21
unassigned-0000799	#737373	chr14
unassigned-0000800	#737373	chr14
unassigned-0000801	#737373	chr14
unassigned-0000802	#D57533	chr13
unassigned-0000803	#E6C47F	chr22
unassigned-0000805	#737373	chr14
unassigned-0000806	#E6B847	chr15
unassigned-0000807	#808080	chr21
unassigned-0000808	#E6C47F	chr22
unassigned-0000809	#666666	chr7
unassigned-0000810	#737373	chr14
unassigned-0000811	#E6B847	chr15
unassigned-0000812	#E6C47F	chr22
unassigned-0000813	#D57533	chr13
unassigned-0000814	#5699E9	chr9
unassigned-0000818	#808080	chr21
unassigned-0000819	#808080	chr21
unassigned-0000820	#808080	chr21
unassigned-0000821	#808080	chr21
unassigned-0000822	#808080	chr21
unassigned-0000823	#737373	chr14
unassigned-0000824	#737373	chr14
unassigned-0000825	#737373	chr14
unassigned-0000826	#808080	chr21
unassigned-0000827	#00B28C	chr17
unassigned-0000829	#D55E00	chr6
unassigned-0000830	#737373	chr14
unassigned-0000831	#00B28C	chr17
unassigned-0000833	#E6B847	chr15
unassigned-0000834	#E6B847	chr15
unassigned-0000835	#E6B847	chr15
unassigned-0000836	#CCA0BF	chr18
unassigned-0000837	#737373	chr14
unassigned-0000838	#E6C47F	chr22
unassigned-0000839	#E6C47F	chr22
unassigned-0000841	#567DE9	chr16
unassigned-0000842	#E6C47F	chr22
unassigned-0000843	#808080	chr21
unassigned-0000844	#CCA0BF	chr18
unassigned-0000845	#CCA0BF	chr18
unassigned-0000846	#E6B847	chr15
unassigned-0000847	#567DE9	chr16
unassigned-0000848	#567DE9	chr16
unassigned-0000851	#0072B2	chr5
unassigned-0000853	#E6C47F	chr22
unassigned-0000854	#E6B847	chr15
unassigned-0000855	#D57533	chr13
unassigned-0000856	#E69F00	chr1
unassigned-0000859	#E69F00	chr1
unassigned-0000861	#E6C47F	chr22
unassigned-0000863	#666666	chr7
unassigned-0000864	#666666	chr7
unassigned-0000865	#666666	chr7
unassigned-0000867	#E6C47F	chr22
unassigned-0000868	#E6C47F	chr22
unassigned-0000869	#E6C47F	chr22
unassigned-0000870	#E6C47F	chr22
unassigned-0000871	#737373	chr14
unassigned-0000872	#737373	chr14
unassigned-0000873	#808080	chr21
unassigned-0000876	#E6C47F	chr22
unassigned-0000878	#567DE9	chr16
unassigned-0000880	#808080	chr21
unassigned-0000882	#CCA0BF	chr18
unassigned-0000884	#56B4E9	chr2
unassigned-0000886	#E6B847	chr15
unassigned-0000887	#56B4E9	chr2
unassigned-0000888	#E6B847	chr15
unassigned-0000890	#E6B847	chr15
unassigned-0000891	#E6B847	chr15
unassigned-0000892	#D57533	chr13
unassigned-0000894	#009E73	chr3
unassigned-0000895	#808080	chr21
unassigned-0000896	#E6B847	chr15
unassigned-0000897	#737373	chr14
unassigned-0000898	#808080	chr21
unassigned-0000899	#808080	chr21
unassigned-0000900	#E6B847	chr15
unassigned-0000901	#737373	chr14
unassigned-0000903	#5699E9	chr9
unassigned-0000904	#5699E9	chr9
unassigned-0000905	#5699E9	chr9
unassigned-0000906	#D58C66	chr20
unassigned-0000907	#D55E00	chr6
unassigned-0000909	#56B4E9	chr2
unassigned-0000910	#E69F00	chr1
unassigned-0000911	#737373	chr14
unassigned-0000916	#00A880	chr10
unassigned-0000917	#567DE9	chr16
unassigned-0000918	#567DE9	chr16
unassigned-0000919	#567DE9	chr16
unassigned-0000921	#E6B847	chr15
unassigned-0000922	#0072B2	chr5
unassigned-0000923	#567DE9	chr16
unassigned-0000925	#00B28C	chr17
unassigned-0000926	#00B28C	chr17
unassigned-0000928	#808080	chr21
unassigned-0000929	#D57533	chr13
unassigned-0000930	#E6B847	chr15
unassigned-0000935	#1A7FBA	chr12
unassigned-0000936	#808080	chr21
unassigned-0000937	#D57533	chr13
unassigned-0000938	#808080	chr21
unassigned-0000939	#808080	chr21
unassigned-0000940	#808080	chr21
unassigned-0000941	#808080	chr21
unassigned-0000942	#808080	chr21
unassigned-0000943	#808080	chr21
unassigned-0000944	#808080	chr21
unassigned-0000945	#E6B847	chr15
unassigned-0000948	#D57533	chr13
unassigned-0000949	#666666	chr7
unassigned-0000954	#00A880	chr10
unassigned-0000955	#737373	chr14
unassigned-0000956	#D57533	chr13
unassigned-0000957	#CC8DB3	chr11
unassigned-0000958	#D57533	chr13
unassigned-0000959	#567DE9	chr16
unassigned-0000960	#D57533	chr13
unassigned-0000963	#0072B2	chr5
unassigned-0000964	#0072B2	chr5
unassigned-0000968	#56B4E9	chr2
unassigned-0000976	#00A880	chr10
unassigned-0000977	#E6B847	chr15
unassigned-0000978	#E6B847	chr15
unassigned-0000980	#737373	chr14
unassigned-0000981	#737373	chr14
unassigned-0000983	#56B4E9	chr2
unassigned-0000984	#56B4E9	chr2
unassigned-0000985	#737373	chr14
unassigned-0000986	#E6C47F	chr22
unassigned-0000987	#E6C47F	chr22
unassigned-0000988	#D57533	chr13
unassigned-0000991	#D57533	chr13
unassigned-0000992	#E69F00	chr1
unassigned-0000993	#E6C47F	chr22
unassigned-0000994	#E6C47F	chr22
unassigned-0000997	#808080	chr21
unassigned-0000998	#D57533	chr13
unassigned-0000999	#808080	chr21
unassigned-0001001	#E6C47F	chr22
unassigned-0001002	#00A880	chr10
unassigned-0001003	#808080	chr21
unassigned-0001004	#808080	chr21
unassigned-0001005	#1A7FBA	chr12
unassigned-0001008	#808080	chr21
unassigned-0001009	#D57533	chr13
unassigned-0001010	#808080	chr21
unassigned-0001013	#D57533	chr13
unassigned-0001014	#D57533	chr13
unassigned-0001015	#D57533	chr13
unassigned-0001016	#D57533	chr13
unassigned-0001017	#D57533	chr13
unassigned-0001018	#D55E00	chr6
unassigned-0001019	#E6C47F	chr22
unassigned-0001021	#D57533	chr13
unassigned-0001023	#E6C47F	chr22
unassigned-0001024	#D57533	chr13
unassigned-0001025	#D57533	chr13
unassigned-0001026	#E6C47F	chr22
unassigned-0001027	#D57533	chr13
unassigned-0001028	#D57533	chr13
unassigned-0001030	#CCA0BF	chr18
unassigned-0001031	#D57533	chr13
unassigned-0001032	#E6C47F	chr22
unassigned-0001033	#E6C47F	chr22
unassigned-0001035	#D57533	chr13
unassigned-0001036	#00B28C	chr17
unassigned-0001037	#E6C47F	chr22
unassigned-0001038	#E6C47F	chr22
unassigned-0001039	#D57533	chr13
unassigned-0001040	#E6C47F	chr22
unassigned-0001041	#E6C47F	chr22
unassigned-0001042	#D57533	chr13
unassigned-0001043	#5699E9	chr9
unassigned-0001045	#D57533	chr13
unassigned-0001046	#D57533	chr13
unassigned-0001047	#D57533	chr13
unassigned-0001048	#E6C47F	chr22
unassigned-0001052	#D57533	chr13
unassigned-0001054	#D55E00	chr6
unassigned-0001055	#E6C47F	chr22
unassigned-0001056	#808080	chr21
unassigned-0001057	#D57533	chr13
unassigned-0001058	#D57533	chr13
unassigned-0001059	#D57533	chr13
unassigned-0001060	#D57533	chr13
unassigned-0001062	#D57533	chr13
unassigned-0001063	#D57533	chr13
unassigned-0001064	#D57533	chr13
unassigned-0001065	#E6C47F	chr22
unassigned-0001066	#D57533	chr13
unassigned-0001067	#D57533	chr13
unassigned-0001068	#E6C47F	chr22
unassigned-0001069	#808080	chr21
unassigned-0001070	#E6C47F	chr22
unassigned-0001071	#808080	chr21
unassigned-0001073	#D57533	chr13
unassigned-0001076	#D57533	chr13
unassigned-0001078	#E6B847	chr15
unassigned-0001080	#D57533	chr13
unassigned-0001081	#808080	chr21
unassigned-0001083	#CC79A7	chr4
unassigned-0001084	#CC79A7	chr4
unassigned-0001085	#E6B847	chr15
unassigned-0001086	#567DE9	chr16
unassigned-0001087	#D57533	chr13
unassigned-0001088	#D57533	chr13
unassigned-0001089	#737373	chr14
unassigned-0001090	#737373	chr14
unassigned-0001091	#737373	chr14
unassigned-0001092	#666666	chr7
unassigned-0001093	#D57533	chr13
unassigned-0001094	#666666	chr7
unassigned-0001095	#E6B847	chr15
unassigned-0001096	#E6B847	chr15
unassigned-0001098	#E6C47F	chr22
unassigned-0001099	#808080	chr21
unassigned-0001100	#009E73	chr3
unassigned-0001101	#56B4E9	chr2
unassigned-0001102	#808080	chr21
unassigned-0001103	#808080	chr21
unassigned-0001104	#D57533	chr13
unassigned-0001105	#808080	chr21
unassigned-0001106	#338CC2	chr19
unassigned-0001107	#D55E00	chr6
unassigned-0001108	#E6B847	chr15
unassigned-0001109	#808080	chr21
unassigned-0001110	#56B4E9	chr2
unassigned-0001112	#E69F00	chr1
unassigned-0001113	#E6C47F	chr22
unassigned-0001114	#808080	chr21
unassigned-0001115	#808080	chr21
unassigned-0001116	#808080	chr21
unassigned-0001117	#808080	chr21
unassigned-0001118	#D55E00	chr6
unassigned-0001120	#D57533	chr13
unassigned-0001121	#D57533	chr13
unassigned-0001122	#D57533	chr13
unassigned-0001123	#D57533	chr13
unassigned-0001124	#D57533	chr13
unassigned-0001125	#D57533	chr13
unassigned-0001126	#808080	chr21
unassigned-0001127	#D57533	chr13
unassigned-0001128	#E6C47F	chr22
unassigned-0001129	#808080	chr21
unassigned-0001130	#808080	chr21
unassigned-0001131	#808080	chr21
unassigned-0001132	#808080	chr21
unassigned-0001133	#808080	chr21
unassigned-0001134	#808080	chr21
unassigned-0001135	#737373	chr14
unassigned-0001136	#E6B847	chr15
unassigned-0001137	#E6B847	chr15
unassigned-0001138	#D57533	chr13
unassigned-0001139	#E6C47F	chr22
unassigned-0001141	#E69F00	chr1
unassigned-0001142	#0072B2	chr5
unassigned-0001143	#0072B2	chr5
unassigned-0001144	#0072B2	chr5
unassigned-0001146	#E6C47F	chr22
unassigned-0001147	#E6B847	chr15
unassigned-0001148	#808080	chr21
unassigned-0001149	#808080	chr21
unassigned-0001150	#1A7FBA	chr12
unassigned-0001151	#1A7FBA	chr12
unassigned-0001152	#E6C47F	chr22
unassigned-0001153	#009E73	chr3
unassigned-0001154	#E6C47F	chr22
unassigned-0001155	#CCA0BF	chr18
unassigned-0001156	#D57533	chr13
unassigned-0001158	#338CC2	chr19
unassigned-0001161	#808080	chr21
unassigned-0001162	#CCA0BF	chr18
unassigned-0001163	#808080	chr21
unassigned-0001164	#808080	chr21
unassigned-0001165	#D55E00	chr6
unassigned-0001166	#808080	chr21
unassigned-0001167	#808080	chr21
unassigned-0001168	#808080	chr21
unassigned-0001169	#808080	chr21
unassigned-0001170	#D57533	chr13
unassigned-0001171	#737373	chr14
unassigned-0001172	#737373	chr14
unassigned-0001173	#E6AB23	chr8
unassigned-0001174	#D57533	chr13
unassigned-0001175	#D57533	chr13
unassigned-0001176	#D57533	chr13
unassigned-0001177	#D57533	chr13
unassigned-0001178	#E6B847	chr15
unassigned-0001179	#808080	chr21
unassigned-0001180	#E6C47F	chr22
unassigned-0001181	#D57533	chr13
unassigned-0001182	#D57533	chr13
unassigned-0001183	#808080	chr21
unassigned-0001184	#CC8DB3	chr11
unassigned-0001185	#009E73	chr3
unassigned-0001186	#D55E00	chr6
unassigned-0001187	#338CC2	chr19
