sample	category	subcategory	sv_type	count	total_length	mean_length
T2T01	zygosity	HET	BND	10	0	0.0
T2T01	zygosity	ALT_HOM	DEL	5112	0	0.0
T2T01	zygosity	HET	DEL	23969	0	0.0
T2T01	zygosity	HET	DUP:TANDEM	19	0	0.0
T2T01	zygosity	ALT_HOM	INS	4636	0	0.0
T2T01	zygosity	HET	INS	23224	0	0.0
T2T01	zygosity	ALT_HOM	INV	7	0	0.0
T2T01	zygosity	HET	INV	27	0	0.0
T2T01	zygosity	ALT_HOM	all	9755	0	0.0
T2T01	zygosity	HET	all	47249	0	0.0
T2T02	chromosome	chr1	DEL	2262	0	0.0
T2T02	chromosome	chr10	DEL	1359	0	0.0
T2T02	chromosome	chr11	DEL	1014	0	0.0
T2T02	chromosome	chr12	DEL	820	0	0.0
T2T02	chromosome	chr13	DEL	1410	0	0.0
T2T02	chromosome	chr14	DEL	1105	0	0.0
T2T02	chromosome	chr15	DEL	1257	0	0.0
T2T02	chromosome	chr16	DEL	1312	0	0.0
T2T02	chromosome	chr17	DEL	725	0	0.0
T2T02	chromosome	chr18	DEL	945	0	0.0
T2T02	chromosome	chr19	DEL	766	0	0.0
T2T02	chromosome	chr2	DEL	1656	0	0.0
T2T02	chromosome	chr20	DEL	998	0	0.0
T2T02	chromosome	chr21	DEL	806	0	0.0
T2T02	chromosome	chr22	DEL	1115	0	0.0
T2T02	chromosome	chr3	DEL	1280	0	0.0
T2T02	chromosome	chr4	DEL	1056	0	0.0
T2T02	chromosome	chr5	DEL	1259	0	0.0
T2T02	chromosome	chr6	DEL	1035	0	0.0
T2T02	chromosome	chr7	DEL	1327	0	0.0
T2T02	chromosome	chr8	DEL	1204	0	0.0
T2T02	chromosome	chr9	DEL	2744	0	0.0
T2T02	chromosome	chrX	DEL	456	0	0.0
T2T02	chromosome	chrY	DEL	373	0	0.0
T2T02	chromosome	chr1	INS	2286	0	0.0
T2T02	chromosome	chr10	INS	1336	0	0.0
T2T02	chromosome	chr11	INS	859	0	0.0
T2T02	chromosome	chr12	INS	854	0	0.0
T2T02	chromosome	chr13	INS	1216	0	0.0
T2T02	chromosome	chr14	INS	1023	0	0.0
T2T02	chromosome	chr15	INS	1145	0	0.0
T2T02	chromosome	chr16	INS	1179	0	0.0
T2T02	chromosome	chr17	INS	758	0	0.0
T2T02	chromosome	chr18	INS	812	0	0.0
T2T02	chromosome	chr19	INS	665	0	0.0
T2T02	chromosome	chr2	INS	1696	0	0.0
T2T02	chromosome	chr20	INS	876	0	0.0
T2T02	chromosome	chr21	INS	828	0	0.0
T2T02	chromosome	chr22	INS	1174	0	0.0
T2T02	chromosome	chr3	INS	1203	0	0.0
T2T02	chromosome	chr4	INS	1191	0	0.0
T2T02	chromosome	chr5	INS	1297	0	0.0
T2T02	chromosome	chr6	INS	1097	0	0.0
T2T02	chromosome	chr7	INS	1231	0	0.0
T2T02	chromosome	chr8	INS	1306	0	0.0
T2T02	chromosome	chr9	INS	2549	0	0.0
T2T02	chromosome	chrX	INS	499	0	0.0
T2T02	chromosome	chrY	INS	487	0	0.0
T2T02	chromosome	chr1	all	4551	0	0.0
T2T02	chromosome	chr10	all	2699	0	0.0
T2T02	chromosome	chr11	all	1874	0	0.0
T2T02	chromosome	chr12	all	1675	0	0.0
T2T02	chromosome	chr13	all	2627	0	0.0
T2T02	chromosome	chr14	all	2129	0	0.0
T2T02	chromosome	chr15	all	2403	0	0.0
T2T02	chromosome	chr16	all	2493	0	0.0
T2T02	chromosome	chr17	all	1484	0	0.0
T2T02	chromosome	chr18	all	1758	0	0.0
T2T02	chromosome	chr19	all	1432	0	0.0
T2T02	chromosome	chr2	all	3366	0	0.0
T2T02	chromosome	chr20	all	1876	0	0.0
T2T02	chromosome	chr21	all	1636	0	0.0
T2T02	chromosome	chr22	all	2291	0	0.0
T2T02	chromosome	chr3	all	2486	0	0.0
T2T02	chromosome	chr4	all	2253	0	0.0
T2T02	chromosome	chr5	all	2560	0	0.0
T2T02	chromosome	chr6	all	2137	0	0.0
T2T02	chromosome	chr7	all	2561	0	0.0
T2T02	chromosome	chr8	all	2512	0	0.0
T2T02	chromosome	chr9	all	5296	0	0.0
T2T02	chromosome	chrX	all	955	0	0.0
T2T02	chromosome	chrY	all	866	0	0.0
T2T02	haplotype	haplotype1	BND	4	0	0.0
T2T02	haplotype	haplotype2	BND	8	0	0.0
T2T02	haplotype	both	DEL	5033	0	0.0
T2T02	haplotype	haplotype1	DEL	11832	0	0.0
T2T02	haplotype	haplotype2	DEL	11419	0	0.0
T2T02	haplotype	both	DUP:TANDEM	1	0	0.0
T2T02	haplotype	haplotype1	DUP:TANDEM	12	0	0.0
T2T02	haplotype	haplotype2	DUP:TANDEM	10	0	0.0
T2T02	haplotype	both	INS	4559	0	0.0
T2T02	haplotype	haplotype1	INS	11941	0	0.0
T2T02	haplotype	haplotype2	INS	11067	0	0.0
T2T02	haplotype	both	INV	8	0	0.0
T2T02	haplotype	haplotype1	INV	14	0	0.0
T2T02	haplotype	haplotype2	INV	12	0	0.0
T2T02	haplotype	both	all	9601	0	0.0
T2T02	haplotype	haplotype1	all	23803	0	0.0
T2T02	haplotype	haplotype2	all	22516	0	0.0
T2T02	phasing	phased	all	55920	0	0.0
T2T02	size_class	small (<50bp)	BND	12	0	0.0
T2T02	size_class	large (500bp-5kb)	DEL	7034	0	0.0
T2T02	size_class	massive (>50kb)	DEL	48	0	0.0
T2T02	size_class	medium (50-500bp)	DEL	13862	0	0.0
T2T02	size_class	small (<50bp)	DEL	6430	0	0.0
T2T02	size_class	very_large (5kb-50kb)	DEL	910	0	0.0
T2T02	size_class	large (500bp-5kb)	DUP:TANDEM	17	0	0.0
T2T02	size_class	medium (50-500bp)	DUP:TANDEM	6	0	0.0
T2T02	size_class	large (500bp-5kb)	INS	6314	0	0.0
T2T02	size_class	massive (>50kb)	INS	101	0	0.0
T2T02	size_class	medium (50-500bp)	INS	13854	0	0.0
T2T02	size_class	small (<50bp)	INS	6469	0	0.0
T2T02	size_class	very_large (5kb-50kb)	INS	829	0	0.0
T2T02	size_class	small (<50bp)	INV	34	0	0.0
T2T02	size_class	large (500bp-5kb)	all	13365	0	0.0
T2T02	size_class	massive (>50kb)	all	149	0	0.0
T2T02	size_class	medium (50-500bp)	all	27722	0	0.0
T2T02	size_class	small (<50bp)	all	12945	0	0.0
T2T02	size_class	very_large (5kb-50kb)	all	1739	0	0.0
T2T02	sv_type	BND	BND	12	0	0.0
T2T02	sv_type	DEL	DEL	28284	28181848	996.388346768491
T2T02	sv_type	DUP:TANDEM	DUP:TANDEM	23	20621	896.5652173913044
T2T02	sv_type	INS	INS	27567	30763825	1115.9656473319549
T2T02	sv_type	INV	INV	34	0	0.0
T2T02	total	all_svs	all	55920	58966294	1054.475929899857
T2T02	zygosity	HET	BND	12	0	0.0
T2T02	zygosity	ALT_HOM	DEL	5033	0	0.0
T2T02	zygosity	HET	DEL	23251	0	0.0
T2T02	zygosity	ALT_HOM	DUP:TANDEM	1	0	0.0
T2T02	zygosity	HET	DUP:TANDEM	22	0	0.0
T2T02	zygosity	ALT_HOM	INS	4559	0	0.0
T2T02	zygosity	HET	INS	23008	0	0.0
T2T02	zygosity	ALT_HOM	INV	8	0	0.0
T2T02	zygosity	HET	INV	26	0	0.0
T2T02	zygosity	ALT_HOM	all	9601	0	0.0
T2T02	zygosity	HET	all	46319	0	0.0
T2T03	chromosome	chr1	DEL	2940	0	0.0
T2T03	chromosome	chr10	DEL	1321	0	0.0
T2T03	chromosome	chr11	DEL	982	0	0.0
T2T03	chromosome	chr12	DEL	1129	0	0.0
T2T03	chromosome	chr13	DEL	1169	0	0.0
T2T03	chromosome	chr14	DEL	885	0	0.0
T2T03	chromosome	chr15	DEL	1199	0	0.0
T2T03	chromosome	chr16	DEL	1501	0	0.0
T2T03	chromosome	chr17	DEL	771	0	0.0
T2T03	chromosome	chr18	DEL	951	0	0.0
T2T03	chromosome	chr19	DEL	895	0	0.0
T2T03	chromosome	chr2	DEL	1721	0	0.0
T2T03	chromosome	chr20	DEL	1034	0	0.0
T2T03	chromosome	chr21	DEL	502	0	0.0
T2T03	chromosome	chr22	DEL	747	0	0.0
T2T03	chromosome	chr3	DEL	1665	0	0.0
T2T03	chromosome	chr4	DEL	1374	0	0.0
T2T03	chromosome	chr5	DEL	1274	0	0.0
T2T03	chromosome	chr6	DEL	1095	0	0.0
T2T03	chromosome	chr7	DEL	1324	0	0.0
T2T03	chromosome	chr8	DEL	1172	0	0.0
T2T03	chromosome	chr9	DEL	3135	0	0.0
T2T03	chromosome	chrX	DEL	750	0	0.0
T2T03	chromosome	chr1	INS	2686	0	0.0
T2T03	chromosome	chr10	INS	1373	0	0.0
T2T03	chromosome	chr11	INS	940	0	0.0
T2T03	chromosome	chr12	INS	1116	0	0.0
T2T03	chromosome	chr13	INS	1141	0	0.0
T2T03	chromosome	chr14	INS	801	0	0.0
T2T03	chromosome	chr15	INS	1251	0	0.0
T2T03	chromosome	chr16	INS	1230	0	0.0
T2T03	chromosome	chr17	INS	829	0	0.0
T2T03	chromosome	chr18	INS	1016	0	0.0
T2T03	chromosome	chr19	INS	926	0	0.0
T2T03	chromosome	chr2	INS	1650	0	0.0
T2T03	chromosome	chr20	INS	956	0	0.0
T2T03	chromosome	chr21	INS	516	0	0.0
T2T03	chromosome	chr22	INS	787	0	0.0
T2T03	chromosome	chr3	INS	1528	0	0.0
T2T03	chromosome	chr4	INS	1531	0	0.0
T2T03	chromosome	chr5	INS	1497	0	0.0
T2T03	chromosome	chr6	INS	1363	0	0.0
T2T03	chromosome	chr7	INS	1301	0	0.0
T2T03	chromosome	chr8	INS	1252	0	0.0
T2T03	chromosome	chr9	INS	3003	0	0.0
T2T03	chromosome	chrX	INS	787	0	0.0
T2T03	chromosome	chr1	all	5631	0	0.0
T2T03	chromosome	chr10	all	2697	0	0.0
T2T03	chromosome	chr11	all	1925	0	0.0
T2T03	chromosome	chr12	all	2249	0	0.0
T2T03	chromosome	chr13	all	2312	0	0.0
T2T03	chromosome	chr14	all	1691	0	0.0
T2T03	chromosome	chr15	all	2450	0	0.0
T2T03	chromosome	chr16	all	2735	0	0.0
T2T03	chromosome	chr17	all	1601	0	0.0
T2T03	chromosome	chr18	all	1969	0	0.0
T2T03	chromosome	chr19	all	1824	0	0.0
T2T03	chromosome	chr2	all	3376	0	0.0
T2T03	chromosome	chr20	all	1992	0	0.0
T2T03	chromosome	chr21	all	1021	0	0.0
T2T03	chromosome	chr22	all	1534	0	0.0
T2T03	chromosome	chr3	all	3194	0	0.0
T2T03	chromosome	chr4	all	2911	0	0.0
T2T03	chromosome	chr5	all	2773	0	0.0
T2T03	chromosome	chr6	all	2461	0	0.0
T2T03	chromosome	chr7	all	2629	0	0.0
T2T03	chromosome	chr8	all	2430	0	0.0
T2T03	chromosome	chr9	all	6142	0	0.0
T2T03	chromosome	chrX	all	1540	0	0.0
T2T03	haplotype	haplotype1	BND	6	0	0.0
T2T03	haplotype	haplotype2	BND	6	0	0.0
T2T03	haplotype	both	DEL	5175	0	0.0
T2T03	haplotype	haplotype1	DEL	12458	0	0.0
T2T03	haplotype	haplotype2	DEL	11903	0	0.0
T2T03	haplotype	haplotype1	DUP:TANDEM	16	0	0.0
T2T03	haplotype	haplotype2	DUP:TANDEM	11	0	0.0
T2T03	haplotype	both	INS	4977	0	0.0
T2T03	haplotype	haplotype1	INS	12779	0	0.0
T2T03	haplotype	haplotype2	INS	11724	0	0.0
T2T03	haplotype	both	INV	8	0	0.0
T2T03	haplotype	haplotype1	INV	14	0	0.0
T2T03	haplotype	haplotype2	INV	10	0	0.0
T2T03	haplotype	both	all	10160	0	0.0
T2T03	haplotype	haplotype1	all	25273	0	0.0
T2T03	haplotype	haplotype2	all	23654	0	0.0
T2T03	phasing	phased	all	59087	0	0.0
T2T03	size_class	small (<50bp)	BND	12	0	0.0
T2T03	size_class	large (500bp-5kb)	DEL	7215	0	0.0
T2T03	size_class	massive (>50kb)	DEL	60	0	0.0
T2T03	size_class	medium (50-500bp)	DEL	14936	0	0.0
T2T03	size_class	small (<50bp)	DEL	6519	0	0.0
T2T03	size_class	very_large (5kb-50kb)	DEL	806	0	0.0
T2T03	size_class	large (500bp-5kb)	DUP:TANDEM	21	0	0.0
T2T03	size_class	medium (50-500bp)	DUP:TANDEM	5	0	0.0
T2T03	size_class	small (<50bp)	DUP:TANDEM	1	0	0.0
T2T03	size_class	large (500bp-5kb)	INS	6945	0	0.0
T2T03	size_class	massive (>50kb)	INS	99	0	0.0
T2T03	size_class	medium (50-500bp)	INS	15012	0	0.0
T2T03	size_class	small (<50bp)	INS	6645	0	0.0
T2T03	size_class	very_large (5kb-50kb)	INS	779	0	0.0
T2T03	size_class	small (<50bp)	INV	32	0	0.0
T2T03	size_class	large (500bp-5kb)	all	14181	0	0.0
T2T03	size_class	massive (>50kb)	all	159	0	0.0
T2T03	size_class	medium (50-500bp)	all	29953	0	0.0
T2T03	size_class	small (<50bp)	all	13209	0	0.0
T2T03	size_class	very_large (5kb-50kb)	all	1585	0	0.0
T2T03	sv_type	BND	BND	12	0	0.0
T2T03	sv_type	DEL	DEL	29536	27635639	935.659500270856
T2T03	sv_type	DUP:TANDEM	DUP:TANDEM	27	29707	1100.2592592592594
T2T03	sv_type	INS	INS	29480	30119965	1021.708446404342
T2T03	sv_type	INV	INV	32	0	0.0
T2T03	total	all_svs	all	59087	57785311	977.9699595511704
T2T03	zygosity	HET	BND	12	0	0.0
T2T03	zygosity	ALT_HOM	DEL	5175	0	0.0
T2T03	zygosity	HET	DEL	24361	0	0.0
T2T03	zygosity	HET	DUP:TANDEM	27	0	0.0
T2T03	zygosity	ALT_HOM	INS	4977	0	0.0
T2T03	zygosity	HET	INS	24503	0	0.0
T2T03	zygosity	ALT_HOM	INV	8	0	0.0
T2T03	zygosity	HET	INV	24	0	0.0
T2T03	zygosity	ALT_HOM	all	10160	0	0.0
T2T03	zygosity	HET	all	48927	0	0.0
T2T04	chromosome	chr1	DEL	2688	0	0.0
T2T04	chromosome	chr10	DEL	1126	0	0.0
T2T04	chromosome	chr11	DEL	847	0	0.0
T2T04	chromosome	chr12	DEL	1039	0	0.0
T2T04	chromosome	chr13	DEL	1195	0	0.0
T2T04	chromosome	chr14	DEL	1063	0	0.0
T2T04	chromosome	chr15	DEL	1230	0	0.0
T2T04	chromosome	chr16	DEL	2290	0	0.0
T2T04	chromosome	chr17	DEL	874	0	0.0
T2T04	chromosome	chr18	DEL	924	0	0.0
T2T04	chromosome	chr19	DEL	834	0	0.0
T2T04	chromosome	chr2	DEL	1702	0	0.0
T2T04	chromosome	chr20	DEL	1048	0	0.0
T2T04	chromosome	chr21	DEL	662	0	0.0
T2T04	chromosome	chr22	DEL	967	0	0.0
T2T04	chromosome	chr3	DEL	1655	0	0.0
T2T04	chromosome	chr4	DEL	1356	0	0.0
T2T04	chromosome	chr5	DEL	1199	0	0.0
T2T04	chromosome	chr6	DEL	1169	0	0.0
T2T04	chromosome	chr7	DEL	1317	0	0.0
T2T04	chromosome	chr8	DEL	1162	0	0.0
T2T04	chromosome	chr9	DEL	2747	0	0.0
T2T04	chromosome	chrX	DEL	513	0	0.0
T2T04	chromosome	chrY	DEL	556	0	0.0
T2T04	chromosome	chr1	INS	2623	0	0.0
T2T04	chromosome	chr10	INS	1246	0	0.0
T2T04	chromosome	chr11	INS	825	0	0.0
T2T04	chromosome	chr12	INS	1056	0	0.0
T2T04	chromosome	chr13	INS	1084	0	0.0
T2T04	chromosome	chr14	INS	1025	0	0.0
T2T04	chromosome	chr15	INS	1222	0	0.0
T2T04	chromosome	chr16	INS	1872	0	0.0
T2T04	chromosome	chr17	INS	830	0	0.0
T2T04	chromosome	chr18	INS	782	0	0.0
T2T04	chromosome	chr19	INS	908	0	0.0
T2T04	chromosome	chr2	INS	1544	0	0.0
T2T04	chromosome	chr20	INS	896	0	0.0
T2T04	chromosome	chr21	INS	670	0	0.0
T2T04	chromosome	chr22	INS	875	0	0.0
T2T04	chromosome	chr3	INS	1492	0	0.0
T2T04	chromosome	chr4	INS	1356	0	0.0
T2T04	chromosome	chr5	INS	1159	0	0.0
T2T04	chromosome	chr6	INS	1463	0	0.0
T2T04	chromosome	chr7	INS	1335	0	0.0
T2T04	chromosome	chr8	INS	1206	0	0.0
T2T04	chromosome	chr9	INS	2487	0	0.0
T2T04	chromosome	chrX	INS	504	0	0.0
T2T04	chromosome	chrY	INS	623	0	0.0
T2T04	chromosome	chr1	all	5317	0	0.0
T2T04	chromosome	chr10	all	2378	0	0.0
T2T04	chromosome	chr11	all	1673	0	0.0
T2T04	chromosome	chr12	all	2097	0	0.0
T2T04	chromosome	chr13	all	2280	0	0.0
T2T04	chromosome	chr14	all	2089	0	0.0
T2T04	chromosome	chr15	all	2452	0	0.0
T2T04	chromosome	chr16	all	4165	0	0.0
T2T04	chromosome	chr17	all	1705	0	0.0
T2T04	chromosome	chr18	all	1706	0	0.0
T2T04	chromosome	chr19	all	1745	0	0.0
T2T04	chromosome	chr2	all	3254	0	0.0
T2T04	chromosome	chr20	all	1948	0	0.0
T2T04	chromosome	chr21	all	1336	0	0.0
T2T04	chromosome	chr22	all	1845	0	0.0
T2T04	chromosome	chr3	all	3147	0	0.0
T2T04	chromosome	chr4	all	2718	0	0.0
T2T04	chromosome	chr5	all	2362	0	0.0
T2T04	chromosome	chr6	all	2638	0	0.0
T2T04	chromosome	chr7	all	2652	0	0.0
T2T04	chromosome	chr8	all	2370	0	0.0
T2T04	chromosome	chr9	all	5244	0	0.0
T2T04	chromosome	chrX	all	1020	0	0.0
T2T04	chromosome	chrY	all	1180	0	0.0
T2T04	haplotype	haplotype1	BND	12	0	0.0
T2T04	haplotype	haplotype2	BND	8	0	0.0
T2T04	haplotype	both	DEL	5000	0	0.0
T2T04	haplotype	haplotype1	DEL	12826	0	0.0
T2T04	haplotype	haplotype2	DEL	12337	0	0.0
T2T04	haplotype	haplotype1	DUP:TANDEM	10	0	0.0
T2T04	haplotype	haplotype2	DUP:TANDEM	14	0	0.0
T2T04	haplotype	both	INS	4661	0	0.0
T2T04	haplotype	haplotype1	INS	12710	0	0.0
T2T04	haplotype	haplotype2	INS	11712	0	0.0
T2T04	haplotype	both	INV	5	0	0.0
T2T04	haplotype	haplotype1	INV	8	0	0.0
T2T04	haplotype	haplotype2	INV	18	0	0.0
T2T04	haplotype	both	all	9666	0	0.0
T2T04	haplotype	haplotype1	all	25566	0	0.0
T2T04	haplotype	haplotype2	all	24089	0	0.0
T2T04	phasing	phased	all	59321	0	0.0
T2T04	size_class	small (<50bp)	BND	20	0	0.0
T2T04	size_class	large (500bp-5kb)	DEL	7410	0	0.0
T2T04	size_class	massive (>50kb)	DEL	60	0	0.0
T2T04	size_class	medium (50-500bp)	DEL	15049	0	0.0
T2T04	size_class	small (<50bp)	DEL	6831	0	0.0
T2T04	size_class	very_large (5kb-50kb)	DEL	813	0	0.0
T2T04	size_class	large (500bp-5kb)	DUP:TANDEM	17	0	0.0
T2T04	size_class	medium (50-500bp)	DUP:TANDEM	7	0	0.0
T2T04	size_class	large (500bp-5kb)	INS	6767	0	0.0
T2T04	size_class	massive (>50kb)	INS	88	0	0.0
T2T04	size_class	medium (50-500bp)	INS	14938	0	0.0
T2T04	size_class	small (<50bp)	INS	6569	0	0.0
T2T04	size_class	very_large (5kb-50kb)	INS	721	0	0.0
T2T04	size_class	small (<50bp)	INV	31	0	0.0
T2T04	size_class	large (500bp-5kb)	all	14194	0	0.0
T2T04	size_class	massive (>50kb)	all	148	0	0.0
T2T04	size_class	medium (50-500bp)	all	29994	0	0.0
T2T04	size_class	small (<50bp)	all	13451	0	0.0
T2T04	size_class	very_large (5kb-50kb)	all	1534	0	0.0
T2T04	sv_type	BND	BND	20	0	0.0
T2T04	sv_type	DEL	DEL	30163	28594783	948.008586679044
T2T04	sv_type	DUP:TANDEM	DUP:TANDEM	24	28928	1205.3333333333333
T2T04	sv_type	INS	INS	29083	29600139	1017.7814874669052
T2T04	sv_type	INV	INV	31	0	0.0
T2T04	total	all_svs	all	59321	58223850	981.5048633704758
T2T04	zygosity	HET	BND	20	0	0.0
T2T04	zygosity	ALT_HOM	DEL	5000	0	0.0
T2T04	zygosity	HET	DEL	25163	0	0.0
T2T04	zygosity	HET	DUP:TANDEM	24	0	0.0
T2T04	zygosity	ALT_HOM	INS	4661	0	0.0
T2T04	zygosity	HET	INS	24422	0	0.0
T2T04	zygosity	ALT_HOM	INV	5	0	0.0
T2T04	zygosity	HET	INV	26	0	0.0
T2T04	zygosity	ALT_HOM	all	9666	0	0.0
T2T04	zygosity	HET	all	49655	0	0.0
T2T04_1	chromosome	chr1	DEL	4066	0	0.0
T2T04_1	chromosome	chr10	DEL	1324	0	0.0
T2T04_1	chromosome	chr11	DEL	871	0	0.0
T2T04_1	chromosome	chr12	DEL	1087	0	0.0
T2T04_1	chromosome	chr13	DEL	1858	0	0.0
T2T04_1	chromosome	chr14	DEL	946	0	0.0
T2T04_1	chromosome	chr15	DEL	1223	0	0.0
T2T04_1	chromosome	chr16	DEL	1194	0	0.0
T2T04_1	chromosome	chr17	DEL	1021	0	0.0
T2T04_1	chromosome	chr18	DEL	906	0	0.0
T2T04_1	chromosome	chr19	DEL	928	0	0.0
T2T04_1	chromosome	chr2	DEL	1736	0	0.0
T2T04_1	chromosome	chr20	DEL	1007	0	0.0
T2T04_1	chromosome	chr21	DEL	661	0	0.0
T2T04_1	chromosome	chr22	DEL	786	0	0.0
T2T04_1	chromosome	chr3	DEL	1646	0	0.0
T2T04_1	chromosome	chr4	DEL	1043	0	0.0
T2T04_1	chromosome	chr5	DEL	1340	0	0.0
T2T04_1	chromosome	chr6	DEL	1086	0	0.0
T2T04_1	chromosome	chr7	DEL	1326	0	0.0
T2T04_1	chromosome	chr8	DEL	1236	0	0.0
T2T04_1	chromosome	chr9	DEL	2821	0	0.0
T2T04_1	chromosome	chrX	DEL	495	0	0.0
T2T04_1	chromosome	chrY	DEL	503	0	0.0
T2T04_1	chromosome	chr1	INS	3741	0	0.0
T2T04_1	chromosome	chr10	INS	1409	0	0.0
T2T04_1	chromosome	chr11	INS	871	0	0.0
T2T04_1	chromosome	chr12	INS	1103	0	0.0
T2T04_1	chromosome	chr13	INS	1580	0	0.0
T2T04_1	chromosome	chr14	INS	829	0	0.0
T2T04_1	chromosome	chr15	INS	1206	0	0.0
T2T04_1	chromosome	chr16	INS	1126	0	0.0
T2T04_1	chromosome	chr17	INS	725	0	0.0
T2T04_1	chromosome	chr18	INS	818	0	0.0
T2T04_1	chromosome	chr19	INS	836	0	0.0
T2T04_1	chromosome	chr2	INS	1598	0	0.0
T2T04_1	chromosome	chr20	INS	861	0	0.0
T2T04_1	chromosome	chr21	INS	623	0	0.0
T2T04_1	chromosome	chr22	INS	734	0	0.0
T2T04_1	chromosome	chr3	INS	1492	0	0.0
T2T04_1	chromosome	chr4	INS	1163	0	0.0
T2T04_1	chromosome	chr5	INS	1330	0	0.0
T2T04_1	chromosome	chr6	INS	1082	0	0.0
T2T04_1	chromosome	chr7	INS	1314	0	0.0
T2T04_1	chromosome	chr8	INS	1189	0	0.0
T2T04_1	chromosome	chr9	INS	2588	0	0.0
T2T04_1	chromosome	chrX	INS	447	0	0.0
T2T04_1	chromosome	chrY	INS	565	0	0.0
T2T04_1	chromosome	chr1	all	7809	0	0.0
T2T04_1	chromosome	chr10	all	2739	0	0.0
T2T04_1	chromosome	chr11	all	1743	0	0.0
T2T04_1	chromosome	chr12	all	2192	0	0.0
T2T04_1	chromosome	chr13	all	3442	0	0.0
T2T04_1	chromosome	chr14	all	1776	0	0.0
T2T04_1	chromosome	chr15	all	2429	0	0.0
T2T04_1	chromosome	chr16	all	2323	0	0.0
T2T04_1	chromosome	chr17	all	1747	0	0.0
T2T04_1	chromosome	chr18	all	1724	0	0.0
T2T04_1	chromosome	chr19	all	1766	0	0.0
T2T04_1	chromosome	chr2	all	3340	0	0.0
T2T04_1	chromosome	chr20	all	1870	0	0.0
T2T04_1	chromosome	chr21	all	1285	0	0.0
T2T04_1	chromosome	chr22	all	1521	0	0.0
T2T04_1	chromosome	chr3	all	3138	0	0.0
T2T04_1	chromosome	chr4	all	2208	0	0.0
T2T04_1	chromosome	chr5	all	2676	0	0.0
T2T04_1	chromosome	chr6	all	2174	0	0.0
T2T04_1	chromosome	chr7	all	2641	0	0.0
T2T04_1	chromosome	chr8	all	2429	0	0.0
T2T04_1	chromosome	chr9	all	5414	0	0.0
T2T04_1	chromosome	chrX	all	943	0	0.0
T2T04_1	chromosome	chrY	all	1069	0	0.0
T2T04_1	haplotype	haplotype2	BND	2	0	0.0
T2T04_1	haplotype	both	DEL	5255	0	0.0
T2T04_1	haplotype	haplotype1	DEL	14189	0	0.0
T2T04_1	haplotype	haplotype2	DEL	11666	0	0.0
T2T04_1	haplotype	haplotype1	DUP:TANDEM	10	0	0.0
T2T04_1	haplotype	haplotype2	DUP:TANDEM	14	0	0.0
T2T04_1	haplotype	both	INS	4601	0	0.0
T2T04_1	haplotype	haplotype1	INS	13042	0	0.0
T2T04_1	haplotype	haplotype2	INS	11587	0	0.0
T2T04_1	haplotype	both	INV	1	0	0.0
T2T04_1	haplotype	haplotype1	INV	15	0	0.0
T2T04_1	haplotype	haplotype2	INV	16	0	0.0
T2T04_1	haplotype	both	all	9857	0	0.0
T2T04_1	haplotype	haplotype1	all	27256	0	0.0
T2T04_1	haplotype	haplotype2	all	23285	0	0.0
T2T04_1	phasing	phased	all	60398	0	0.0
T2T04_1	size_class	small (<50bp)	BND	2	0	0.0
T2T04_1	size_class	large (500bp-5kb)	DEL	8030	0	0.0
T2T04_1	size_class	massive (>50kb)	DEL	70	0	0.0
T2T04_1	size_class	medium (50-500bp)	DEL	15487	0	0.0
T2T04_1	size_class	small (<50bp)	DEL	6596	0	0.0
T2T04_1	size_class	very_large (5kb-50kb)	DEL	927	0	0.0
T2T04_1	size_class	large (500bp-5kb)	DUP:TANDEM	19	0	0.0
T2T04_1	size_class	medium (50-500bp)	DUP:TANDEM	5	0	0.0
T2T04_1	size_class	large (500bp-5kb)	INS	7003	0	0.0
T2T04_1	size_class	massive (>50kb)	INS	87	0	0.0
T2T04_1	size_class	medium (50-500bp)	INS	14897	0	0.0
T2T04_1	size_class	small (<50bp)	INS	6405	0	0.0
T2T04_1	size_class	very_large (5kb-50kb)	INS	838	0	0.0
T2T04_1	size_class	small (<50bp)	INV	32	0	0.0
T2T04_1	size_class	large (500bp-5kb)	all	15052	0	0.0
T2T04_1	size_class	massive (>50kb)	all	157	0	0.0
T2T04_1	size_class	medium (50-500bp)	all	30389	0	0.0
T2T04_1	size_class	small (<50bp)	all	13035	0	0.0
T2T04_1	size_class	very_large (5kb-50kb)	all	1765	0	0.0
T2T04_1	sv_type	BND	BND	2	0	0.0
T2T04_1	sv_type	DEL	DEL	31110	31397366	1009.237094181935
T2T04_1	sv_type	DUP:TANDEM	DUP:TANDEM	24	27132	1130.5
T2T04_1	sv_type	INS	INS	29230	30822247	1054.4730413958262
T2T04_1	sv_type	INV	INV	32	0	0.0
T2T04_1	total	all_svs	all	60398	62246745	1030.6093744825987
T2T04_1	zygosity	HET	BND	2	0	0.0
T2T04_1	zygosity	ALT_HOM	DEL	5255	0	0.0
T2T04_1	zygosity	HET	DEL	25855	0	0.0
T2T04_1	zygosity	HET	DUP:TANDEM	24	0	0.0
T2T04_1	zygosity	ALT_HOM	INS	4601	0	0.0
T2T04_1	zygosity	HET	INS	24629	0	0.0
T2T04_1	zygosity	ALT_HOM	INV	1	0	0.0
T2T04_1	zygosity	HET	INV	31	0	0.0
T2T04_1	zygosity	ALT_HOM	all	9857	0	0.0
