sample	category	subcategory	var_type	count	percentage
HG00639	chromosome	chr22	DEL	10655	1.910912557143549
HG00639	chromosome	chr3	DEL	36396	6.52741186577162
HG00639	chromosome	chr4	DEL	32931	5.905984178253798
HG00639	chromosome	chr5	DEL	32252	5.7842094596896985
HG00639	chromosome	chr6	DEL	31429	5.636609174891094
HG00639	chromosome	chr7	DEL	33289	5.9701894054201405
HG00639	chromosome	chr8	DEL	25367	4.549424574102337
HG00639	chromosome	chr9	DEL	24276	4.353760041033955
HG00639	chromosome	chrX	DEL	21745	3.899839845620504
HG00639	chromosome	chr1	INS	41785	7.804153748459154
HG00639	chromosome	chr10	INS	26147	4.883455978484181
HG00639	chromosome	chr11	INS	22740	4.247133091778417
HG00639	chromosome	chr12	INS	23630	4.413357737850659
HG00639	chromosome	chr13	INS	18506	3.4563520227111426
HG00639	chromosome	chr14	INS	18596	3.4731612565836163
HG00639	chromosome	chr15	INS	19743	3.6873856038250334
HG00639	chromosome	chr16	INS	16657	3.111015651264428
HG00639	chromosome	chr17	INS	18415	3.439356019573419
HG00639	chromosome	chr18	INS	13507	2.52269246572784
HG00639	chromosome	chr19	INS	15002	2.801912517276157
HG00639	chromosome	chr2	INS	40731	7.607298942885958
HG00639	chromosome	chr20	INS	12287	2.294833962123193
HG00639	chromosome	chr21	INS	9567	1.7868215606439803
HG00639	chromosome	chr22	INS	9962	1.860595420417616
HG00639	chromosome	chr3	INS	35226	6.579134137686303
HG00639	chromosome	chr4	INS	31947	5.966717716932502
HG00639	chromosome	chr5	INS	30827	5.757536139852826
HG00639	chromosome	chr6	INS	30544	5.704680437787158
HG00639	chromosome	chr7	INS	31376	5.860072466474917
HG00639	chromosome	chr8	INS	24190	4.517948526390497
HG00639	chromosome	chr9	INS	23688	4.424190355235143
HG00639	chromosome	chrX	INS	20347	3.80019424003586
HG00639	chromosome	chr1	SNV	312807	6.832590640652436
HG00639	chromosome	chr10	SNV	200432	4.378002433728303
HG00639	chromosome	chr11	SNV	262079	5.724547476595952
HG00639	chromosome	chr12	SNV	177183	3.870178440644617
HG00639	chromosome	chr13	SNV	146934	3.209454625995023
HG00639	chromosome	chr14	SNV	174362	3.808559812553556
HG00639	chromosome	chr15	SNV	185513	4.052129228308048
HG00639	chromosome	chr16	SNV	155518	3.396953492898131
HG00639	chromosome	chr17	SNV	143293	3.1299248759490985
HG00639	chromosome	chr18	SNV	124049	2.7095814236327644
HG00639	chromosome	chr19	SNV	106653	2.32960352420983
HG00639	chromosome	chr2	SNV	313709	6.852292874802786
HG00639	chromosome	chr20	SNV	130901	2.8592485061141364
HG00639	chromosome	chr21	SNV	86959	1.8994307976499731
HG00639	chromosome	chr22	SNV	123981	2.70809611108041
HG00639	chromosome	chr3	SNV	304585	6.652998878807451
HG00639	chromosome	chr4	SNV	268869	5.872860303514884
HG00639	chromosome	chr5	SNV	257483	5.624157822322108
HG00639	chromosome	chr6	SNV	262745	5.739094802476365
HG00639	chromosome	chr7	SNV	257141	5.61668757389703
HG00639	chromosome	chr8	SNV	217308	4.746622060692055
HG00639	chromosome	chr9	SNV	187491	4.095334349316243
HG00639	chromosome	chrX	SNV	178166	3.891649944158801
HG00639	chromosome	chr1	all	397817	7.012069480328795
HG00639	chromosome	chr10	all	253791	4.473413970449039
HG00639	chromosome	chr11	all	308900	5.444785573451021
HG00639	chromosome	chr12	all	225616	3.9767910066031904
HG00639	chromosome	chr13	all	184430	3.250831347722796
HG00639	chromosome	chr14	all	212310	3.7422545325328143
HG00639	chromosome	chr15	all	226132	3.985886213323491
HG00639	chromosome	chr16	all	189753	3.3446565131727146
HG00639	chromosome	chr17	all	180867	3.188028592791732
HG00639	chromosome	chr18	all	151894	2.677339785994721
HG00639	chromosome	chr19	all	136876	2.4126269671469145
HG00639	chromosome	chr2	all	396736	6.993015374777159
HG00639	chromosome	chr20	all	156292	2.7548605595526285
HG00639	chromosome	chr21	all	106765	1.881879351730328
HG00639	chromosome	chr22	all	144647	2.54960148540942
HG00639	chromosome	chr3	all	376335	6.633419808302654
HG00639	chromosome	chr4	all	333861	5.884757385360736
HG00639	chromosome	chr5	all	320679	5.65240658112237
HG00639	chromosome	chr6	all	324844	5.725820410560452
HG00639	chromosome	chr7	all	321943	5.674686312313183
HG00639	chromosome	chr8	all	266955	4.705447500034372
HG00639	chromosome	chr9	all	235533	4.1515917140551615
HG00639	chromosome	chrX	all	220342	3.883829533264308
HG00639	filter	GAP1	all	173575	3.0594971055738456
HG00639	filter	GAP2	all	146994	2.590970574891096
HG00639	filter	HET1	all	25482	0.44915515047808
HG00639	filter	HET2	all	10885	0.1918630332373401
HG00639	filter	PASS	all	5316382	93.70851413581964
HG00639	haplotype	both	DEL	128004	22.95677625195709
HG00639	haplotype	haplotype1	DEL	212387	38.09037872116818
HG00639	haplotype	haplotype2	DEL	217196	38.952845026874726
HG00639	haplotype	both	INS	122555	22.889507302678272
HG00639	haplotype	haplotype1	INS	203950	38.091591647678456
HG00639	haplotype	haplotype2	INS	208915	39.01890104964328
HG00639	haplotype	haplotype1	MNV	1092	50.7906976744186
HG00639	haplotype	haplotype2	MNV	1058	49.2093023255814
HG00639	haplotype	both	SNV	1293719	28.25848632234646
HG00639	haplotype	haplotype1	SNV	1594413	34.82649474319492
HG00639	haplotype	haplotype2	SNV	1690029	36.915018934458615
HG00639	haplotype	both	all	1544278	27.220014813201026
HG00639	haplotype	haplotype1	all	2011842	35.461470694926675
HG00639	haplotype	haplotype2	all	2117198	37.31851449187231
HG00639	indel_size	11-20bp	DEL	34798	6.240819818252578
HG00639	indel_size	1bp	DEL	233725	41.917225473334206
HG00639	indel_size	2-5bp	DEL	201726	36.17839009876486
HG00639	indel_size	21-50bp	DEL	17872	3.205239720438245
HG00639	indel_size	6-10bp	DEL	52935	9.493585754330716
HG00639	indel_size	>50bp	DEL	16531	2.9647391348794
HG00639	indel_size	11-20bp	INS	33238	6.207836838369878
HG00639	indel_size	1bp	INS	227672	42.52213215793209
HG00639	indel_size	2-5bp	INS	190757	35.62754473123903
HG00639	indel_size	21-50bp	INS	17160	3.204960591685032
HG00639	indel_size	6-10bp	INS	50940	9.514026371820252
HG00639	indel_size	>50bp	INS	15653	2.9234993089537187
HG00639	indel_size	11-20bp	all	68036	1.1992276829890374
HG00639	indel_size	1bp	all	461397	8.132754060322373
HG00639	indel_size	2-5bp	all	392483	6.918050424813134
HG00639	indel_size	21-50bp	all	35032	0.6174869802820854
HG00639	indel_size	6-10bp	all	103875	1.8309391435488016
HG00639	indel_size	>50bp	all	32184	0.5672870796243046
HG00639	phasing	phased	DEL	557587	100.0
HG00639	phasing	phased	INS	535420	100.0
HG00639	phasing	phased	MNV	2150	100.0
HG00639	phasing	phased	SNV	4578161	100.0
HG00639	phasing	phased	all	5673318	100.0
HG00639	ti_tv	transitions	SNV	2870320	1.6806716784525022
HG00639	ti_tv	transversions	SNV	1707841	1.6806716784525022
HG00639	total	all_variants	all	5673318	100.0
HG00639	variant_type	DEL	DEL	557587	9.828234553395385
HG00639	variant_type	INS	INS	535420	9.43751081818435
HG00639	variant_type	MNV	MNV	2150	0.0378966946679174
HG00639	variant_type	SNV	SNV	4578161	80.69635793375235
HG00639	zygosity	HET	DEL	429583	77.0432237480429
HG00639	zygosity	HOM_ALT	DEL	128004	22.95677625195709
HG00639	zygosity	HET	INS	412865	77.11049269732173
HG00639	zygosity	HOM_ALT	INS	122555	22.889507302678272
HG00639	zygosity	HET	MNV	2150	100.0
HG00639	zygosity	HET	SNV	3284442	71.74151367765353
HG00639	zygosity	HOM_ALT	SNV	1293719	28.25848632234646
HG00639	zygosity	HET	all	4129040	72.77998518679898
HG00639	zygosity	HOM_ALT	all	1544278	27.220014813201026
HG01252	allelic	biallelic	DEL	427009	79.89630538830282
HG01252	allelic	multiallelic	DEL	107445	20.10369461169717
HG01252	allelic	biallelic	INS	416609	81.17109077872685
HG01252	allelic	multiallelic	INS	96639	18.828909221273147
HG01252	allelic	multiallelic	MNV	1988	100.0
HG01252	allelic	biallelic	SNV	4303511	96.8912695189198
HG01252	allelic	multiallelic	SNV	138077	3.10873048108019
HG01252	allelic	biallelic	all	5147129	93.73280682566062
HG01252	allelic	multiallelic	all	344149	6.267193174339379
HG01252	chromosome	chr1	DEL	39900	7.465562985776137
HG01252	chromosome	chr10	DEL	24624	4.607318871221845
HG01252	chromosome	chr11	DEL	24594	4.601705665969382
HG01252	chromosome	chr12	DEL	24902	4.659334573228004
HG01252	chromosome	chr13	DEL	20644	3.862633641061719
HG01252	chromosome	chr14	DEL	18090	3.384762767235347
HG01252	chromosome	chr15	DEL	19710	3.687875850868363
HG01252	chromosome	chr16	DEL	17434	3.26202067904815
HG01252	chromosome	chr17	DEL	16572	3.100734581460706
HG01252	chromosome	chr18	DEL	14669	2.744670261612786
HG01252	chromosome	chr19	DEL	16629	3.111399671440386
HG01252	chromosome	chr2	DEL	41630	7.789257822001519
HG01252	chromosome	chr20	DEL	12114	2.2666122809446647
HG01252	chromosome	chr21	DEL	9037	1.6908845288836831
HG01252	chromosome	chr22	DEL	10643	1.9913781167322164
HG01252	chromosome	chr3	DEL	33470	6.262465993331512
HG01252	chromosome	chr4	DEL	32529	6.086398455245915
HG01252	chromosome	chr5	DEL	33035	6.181074517170795
HG01252	chromosome	chr6	DEL	31507	5.8951752629786665
HG01252	chromosome	chr7	DEL	32166	6.018478671691109
HG01252	chromosome	chr8	DEL	24278	4.542579903976769
HG01252	chromosome	chr9	DEL	24319	4.550251284488469
HG01252	chromosome	chrX	DEL	11958	2.237423613631856
HG01252	chromosome	chr1	INS	38833	7.566127875802731
HG01252	chromosome	chr10	INS	23623	4.602648232433444
HG01252	chromosome	chr11	INS	23465	4.5718638942577465
HG01252	chromosome	chr12	INS	23844	4.645707338362741
HG01252	chromosome	chr13	INS	19687	3.835767504208492
HG01252	chromosome	chr14	INS	17419	3.39387586507887
HG01252	chromosome	chr15	INS	18747	3.6526201758214354
HG01252	chromosome	chr16	INS	16451	3.20527308435688
HG01252	chromosome	chr17	INS	15942	3.106100754411123
HG01252	chromosome	chr18	INS	13906	2.709411434628094
HG01252	chromosome	chr19	INS	15822	3.0827202444042645
HG01252	chromosome	chr2	INS	40174	7.827405075129372
HG01252	chromosome	chr20	INS	11422	2.225434877486128
HG01252	chromosome	chr21	INS	8681	1.6913850614128063
HG01252	chromosome	chr22	INS	10112	1.9701976432445911
HG01252	chromosome	chr3	INS	32377	6.308256437433755
HG01252	chromosome	chr4	INS	31523	6.141865141218281
HG01252	chromosome	chr5	INS	31647	6.1660250015587
HG01252	chromosome	chr6	INS	30811	6.003140781844254
HG01252	chromosome	chr7	INS	30754	5.992035039590997
HG01252	chromosome	chr8	INS	23174	4.515166157491116
HG01252	chromosome	chr9	INS	23280	4.535818941330507
HG01252	chromosome	chrX	INS	11554	2.251153438493672
HG01252	chromosome	chr1	SNV	306372	6.897803218128291
HG01252	chromosome	chr10	SNV	184928	4.163555917388105
HG01252	chromosome	chr11	SNV	268258	6.0396867066463615
HG01252	chromosome	chr12	SNV	177871	4.004671302245953
HG01252	chromosome	chr13	SNV	160299	3.609047034529092
HG01252	chromosome	chr14	SNV	165129	3.717791924870114
HG01252	chromosome	chr15	SNV	180124	4.0553964032683805
HG01252	chromosome	chr16	SNV	150858	3.396487922787976
HG01252	chromosome	chr17	SNV	125115	2.8168979202933726
HG01252	chromosome	chr18	SNV	129071	2.905965163810781
HG01252	chromosome	chr19	SNV	124097	2.7939781897825733
HG01252	chromosome	chr2	SNV	308091	6.936505592144071
HG01252	chromosome	chr20	SNV	116438	2.621539863670381
HG01252	chromosome	chr21	SNV	79868	1.7981856939454988
HG01252	chromosome	chr22	SNV	110840	2.4955038603310347
HG01252	chromosome	chr3	SNV	278336	6.266587535809265
HG01252	chromosome	chr4	SNV	271197	6.105856734123021
HG01252	chromosome	chr5	SNV	262969	5.920607674552435
HG01252	chromosome	chr6	SNV	269206	6.0610304242536674
HG01252	chromosome	chr7	SNV	271167	6.105181300021524
HG01252	chromosome	chr8	SNV	208258	4.688818503652297
HG01252	chromosome	chr9	SNV	186471	4.198295744675103
HG01252	chromosome	chrX	SNV	106625	2.4006053690707017
HG01252	chromosome	chr1	all	385245	7.01557997974242
HG01252	chromosome	chr10	all	233269	4.247991086956442
HG01252	chromosome	chr11	all	316427	5.762356231099573
HG01252	chromosome	chr12	all	226722	4.128765653459905
HG01252	chromosome	chr13	all	200707	3.655014370061031
HG01252	chromosome	chr14	all	200721	3.6552693198195394
HG01252	chromosome	chr15	all	218645	3.981677853497856
HG01252	chromosome	chr16	all	184816	3.365628183457476
HG01252	chromosome	chr17	all	157691	2.871663026348329
HG01252	chromosome	chr18	all	157710	2.8720090295920184
HG01252	chromosome	chr19	all	156625	2.8522504233076527
HG01252	chromosome	chr2	all	390042	7.102936693425464
HG01252	chromosome	chr20	all	140026	2.5499710632024093
HG01252	chromosome	chr21	all	97628	1.7778739302581297
HG01252	chromosome	chr22	all	131641	2.3972743685531857
HG01252	chromosome	chr3	all	344311	6.270143307259257
HG01252	chromosome	chr4	all	335369	6.107303254360825
HG01252	chromosome	chr5	all	327765	5.968829114096938
HG01252	chromosome	chr6	all	331637	6.03934093302142
HG01252	chromosome	chr7	all	334201	6.086033160222447
HG01252	chromosome	chr8	all	255798	4.658259880486837
HG01252	chromosome	chr9	all	234145	4.263943657560225
HG01252	chromosome	chrX	all	130137	2.369885480210617
HG01252	filter	GAP1	all	300092	5.464884495011908
HG01252	filter	GAP2	all	145992	2.6586160817208677
HG01252	filter	HET1	all	11432	0.2081846885187747
HG01252	filter	HET2	all	19186	0.3493904333381045
HG01252	filter	PASS	all	5014576	91.31892430141036
HG01252	haplotype	both	DEL	125584	23.497625614178208
HG01252	haplotype	haplotype1	DEL	200913	37.59219689627171
HG01252	haplotype	haplotype2	DEL	207957	38.91017748955009
HG01252	haplotype	both	INS	121014	23.57807531641624
HG01252	haplotype	haplotype1	INS	193444	37.69016148138911
HG01252	haplotype	haplotype2	INS	198790	38.73176320219465
HG01252	haplotype	haplotype1	MNV	1002	50.40241448692153
HG01252	haplotype	haplotype2	MNV	986	49.59758551307847
HG01252	haplotype	both	SNV	1276914	28.749042009299373
HG01252	haplotype	haplotype1	SNV	1569036	35.32601402921658
HG01252	haplotype	haplotype2	SNV	1595638	35.92494396148405
HG01252	haplotype	both	all	1523512	27.74421546313991
HG01252	haplotype	haplotype1	all	1964395	35.77300220458699
HG01252	haplotype	haplotype2	all	2003371	36.4827823322731
HG01252	indel_size	11-20bp	DEL	32892	6.15431823880072
HG01252	indel_size	1bp	DEL	224563	42.017273703630245
HG01252	indel_size	2-5bp	DEL	193133	36.13650566746623
HG01252	indel_size	21-50bp	DEL	17083	3.19634617759433
HG01252	indel_size	6-10bp	DEL	50458	9.441037020959708
HG01252	indel_size	>50bp	DEL	16325	3.054519191548758
HG01252	indel_size	11-20bp	INS	31533	6.143813517052185
HG01252	indel_size	1bp	INS	218349	42.54259149572916
HG01252	indel_size	2-5bp	INS	182900	35.63579400211983
HG01252	indel_size	21-50bp	INS	16466	3.2081956481077376
HG01252	indel_size	6-10bp	INS	48590	9.467158176943698
HG01252	indel_size	>50bp	INS	15410	3.0024471600473843
HG01252	indel_size	11-20bp	all	64425	1.1732241565624617
HG01252	indel_size	1bp	all	442912	8.065736245733689
HG01252	indel_size	2-5bp	all	376033	6.847823038644192
HG01252	indel_size	21-50bp	all	33549	0.6109506748702215
HG01252	indel_size	6-10bp	all	99048	1.8037331200496496
HG01252	indel_size	>50bp	all	31735	0.577916470446406
HG01252	phasing	phased	DEL	534454	100.0
HG01252	phasing	phased	INS	513248	100.0
HG01252	phasing	phased	MNV	1988	100.0
HG01252	phasing	phased	SNV	4441588	100.0
HG01252	phasing	phased	all	5491278	100.0
HG01252	ti_tv	transitions	SNV	2779835	1.6728328457959758
HG01252	ti_tv	transversions	SNV	1661753	1.6728328457959758
HG01252	total	all_variants	all	5491278	100.0
HG01252	variant_type	DEL	DEL	534454	9.732779873829006
HG01252	variant_type	INS	INS	513248	9.346603832477612
HG01252	variant_type	MNV	MNV	1988	0.0362028657081284
HG01252	variant_type	SNV	SNV	4441588	80.88441342798525
HG01252	zygosity	HET	DEL	408870	76.5023743858218
HG01252	zygosity	HOM_ALT	DEL	125584	23.497625614178208
HG01252	zygosity	HET	INS	392234	76.42192468358377
HG01252	zygosity	HOM_ALT	INS	121014	23.57807531641624
HG01252	zygosity	HET	MNV	1988	100.0
HG01252	zygosity	HET	SNV	3164674	71.25095799070063
HG01252	zygosity	HOM_ALT	SNV	1276914	28.749042009299373
HG01252	zygosity	HET	all	3967766	72.25578453686009
HG01252	zygosity	HOM_ALT	all	1523512	27.74421546313991
HG01361	allelic	biallelic	DEL	423902	79.89528282683594
HG01361	allelic	multiallelic	DEL	106670	20.104717173164055
HG01361	allelic	biallelic	INS	416123	81.05444820379168
HG01361	allelic	multiallelic	INS	97264	18.94555179620832
HG01361	allelic	multiallelic	MNV	2025	100.0
HG01361	allelic	biallelic	SNV	4255028	97.23344671447948
HG01361	allelic	multiallelic	SNV	121067	2.7665532855205384
HG01361	allelic	biallelic	all	5095053	93.9686234745012
HG01361	allelic	multiallelic	all	327026	6.031376525498799
HG01361	chromosome	chr1	DEL	40310	7.5974608535693555
HG01361	chromosome	chr10	DEL	24869	4.687205506509955
HG01361	chromosome	chr11	DEL	22626	4.264454211680978
HG01361	chromosome	chr12	DEL	24719	4.658934131465664
HG01361	chromosome	chr13	DEL	19149	3.609123738154294
HG01361	chromosome	chr14	DEL	17748	3.3450690952406084
HG01361	chromosome	chr15	DEL	18827	3.548434519725881
HG01361	chromosome	chr16	DEL	16827	3.1714828524686567
HG01361	chromosome	chr17	DEL	17899	3.3735289461185287
HG01361	chromosome	chr18	DEL	13509	2.5461200364889214
HG01361	chromosome	chr19	DEL	16007	3.016932668893195
HG01361	chromosome	chr2	DEL	39285	7.404273124100028
HG01361	chromosome	chr20	DEL	13829	2.6064323032500774
HG01361	chromosome	chr21	DEL	8771	1.653121536756557
HG01361	chromosome	chr22	DEL	10202	1.922830454679101
HG01361	chromosome	chr3	DEL	33703	6.352201020785114
HG01361	chromosome	chr4	DEL	32700	6.163159759655617
HG01361	chromosome	chr5	DEL	31383	5.914937086766734
HG01361	chromosome	chr6	DEL	31548	5.946035599315456
HG01361	chromosome	chr7	DEL	30402	5.730042293977066
HG01361	chromosome	chr8	DEL	24733	4.661572793136464
HG01361	chromosome	chr9	DEL	22188	4.181901796551646
HG01361	chromosome	chrX	DEL	19338	3.644745670710101
HG01361	chromosome	chr1	INS	39432	7.680755453488304
HG01361	chromosome	chr10	INS	23902	4.655747029044366
HG01361	chromosome	chr11	INS	22062	4.297342940121196
HG01361	chromosome	chr12	INS	23876	4.650682623440017
HG01361	chromosome	chr13	INS	18553	3.613842968364996
HG01361	chromosome	chr14	INS	17282	3.3662714482446967
HG01361	chromosome	chr15	INS	17825	3.4720396114432197
HG01361	chromosome	chr16	INS	16263	3.167785705520397
HG01361	chromosome	chr17	INS	17453	3.399579654334839
HG01361	chromosome	chr18	INS	13123	2.556161336379768
HG01361	chromosome	chr19	INS	15494	3.017996170530224
HG01361	chromosome	chr2	INS	38387	7.477205305159655
HG01361	chromosome	chr20	INS	13063	2.5444742465235777
HG01361	chromosome	chr21	INS	8238	1.6046374372549366
HG01361	chromosome	chr22	INS	9770	1.903047798249664
HG01361	chromosome	chr3	INS	32911	6.410563570951348
HG01361	chromosome	chr4	INS	31602	6.155590227255462
HG01361	chromosome	chr5	INS	30466	5.934314659311592
HG01361	chromosome	chr6	INS	30963	6.031122720287034
HG01361	chromosome	chr7	INS	29353	5.717519142479261
HG01361	chromosome	chr8	INS	23413	4.560497246716415
HG01361	chromosome	chr9	INS	21536	4.194886119048593
HG01361	chromosome	chrX	INS	18420	3.58793658585044
HG01361	chromosome	chr1	SNV	303477	6.93488144110217
HG01361	chromosome	chr10	SNV	184461	4.215196425123311
HG01361	chromosome	chr11	SNV	226534	5.176624364873248
HG01361	chromosome	chr12	SNV	173965	3.9753478843580874
HG01361	chromosome	chr13	SNV	144826	3.3094802557988343
HG01361	chromosome	chr14	SNV	160464	3.6668308160586096
HG01361	chromosome	chr15	SNV	185524	4.239487488274364
HG01361	chromosome	chr16	SNV	153313	3.503420286808216
HG01361	chromosome	chr17	SNV	133519	3.051099210597576
HG01361	chromosome	chr18	SNV	119158	2.722929918111924
HG01361	chromosome	chr19	SNV	119488	2.730470887857782
HG01361	chromosome	chr2	SNV	291260	6.655705600541122
HG01361	chromosome	chr20	SNV	140618	3.21332146582741
HG01361	chromosome	chr21	SNV	78429	1.792214291508754
HG01361	chromosome	chr22	SNV	116301	2.6576434012515726
HG01361	chromosome	chr3	SNV	281191	6.425614617598567
HG01361	chromosome	chr4	SNV	266025	6.079049929217716
HG01361	chromosome	chr5	SNV	251945	5.757301886727779
HG01361	chromosome	chr6	SNV	267892	6.121713536840494
HG01361	chromosome	chr7	SNV	232102	5.303861090766997
HG01361	chromosome	chr8	SNV	216816	4.95455423156947
HG01361	chromosome	chr9	SNV	172435	3.940385206445472
HG01361	chromosome	chrX	SNV	156352	3.5728657627405256
HG01361	chromosome	chr1	all	383352	7.070203145324884
HG01361	chromosome	chr10	all	233317	4.303091120583082
HG01361	chromosome	chr11	all	271310	5.003800202837325
HG01361	chromosome	chr12	all	222651	4.106376908193334
HG01361	chromosome	chr13	all	182604	3.3677856777815296
HG01361	chromosome	chr14	all	195601	3.607490779828181
HG01361	chromosome	chr15	all	222253	4.099036550371177
HG01361	chromosome	chr16	all	186462	3.438939196570172
HG01361	chromosome	chr17	all	168941	3.1157974644043365
HG01361	chromosome	chr18	all	145845	2.6898353933979937
HG01361	chromosome	chr19	all	151055	2.78592399704984
HG01361	chromosome	chr2	all	369057	6.806558886360749
HG01361	chromosome	chr20	all	167566	3.0904381880086955
HG01361	chromosome	chr21	all	95480	1.7609481529133015
HG01361	chromosome	chr22	all	136333	2.5144045300704767
HG01361	chromosome	chr3	all	347955	6.417372376905611
HG01361	chromosome	chr4	all	330437	6.094285974070094
HG01361	chromosome	chr5	all	313912	5.789513579569756
HG01361	chromosome	chr6	all	330506	6.095558548667402
HG01361	chromosome	chr7	all	291971	5.384853300735751
HG01361	chromosome	chr8	all	265041	4.888180345583309
HG01361	chromosome	chr9	all	216235	3.988045913753747
HG01361	chromosome	chrX	all	194195	3.581559767019256
HG01361	filter	GAP1	all	140870	2.5980809206210385
HG01361	filter	GAP2	all	167514	3.089479146283188
HG01361	filter	HET1	all	8583	0.1582972140391167
HG01361	filter	HET2	all	16278	0.3002169463041759
HG01361	filter	PASS	all	5088834	93.85392577275248
HG01361	haplotype	both	DEL	128764	24.268902241354613
HG01361	haplotype	haplotype1	DEL	200647	37.81711059008014
HG01361	haplotype	haplotype2	DEL	201161	37.91398716856524
HG01361	haplotype	both	INS	123542	24.064107583557824
HG01361	haplotype	haplotype1	INS	194379	37.8620806526071
HG01361	haplotype	haplotype2	INS	195466	38.07381176383508
HG01361	haplotype	haplotype1	MNV	1020	50.37037037037037
HG01361	haplotype	haplotype2	MNV	1005	49.629629629629626
HG01361	haplotype	both	SNV	1282619	29.309669922613654
HG01361	haplotype	haplotype1	SNV	1562864	35.71366709360743
HG01361	haplotype	haplotype2	SNV	1530612	34.976662983778915
HG01361	haplotype	both	all	1534925	28.308790779330216
HG01361	haplotype	haplotype1	all	1958910	36.128392817588974
HG01361	haplotype	haplotype2	all	1928244	35.56281640308081
HG01361	indel_size	11-20bp	DEL	32398	6.106240057899776
HG01361	indel_size	1bp	DEL	222867	42.00504361330791
HG01361	indel_size	2-5bp	DEL	192064	36.19942251004576
HG01361	indel_size	21-50bp	DEL	17071	3.2174709558740378
HG01361	indel_size	6-10bp	DEL	50323	9.484669375692649
HG01361	indel_size	>50bp	DEL	15849	2.987153487179874
HG01361	indel_size	11-20bp	INS	31176	6.07261188927651
HG01361	indel_size	1bp	INS	218770	42.613077463979415
HG01361	indel_size	2-5bp	INS	182966	35.63900137712876
HG01361	indel_size	21-50bp	INS	16339	3.182589352671571
HG01361	indel_size	6-10bp	INS	48821	9.50959023115116
HG01361	indel_size	>50bp	INS	15315	2.9831296857925893
HG01361	indel_size	11-20bp	all	63574	1.1725022818737978
HG01361	indel_size	1bp	all	441637	8.145159817848468
HG01361	indel_size	2-5bp	all	375030	6.916719583023411
HG01361	indel_size	21-50bp	all	33410	0.6161843086388081
HG01361	indel_size	6-10bp	all	99144	1.8285237083413943
HG01361	indel_size	>50bp	all	31164	0.5747610833409104
HG01361	phasing	phased	DEL	530572	100.0
HG01361	phasing	phased	INS	513387	100.0
HG01361	phasing	phased	MNV	2025	100.0
HG01361	phasing	phased	SNV	4376095	100.0
HG01361	phasing	phased	all	5422079	100.0
HG01361	ti_tv	transitions	SNV	2752223	1.694852180467426
HG01361	ti_tv	transversions	SNV	1623872	1.694852180467426
HG01361	total	all_variants	all	5422079	100.0
HG01361	variant_type	DEL	DEL	530572	9.785397815118518
HG01361	variant_type	INS	INS	513387	9.468452967948272
HG01361	variant_type	MNV	MNV	2025	0.0373472979644892
HG01361	variant_type	SNV	SNV	4376095	80.70880191896872
HG01361	zygosity	HET	DEL	401808	75.73109775864538
HG01361	zygosity	HOM_ALT	DEL	128764	24.268902241354613
HG01361	zygosity	HET	INS	389845	75.93589241644217
HG01361	zygosity	HOM_ALT	INS	123542	24.064107583557824
HG01361	zygosity	HET	MNV	2025	100.0
HG01361	zygosity	HET	SNV	3093476	70.69033007738635
HG01361	zygosity	HOM_ALT	SNV	1282619	29.309669922613654
HG01361	zygosity	HET	all	3887154	71.69120922066978
HG01361	zygosity	HOM_ALT	all	1534925	28.308790779330216
HG02083	allelic	biallelic	DEL	418860	80.95837271467421
HG02083	allelic	multiallelic	DEL	98517	19.041627285325788
HG02083	allelic	biallelic	INS	413417	80.90811415912059
HG02083	allelic	multiallelic	INS	97554	19.091885840879424
HG02083	allelic	multiallelic	MNV	1852	100.0
HG02083	allelic	biallelic	SNV	4203764	97.15556718324098
HG02083	allelic	multiallelic	SNV	123074	2.8444328167590283
HG02083	allelic	biallelic	all	5036041	94.00793871538713
HG02083	allelic	multiallelic	all	320997	5.992061284612878
HG02083	chromosome	chr1	DEL	40623	7.85172127868073
HG02083	chromosome	chr10	DEL	25344	4.898555598722015
HG02083	chromosome	chr11	DEL	23491	4.5404028397087615
HG02083	chromosome	chr12	DEL	24400	4.716096772759515
HG02083	chromosome	chr13	DEL	17853	3.45067523295392
HG02083	chromosome	chr14	DEL	19019	3.676042808242345
HG02083	chromosome	chr15	DEL	18156	3.509239877304171
HG02083	chromosome	chr16	DEL	17224	3.329100443197127
HG02083	chromosome	chr17	DEL	16900	3.2664768630998284
HG02083	chromosome	chr18	DEL	13655	2.6392746488537373
HG02083	chromosome	chr19	DEL	15246	2.9467873523562123
HG02083	chromosome	chr2	DEL	39307	7.59736130519911
HG02083	chromosome	chr20	DEL	11896	2.2992904593748853
HG02083	chromosome	chr21	DEL	8361	1.6160362752886193
HG02083	chromosome	chr22	DEL	10663	2.060972946226833
HG02083	chromosome	chr3	DEL	32528	6.287098189521374
HG02083	chromosome	chr4	DEL	32408	6.263904270966819
HG02083	chromosome	chr5	DEL	29304	5.66395491102233
HG02083	chromosome	chr6	DEL	31125	6.015922625087701
HG02083	chromosome	chr7	DEL	29561	5.713628553260002
HG02083	chromosome	chr8	DEL	24142	4.666229847867222
HG02083	chromosome	chr9	DEL	23337	4.510637310897083
HG02083	chromosome	chrX	DEL	12834	2.480589589409657
HG02083	chromosome	chr1	INS	40516	7.929217117996911
HG02083	chromosome	chr10	INS	24619	4.818081652383404
HG02083	chromosome	chr11	INS	23301	4.560141377886416
