contig	color
contig-0000868	#009E73	chr3
contig-0000869	#00A880	chr10
contig-0000870	#00A880	chr10
contig-0000871	#CC79A7	chr4
contig-0000872	#CC79A7	chr4
contig-0000873	#808080	chr21
contig-0000874	#666666	chr7
contig-0000875	#CC79A7	chr4
contig-0000876	#E6AB23	chr8
contig-0000877	#56B4E9	chr2
contig-0000878	#CC79A7	chr4
contig-0000879	#CC79A7	chr4
contig-0000880	#CC79A7	chr4
contig-0000881	#CC79A7	chr4
contig-0000882	#009E73	chr3
contig-0000883	#E6C47F	chr22
contig-0000884	#666666	chr7
contig-0000885	#E6C47F	chr22
contig-0000886	#E6C47F	chr22
contig-0000887	#56B4E9	chr2
contig-0000888	#56B4E9	chr2
contig-0000889	#56B4E9	chr2
contig-0000890	#56B4E9	chr2
contig-0000891	#56B4E9	chr2
contig-0000892	#D55E00	chr6
contig-0000893	#D55E00	chr6
contig-0000895	#737373	chr14
contig-0000896	#D55E00	chr6
contig-0000897	#00B28C	chr17
contig-0000898	#E6B847	chr15
contig-0000899	#E6B847	chr15
contig-0000900	#E6B847	chr15
contig-0000901	#1A7FBA	chr12
contig-0000902	#1A7FBA	chr12
contig-0000903	#1A7FBA	chr12
contig-0000904	#D57533	chr13
contig-0000905	#D57533	chr13
contig-0000906	#D57533	chr13
contig-0000907	#567DE9	chr16
contig-0000908	#567DE9	chr16
contig-0000909	#567DE9	chr16
contig-0000910	#1A7FBA	chr12
contig-0000911	#1A7FBA	chr12
contig-0000912	#1A7FBA	chr12
contig-0000913	#D57533	chr13
contig-0000914	#D57533	chr13
contig-0000915	#D57533	chr13
contig-0000916	#737373	chr14
contig-0000917	#E6B847	chr15
contig-0000918	#D55E00	chr6
contig-0000919	#D55E00	chr6
contig-0000920	#D55E00	chr6
contig-0000921	#CC79A7	chr4
contig-0000922	#CC79A7	chr4
contig-0000923	#CC79A7	chr4
contig-0000924	#CC79A7	chr4
contig-0000925	#CC79A7	chr4
contig-0000926	#E69F00	chr1
contig-0000927	#E69F00	chr1
contig-0000928	#E69F00	chr1
contig-0000929	#CC79A7	chr4
contig-0000930	#CC79A7	chr4
contig-0000931	#CC79A7	chr4
contig-0000932	#E69F00	chr1
contig-0000933	#E69F00	chr1
contig-0000934	#E69F00	chr1
contig-0000935	#D55E00	chr6
contig-0000936	#CC79A7	chr4
contig-0000937	#CC79A7	chr4
contig-0000938	#CC79A7	chr4
contig-0000939	#56B4E9	chr2
contig-0000940	#D55E00	chr6
contig-0000941	#D55E00	chr6
contig-0000942	#D55E00	chr6
contig-0000943	#D57533	chr13
contig-0000944	#666666	chr7
contig-0000945	#666666	chr7
contig-0000946	#666666	chr7
contig-0000947	#0072B2	chr5
contig-0000948	#0072B2	chr5
contig-0000949	#0072B2	chr5
contig-0000950	#D57533	chr13
contig-0000951	#1A7FBA	chr12
contig-0000952	#1A7FBA	chr12
contig-0000953	#D57533	chr13
contig-0000954	#1A7FBA	chr12
contig-0000955	#CC8DB3	chr11
contig-0000956	#CC8DB3	chr11
contig-0000957	#CC8DB3	chr11
contig-0000958	#CC8DB3	chr11
contig-0000959	#5699E9	chr9
contig-0000960	#00B28C	chr17
contig-0000961	#00B28C	chr17
contig-0000962	#00B28C	chr17
contig-0000963	#808080	chr21
contig-0000964	#D57533	chr13
contig-0000965	#737373	chr14
contig-0000966	#737373	chr14
contig-0000967	#737373	chr14
contig-0000968	#737373	chr14
contig-0000969	#737373	chr14
contig-0000970	#E6C47F	chr22
contig-0000971	#E6C47F	chr22
contig-0000972	#338CC2	chr19
contig-0000973	#338CC2	chr19
contig-0000974	#E6AB23	chr8
contig-0000975	#1A7FBA	chr12
contig-0000976	#1A7FBA	chr12
contig-0000977	#1A7FBA	chr12
contig-0000979	#567DE9	chr16
contig-0000980	#567DE9	chr16
contig-0000981	#567DE9	chr16
contig-0000982	#009E73	chr3
contig-0000983	#009E73	chr3
contig-0000984	#009E73	chr3
contig-0000985	#00B28C	chr17
contig-0000986	#0072B2	chr5
contig-0000987	#0072B2	chr5
contig-0000988	#D55E00	chr6
contig-0000989	#CC79A7	chr4
contig-0000990	#0072B2	chr5
contig-0000991	#0072B2	chr5
contig-0000992	#0072B2	chr5
contig-0000993	#1A7FBA	chr12
contig-0000995	#E69F00	chr1
contig-0000996	#E69F00	chr1
contig-0000997	#E69F00	chr1
contig-0000998	#E69F00	chr1
contig-0000999	#E69F00	chr1
contig-0001000	#E69F00	chr1
contig-0001001	#E69F00	chr1
contig-0001002	#E69F00	chr1
contig-0001003	#D57533	chr13
contig-0001005	#808080	chr21
contig-0001006	#CCA0BF	chr18
contig-0001007	#5699E9	chr9
contig-0001008	#5699E9	chr9
contig-0001009	#567DE9	chr16
contig-0001010	#D57533	chr13
contig-0001011	#567DE9	chr16
contig-0001012	#338CC2	chr19
contig-0001013	#338CC2	chr19
contig-0001014	#338CC2	chr19
contig-0001015	#338CC2	chr19
contig-0001017	#56B4E9	chr2
contig-0001018	#56B4E9	chr2
contig-0001019	#56B4E9	chr2
contig-0001020	#D57533	chr13
contig-0001021	#D55E00	chr6
contig-0001022	#D55E00	chr6
contig-0001023	#D55E00	chr6
contig-0001024	#D55E00	chr6
contig-0001025	#D55E00	chr6
contig-0001026	#00B28C	chr17
contig-0001027	#E6C47F	chr22
contig-0001028	#00B28C	chr17
contig-0001029	#00B28C	chr17
contig-0001030	#1A7FBA	chr12
contig-0001031	#1A7FBA	chr12
contig-0001032	#1A7FBA	chr12
contig-0001033	#1A7FBA	chr12
contig-0001034	#0072B2	chr5
contig-0001035	#E6C47F	chr22
contig-0001036	#009E73	chr3
contig-0001039	#666666	chr7
contig-0001040	#666666	chr7
contig-0001041	#666666	chr7
contig-0001042	#5699E9	chr9
contig-0001043	#808080	chr21
contig-0001044	#808080	chr21
contig-0001045	#CC8DB3	chr11
contig-0001046	#E6C47F	chr22
contig-0001047	#E6C47F	chr22
contig-0001048	#E6C47F	chr22
contig-0001049	#808080	chr21
contig-0001050	#E6C47F	chr22
contig-0001051	#808080	chr21
contig-0001052	#D55E00	chr6
contig-0001053	#808080	chr21
contig-0001054	#CC8DB3	chr11
contig-0001055	#E69F00	chr1
contig-0001056	#737373	chr14
contig-0001057	#737373	chr14
contig-0001058	#737373	chr14
contig-0001059	#0072B2	chr5
contig-0001060	#00B28C	chr17
contig-0001061	#CC8DB3	chr11
contig-0001062	#666666	chr7
contig-0001063	#567DE9	chr16
contig-0001064	#666666	chr7
contig-0001066	#56B4E9	chr2
contig-0001067	#CC79A7	chr4
contig-0001069	#737373	chr14
contig-0001070	#CC8DB3	chr11
contig-0001071	#E6C47F	chr22
contig-0001072	#D57533	chr13
contig-0001073	#009E73	chr3
contig-0001074	#009E73	chr3
contig-0001075	#009E73	chr3
contig-0001076	#009E73	chr3
contig-0001077	#CC8DB3	chr11
contig-0001078	#009E73	chr3
contig-0001079	#E6C47F	chr22
contig-0001080	#D57533	chr13
contig-0001081	#D57533	chr13
contig-0001083	#D57533	chr13
contig-0001084	#E6C47F	chr22
contig-0001085	#D57533	chr13
contig-0001087	#D57533	chr13
contig-0001088	#D57533	chr13
contig-0001089	#D57533	chr13
contig-0001090	#D57533	chr13
contig-0001091	#D57533	chr13
contig-0001092	#E6C47F	chr22
contig-0001093	#E6C47F	chr22
contig-0001094	#E6C47F	chr22
contig-0001095	#CC79A7	chr4
contig-0001096	#CC79A7	chr4
contig-0001097	#CC79A7	chr4
contig-0001098	#808080	chr21
contig-0001099	#D57533	chr13
contig-0001100	#D57533	chr13
contig-0001101	#808080	chr21
contig-0001102	#808080	chr21
contig-0001103	#808080	chr21
contig-0001104	#808080	chr21
contig-0001105	#808080	chr21
contig-0001106	#737373	chr14
contig-0001107	#808080	chr21
contig-0001108	#808080	chr21
contig-0001109	#E6C47F	chr22
contig-0001110	#808080	chr21
contig-0001111	#808080	chr21
contig-0001112	#808080	chr21
contig-0001113	#808080	chr21
contig-0001114	#737373	chr14
contig-0001115	#808080	chr21
contig-0001116	#808080	chr21
contig-0001117	#808080	chr21
contig-0001118	#808080	chr21
contig-0001119	#808080	chr21
contig-0001120	#808080	chr21
contig-0001121	#E6C47F	chr22
contig-0001122	#808080	chr21
contig-0001123	#808080	chr21
contig-0001124	#808080	chr21
contig-0001125	#737373	chr14
contig-0001126	#808080	chr21
contig-0001127	#D57533	chr13
contig-0001128	#808080	chr21
contig-0001129	#808080	chr21
contig-0001130	#9467BD	chrX
contig-0001131	#9467BD	chrX
contig-0001132	#808080	chr21
contig-0001133	#9467BD	chrX
contig-0001134	#9467BD	chrX
contig-0001135	#808080	chr21
contig-0001136	#808080	chr21
contig-0001137	#808080	chr21
contig-0001138	#E6C47F	chr22
contig-0001139	#808080	chr21
contig-0001140	#E6B847	chr15
contig-0001141	#808080	chr21
