contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000324	66701	unassigned	chr9	66676	0	0	non_satellite
unassigned-0000639	32930	unassigned	chr2	32858	32858	1	satellite
unassigned-0000365	40049	unassigned	chr2	40055	0	0	non_satellite
unassigned-0000325	167522	unassigned	chr1	167574	0	0	non_satellite
unassigned-0000366	31424	unassigned	chr12	28825	0	0	non_satellite
unassigned-0000367	80743	unassigned	chr14	645912	80739	0.125	non_satellite
unassigned-0000326	83503	unassigned	chr1	83538	0	0	non_satellite
unassigned-0000327	14786	unassigned	chr6	14785	0	0	non_satellite
unassigned-0000368	37000	unassigned	chr14	108246	36082	0.333333	non_satellite
unassigned-0000328	35777	unassigned	chr6	35731	0	0	non_satellite
unassigned-0000369	43046	unassigned	chr14	129165	43055	0.333333	non_satellite
unassigned-0000329	21138	unassigned	chr9	21137	0	0	non_satellite
haplotype2-0000170	652024	haplotype2	chr13	4356836	647559	0.148631	non_satellite
haplotype2-0000171	133038	haplotype2	chr20	106172	106172	1	satellite
haplotype2-0000172	99787	haplotype2	chr16	98945	98945	1	satellite
haplotype2-0000173	45114	haplotype2	chr10	45198	36016	0.796849	satellite
haplotype2-0000134	1349123	haplotype2	chr16	1409856	1409856	1	satellite
haplotype2-0000176	898335	haplotype2	chr20	171775	171775	1	satellite
haplotype2-0000135	2046081	haplotype2	chr21	4980136	1154829	0.231887	non_satellite
haplotype2-0000177	42171	haplotype2	chr5	42168	0	0	non_satellite
haplotype2-0000178	165741	haplotype2	chr5	164903	0	0	non_satellite
unassigned-0001321	200242	unassigned	chr21	133830	133830	1	satellite
haplotype2-0000179	232645	haplotype2	chr5	231784	0	0	non_satellite
haplotype2-0000138	1565565	haplotype2	chr14	4338821	899934	0.207414	non_satellite
unassigned-0001090	101254	unassigned	chr2	101258	101258	1	satellite
unassigned-0001050	66185	unassigned	chr5	66156	0	0	non_satellite
unassigned-0001324	88838	unassigned	chr21	81745	81745	1	satellite
unassigned-0001092	68923	unassigned	chr1	68908	0	0	non_satellite
unassigned-0001010	38490	unassigned	chr21	94093	35839	0.380889	non_satellite
unassigned-0001093	17354	unassigned	chrX	17352	0	0	non_satellite
unassigned-0001052	32468	unassigned	chr5	32483	0	0	non_satellite
unassigned-0001011	36836	unassigned	chr21	128288	32072	0.25	non_satellite
unassigned-0001094	70271	unassigned	chr1	70229	0	0	non_satellite
unassigned-0001095	137552	unassigned	chr6	137542	137542	1	satellite
unassigned-0001013	94159	unassigned	chr5	94159	0	0	non_satellite
unassigned-0001014	107642	unassigned	chr5	107658	0	0	non_satellite
unassigned-0001097	53748	unassigned	chr6	53747	0	0	non_satellite
unassigned-0001015	80962	unassigned	chr5	81011	0	0	non_satellite
unassigned-0001098	191348	unassigned	chr6	192335	0	0	non_satellite
unassigned-0001016	140005	unassigned	chr11	140347	140347	1	satellite
unassigned-0001099	50341	unassigned	chr6	50310	0	0	non_satellite
unassigned-0001058	23845	unassigned	chr15	23849	0	0	non_satellite
unassigned-0001018	236573	unassigned	chr7	235916	0	0	non_satellite
unassigned-0001059	52491	unassigned	chr15	52488	0	0	non_satellite
unassigned-0001019	69639	unassigned	chr7	69704	0	0	non_satellite
unassigned-0000752	205611	unassigned	chr22	171981	171981	1	satellite
unassigned-0000794	53154	unassigned	chr13	36741	36741	1	satellite
unassigned-0000795	94503	unassigned	chr13	33241	33241	1	satellite
unassigned-0000480	34981	unassigned	chr2	34959	0	0	non_satellite
unassigned-0000481	156176	unassigned	chrX	156097	0	0	non_satellite
unassigned-0000714	163050	unassigned	chr21	65156	65156	1	satellite
unassigned-0000796	51820	unassigned	chr13	35688	35688	1	satellite
unassigned-0000440	49932	unassigned	chr1	49904	0	0	non_satellite
unassigned-0000482	27673	unassigned	chr9	27624	0	0	non_satellite
unassigned-0000715	51445	unassigned	chr21	15215	15215	1	satellite
unassigned-0000797	79842	unassigned	chr17	79856	0	0	non_satellite
unassigned-0000483	81563	unassigned	chr9	81610	0	0	non_satellite
unassigned-0000798	47081	unassigned	chr17	47059	0	0	non_satellite
unassigned-0000442	44296	unassigned	chr14	88514	44257	0.5	satellite
unassigned-0000717	51439	unassigned	chr21	15215	15215	1	satellite
unassigned-0000484	63000	unassigned	chr14	62992	0	0	non_satellite
unassigned-0000443	25320	unassigned	chr14	50904	25452	0.5	satellite
unassigned-0000718	130573	unassigned	chr21	44333	44333	1	satellite
unassigned-0000485	32905	unassigned	chr1	32787	0	0	non_satellite
unassigned-0000444	116741	unassigned	chr11	116713	0	0	non_satellite
unassigned-0000486	22524	unassigned	chr9	22525	22525	1	satellite
unassigned-0000719	116537	unassigned	chr21	68486	68486	1	satellite
unassigned-0000445	49816	unassigned	chr1	49789	0	0	non_satellite
unassigned-0000487	86739	unassigned	chr9	86676	86676	1	satellite
unassigned-0000446	159513	unassigned	chr1	159485	0	0	non_satellite
unassigned-0000488	68370	unassigned	chr7	68385	0	0	non_satellite
unassigned-0000447	19638	unassigned	chr21	19615	19615	1	satellite
unassigned-0000489	138728	unassigned	chr5	138721	0	0	non_satellite
unassigned-0000448	24024	unassigned	chr21	23953	23953	1	satellite
unassigned-0000449	16143	unassigned	chr21	16045	16045	1	satellite
unassigned-0000409	121068	unassigned	chr1	121038	0	0	non_satellite
haplotype2-0000210	174447	haplotype2	chr4	218075	0	0	non_satellite
haplotype2-0000211	58339	haplotype2	chr22	58302	0	0	non_satellite
unassigned-0001480	120270	unassigned	chr12	120271	0	0	non_satellite
haplotype2-0000215	143395	haplotype2	chr3	147247	0	0	non_satellite
haplotype2-0000256	249608	haplotype2	chr7	271892	0	0	non_satellite
unassigned-0001481	166938	unassigned	chr12	166835	0	0	non_satellite
unassigned-0001400	32735	unassigned	chr8	32512	0	0	non_satellite
haplotype2-0000216	77345	haplotype2	chr5	77393	0	0	non_satellite
haplotype2-0000257	157756	haplotype2	chr5	157759	0	0	non_satellite
unassigned-0001482	83360	unassigned	chr1	83430	0	0	non_satellite
haplotype2-0000217	17932	haplotype2	chr7	17876	0	0	non_satellite
unassigned-0001483	218553	unassigned	chr7	218517	0	0	non_satellite
haplotype2-0000258	207127	haplotype2	chr21	403013	216748	0.537819	satellite
haplotype2-0000259	53862	haplotype2	chrX	53790	0	0	non_satellite
unassigned-0001484	79903	unassigned	chr6	79853	0	0	non_satellite
haplotype2-0000218	504980	haplotype2	chr18	502890	502890	1	satellite
haplotype2-0000219	73156	haplotype2	chr9	72798	72798	1	satellite
unassigned-0001485	38356	unassigned	chr6	38327	0	0	non_satellite
unassigned-0001444	56421	unassigned	chr21	57750	57750	1	satellite
unassigned-0001445	71028	unassigned	chr21	70496	70496	1	satellite
unassigned-0001486	76274	unassigned	chr16	75978	0	0	non_satellite
unassigned-0001487	188057	unassigned	chr6	188330	188330	1	satellite
unassigned-0001446	119137	unassigned	chr13	73465	73465	1	satellite
unassigned-0001488	48571	unassigned	chr11	48542	0	0	non_satellite
unassigned-0001489	99607	unassigned	chr11	99199	0	0	non_satellite
unassigned-0001138	163733	unassigned	chr17	163756	0	0	non_satellite
unassigned-0000833	43382	unassigned	chr21	86150	43075	0.5	satellite
unassigned-0000835	95407	unassigned	chr21	189766	94883	0.5	satellite
unassigned-0000561	202336	unassigned	chr21	181688	181688	1	satellite
unassigned-0000290	65604	unassigned	chr11	65675	65675	1	satellite
unassigned-0000291	28761	unassigned	chr17	28754	0	0	non_satellite
unassigned-0000524	165559	unassigned	chr13	1454256	167186	0.114963	non_satellite
unassigned-0000566	27149	unassigned	chrX	27053	0	0	non_satellite
unassigned-0000292	55017	unassigned	chr16	55294	0	0	non_satellite
unassigned-0000525	207978	unassigned	chr13	1270545	209616	0.164981	non_satellite
unassigned-0000567	145069	unassigned	chrX	145076	0	0	non_satellite
unassigned-0000526	341809	unassigned	chr21	418415	312608	0.747124	satellite
unassigned-0000293	50053	unassigned	chr16	50491	0	0	non_satellite
unassigned-0000294	117629	unassigned	chr16	117758	0	0	non_satellite
unassigned-0000295	144213	unassigned	chr16	144364	0	0	non_satellite
unassigned-0000528	124682	unassigned	chr20	748176	124696	0.166667	non_satellite
unassigned-0000296	46537	unassigned	chr1	46519	0	0	non_satellite
unassigned-0000529	77394	unassigned	chr13	79009	79009	1	satellite
unassigned-0000297	13221	unassigned	chr1	13228	0	0	non_satellite
unassigned-0000298	10585	unassigned	chr10	10597	0	0	non_satellite
unassigned-0000299	132715	unassigned	chr1	132776	0	0	non_satellite
haplotype1-0000060	252103	haplotype1	chr7	252492	0	0	non_satellite
unassigned-0001291	86520	unassigned	chrX	86486	0	0	non_satellite
haplotype1-0000061	62713	haplotype1	chr11	62795	0	0	non_satellite
unassigned-0001293	195162	unassigned	chr21	160676	160676	1	satellite
haplotype1-0000022	1061087	haplotype1	chr22	10159234	1117404	0.109989	non_satellite
haplotype1-0000023	780204	haplotype1	chr13	7478118	723448	0.096742	non_satellite
haplotype1-0000065	629263	haplotype1	chr18	543594	543594	1	satellite
haplotype1-0000024	1973428	haplotype1	chr14	5015746	1450241	0.289138	non_satellite
haplotype1-0000066	204257	haplotype1	chr6	18386	18386	1	satellite
haplotype1-0000067	238676	haplotype1	chr7	238687	0	0	non_satellite
unassigned-0001256	40152	unassigned	chr21	12966	12966	1	satellite
unassigned-0000950	30900	unassigned	chr17	30938	0	0	non_satellite
unassigned-0000992	24152	unassigned	chr16	24132	0	0	non_satellite
unassigned-0000951	11993	unassigned	chr17	11994	0	0	non_satellite
unassigned-0000952	241920	unassigned	chr22	241859	0	0	non_satellite
unassigned-0000953	27990	unassigned	chr1	27985	0	0	non_satellite
unassigned-0000954	100086	unassigned	chr11	174003	0	0	non_satellite
unassigned-0000995	220285	unassigned	chr1	219778	0	0	non_satellite
unassigned-0000955	38841	unassigned	chr1	38795	0	0	non_satellite
unassigned-0000640	18869	unassigned	chr2	18817	18817	1	satellite
unassigned-0000996	168346	unassigned	chr1	197477	0	0	non_satellite
unassigned-0000956	38436	unassigned	chr11	28154	0	0	non_satellite
unassigned-0000600	50541	unassigned	chr1	77640	38820	0.5	satellite
unassigned-0000683	11903	unassigned	chrX	11927	0	0	non_satellite
unassigned-0000957	100536	unassigned	chr21	200830	100415	0.5	satellite
unassigned-0000642	127146	unassigned	chr12	124045	0	0	non_satellite
unassigned-0000684	184989	unassigned	chr6	128297	128297	1	satellite
unassigned-0000958	104717	unassigned	chr5	104699	0	0	non_satellite
unassigned-0000917	29834	unassigned	chr3	29800	0	0	non_satellite
unassigned-0000643	68829	unassigned	chr12	68835	0	0	non_satellite
unassigned-0000644	48609	unassigned	chr5	48611	0	0	non_satellite
unassigned-0000370	38472	unassigned	chr14	76958	38479	0.5	satellite
unassigned-0000645	24591	unassigned	chr16	24584	0	0	non_satellite
unassigned-0000371	59066	unassigned	chr13	59174	59174	1	satellite
unassigned-0000687	51043	unassigned	chr13	51016	51016	1	satellite
unassigned-0000646	42779	unassigned	chr1	42747	42747	1	satellite
unassigned-0000372	101467	unassigned	chr13	42123	42123	1	satellite
unassigned-0000331	49337	unassigned	chr14	147999	49333	0.333333	non_satellite
unassigned-0000332	99146	unassigned	chr6	99220	0	0	non_satellite
unassigned-0000647	41535	unassigned	chr1	41510	41510	1	satellite
unassigned-0000374	13255	unassigned	chr6	13240	13240	1	satellite
unassigned-0000333	71214	unassigned	chr16	71217	0	0	non_satellite
unassigned-0000334	87295	unassigned	chr1	87263	0	0	non_satellite
unassigned-0000376	37987	unassigned	chr2	37962	0	0	non_satellite
unassigned-0000335	41282	unassigned	chr1	41253	0	0	non_satellite
unassigned-0000336	30829	unassigned	chr1	23392	0	0	non_satellite
unassigned-0000378	81758	unassigned	chr17	81778	0	0	non_satellite
unassigned-0000337	16340	unassigned	chr1	16342	0	0	non_satellite
unassigned-0000379	90375	unassigned	chr13	28174	28174	1	satellite
unassigned-0000339	91437	unassigned	chr21	14593	14593	1	satellite
haplotype2-0000181	852453	haplotype2	chr9	761694	761694	1	satellite
haplotype2-0000182	209872	haplotype2	chr5	209881	0	0	non_satellite
haplotype2-0000183	82342	haplotype2	chr5	82339	0	0	non_satellite
haplotype2-0000142	3442874	haplotype2	chr21	24477787	3202266	0.130823	non_satellite
haplotype2-0000184	116230	haplotype2	chr1	116226	0	0	non_satellite
haplotype2-0000185	71450	haplotype2	chr16	71441	0	0	non_satellite
unassigned-0001370	127653	unassigned	chr22	119462	119462	1	satellite
haplotype2-0000186	790011	haplotype2	chr15	3962123	728958	0.183982	non_satellite
haplotype2-0000187	510710	haplotype2	chr16	80181	80181	1	satellite
haplotype1-0000100	141066	haplotype1	chr2	69605	69605	1	satellite
haplotype2-0000188	198595	haplotype2	chr1	198593	0	0	non_satellite
haplotype2-0000147	215314	haplotype2	chr1	214955	0	0	non_satellite
haplotype1-0000101	71592	haplotype1	chr2	34697	34697	1	satellite
unassigned-0001331	32547	unassigned	chr13	34078	34078	1	satellite
haplotype2-0000148	322647	haplotype2	chr1	322357	0	0	non_satellite
haplotype1-0000102	19704	haplotype1	chr2	15649	15649	1	satellite
haplotype2-0000149	621728	haplotype2	chr1	614774	0	0	non_satellite
unassigned-0001060	105987	unassigned	chr4	105972	0	0	non_satellite
unassigned-0001020	85185	unassigned	chr7	85202	0	0	non_satellite
unassigned-0001061	35313	unassigned	chr4	35320	0	0	non_satellite
unassigned-0001021	23884	unassigned	chr16	23380	0	0	non_satellite
haplotype1-0000107	32769	haplotype1	chrX	32712	0	0	non_satellite
unassigned-0001022	20507	unassigned	chr16	20476	0	0	non_satellite
unassigned-0001023	12283	unassigned	chr8	12294	0	0	non_satellite
unassigned-0001064	195248	unassigned	chr21	1002555	200511	0.2	non_satellite
haplotype1-0000108	249608	haplotype1	chr7	271892	0	0	non_satellite
unassigned-0001024	91261	unassigned	chr8	91257	0	0	non_satellite
unassigned-0001065	182367	unassigned	chr21	956680	191336	0.2	non_satellite
unassigned-0001026	113127	unassigned	chrX	113049	0	0	non_satellite
unassigned-0001067	21334	unassigned	chr8	21374	0	0	non_satellite
unassigned-0001027	28707	unassigned	chr16	28705	0	0	non_satellite
unassigned-0001029	172068	unassigned	chrX	173015	0	0	non_satellite
unassigned-0000490	50998	unassigned	chr5	51000	0	0	non_satellite
unassigned-0000764	68157	unassigned	chr2	68118	0	0	non_satellite
unassigned-0000765	35848	unassigned	chr2	35811	0	0	non_satellite
unassigned-0000766	38978	unassigned	chr2	38941	0	0	non_satellite
unassigned-0000452	87223	unassigned	chr7	87383	0	0	non_satellite
unassigned-0000767	39372	unassigned	chr21	13394	13394	1	satellite
unassigned-0000493	147032	unassigned	chr9	146060	0	0	non_satellite
unassigned-0000494	196011	unassigned	chr9	189379	0	0	non_satellite
unassigned-0000453	77823	unassigned	chr7	77938	0	0	non_satellite
unassigned-0000412	152474	unassigned	chr21	43248	43248	1	satellite
unassigned-0000495	194295	unassigned	chr9	189379	0	0	non_satellite
unassigned-0000454	193555	unassigned	chr7	193603	0	0	non_satellite
unassigned-0000455	21061	unassigned	chr7	21097	0	0	non_satellite
unassigned-0000414	152926	unassigned	chr3	963362	195242	0.202667	non_satellite
unassigned-0000456	168063	unassigned	chr4	168092	0	0	non_satellite
unassigned-0000497	90978	unassigned	chr14	183250	91625	0.5	satellite
unassigned-0000415	145777	unassigned	chr15	1604713	145883	0.0909091	non_satellite
unassigned-0000457	12710	unassigned	chr7	12708	0	0	non_satellite
unassigned-0000498	72579	unassigned	chr15	72492	72492	1	satellite
unassigned-0000416	32683	unassigned	chr14	32659	32659	1	satellite
unassigned-0000499	42542	unassigned	chr22	84540	42270	0.5	satellite
unassigned-0000417	32151	unassigned	chr14	32197	32197	1	satellite
unassigned-0000419	73507	unassigned	chr14	145842	72921	0.5	satellite
haplotype2-0000220	65983	haplotype2	chr19	65991	0	0	non_satellite
haplotype2-0000221	257447	haplotype2	chr21	306359	306359	1	satellite
haplotype2-0000223	423419	haplotype2	chr18	406560	406560	1	satellite
unassigned-0001490	100327	unassigned	chr9	100292	0	0	non_satellite
haplotype2-0000224	795239	haplotype2	chr15	3299004	809535	0.245388	non_satellite
unassigned-0001450	249437	unassigned	chr4	24394	24394	1	satellite
haplotype2-0000225	1170378	haplotype2	chr21	1575825	1136027	0.720909	satellite
unassigned-0001491	74192	unassigned	chr1	74469	0	0	non_satellite
unassigned-0001493	74744	unassigned	chr12	74766	0	0	non_satellite
unassigned-0001494	70081	unassigned	chr8	70075	0	0	non_satellite
haplotype2-0000228	139634	haplotype2	chr16	139593	0	0	non_satellite
unassigned-0001454	35409	unassigned	chr3	31410	0	0	non_satellite
haplotype2-0000229	168154	haplotype2	chr16	168169	0	0	non_satellite
unassigned-0001100	35953	unassigned	chr6	35963	0	0	non_satellite
unassigned-0001101	73770	unassigned	chr6	73786	0	0	non_satellite
unassigned-0001457	40483	unassigned	chr12	40447	0	0	non_satellite
unassigned-0001458	87490	unassigned	chr8	87464	87464	1	satellite
unassigned-0001102	343891	unassigned	chr11	343906	0	0	non_satellite
unassigned-0001145	35964	unassigned	chr13	37487	37487	1	satellite
unassigned-0001106	131291	unassigned	chr2	131339	131339	1	satellite
unassigned-0001107	68232	unassigned	chr3	68234	0	0	non_satellite
unassigned-0001108	156011	unassigned	chr1	165569	165569	1	satellite
unassigned-0001109	92145	unassigned	chr1	91767	0	0	non_satellite
