metric	value	haplotype	asm_method	asm_name	source	chromosome
phased	122083	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
unphased	4145	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
singletons	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
blocks	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
variant_per_block_median	122083	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
variant_per_block_avg	122083	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
variant_per_block_min	122083	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
variant_per_block_max	122083	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
variant_per_block_sum	122083	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
bp_per_block_median	96307327	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
bp_per_block_avg	96307327	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
bp_per_block_min	96307327	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
bp_per_block_max	96307327	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
bp_per_block_sum	96307327	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
heterozygous_variants	126228	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
heterozygous_snvs	102139	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
phased_snvs	98337	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
phased_fraction	0.9671625946699622	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
phased_snvs_fraction	0.962776216724268	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
block_n50	96307327	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr16
variants	154789	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
phased	102513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
unphased	828	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
singletons	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
blocks	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
variant_per_block_median	102513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
variant_per_block_avg	102513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
variant_per_block_min	102513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
variant_per_block_max	102513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
variant_per_block_sum	102513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
bp_per_block_median	84235165	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
bp_per_block_avg	84235165	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
bp_per_block_min	84235165	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
bp_per_block_max	84235165	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
bp_per_block_sum	84235165	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
heterozygous_variants	103341	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
heterozygous_snvs	79379	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
phased_snvs	78864	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
phased_fraction	0.9919876912358117	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
phased_snvs_fraction	0.993512137971	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
block_n50	84235165	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr17
variants	135074	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
phased	96933	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
unphased	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
singletons	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
blocks	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
variant_per_block_median	96933	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
variant_per_block_avg	96933	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
variant_per_block_min	96933	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
variant_per_block_max	96933	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
variant_per_block_sum	96933	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
bp_per_block_median	80375332	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
bp_per_block_avg	80375332	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
bp_per_block_min	80375332	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
bp_per_block_max	80375332	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
bp_per_block_sum	80375332	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
heterozygous_variants	96933	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
heterozygous_snvs	79226	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
phased_snvs	79226	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
phased_fraction	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
phased_snvs_fraction	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
block_n50	80375332	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr18
variants	126406	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
phased	89001	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
unphased	289	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
singletons	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
blocks	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
variant_per_block_median	89001	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
variant_per_block_avg	89001	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
variant_per_block_min	89001	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
variant_per_block_max	89001	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
variant_per_block_sum	89001	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
bp_per_block_median	66203767	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
bp_per_block_avg	66203767	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
bp_per_block_min	66203767	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
bp_per_block_max	66203767	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
bp_per_block_sum	66203767	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
heterozygous_variants	89290	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
heterozygous_snvs	72571	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
phased_snvs	72312	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
phased_fraction	0.9967633553589428	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
phased_snvs_fraction	0.9964310812859132	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
block_n50	66203767	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr20
variants	124679	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
phased	92901	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
unphased	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
singletons	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
blocks	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
variant_per_block_median	92901	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
variant_per_block_avg	92901	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
variant_per_block_min	92901	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
variant_per_block_max	92901	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
variant_per_block_sum	92901	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
bp_per_block_median	61701513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
bp_per_block_avg	61701513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
bp_per_block_min	61701513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
bp_per_block_max	61701513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
bp_per_block_sum	61701513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
heterozygous_variants	92901	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
heterozygous_snvs	71310	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
phased_snvs	71310	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
phased_fraction	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
phased_snvs_fraction	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
block_n50	61701513	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr19
variants	155901	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
phased	119668	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
unphased	1677	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
singletons	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
blocks	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
variant_per_block_median	119668	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
variant_per_block_avg	119668	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
variant_per_block_min	119668	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
variant_per_block_max	119668	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
variant_per_block_sum	119668	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
bp_per_block_median	51317364	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
bp_per_block_avg	51317364	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
bp_per_block_min	51317364	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
bp_per_block_max	51317364	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
bp_per_block_sum	51317364	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
heterozygous_variants	121345	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
heterozygous_snvs	104425	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
phased_snvs	102968	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
phased_fraction	0.9861799002843132	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
phased_snvs_fraction	0.986047402441944	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
block_n50	51317364	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr22
variants	111762	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
phased	84742	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
unphased	5498	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
singletons	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
blocks	1	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
variant_per_block_median	84742	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
variant_per_block_avg	84742	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
variant_per_block_min	84742	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
variant_per_block_max	84742	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
variant_per_block_sum	84742	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
bp_per_block_median	45080950	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
bp_per_block_avg	45080950	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
bp_per_block_min	45080950	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
bp_per_block_max	45080950	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
bp_per_block_sum	45080950	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
heterozygous_variants	90240	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
heterozygous_snvs	75973	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
phased_snvs	71213	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
phased_fraction	0.9390735815602836	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
phased_snvs_fraction	0.9373461624524502	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
block_n50	45080950	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	chr21
variants	5177876	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
phased	3616540	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
unphased	126172	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
singletons	0	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
blocks	23	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
variant_per_block_median	151208	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
variant_per_block_avg	157240.86956521738	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
variant_per_block_min	84742	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
variant_per_block_max	264987	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
variant_per_block_sum	3616540	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
bp_per_block_median	134719696	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
bp_per_block_avg	132792271.52173913	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
bp_per_block_min	45080950	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
bp_per_block_max	248375637	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
bp_per_block_sum	3054222245	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
heterozygous_variants	3742712	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
heterozygous_snvs	3007300	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
phased_snvs	2901107	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
phased_fraction	0.9662886163829864	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
phased_snvs_fraction	0.964688258570811	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
block_n50	154254284	both	phased_hifiasm	T2T00_hifiasm_trio	whatshap_stats	ALL
variants	363462	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
phased	244823	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
unphased	317	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
singletons	0	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
blocks	1	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
variant_per_block_median	244823	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
variant_per_block_avg	244823	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
variant_per_block_min	244823	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
variant_per_block_max	244823	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
variant_per_block_sum	244823	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
bp_per_block_median	248380958	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
bp_per_block_avg	248380958	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
bp_per_block_min	248380958	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
bp_per_block_max	248380958	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
bp_per_block_sum	248380958	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
heterozygous_variants	245140	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
heterozygous_snvs	193494	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
phased_snvs	193192	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
phased_fraction	0.9987068613853308	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
phased_snvs_fraction	0.99843922808976	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
block_n50	248380958	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr1
variants	353385	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
phased	239709	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
unphased	580	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
singletons	0	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
blocks	1	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
variant_per_block_median	239709	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
variant_per_block_avg	239709	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
variant_per_block_min	239709	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
variant_per_block_max	239709	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
variant_per_block_sum	239709	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
bp_per_block_median	242690676	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
bp_per_block_avg	242690676	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
bp_per_block_min	242690676	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
bp_per_block_max	242690676	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
bp_per_block_sum	242690676	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
heterozygous_variants	240289	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
heterozygous_snvs	190100	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
phased_snvs	189577	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
phased_fraction	0.9975862399027836	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
phased_snvs_fraction	0.9972488164124144	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
block_n50	242690676	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr2
variants	336501	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
phased	233095	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
unphased	0	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
singletons	0	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
blocks	1	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
variant_per_block_median	233095	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
variant_per_block_avg	233095	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
variant_per_block_min	233095	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
variant_per_block_max	233095	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
variant_per_block_sum	233095	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
bp_per_block_median	201086483	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
bp_per_block_avg	201086483	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
bp_per_block_min	201086483	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
bp_per_block_max	201086483	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
bp_per_block_sum	201086483	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
heterozygous_variants	233095	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
heterozygous_snvs	190183	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
phased_snvs	190183	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
phased_fraction	1	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
phased_snvs_fraction	1	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
block_n50	201086483	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr3
variants	336421	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
phased	231195	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
unphased	2006	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
singletons	0	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
blocks	1	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
variant_per_block_median	231195	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
variant_per_block_avg	231195	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
variant_per_block_min	231195	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
variant_per_block_max	231195	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
variant_per_block_sum	231195	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
bp_per_block_median	193510716	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
bp_per_block_avg	193510716	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
bp_per_block_min	193510716	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
bp_per_block_max	193510716	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
bp_per_block_sum	193510716	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
heterozygous_variants	233201	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
heterozygous_snvs	191575	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
phased_snvs	189713	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
phased_fraction	0.991397978567845	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
phased_snvs_fraction	0.9902805689677672	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
block_n50	193510716	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr4
variants	280986	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
phased	186460	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
unphased	128	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
singletons	0	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
blocks	1	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
variant_per_block_median	186460	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
variant_per_block_avg	186460	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
variant_per_block_min	186460	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
variant_per_block_max	186460	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
variant_per_block_sum	186460	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
bp_per_block_median	182041818	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
bp_per_block_avg	182041818	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
bp_per_block_min	182041818	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
bp_per_block_max	182041818	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
bp_per_block_sum	182041818	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
heterozygous_variants	186588	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
heterozygous_snvs	149568	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
phased_snvs	149459	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
phased_fraction	0.9993139966128582	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
phased_snvs_fraction	0.9992712344886608	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
block_n50	182041818	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr5
variants	305700	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
phased	211219	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
unphased	527	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
singletons	0	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
blocks	1	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
variant_per_block_median	211219	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
variant_per_block_avg	211219	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
variant_per_block_min	211219	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
variant_per_block_max	211219	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
variant_per_block_sum	211219	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
bp_per_block_median	172120583	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
bp_per_block_avg	172120583	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
bp_per_block_min	172120583	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
bp_per_block_max	172120583	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
bp_per_block_sum	172120583	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
heterozygous_variants	211746	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
heterozygous_snvs	174512	both	phased_hifiasm	T2T04_hifiasm_trio	whatshap_stats	chr6
