metric	value	haplotype	asm_method	asm_name	source	chromosome
variant_per_block_avg	157352	both	phased_verkko	TUE_01	whatshap_stats	chr9
variant_per_block_min	157352	both	phased_verkko	TUE_01	whatshap_stats	chr9
variant_per_block_max	157352	both	phased_verkko	TUE_01	whatshap_stats	chr9
variant_per_block_sum	157352	both	phased_verkko	TUE_01	whatshap_stats	chr9
bp_per_block_median	150609619	both	phased_verkko	TUE_01	whatshap_stats	chr9
bp_per_block_avg	150609619	both	phased_verkko	TUE_01	whatshap_stats	chr9
bp_per_block_min	150609619	both	phased_verkko	TUE_01	whatshap_stats	chr9
bp_per_block_max	150609619	both	phased_verkko	TUE_01	whatshap_stats	chr9
bp_per_block_sum	150609619	both	phased_verkko	TUE_01	whatshap_stats	chr9
heterozygous_variants	162090	both	phased_verkko	TUE_01	whatshap_stats	chr9
heterozygous_snvs	126660	both	phased_verkko	TUE_01	whatshap_stats	chr9
phased_snvs	122944	both	phased_verkko	TUE_01	whatshap_stats	chr9
phased_fraction	0.9707693256832624	both	phased_verkko	TUE_01	whatshap_stats	chr9
phased_snvs_fraction	0.9706616137691456	both	phased_verkko	TUE_01	whatshap_stats	chr9
block_n50	150609619	both	phased_verkko	TUE_01	whatshap_stats	chr9
variants	258831	both	phased_verkko	TUE_01	whatshap_stats	chr8
phased	176783	both	phased_verkko	TUE_01	whatshap_stats	chr8
unphased	2093	both	phased_verkko	TUE_01	whatshap_stats	chr8
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr8
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr8
variant_per_block_median	176783	both	phased_verkko	TUE_01	whatshap_stats	chr8
variant_per_block_avg	176783	both	phased_verkko	TUE_01	whatshap_stats	chr8
variant_per_block_min	176783	both	phased_verkko	TUE_01	whatshap_stats	chr8
variant_per_block_max	176783	both	phased_verkko	TUE_01	whatshap_stats	chr8
variant_per_block_sum	176783	both	phased_verkko	TUE_01	whatshap_stats	chr8
bp_per_block_median	146251661	both	phased_verkko	TUE_01	whatshap_stats	chr8
bp_per_block_avg	146251661	both	phased_verkko	TUE_01	whatshap_stats	chr8
bp_per_block_min	146251661	both	phased_verkko	TUE_01	whatshap_stats	chr8
bp_per_block_max	146251661	both	phased_verkko	TUE_01	whatshap_stats	chr8
bp_per_block_sum	146251661	both	phased_verkko	TUE_01	whatshap_stats	chr8
heterozygous_variants	178876	both	phased_verkko	TUE_01	whatshap_stats	chr8
heterozygous_snvs	144495	both	phased_verkko	TUE_01	whatshap_stats	chr8
phased_snvs	143047	both	phased_verkko	TUE_01	whatshap_stats	chr8
phased_fraction	0.9882991569578926	both	phased_verkko	TUE_01	whatshap_stats	chr8
phased_snvs_fraction	0.9899788920031836	both	phased_verkko	TUE_01	whatshap_stats	chr8
block_n50	146251661	both	phased_verkko	TUE_01	whatshap_stats	chr8
variants	285516	both	phased_verkko	TUE_01	whatshap_stats	chr11
phased	196643	both	phased_verkko	TUE_01	whatshap_stats	chr11
unphased	571	both	phased_verkko	TUE_01	whatshap_stats	chr11
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr11
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr11
variant_per_block_median	196643	both	phased_verkko	TUE_01	whatshap_stats	chr11
variant_per_block_avg	196643	both	phased_verkko	TUE_01	whatshap_stats	chr11
variant_per_block_min	196643	both	phased_verkko	TUE_01	whatshap_stats	chr11
variant_per_block_max	196643	both	phased_verkko	TUE_01	whatshap_stats	chr11
variant_per_block_sum	196643	both	phased_verkko	TUE_01	whatshap_stats	chr11
bp_per_block_median	135020465	both	phased_verkko	TUE_01	whatshap_stats	chr11
bp_per_block_avg	135020465	both	phased_verkko	TUE_01	whatshap_stats	chr11
bp_per_block_min	135020465	both	phased_verkko	TUE_01	whatshap_stats	chr11
bp_per_block_max	135020465	both	phased_verkko	TUE_01	whatshap_stats	chr11
bp_per_block_sum	135020465	both	phased_verkko	TUE_01	whatshap_stats	chr11
heterozygous_variants	197214	both	phased_verkko	TUE_01	whatshap_stats	chr11
heterozygous_snvs	164852	both	phased_verkko	TUE_01	whatshap_stats	chr11
phased_snvs	164463	both	phased_verkko	TUE_01	whatshap_stats	chr11
phased_fraction	0.9971046680255966	both	phased_verkko	TUE_01	whatshap_stats	chr11
phased_snvs_fraction	0.99764030766991	both	phased_verkko	TUE_01	whatshap_stats	chr11
block_n50	135020465	both	phased_verkko	TUE_01	whatshap_stats	chr11
variants	233889	both	phased_verkko	TUE_01	whatshap_stats	chr10
phased	134825	both	phased_verkko	TUE_01	whatshap_stats	chr10
unphased	49517	both	phased_verkko	TUE_01	whatshap_stats	chr10
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr10
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr10
variant_per_block_median	134825	both	phased_verkko	TUE_01	whatshap_stats	chr10
variant_per_block_avg	134825	both	phased_verkko	TUE_01	whatshap_stats	chr10
variant_per_block_min	134825	both	phased_verkko	TUE_01	whatshap_stats	chr10
variant_per_block_max	134825	both	phased_verkko	TUE_01	whatshap_stats	chr10
variant_per_block_sum	134825	both	phased_verkko	TUE_01	whatshap_stats	chr10
bp_per_block_median	134672933	both	phased_verkko	TUE_01	whatshap_stats	chr10
bp_per_block_avg	134672933	both	phased_verkko	TUE_01	whatshap_stats	chr10
bp_per_block_min	134672933	both	phased_verkko	TUE_01	whatshap_stats	chr10
bp_per_block_max	134672933	both	phased_verkko	TUE_01	whatshap_stats	chr10
bp_per_block_sum	134672933	both	phased_verkko	TUE_01	whatshap_stats	chr10
heterozygous_variants	184342	both	phased_verkko	TUE_01	whatshap_stats	chr10
heterozygous_snvs	145381	both	phased_verkko	TUE_01	whatshap_stats	chr10
phased_snvs	106690	both	phased_verkko	TUE_01	whatshap_stats	chr10
phased_fraction	0.7313851428323442	both	phased_verkko	TUE_01	whatshap_stats	chr10
phased_snvs_fraction	0.7338648103947558	both	phased_verkko	TUE_01	whatshap_stats	chr10
block_n50	134672933	both	phased_verkko	TUE_01	whatshap_stats	chr10
variants	223767	both	phased_verkko	TUE_01	whatshap_stats	chr12
phased	156810	both	phased_verkko	TUE_01	whatshap_stats	chr12
unphased	90	both	phased_verkko	TUE_01	whatshap_stats	chr12
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr12
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr12
variant_per_block_median	156810	both	phased_verkko	TUE_01	whatshap_stats	chr12
variant_per_block_avg	156810	both	phased_verkko	TUE_01	whatshap_stats	chr12
variant_per_block_min	156810	both	phased_verkko	TUE_01	whatshap_stats	chr12
variant_per_block_max	156810	both	phased_verkko	TUE_01	whatshap_stats	chr12
variant_per_block_sum	156810	both	phased_verkko	TUE_01	whatshap_stats	chr12
bp_per_block_median	133321411	both	phased_verkko	TUE_01	whatshap_stats	chr12
bp_per_block_avg	133321411	both	phased_verkko	TUE_01	whatshap_stats	chr12
bp_per_block_min	133321411	both	phased_verkko	TUE_01	whatshap_stats	chr12
bp_per_block_max	133321411	both	phased_verkko	TUE_01	whatshap_stats	chr12
bp_per_block_sum	133321411	both	phased_verkko	TUE_01	whatshap_stats	chr12
heterozygous_variants	156900	both	phased_verkko	TUE_01	whatshap_stats	chr12
heterozygous_snvs	121732	both	phased_verkko	TUE_01	whatshap_stats	chr12
phased_snvs	121707	both	phased_verkko	TUE_01	whatshap_stats	chr12
phased_fraction	0.9994263862332696	both	phased_verkko	TUE_01	whatshap_stats	chr12
phased_snvs_fraction	0.999794630828377	both	phased_verkko	TUE_01	whatshap_stats	chr12
block_n50	133321411	both	phased_verkko	TUE_01	whatshap_stats	chr12
variants	175932	both	phased_verkko	TUE_01	whatshap_stats	chr13
phased	120652	both	phased_verkko	TUE_01	whatshap_stats	chr13
unphased	786	both	phased_verkko	TUE_01	whatshap_stats	chr13
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr13
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr13
variant_per_block_median	120652	both	phased_verkko	TUE_01	whatshap_stats	chr13
variant_per_block_avg	120652	both	phased_verkko	TUE_01	whatshap_stats	chr13
variant_per_block_min	120652	both	phased_verkko	TUE_01	whatshap_stats	chr13
variant_per_block_max	120652	both	phased_verkko	TUE_01	whatshap_stats	chr13
variant_per_block_sum	120652	both	phased_verkko	TUE_01	whatshap_stats	chr13
bp_per_block_median	108204814	both	phased_verkko	TUE_01	whatshap_stats	chr13
bp_per_block_avg	108204814	both	phased_verkko	TUE_01	whatshap_stats	chr13
bp_per_block_min	108204814	both	phased_verkko	TUE_01	whatshap_stats	chr13
bp_per_block_max	108204814	both	phased_verkko	TUE_01	whatshap_stats	chr13
bp_per_block_sum	108204814	both	phased_verkko	TUE_01	whatshap_stats	chr13
heterozygous_variants	121438	both	phased_verkko	TUE_01	whatshap_stats	chr13
heterozygous_snvs	96304	both	phased_verkko	TUE_01	whatshap_stats	chr13
phased_snvs	95641	both	phased_verkko	TUE_01	whatshap_stats	chr13
phased_fraction	0.9935275613893508	both	phased_verkko	TUE_01	whatshap_stats	chr13
phased_snvs_fraction	0.9931155507559396	both	phased_verkko	TUE_01	whatshap_stats	chr13
block_n50	108204814	both	phased_verkko	TUE_01	whatshap_stats	chr13
variants	215213	both	phased_verkko	TUE_01	whatshap_stats	chr14
phased	149136	both	phased_verkko	TUE_01	whatshap_stats	chr14
unphased	22469	both	phased_verkko	TUE_01	whatshap_stats	chr14
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr14
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr14
variant_per_block_median	149136	both	phased_verkko	TUE_01	whatshap_stats	chr14
variant_per_block_avg	149136	both	phased_verkko	TUE_01	whatshap_stats	chr14
variant_per_block_min	149136	both	phased_verkko	TUE_01	whatshap_stats	chr14
variant_per_block_max	149136	both	phased_verkko	TUE_01	whatshap_stats	chr14
variant_per_block_sum	149136	both	phased_verkko	TUE_01	whatshap_stats	chr14
bp_per_block_median	101154090	both	phased_verkko	TUE_01	whatshap_stats	chr14
bp_per_block_avg	101154090	both	phased_verkko	TUE_01	whatshap_stats	chr14
bp_per_block_min	101154090	both	phased_verkko	TUE_01	whatshap_stats	chr14
bp_per_block_max	101154090	both	phased_verkko	TUE_01	whatshap_stats	chr14
bp_per_block_sum	101154090	both	phased_verkko	TUE_01	whatshap_stats	chr14
heterozygous_variants	171605	both	phased_verkko	TUE_01	whatshap_stats	chr14
heterozygous_snvs	143980	both	phased_verkko	TUE_01	whatshap_stats	chr14
phased_snvs	123162	both	phased_verkko	TUE_01	whatshap_stats	chr14
phased_fraction	0.8690655866670551	both	phased_verkko	TUE_01	whatshap_stats	chr14
phased_snvs_fraction	0.8554104736768996	both	phased_verkko	TUE_01	whatshap_stats	chr14
block_n50	101154090	both	phased_verkko	TUE_01	whatshap_stats	chr14
variants	216866	both	phased_verkko	TUE_01	whatshap_stats	chr15
phased	157520	both	phased_verkko	TUE_01	whatshap_stats	chr15
unphased	15969	both	phased_verkko	TUE_01	whatshap_stats	chr15
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr15
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr15
variant_per_block_median	157520	both	phased_verkko	TUE_01	whatshap_stats	chr15
variant_per_block_avg	157520	both	phased_verkko	TUE_01	whatshap_stats	chr15
variant_per_block_min	157520	both	phased_verkko	TUE_01	whatshap_stats	chr15
variant_per_block_max	157520	both	phased_verkko	TUE_01	whatshap_stats	chr15
variant_per_block_sum	157520	both	phased_verkko	TUE_01	whatshap_stats	chr15
bp_per_block_median	99743104	both	phased_verkko	TUE_01	whatshap_stats	chr15
bp_per_block_avg	99743104	both	phased_verkko	TUE_01	whatshap_stats	chr15
bp_per_block_min	99743104	both	phased_verkko	TUE_01	whatshap_stats	chr15
bp_per_block_max	99743104	both	phased_verkko	TUE_01	whatshap_stats	chr15
bp_per_block_sum	99743104	both	phased_verkko	TUE_01	whatshap_stats	chr15
heterozygous_variants	173489	both	phased_verkko	TUE_01	whatshap_stats	chr15
heterozygous_snvs	143179	both	phased_verkko	TUE_01	whatshap_stats	chr15
phased_snvs	129287	both	phased_verkko	TUE_01	whatshap_stats	chr15
phased_fraction	0.9079538183977082	both	phased_verkko	TUE_01	whatshap_stats	chr15
phased_snvs_fraction	0.9029745982301874	both	phased_verkko	TUE_01	whatshap_stats	chr15
block_n50	99743104	both	phased_verkko	TUE_01	whatshap_stats	chr15
variants	185596	both	phased_verkko	TUE_01	whatshap_stats	chr16
phased	132646	both	phased_verkko	TUE_01	whatshap_stats	chr16
unphased	4052	both	phased_verkko	TUE_01	whatshap_stats	chr16
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr16
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr16
variant_per_block_median	132646	both	phased_verkko	TUE_01	whatshap_stats	chr16
variant_per_block_avg	132646	both	phased_verkko	TUE_01	whatshap_stats	chr16
variant_per_block_min	132646	both	phased_verkko	TUE_01	whatshap_stats	chr16
variant_per_block_max	132646	both	phased_verkko	TUE_01	whatshap_stats	chr16
variant_per_block_sum	132646	both	phased_verkko	TUE_01	whatshap_stats	chr16
bp_per_block_median	96302297	both	phased_verkko	TUE_01	whatshap_stats	chr16
bp_per_block_avg	96302297	both	phased_verkko	TUE_01	whatshap_stats	chr16
bp_per_block_min	96302297	both	phased_verkko	TUE_01	whatshap_stats	chr16
bp_per_block_max	96302297	both	phased_verkko	TUE_01	whatshap_stats	chr16
bp_per_block_sum	96302297	both	phased_verkko	TUE_01	whatshap_stats	chr16
heterozygous_variants	136698	both	phased_verkko	TUE_01	whatshap_stats	chr16
heterozygous_snvs	110914	both	phased_verkko	TUE_01	whatshap_stats	chr16
phased_snvs	107081	both	phased_verkko	TUE_01	whatshap_stats	chr16
phased_fraction	0.97035801547937806	both	phased_verkko	TUE_01	whatshap_stats	chr16
phased_snvs_fraction	0.9654416935643833	both	phased_verkko	TUE_01	whatshap_stats	chr16
block_n50	96302297	both	phased_verkko	TUE_01	whatshap_stats	chr16
variants	163256	both	phased_verkko	TUE_01	whatshap_stats	chr17
phased	115467	both	phased_verkko	TUE_01	whatshap_stats	chr17
unphased	840	both	phased_verkko	TUE_01	whatshap_stats	chr17
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr17
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr17
variant_per_block_median	115467	both	phased_verkko	TUE_01	whatshap_stats	chr17
variant_per_block_avg	115467	both	phased_verkko	TUE_01	whatshap_stats	chr17
variant_per_block_min	115467	both	phased_verkko	TUE_01	whatshap_stats	chr17
variant_per_block_max	115467	both	phased_verkko	TUE_01	whatshap_stats	chr17
variant_per_block_sum	115467	both	phased_verkko	TUE_01	whatshap_stats	chr17
bp_per_block_median	84227670	both	phased_verkko	TUE_01	whatshap_stats	chr17
bp_per_block_avg	84227670	both	phased_verkko	TUE_01	whatshap_stats	chr17
bp_per_block_min	84227670	both	phased_verkko	TUE_01	whatshap_stats	chr17
bp_per_block_max	84227670	both	phased_verkko	TUE_01	whatshap_stats	chr17
bp_per_block_sum	84227670	both	phased_verkko	TUE_01	whatshap_stats	chr17
heterozygous_variants	116307	both	phased_verkko	TUE_01	whatshap_stats	chr17
heterozygous_snvs	90229	both	phased_verkko	TUE_01	whatshap_stats	chr17
phased_snvs	89603	both	phased_verkko	TUE_01	whatshap_stats	chr17
phased_fraction	0.992777734788104	both	phased_verkko	TUE_01	whatshap_stats	chr17
phased_snvs_fraction	0.9930620975517848	both	phased_verkko	TUE_01	whatshap_stats	chr17
block_n50	84227670	both	phased_verkko	TUE_01	whatshap_stats	chr17
variants	135266	both	phased_verkko	TUE_01	whatshap_stats	chr18
phased	93727	both	phased_verkko	TUE_01	whatshap_stats	chr18
unphased	4223	both	phased_verkko	TUE_01	whatshap_stats	chr18
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr18
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr18
variant_per_block_median	93727	both	phased_verkko	TUE_01	whatshap_stats	chr18
variant_per_block_avg	93727	both	phased_verkko	TUE_01	whatshap_stats	chr18
variant_per_block_min	93727	both	phased_verkko	TUE_01	whatshap_stats	chr18
variant_per_block_max	93727	both	phased_verkko	TUE_01	whatshap_stats	chr18
variant_per_block_sum	93727	both	phased_verkko	TUE_01	whatshap_stats	chr18
bp_per_block_median	80375733	both	phased_verkko	TUE_01	whatshap_stats	chr18
bp_per_block_avg	80375733	both	phased_verkko	TUE_01	whatshap_stats	chr18
bp_per_block_min	80375733	both	phased_verkko	TUE_01	whatshap_stats	chr18
bp_per_block_max	80375733	both	phased_verkko	TUE_01	whatshap_stats	chr18
bp_per_block_sum	80375733	both	phased_verkko	TUE_01	whatshap_stats	chr18
heterozygous_variants	97950	both	phased_verkko	TUE_01	whatshap_stats	chr18
heterozygous_snvs	79385	both	phased_verkko	TUE_01	whatshap_stats	chr18
phased_snvs	75460	both	phased_verkko	TUE_01	whatshap_stats	chr18
phased_fraction	0.9568861664114344	both	phased_verkko	TUE_01	whatshap_stats	chr18
phased_snvs_fraction	0.9505574100900674	both	phased_verkko	TUE_01	whatshap_stats	chr18
block_n50	80375733	both	phased_verkko	TUE_01	whatshap_stats	chr18
variants	136814	both	phased_verkko	TUE_01	whatshap_stats	chr20
phased	99555	both	phased_verkko	TUE_01	whatshap_stats	chr20
unphased	356	both	phased_verkko	TUE_01	whatshap_stats	chr20
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr20
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr20
variant_per_block_median	99555	both	phased_verkko	TUE_01	whatshap_stats	chr20
variant_per_block_avg	99555	both	phased_verkko	TUE_01	whatshap_stats	chr20
variant_per_block_min	99555	both	phased_verkko	TUE_01	whatshap_stats	chr20
variant_per_block_max	99555	both	phased_verkko	TUE_01	whatshap_stats	chr20
variant_per_block_sum	99555	both	phased_verkko	TUE_01	whatshap_stats	chr20
bp_per_block_median	66198644	both	phased_verkko	TUE_01	whatshap_stats	chr20
bp_per_block_avg	66198644	both	phased_verkko	TUE_01	whatshap_stats	chr20
bp_per_block_min	66198644	both	phased_verkko	TUE_01	whatshap_stats	chr20
bp_per_block_max	66198644	both	phased_verkko	TUE_01	whatshap_stats	chr20
bp_per_block_sum	66198644	both	phased_verkko	TUE_01	whatshap_stats	chr20
heterozygous_variants	99911	both	phased_verkko	TUE_01	whatshap_stats	chr20
heterozygous_snvs	82442	both	phased_verkko	TUE_01	whatshap_stats	chr20
phased_snvs	82126	both	phased_verkko	TUE_01	whatshap_stats	chr20
phased_fraction	0.996436828777612	both	phased_verkko	TUE_01	whatshap_stats	chr20
phased_snvs_fraction	0.9961670022561316	both	phased_verkko	TUE_01	whatshap_stats	chr20
block_n50	66198644	both	phased_verkko	TUE_01	whatshap_stats	chr20
variants	136447	both	phased_verkko	TUE_01	whatshap_stats	chr19
phased	99987	both	phased_verkko	TUE_01	whatshap_stats	chr19
unphased	5385	both	phased_verkko	TUE_01	whatshap_stats	chr19
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr19
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr19
variant_per_block_median	99987	both	phased_verkko	TUE_01	whatshap_stats	chr19
variant_per_block_avg	99987	both	phased_verkko	TUE_01	whatshap_stats	chr19
variant_per_block_min	99987	both	phased_verkko	TUE_01	whatshap_stats	chr19
variant_per_block_max	99987	both	phased_verkko	TUE_01	whatshap_stats	chr19
variant_per_block_sum	99987	both	phased_verkko	TUE_01	whatshap_stats	chr19
bp_per_block_median	61702043	both	phased_verkko	TUE_01	whatshap_stats	chr19
bp_per_block_avg	61702043	both	phased_verkko	TUE_01	whatshap_stats	chr19
bp_per_block_min	61702043	both	phased_verkko	TUE_01	whatshap_stats	chr19
bp_per_block_max	61702043	both	phased_verkko	TUE_01	whatshap_stats	chr19
bp_per_block_sum	61702043	both	phased_verkko	TUE_01	whatshap_stats	chr19
heterozygous_variants	105372	both	phased_verkko	TUE_01	whatshap_stats	chr19
heterozygous_snvs	82082	both	phased_verkko	TUE_01	whatshap_stats	chr19
phased_snvs	78050	both	phased_verkko	TUE_01	whatshap_stats	chr19
phased_fraction	0.9488953422161484	both	phased_verkko	TUE_01	whatshap_stats	chr19
phased_snvs_fraction	0.9508783899027802	both	phased_verkko	TUE_01	whatshap_stats	chr19
block_n50	61702043	both	phased_verkko	TUE_01	whatshap_stats	chr19
variants	164540	both	phased_verkko	TUE_01	whatshap_stats	chr22
phased	128980	both	phased_verkko	TUE_01	whatshap_stats	chr22
unphased	3163	both	phased_verkko	TUE_01	whatshap_stats	chr22
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr22
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr22
variant_per_block_median	128980	both	phased_verkko	TUE_01	whatshap_stats	chr22
variant_per_block_avg	128980	both	phased_verkko	TUE_01	whatshap_stats	chr22
variant_per_block_min	128980	both	phased_verkko	TUE_01	whatshap_stats	chr22
variant_per_block_max	128980	both	phased_verkko	TUE_01	whatshap_stats	chr22
variant_per_block_sum	128980	both	phased_verkko	TUE_01	whatshap_stats	chr22
bp_per_block_median	51290241	both	phased_verkko	TUE_01	whatshap_stats	chr22
bp_per_block_avg	51290241	both	phased_verkko	TUE_01	whatshap_stats	chr22
bp_per_block_min	51290241	both	phased_verkko	TUE_01	whatshap_stats	chr22
bp_per_block_max	51290241	both	phased_verkko	TUE_01	whatshap_stats	chr22
bp_per_block_sum	51290241	both	phased_verkko	TUE_01	whatshap_stats	chr22
heterozygous_variants	132143	both	phased_verkko	TUE_01	whatshap_stats	chr22
heterozygous_snvs	115004	both	phased_verkko	TUE_01	whatshap_stats	chr22
phased_snvs	112147	both	phased_verkko	TUE_01	whatshap_stats	chr22
phased_fraction	0.9760638096607464	both	phased_verkko	TUE_01	whatshap_stats	chr22
phased_snvs_fraction	0.975157385830058	both	phased_verkko	TUE_01	whatshap_stats	chr22
block_n50	51290241	both	phased_verkko	TUE_01	whatshap_stats	chr22
variants	85432	both	phased_verkko	TUE_01	whatshap_stats	chr21
phased	61938	both	phased_verkko	TUE_01	whatshap_stats	chr21
unphased	3845	both	phased_verkko	TUE_01	whatshap_stats	chr21
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	chr21
blocks	1	both	phased_verkko	TUE_01	whatshap_stats	chr21
variant_per_block_median	61938	both	phased_verkko	TUE_01	whatshap_stats	chr21
variant_per_block_avg	61938	both	phased_verkko	TUE_01	whatshap_stats	chr21
variant_per_block_min	61938	both	phased_verkko	TUE_01	whatshap_stats	chr21
variant_per_block_max	61938	both	phased_verkko	TUE_01	whatshap_stats	chr21
variant_per_block_sum	61938	both	phased_verkko	TUE_01	whatshap_stats	chr21
bp_per_block_median	45086010	both	phased_verkko	TUE_01	whatshap_stats	chr21
bp_per_block_avg	45086010	both	phased_verkko	TUE_01	whatshap_stats	chr21
bp_per_block_min	45086010	both	phased_verkko	TUE_01	whatshap_stats	chr21
bp_per_block_max	45086010	both	phased_verkko	TUE_01	whatshap_stats	chr21
bp_per_block_sum	45086010	both	phased_verkko	TUE_01	whatshap_stats	chr21
heterozygous_variants	65783	both	phased_verkko	TUE_01	whatshap_stats	chr21
heterozygous_snvs	53340	both	phased_verkko	TUE_01	whatshap_stats	chr21
phased_snvs	50550	both	phased_verkko	TUE_01	whatshap_stats	chr21
phased_fraction	0.9415502485444568	both	phased_verkko	TUE_01	whatshap_stats	chr21
phased_snvs_fraction	0.9476940382452194	both	phased_verkko	TUE_01	whatshap_stats	chr21
block_n50	45086010	both	phased_verkko	TUE_01	whatshap_stats	chr21
variants	5274861	both	phased_verkko	TUE_01	whatshap_stats	ALL
phased	3653618	both	phased_verkko	TUE_01	whatshap_stats	ALL
unphased	196394	both	phased_verkko	TUE_01	whatshap_stats	ALL
singletons	0	both	phased_verkko	TUE_01	whatshap_stats	ALL
blocks	23	both	phased_verkko	TUE_01	whatshap_stats	ALL
variant_per_block_median	156810	both	phased_verkko	TUE_01	whatshap_stats	ALL
variant_per_block_avg	158852.95652173914	both	phased_verkko	TUE_01	whatshap_stats	ALL
variant_per_block_min	61938	both	phased_verkko	TUE_01	whatshap_stats	ALL
variant_per_block_max	262539	both	phased_verkko	TUE_01	whatshap_stats	ALL
variant_per_block_sum	3653618	both	phased_verkko	TUE_01	whatshap_stats	ALL
bp_per_block_median	134672933	both	phased_verkko	TUE_01	whatshap_stats	ALL
bp_per_block_avg	132553212.60869566	both	phased_verkko	TUE_01	whatshap_stats	ALL
bp_per_block_min	45086010	both	phased_verkko	TUE_01	whatshap_stats	ALL
bp_per_block_max	248381038	both	phased_verkko	TUE_01	whatshap_stats	ALL
bp_per_block_sum	3048723890	both	phased_verkko	TUE_01	whatshap_stats	ALL
heterozygous_variants	3850012	both	phased_verkko	TUE_01	whatshap_stats	ALL
heterozygous_snvs	3080641	both	phased_verkko	TUE_01	whatshap_stats	ALL
phased_snvs	2917665	both	phased_verkko	TUE_01	whatshap_stats	ALL
phased_fraction	0.9489887304247364	both	phased_verkko	TUE_01	whatshap_stats	ALL
phased_snvs_fraction	0.9470967243505491	both	phased_verkko	TUE_01	whatshap_stats	ALL
block_n50	154148330	both	phased_verkko	TUE_01	whatshap_stats	ALL
variants	378002	both	phased_verkko	TUE_02	whatshap_stats	chr1
phased	255892	both	phased_verkko	TUE_02	whatshap_stats	chr1
unphased	6847	both	phased_verkko	TUE_02	whatshap_stats	chr1
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr1
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr1
variant_per_block_median	255892	both	phased_verkko	TUE_02	whatshap_stats	chr1
variant_per_block_avg	255892	both	phased_verkko	TUE_02	whatshap_stats	chr1
variant_per_block_min	255892	both	phased_verkko	TUE_02	whatshap_stats	chr1
variant_per_block_max	255892	both	phased_verkko	TUE_02	whatshap_stats	chr1
variant_per_block_sum	255892	both	phased_verkko	TUE_02	whatshap_stats	chr1
bp_per_block_median	248380941	both	phased_verkko	TUE_02	whatshap_stats	chr1
bp_per_block_avg	248380941	both	phased_verkko	TUE_02	whatshap_stats	chr1
bp_per_block_min	248380941	both	phased_verkko	TUE_02	whatshap_stats	chr1
bp_per_block_max	248380941	both	phased_verkko	TUE_02	whatshap_stats	chr1
bp_per_block_sum	248380941	both	phased_verkko	TUE_02	whatshap_stats	chr1
heterozygous_variants	262739	both	phased_verkko	TUE_02	whatshap_stats	chr1
heterozygous_snvs	218473	both	phased_verkko	TUE_02	whatshap_stats	chr1
phased_snvs	211974	both	phased_verkko	TUE_02	whatshap_stats	chr1
phased_fraction	0.9739399175607732	both	phased_verkko	TUE_02	whatshap_stats	chr1
phased_snvs_fraction	0.9702526170281912	both	phased_verkko	TUE_02	whatshap_stats	chr1
block_n50	248380941	both	phased_verkko	TUE_02	whatshap_stats	chr1
variants	357726	both	phased_verkko	TUE_02	whatshap_stats	chr2
phased	242194	both	phased_verkko	TUE_02	whatshap_stats	chr2
unphased	580	both	phased_verkko	TUE_02	whatshap_stats	chr2
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr2
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr2
variant_per_block_median	242194	both	phased_verkko	TUE_02	whatshap_stats	chr2
variant_per_block_avg	242194	both	phased_verkko	TUE_02	whatshap_stats	chr2
variant_per_block_min	242194	both	phased_verkko	TUE_02	whatshap_stats	chr2
variant_per_block_max	242194	both	phased_verkko	TUE_02	whatshap_stats	chr2
variant_per_block_sum	242194	both	phased_verkko	TUE_02	whatshap_stats	chr2
bp_per_block_median	242690911	both	phased_verkko	TUE_02	whatshap_stats	chr2
bp_per_block_avg	242690911	both	phased_verkko	TUE_02	whatshap_stats	chr2
