metric	value	haplotype	asm_method	asm_name	source	chromosome
phased_snvs_fraction	1	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr17
block_n50	84235151	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr17
variants	136735	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
phased	96283	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
unphased	5	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
singletons	0	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
blocks	1	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
variant_per_block_median	96283	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
variant_per_block_avg	96283	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
variant_per_block_min	96283	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
variant_per_block_max	96283	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
variant_per_block_sum	96283	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
bp_per_block_median	80375332	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
bp_per_block_avg	80375332	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
bp_per_block_min	80375332	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
bp_per_block_max	80375332	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
bp_per_block_sum	80375332	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
heterozygous_variants	96288	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
heterozygous_snvs	82108	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
phased_snvs	82103	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
phased_fraction	0.9999480724493188	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
phased_snvs_fraction	0.9999391045939494	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
block_n50	80375332	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr18
variants	123499	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
phased	85305	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
unphased	369	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
singletons	0	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
blocks	1	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
variant_per_block_median	85305	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
variant_per_block_avg	85305	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
variant_per_block_min	85305	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
variant_per_block_max	85305	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
variant_per_block_sum	85305	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
bp_per_block_median	66201613	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
bp_per_block_avg	66201613	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
bp_per_block_min	66201613	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
bp_per_block_max	66201613	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
bp_per_block_sum	66201613	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
heterozygous_variants	85674	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
heterozygous_snvs	72887	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
phased_snvs	72553	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
phased_fraction	0.9956929756985784	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
phased_snvs_fraction	0.9954175641746812	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
block_n50	66201613	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr20
variants	121132	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
phased	86759	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
unphased	120	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
singletons	0	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
blocks	1	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
variant_per_block_median	86759	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
variant_per_block_avg	86759	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
variant_per_block_min	86759	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
variant_per_block_max	86759	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
variant_per_block_sum	86759	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
bp_per_block_median	61701747	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
bp_per_block_avg	61701747	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
bp_per_block_min	61701747	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
bp_per_block_max	61701747	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
bp_per_block_sum	61701747	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
heterozygous_variants	86879	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
heterozygous_snvs	71067	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
phased_snvs	70968	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
phased_fraction	0.9986187686322356	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
phased_snvs_fraction	0.9986069483726624	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
block_n50	61701747	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr19
variants	150058	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
phased	113979	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
unphased	6705	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
singletons	0	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
blocks	1	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
variant_per_block_median	113979	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
variant_per_block_avg	113979	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
variant_per_block_min	113979	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
variant_per_block_max	113979	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
variant_per_block_sum	113979	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
bp_per_block_median	51317443	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
bp_per_block_avg	51317443	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
bp_per_block_min	51317443	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
bp_per_block_max	51317443	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
bp_per_block_sum	51317443	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
heterozygous_variants	120684	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
heterozygous_snvs	106673	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
phased_snvs	100703	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
phased_fraction	0.9444416824102616	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
phased_snvs_fraction	0.9440345729472313	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
block_n50	51317443	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr22
variants	112268	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
phased	84005	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
unphased	3333	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
singletons	0	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
blocks	1	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
variant_per_block_median	84005	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
variant_per_block_avg	84005	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
variant_per_block_min	84005	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
variant_per_block_max	84005	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
variant_per_block_sum	84005	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
bp_per_block_median	45083551	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
bp_per_block_avg	45083551	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
bp_per_block_min	45083551	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
bp_per_block_max	45083551	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
bp_per_block_sum	45083551	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
heterozygous_variants	87338	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
heterozygous_snvs	75556	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
phased_snvs	72721	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
phased_fraction	0.9618379170578673	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
phased_snvs_fraction	0.9624781618931654	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
block_n50	45083551	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	chr21
variants	5110233	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
phased	3525944	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
unphased	61606	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
singletons	0	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
blocks	23	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
variant_per_block_median	151036	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
variant_per_block_avg	153301.91304347827	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
variant_per_block_min	84005	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
variant_per_block_max	250374	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
variant_per_block_sum	3525944	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
bp_per_block_median	134719696	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
bp_per_block_avg	132576680.04347828	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
bp_per_block_min	45083551	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
bp_per_block_max	248380941	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
bp_per_block_sum	3049263641	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
heterozygous_variants	3587550	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
heterozygous_snvs	3012193	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
phased_snvs	2956146	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
phased_fraction	0.9828278351521234	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
phased_snvs_fraction	0.9813932905361642	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
block_n50	154251204	both	phased_verkko	TUE_02_03UL_01DX	whatshap_stats	ALL
variants	375402	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
phased	254251	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
unphased	6444	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
variant_per_block_median	254251	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
variant_per_block_avg	254251	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
variant_per_block_min	254251	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
variant_per_block_max	254251	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
variant_per_block_sum	254251	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
bp_per_block_median	248380941	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
bp_per_block_avg	248380941	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
bp_per_block_min	248380941	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
bp_per_block_max	248380941	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
bp_per_block_sum	248380941	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
heterozygous_variants	260695	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
heterozygous_snvs	217154	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
phased_snvs	211062	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
phased_fraction	0.9752814591764324	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
phased_snvs_fraction	0.9719461764462088	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
block_n50	248380941	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr1
variants	353205	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
phased	238514	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
unphased	578	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
variant_per_block_median	238514	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
variant_per_block_avg	238514	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
variant_per_block_min	238514	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
variant_per_block_max	238514	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
variant_per_block_sum	238514	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
bp_per_block_median	242690911	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
bp_per_block_avg	242690911	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
bp_per_block_min	242690911	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
bp_per_block_max	242690911	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
bp_per_block_sum	242690911	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
heterozygous_variants	239092	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
heterozygous_snvs	197364	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
phased_snvs	196842	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
phased_fraction	0.997582520536028	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
phased_snvs_fraction	0.997355140755153	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
block_n50	242690911	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr2
variants	303962	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
phased	205977	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
unphased	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
variant_per_block_median	205977	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
variant_per_block_avg	205977	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
variant_per_block_min	205977	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
variant_per_block_max	205977	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
variant_per_block_sum	205977	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
bp_per_block_median	201098384	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
bp_per_block_avg	201098384	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
bp_per_block_min	201098384	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
bp_per_block_max	201098384	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
bp_per_block_sum	201098384	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
heterozygous_variants	205977	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
heterozygous_snvs	172895	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
phased_snvs	172895	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
phased_fraction	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
phased_snvs_fraction	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
block_n50	201098384	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr3
variants	330417	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
phased	223856	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
unphased	3139	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
variant_per_block_median	223856	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
variant_per_block_avg	223856	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
variant_per_block_min	223856	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
variant_per_block_max	223856	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
variant_per_block_sum	223856	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
bp_per_block_median	193487794	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
bp_per_block_avg	193487794	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
bp_per_block_min	193487794	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
bp_per_block_max	193487794	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
bp_per_block_sum	193487794	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
heterozygous_variants	226995	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
heterozygous_snvs	191783	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
phased_snvs	188902	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
phased_fraction	0.9861715015749244	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
phased_snvs_fraction	0.9849778134662612	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
block_n50	193487794	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr4
variants	273054	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
phased	187203	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
unphased	2	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
variant_per_block_median	187203	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
variant_per_block_avg	187203	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
variant_per_block_min	187203	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
variant_per_block_max	187203	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
variant_per_block_sum	187203	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
bp_per_block_median	182042449	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
bp_per_block_avg	182042449	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
bp_per_block_min	182042449	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
bp_per_block_max	182042449	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
bp_per_block_sum	182042449	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
heterozygous_variants	187205	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
heterozygous_snvs	156974	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
phased_snvs	156973	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
phased_fraction	0.9999893165246656	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
phased_snvs_fraction	0.9999936295182642	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
block_n50	182042449	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr5
variants	296934	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
phased	200784	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
unphased	638	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
variant_per_block_median	200784	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
variant_per_block_avg	200784	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
variant_per_block_min	200784	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
variant_per_block_max	200784	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
variant_per_block_sum	200784	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
bp_per_block_median	172115959	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
bp_per_block_avg	172115959	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
bp_per_block_min	172115959	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
bp_per_block_max	172115959	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
bp_per_block_sum	172115959	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
heterozygous_variants	201422	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
heterozygous_snvs	170292	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
phased_snvs	169720	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
phased_fraction	0.9968325207772736	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
phased_snvs_fraction	0.9966410635849012	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
block_n50	172115959	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr6
variants	281190	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
phased	188069	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
unphased	21	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
variant_per_block_median	188069	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
variant_per_block_avg	188069	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
variant_per_block_min	188069	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
variant_per_block_max	188069	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
variant_per_block_sum	188069	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
bp_per_block_median	160562362	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
bp_per_block_avg	160562362	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
bp_per_block_min	160562362	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
bp_per_block_max	160562362	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
bp_per_block_sum	160562362	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
heterozygous_variants	188090	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
heterozygous_snvs	156952	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
phased_snvs	156934	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
phased_fraction	0.999888351321176	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
phased_snvs_fraction	0.9998853152556196	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
block_n50	160562362	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr7
variants	128503	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
phased	128480	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
unphased	23	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
variant_per_block_median	128480	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
variant_per_block_avg	128480	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
variant_per_block_min	128480	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
variant_per_block_max	128480	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
variant_per_block_sum	128480	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
bp_per_block_median	154251747	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
bp_per_block_avg	154251747	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
bp_per_block_min	154251747	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
bp_per_block_max	154251747	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
bp_per_block_sum	154251747	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
heterozygous_variants	128503	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
heterozygous_snvs	100301	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
phased_snvs	100295	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
phased_fraction	0.99982101585177	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
phased_snvs_fraction	0.9999401800580252	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
block_n50	154251747	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chrX
variants	233772	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr9
phased	158318	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr9
unphased	3708	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr9
singletons	0	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr9
blocks	1	both	phased_verkko	TUE_02_04UL_01DX	whatshap_stats	chr9
