contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0001127	116221	unassigned	chr15	205607	120717	0.587125	satellite
unassigned-0000860	145502	unassigned	chr16	145522	0	0	non_satellite
unassigned-0000821	44845	unassigned	chr4	44987	0	0	non_satellite
unassigned-0000822	13793	unassigned	chr4	13743	0	0	non_satellite
unassigned-0000590	82075	unassigned	chr19	82030	0	0	non_satellite
unassigned-0000824	103496	unassigned	chr17	103481	103481	1	satellite
unassigned-0000591	30750	unassigned	chr1	30497	0	0	non_satellite
unassigned-0000551	148933	unassigned	chr1	148897	0	0	non_satellite
unassigned-0000867	141271	unassigned	chr5	141294	0	0	non_satellite
unassigned-0000826	107008	unassigned	chr17	106977	106977	1	satellite
unassigned-0000594	28278	unassigned	chr5	28127	0	0	non_satellite
unassigned-0000827	93686	unassigned	chr10	93714	0	0	non_satellite
unassigned-0000595	118844	unassigned	chr5	118850	0	0	non_satellite
unassigned-0000596	36160	unassigned	chr5	36128	0	0	non_satellite
unassigned-0000829	148857	unassigned	chr22	291214	145607	0.5	satellite
unassigned-0000514	32782	unassigned	chr13	32691	0	0	non_satellite
unassigned-0000516	14927	unassigned	chr8	14928	0	0	non_satellite
unassigned-0000598	103108	unassigned	chr21	44161	44161	1	satellite
unassigned-0000517	42548	unassigned	chr8	42550	0	0	non_satellite
unassigned-0000599	153475	unassigned	chr21	125916	125916	1	satellite
haplotype2-0000321	196111	haplotype2	chr6	588270	196090	0.333333	non_satellite
haplotype2-0000322	142286	haplotype2	chr21	711085	142217	0.2	non_satellite
unassigned-0001550	125629	unassigned	chrX	125616	0	0	non_satellite
unassigned-0001551	141370	unassigned	chr13	141650	141650	1	satellite
unassigned-0001511	34110	unassigned	chr13	34078	34078	1	satellite
unassigned-0001512	45317	unassigned	chr13	45288	45288	1	satellite
unassigned-0001554	81359	unassigned	chr8	81359	0	0	non_satellite
haplotype1-0000050	163652	haplotype1	chr18	36492	36492	1	satellite
unassigned-0001280	70850	unassigned	chr1	70856	0	0	non_satellite
unassigned-0001513	132052	unassigned	chr13	397272	132424	0.333333	non_satellite
unassigned-0001514	66976	unassigned	chr21	65830	65830	1	satellite
unassigned-0001596	49438	unassigned	chr13	42706	42706	1	satellite
haplotype1-0000093	30054	haplotype1	chr9	30053	0	0	non_satellite
unassigned-0001282	120995	unassigned	chr7	121012	0	0	non_satellite
unassigned-0001241	125511	unassigned	chr22	1505808	125484	0.0833333	non_satellite
unassigned-0001515	76971	unassigned	chr1	76938	0	0	non_satellite
unassigned-0001283	62581	unassigned	chr8	62560	0	0	non_satellite
unassigned-0001242	105470	unassigned	chr22	949014	105446	0.111111	non_satellite
haplotype1-0000094	235049	haplotype1	chr19	234742	0	0	non_satellite
unassigned-0001243	38231	unassigned	chr22	38220	38220	1	satellite
unassigned-0001558	43620	unassigned	chr14	43616	43616	1	satellite
haplotype1-0000096	105005	haplotype1	chr9	105000	105000	1	satellite
unassigned-0001518	59059	unassigned	chr3	59058	0	0	non_satellite
haplotype1-0000055	553910	haplotype1	chr3	33589	33589	1	satellite
unassigned-0001244	33031	unassigned	chr22	32831	32831	1	satellite
unassigned-0001285	42703	unassigned	chr19	42749	0	0	non_satellite
haplotype1-0000097	90275	haplotype1	chr3	90279	0	0	non_satellite
unassigned-0001245	90320	unassigned	chr22	492578	90224	0.183167	non_satellite
unassigned-0001519	34375	unassigned	chr2	34343	0	0	non_satellite
unassigned-0001286	26055	unassigned	chr19	26089	0	0	non_satellite
unassigned-0001205	205960	unassigned	chr22	956882	210642	0.220134	non_satellite
unassigned-0001246	26884	unassigned	chr13	26849	0	0	non_satellite
unassigned-0001247	36959	unassigned	chr16	36909	0	0	non_satellite
haplotype1-0000099	186419	haplotype1	chr10	186421	0	0	non_satellite
unassigned-0001248	49578	unassigned	chr16	49522	0	0	non_satellite
unassigned-0001249	103200	unassigned	chr16	112164	0	0	non_satellite
unassigned-0000980	56265	unassigned	chr16	56249	0	0	non_satellite
unassigned-0000982	32291	unassigned	chr18	32257	0	0	non_satellite
unassigned-0000983	48511	unassigned	chr15	48507	0	0	non_satellite
unassigned-0000984	207574	unassigned	chr3	207615	0	0	non_satellite
unassigned-0000903	52928	unassigned	chr5	52893	0	0	non_satellite
unassigned-0000944	33032	unassigned	chr22	33034	0	0	non_satellite
unassigned-0000945	251394	unassigned	chrX	251492	0	0	non_satellite
unassigned-0000986	53859	unassigned	chr19	53883	0	0	non_satellite
unassigned-0000672	53034	unassigned	chr5	53871	0	0	non_satellite
unassigned-0000946	240205	unassigned	chr16	240321	240321	1	satellite
unassigned-0000631	48121	unassigned	chr10	48116	0	0	non_satellite
unassigned-0000673	57554	unassigned	chr5	58687	0	0	non_satellite
unassigned-0000947	99273	unassigned	chr2	99232	0	0	non_satellite
unassigned-0000632	199665	unassigned	chr16	199480	199480	1	satellite
unassigned-0000633	34570	unassigned	chr22	34572	34572	1	satellite
unassigned-0000989	26110	unassigned	chr19	25997	0	0	non_satellite
unassigned-0000948	26561	unassigned	chr16	26529	26529	1	satellite
unassigned-0000360	39338	unassigned	chr22	39330	39330	1	satellite
unassigned-0000634	66514	unassigned	chr2	66497	66497	1	satellite
unassigned-0000949	53258	unassigned	chr16	53085	53085	1	satellite
unassigned-0000908	52596	unassigned	chr17	52421	0	0	non_satellite
unassigned-0000361	34513	unassigned	chr8	34504	0	0	non_satellite
unassigned-0000635	33505	unassigned	chr2	33514	33514	1	satellite
unassigned-0000909	100700	unassigned	chr13	82105	82105	1	satellite
unassigned-0000638	161572	unassigned	chr11	158715	0	0	non_satellite
unassigned-0000639	160967	unassigned	chr11	161003	0	0	non_satellite
unassigned-0000367	26643	unassigned	chr5	26644	0	0	non_satellite
unassigned-0000368	56629	unassigned	chr12	56631	0	0	non_satellite
unassigned-0000369	82307	unassigned	chr1	82309	0	0	non_satellite
haplotype1-0000170	30500	haplotype1	chr13	30255	30255	1	satellite
unassigned-0001634	143669	unassigned	chr14	217866	137756	0.632297	satellite
unassigned-0001635	123687	unassigned	chr4	123668	0	0	non_satellite
unassigned-0001362	35111	unassigned	chr13	35114	35114	1	satellite
haplotype1-0000174	193305	haplotype1	chr21	20800	20800	1	satellite
unassigned-0001363	24389	unassigned	chr13	24360	24360	1	satellite
unassigned-0001322	90935	unassigned	chr16	91090	0	0	non_satellite
unassigned-0001637	30530	unassigned	chr16	30535	0	0	non_satellite
unassigned-0001323	81306	unassigned	chr6	81263	0	0	non_satellite
unassigned-0001364	70262	unassigned	chr13	70038	70038	1	satellite
unassigned-0001090	15595	unassigned	chr1	15561	0	0	non_satellite
unassigned-0001679	121631	unassigned	chr10	121615	0	0	non_satellite
unassigned-0001365	144828	unassigned	chrX	144849	0	0	non_satellite
haplotype1-0000135	30677	haplotype1	chr7	30627	0	0	non_satellite
haplotype1-0000176	269448	haplotype1	chr21	63381	63381	1	satellite
unassigned-0001050	96348	unassigned	chr21	105526	105526	1	satellite
unassigned-0001051	31526	unassigned	chrX	31501	0	0	non_satellite
haplotype1-0000177	215489	haplotype1	chr21	27804	27804	1	satellite
unassigned-0001092	90162	unassigned	chr1	90138	0	0	non_satellite
unassigned-0001010	104536	unassigned	chr1	104509	0	0	non_satellite
unassigned-0001366	32091	unassigned	chr1	32107	0	0	non_satellite
unassigned-0001093	27232	unassigned	chr9	27209	27209	1	satellite
unassigned-0001326	56765	unassigned	chr21	113454	56727	0.5	satellite
haplotype1-0000178	264028	haplotype1	chr21	65051	65051	1	satellite
haplotype1-0000137	62873	haplotype1	chr17	63020	0	0	non_satellite
unassigned-0001011	44878	unassigned	chr1	44894	0	0	non_satellite
unassigned-0001367	354545	unassigned	chr14	866492	319411	0.368625	non_satellite
unassigned-0001094	122757	unassigned	chr6	122664	0	0	non_satellite
unassigned-0001368	49009	unassigned	chr22	196140	49035	0.25	non_satellite
unassigned-0001053	85397	unassigned	chr21	76998	76998	1	satellite
haplotype1-0000138	112073	haplotype1	chr17	53637	0	0	non_satellite
unassigned-0001095	49026	unassigned	chr9	49022	49022	1	satellite
unassigned-0001013	158378	unassigned	chr4	158690	0	0	non_satellite
unassigned-0001054	66262	unassigned	chr17	66328	0	0	non_satellite
haplotype1-0000139	344527	haplotype1	chr16	334741	0	0	non_satellite
unassigned-0001369	185043	unassigned	chr13	538311	179437	0.333333	non_satellite
unassigned-0001096	25231	unassigned	chr9	25199	25199	1	satellite
unassigned-0001055	32813	unassigned	chr20	32781	32781	1	satellite
unassigned-0001014	35890	unassigned	chr2	35898	0	0	non_satellite
unassigned-0001056	41648	unassigned	chr20	41622	41622	1	satellite
unassigned-0001097	45052	unassigned	chr1	45023	0	0	non_satellite
unassigned-0001015	78616	unassigned	chr12	78649	78649	1	satellite
unassigned-0001016	129266	unassigned	chr6	129253	0	0	non_satellite
unassigned-0001098	42476	unassigned	chr1	42468	0	0	non_satellite
unassigned-0001057	191577	unassigned	chr12	191504	0	0	non_satellite
unassigned-0001099	37952	unassigned	chr1	37910	0	0	non_satellite
unassigned-0001058	141230	unassigned	chr12	141267	0	0	non_satellite
unassigned-0001059	65623	unassigned	chr7	65608	0	0	non_satellite
unassigned-0000794	49231	unassigned	chr22	49233	49233	1	satellite
unassigned-0000712	93653	unassigned	chr11	93881	0	0	non_satellite
unassigned-0000795	25115	unassigned	chr16	25096	0	0	non_satellite
unassigned-0000713	61663	unassigned	chr11	61653	0	0	non_satellite
unassigned-0000481	142122	unassigned	chr13	142124	0	0	non_satellite
unassigned-0000440	79993	unassigned	chr11	79996	0	0	non_satellite
unassigned-0000715	41117	unassigned	chr11	41120	0	0	non_satellite
unassigned-0000757	69652	unassigned	chr6	69630	0	0	non_satellite
unassigned-0000798	36986	unassigned	chr22	147828	36957	0.25	non_satellite
unassigned-0000484	174596	unassigned	chrX	174225	0	0	non_satellite
unassigned-0000799	29651	unassigned	chr22	59302	29651	0.5	satellite
unassigned-0000717	156956	unassigned	chr10	156614	0	0	non_satellite
unassigned-0000403	32289	unassigned	chr1	32317	0	0	non_satellite
unassigned-0000445	45021	unassigned	chr7	44818	0	0	non_satellite
unassigned-0000487	67962	unassigned	chr15	67936	0	0	non_satellite
haplotype2-0000290	59676	haplotype2	chr15	70536	70536	1	satellite
haplotype2-0000250	268705	haplotype2	chr9	1065168	266292	0.25	non_satellite
haplotype2-0000291	88792	haplotype2	chr22	88790	0	0	non_satellite
haplotype2-0000292	230274	haplotype2	chr1	264671	264671	1	satellite
haplotype2-0000251	233307	haplotype2	chr11	466636	233318	0.5	satellite
haplotype2-0000210	2446269	haplotype2	chr15	6993509	1545272	0.220958	non_satellite
haplotype2-0000293	42413	haplotype2	chr1	42412	42412	1	satellite
haplotype2-0000252	121088	haplotype2	chr15	120770	0	0	non_satellite
haplotype2-0000294	123591	haplotype2	chr1	47240	47240	1	satellite
haplotype2-0000253	205175	haplotype2	chr10	205215	0	0	non_satellite
haplotype2-0000295	169435	haplotype2	chr1	169425	0	0	non_satellite
haplotype2-0000254	419005	haplotype2	chr10	419039	0	0	non_satellite
haplotype2-0000296	139849	haplotype2	chr8	111994	0	0	non_satellite
haplotype2-0000255	436615	haplotype2	chr10	436642	0	0	non_satellite
unassigned-0001480	248812	unassigned	chr15	795573	223017	0.280322	non_satellite
haplotype2-0000256	196753	haplotype2	chr9	1180908	196818	0.166667	non_satellite
haplotype2-0000297	174556	haplotype2	chr15	187149	187149	1	satellite
unassigned-0001440	166579	unassigned	chr21	221460	165720	0.748307	satellite
unassigned-0001482	65105	unassigned	chrX	65099	0	0	non_satellite
unassigned-0001441	78633	unassigned	chr9	78594	0	0	non_satellite
haplotype2-0000257	286514	haplotype2	chr22	424914	279801	0.658489	satellite
haplotype2-0000298	318562	haplotype2	chr15	314268	314268	1	satellite
unassigned-0001400	183718	unassigned	chr15	854569	215601	0.252292	non_satellite
unassigned-0001442	63442	unassigned	chr8	63346	0	0	non_satellite
haplotype2-0000258	246048	haplotype2	chr4	168512	168512	1	satellite
haplotype2-0000299	121419	haplotype2	chr12	76194	76194	1	satellite
unassigned-0001401	112305	unassigned	chr15	561970	112394	0.2	non_satellite
unassigned-0001443	96611	unassigned	chr8	96586	0	0	non_satellite
unassigned-0001484	72980	unassigned	chr22	437874	72979	0.166667	non_satellite
unassigned-0001402	41183	unassigned	chr21	247452	41242	0.166667	non_satellite
haplotype2-0000259	181335	haplotype2	chr10	181395	0	0	non_satellite
unassigned-0001485	26379	unassigned	chr1	26347	0	0	non_satellite
unassigned-0001445	108927	unassigned	chr8	108890	0	0	non_satellite
unassigned-0001171	81012	unassigned	chr21	62367	62367	1	satellite
unassigned-0001404	82869	unassigned	chr2	82858	82858	1	satellite
unassigned-0001130	41312	unassigned	chr13	13617	13617	1	satellite
unassigned-0001719	36396	unassigned	chr13	36372	36372	1	satellite
unassigned-0001446	83208	unassigned	chr19	83178	0	0	non_satellite
unassigned-0001405	94132	unassigned	chr17	94128	0	0	non_satellite
unassigned-0001406	88732	unassigned	chr7	88708	0	0	non_satellite
unassigned-0001488	24447	unassigned	chr19	26010	0	0	non_satellite
unassigned-0001407	84492	unassigned	chr8	88237	0	0	non_satellite
unassigned-0001408	196134	unassigned	chr17	202593	0	0	non_satellite
unassigned-0001134	59710	unassigned	chr16	59697	0	0	non_satellite
unassigned-0001449	313589	unassigned	chr15	997416	309411	0.310213	non_satellite
unassigned-0001135	173087	unassigned	chr22	2108448	175704	0.0833333	non_satellite
unassigned-0001409	108084	unassigned	chr10	108019	0	0	non_satellite
unassigned-0001136	26974	unassigned	chr21	107744	26936	0.25	non_satellite
unassigned-0001177	25351	unassigned	chr10	25336	0	0	non_satellite
unassigned-0001137	57434	unassigned	chr10	57294	0	0	non_satellite
unassigned-0000872	71136	unassigned	chr13	30994	30994	1	satellite
unassigned-0000831	267132	unassigned	chr14	1089688	272422	0.25	non_satellite
unassigned-0000874	195342	unassigned	chr1	195155	0	0	non_satellite
unassigned-0000875	26929	unassigned	chr1	26929	0	0	non_satellite
unassigned-0000560	39983	unassigned	chr13	39958	0	0	non_satellite
unassigned-0000562	32918	unassigned	chr5	32914	0	0	non_satellite
unassigned-0000836	68427	unassigned	chr20	68386	0	0	non_satellite
unassigned-0000877	27252	unassigned	chr11	27229	0	0	non_satellite
unassigned-0000878	89315	unassigned	chr19	88995	0	0	non_satellite
unassigned-0000563	66138	unassigned	chr13	61537	61537	1	satellite
unassigned-0000838	65469	unassigned	chr16	65475	0	0	non_satellite
unassigned-0000564	203613	unassigned	chr13	130456	130456	1	satellite
unassigned-0000839	53992	unassigned	chr16	53989	0	0	non_satellite
unassigned-0000567	113965	unassigned	chr7	114006	0	0	non_satellite
unassigned-0000527	85961	unassigned	chr22	86009	0	0	non_satellite
unassigned-0001562	53198	unassigned	chr10	53218	0	0	non_satellite
haplotype1-0000060	155479	haplotype1	chr21	44251	44251	1	satellite
haplotype1-0000061	73745	haplotype1	chr16	73693	73693	1	satellite
unassigned-0001250	73353	unassigned	chr14	366825	73365	0.2	non_satellite
unassigned-0001292	24230	unassigned	chr1	24196	0	0	non_satellite
haplotype1-0000021	2705196	haplotype1	chr15	24886874	2773668	0.111451	non_satellite
unassigned-0001251	59498	unassigned	chr14	59514	59514	1	satellite
unassigned-0001210	47990	unassigned	chr12	47997	0	0	non_satellite
unassigned-0001526	92245	unassigned	chr7	188702	94351	0.5	satellite
unassigned-0001211	28895	unassigned	chr12	28801	0	0	non_satellite
unassigned-0001527	83766	unassigned	chr7	171348	85674	0.5	satellite
haplotype1-0000064	217087	haplotype1	chr17	217255	217255	1	satellite
unassigned-0001568	31898	unassigned	chr1	31891	0	0	non_satellite
unassigned-0001253	43248	unassigned	chr14	216075	43215	0.2	non_satellite
unassigned-0001212	65210	unassigned	chr12	65213	0	0	non_satellite
unassigned-0001295	101804	unassigned	chr7	95792	0	0	non_satellite
unassigned-0001569	65563	unassigned	chr1	65561	0	0	non_satellite
unassigned-0001528	37297	unassigned	chr1	37320	0	0	non_satellite
haplotype1-0000024	1929818	haplotype1	chr14	8437536	1094892	0.129764	non_satellite
unassigned-0001296	41529	unassigned	chr18	41499	0	0	non_satellite
unassigned-0001214	79903	unassigned	chr17	44970	0	0	non_satellite
unassigned-0001255	58865	unassigned	chr14	294320	58864	0.2	non_satellite
haplotype1-0000067	58685	haplotype1	chr4	58645	0	0	non_satellite
unassigned-0001297	34917	unassigned	chr18	34869	0	0	non_satellite
unassigned-0001256	33700	unassigned	chr14	33666	33666	1	satellite
unassigned-0001298	137408	unassigned	chr10	129265	0	0	non_satellite
haplotype1-0000069	22471	haplotype1	chr10	22488	0	0	non_satellite
haplotype1-0000028	2093337	haplotype1	chr21	14537295	1697640	0.116778	non_satellite
unassigned-0001217	24781	unassigned	chr14	49508	24754	0.5	satellite
haplotype1-0000029	842817	haplotype1	chr13	6852951	653725	0.0953932	non_satellite
unassigned-0001259	32448	unassigned	chr12	32267	0	0	non_satellite
unassigned-0001218	27377	unassigned	chr14	54680	27340	0.5	satellite
unassigned-0000990	53171	unassigned	chr1	53158	0	0	non_satellite
unassigned-0000991	205466	unassigned	chr21	34829	34829	1	satellite
unassigned-0000950	66258	unassigned	chr16	66221	66221	1	satellite
unassigned-0000951	73833	unassigned	chr2	73786	0	0	non_satellite
unassigned-0000952	157706	unassigned	chr19	157436	0	0	non_satellite
unassigned-0000911	31180	unassigned	chr14	31100	31100	1	satellite
unassigned-0000953	114197	unassigned	chr19	114204	0	0	non_satellite
unassigned-0000912	107575	unassigned	chr14	211824	105912	0.5	satellite
unassigned-0000954	87610	unassigned	chr2	87666	0	0	non_satellite
unassigned-0000913	99153	unassigned	chr14	294276	98092	0.333333	non_satellite
unassigned-0000914	69409	unassigned	chr14	69333	69333	1	satellite
unassigned-0000915	225928	unassigned	chr21	14216	14216	1	satellite
unassigned-0000601	40740	unassigned	chr7	85488	42744	0.5	satellite
unassigned-0000683	40414	unassigned	chr13	40429	40429	1	satellite
unassigned-0000916	154615	unassigned	chr15	617900	154475	0.25	non_satellite
unassigned-0000998	94124	unassigned	chr15	94153	0	0	non_satellite
unassigned-0000917	1971662	unassigned	chr22	8985371	1749913	0.194751	non_satellite
unassigned-0000918	28766	unassigned	chr20	28730	0	0	non_satellite
unassigned-0000685	52361	unassigned	chr15	47063	47063	1	satellite
unassigned-0000644	67552	unassigned	chr16	67506	0	0	non_satellite
unassigned-0000603	37703	unassigned	chr11	37576	37576	1	satellite
unassigned-0000686	127301	unassigned	chr22	253158	126579	0.5	satellite
unassigned-0000645	76363	unassigned	chr21	76299	76299	1	satellite
unassigned-0000371	45809	unassigned	chr21	14530	14530	1	satellite
unassigned-0000604	76226	unassigned	chr14	152490	76245	0.5	satellite
unassigned-0000687	85962	unassigned	chr21	171210	85605	0.5	satellite
unassigned-0000646	52266	unassigned	chr11	52489	0	0	non_satellite
unassigned-0000605	266404	unassigned	chr14	3501274	250091	0.0714286	non_satellite
unassigned-0000331	84991	unassigned	chr14	235170	78390	0.333333	non_satellite
unassigned-0000688	201790	unassigned	chr22	439967	201706	0.458457	non_satellite
unassigned-0000606	140824	unassigned	chr18	140878	0	0	non_satellite
unassigned-0000374	50958	unassigned	chrX	50994	50994	1	satellite
unassigned-0000689	29638	unassigned	chr21	28891	28891	1	satellite
unassigned-0000607	120097	unassigned	chr14	120388	0	0	non_satellite
unassigned-0000333	32103	unassigned	chr15	32113	32113	1	satellite
unassigned-0000375	173224	unassigned	chrX	173265	173265	1	satellite
unassigned-0000334	56985	unassigned	chr13	56985	56985	1	satellite
unassigned-0000376	69153	unassigned	chrX	69178	69178	1	satellite
unassigned-0000378	24084	unassigned	chr2	24090	24090	1	satellite
unassigned-0000379	42202	unassigned	chr5	42215	0	0	non_satellite
unassigned-0001684	67799	unassigned	chr1	67722	67722	1	satellite
haplotype1-0000140	62651	haplotype1	chr6	62686	62686	1	satellite
unassigned-0001685	56696	unassigned	chr1	56695	56695	1	satellite
unassigned-0001370	2504984	unassigned	chr15	10118234	2521703	0.249224	non_satellite
unassigned-0001330	100030	unassigned	chr8	100001	0	0	non_satellite
unassigned-0001371	112683	unassigned	chr22	1126880	112688	0.1	non_satellite
unassigned-0001645	133608	unassigned	chr17	133725	0	0	non_satellite
haplotype1-0000100	124341	haplotype1	chr11	124350	0	0	non_satellite
haplotype1-0000142	76847	haplotype1	chr5	72577	0	0	non_satellite
unassigned-0001605	229004	unassigned	chr21	16351	16351	1	satellite
unassigned-0001372	40789	unassigned	chr20	40770	0	0	non_satellite
haplotype1-0000101	650686	haplotype1	chr12	650868	0	0	non_satellite
haplotype1-0000102	138563	haplotype1	chr9	138470	0	0	non_satellite
haplotype1-0000143	86482	haplotype1	chr7	176812	88406	0.5	satellite
haplotype1-0000103	330245	haplotype1	chr21	2311414	330202	0.142857	non_satellite
unassigned-0001607	84011	unassigned	chr21	24187	24187	1	satellite
unassigned-0001374	55062	unassigned	chr20	55043	0	0	non_satellite
unassigned-0001333	26144	unassigned	chr15	26073	0	0	non_satellite
haplotype1-0000145	119953	haplotype1	chr21	14513	14513	1	satellite
unassigned-0001375	79453	unassigned	chr1	79462	0	0	non_satellite
unassigned-0001608	26442	unassigned	chr13	22318	22318	1	satellite
haplotype1-0000104	261312	haplotype1	chr14	2090200	261275	0.125	non_satellite
unassigned-0001060	55344	unassigned	chr11	55362	0	0	non_satellite
unassigned-0001061	30328	unassigned	chr19	30342	0	0	non_satellite
unassigned-0001376	83908	unassigned	chr1	83890	0	0	non_satellite
unassigned-0001336	68983	unassigned	chr18	68944	68944	1	satellite
unassigned-0001377	55498	unassigned	chr1	55473	0	0	non_satellite
unassigned-0001062	184252	unassigned	chr1	184261	184261	1	satellite
haplotype1-0000148	262351	haplotype1	chr21	20800	20800	1	satellite
unassigned-0001337	58980	unassigned	chr20	58970	58970	1	satellite
haplotype1-0000107	66702	haplotype1	chr2	66745	0	0	non_satellite
unassigned-0001378	80045	unassigned	chr1	80022	0	0	non_satellite
unassigned-0001063	56055	unassigned	chr11	56107	0	0	non_satellite
unassigned-0001022	55195	unassigned	chr16	55197	0	0	non_satellite
unassigned-0001338	12298	unassigned	chr8	12304	0	0	non_satellite
unassigned-0001064	26297	unassigned	chr12	26305	0	0	non_satellite
unassigned-0001023	63063	unassigned	chr16	62983	0	0	non_satellite
unassigned-0001339	43173	unassigned	chr8	43167	0	0	non_satellite
unassigned-0001065	18343	unassigned	chr2	18324	0	0	non_satellite
haplotype1-0000109	52794	haplotype1	chr1	21669	21669	1	satellite
unassigned-0001024	148131	unassigned	chr16	148169	0	0	non_satellite
unassigned-0001066	99745	unassigned	chr2	99769	0	0	non_satellite
unassigned-0001025	11005	unassigned	chr1	11013	0	0	non_satellite
unassigned-0001026	44882	unassigned	chr9	44885	44885	1	satellite
unassigned-0001067	83038	unassigned	chr2	83062	0	0	non_satellite
unassigned-0001027	63237	unassigned	chr20	63204	0	0	non_satellite
unassigned-0001028	34158	unassigned	chr21	136608	34152	0.25	non_satellite
unassigned-0001029	79418	unassigned	chr21	317484	79371	0.25	non_satellite
unassigned-0000760	64249	unassigned	chr10	63911	0	0	non_satellite
unassigned-0000761	37893	unassigned	chr2	37760	0	0	non_satellite
unassigned-0000762	56342	unassigned	chr7	56338	0	0	non_satellite
unassigned-0000764	24610	unassigned	chr14	49002	24501	0.5	satellite
unassigned-0000451	109537	unassigned	chr21	62392	62392	1	satellite
unassigned-0000766	109264	unassigned	chr13	198692	99346	0.5	satellite
unassigned-0000728	105396	unassigned	chr1	105431	0	0	non_satellite
unassigned-0000769	114741	unassigned	chr15	114742	0	0	non_satellite
unassigned-0000414	155194	unassigned	chr9	148874	0	0	non_satellite
unassigned-0000729	63248	unassigned	chr1	63288	0	0	non_satellite
haplotype2-0000260	505735	haplotype2	chr10	504480	0	0	non_satellite
haplotype2-0000261	126069	haplotype2	chr16	1008768	126096	0.125	non_satellite
haplotype2-0000262	166816	haplotype2	chr16	2674048	167128	0.0625	non_satellite
haplotype2-0000263	785861	haplotype2	chr16	2799357	755043	0.26972	non_satellite
haplotype2-0000222	1826722	haplotype2	chr16	1731098	0	0	non_satellite
haplotype2-0000264	210134	haplotype2	chr1	225926	225926	1	satellite
unassigned-0001490	117302	unassigned	chr20	117292	0	0	non_satellite
unassigned-0001723	164916	unassigned	chr14	2289127	194791	0.085094	non_satellite
unassigned-0001491	87617	unassigned	chrX	87608	0	0	non_satellite
unassigned-0001450	229659	unassigned	chr22	378416	220125	0.581701	satellite
haplotype2-0000266	141756	haplotype2	chr12	84497	84497	1	satellite
unassigned-0001724	29031	unassigned	chr14	116236	29059	0.25	non_satellite
unassigned-0001410	27956	unassigned	chrX	27928	0	0	non_satellite
haplotype2-0000267	208245	haplotype2	chr15	208251	0	0	non_satellite
unassigned-0001492	23724	unassigned	chr13	23666	23666	1	satellite
unassigned-0001451	204985	unassigned	chr16	205012	0	0	non_satellite
haplotype2-0000268	80506	haplotype2	chr15	80571	0	0	non_satellite
unassigned-0001411	256232	unassigned	chr10	256200	0	0	non_satellite
haplotype2-0000269	31176	haplotype2	chr15	31150	0	0	non_satellite
haplotype2-0000228	3676095	haplotype2	chr15	3833890	3833890	1	satellite
unassigned-0001453	20206	unassigned	chr1	20203	0	0	non_satellite
unassigned-0001412	104355	unassigned	chr1	104365	0	0	non_satellite
unassigned-0001454	127081	unassigned	chr1	127061	127061	1	satellite
unassigned-0001413	111090	unassigned	chr14	222762	111381	0.5	satellite
unassigned-0001496	72764	unassigned	chr5	72729	0	0	non_satellite
unassigned-0001414	148165	unassigned	chr21	295802	147901	0.5	satellite
unassigned-0001455	55611	unassigned	chr1	55609	55609	1	satellite
unassigned-0001497	85848	unassigned	chr5	85847	0	0	non_satellite
unassigned-0001456	356915	unassigned	chr15	1056174	343426	0.32516	non_satellite
unassigned-0001100	23985	unassigned	chr1	23968	0	0	non_satellite
unassigned-0001498	92236	unassigned	chr5	92237	0	0	non_satellite
unassigned-0001457	192560	unassigned	chr16	192528	0	0	non_satellite
unassigned-0001101	69034	unassigned	chr1	69009	0	0	non_satellite
unassigned-0001417	187981	unassigned	chr22	838731	223305	0.266242	non_satellite
unassigned-0001143	36572	unassigned	chr17	36535	0	0	non_satellite
unassigned-0001459	98983	unassigned	chr7	202190	101095	0.5	satellite
unassigned-0001144	40929	unassigned	chr17	40921	0	0	non_satellite
unassigned-0001103	43750	unassigned	chr1	43746	0	0	non_satellite
unassigned-0001419	36873	unassigned	chr2	36844	0	0	non_satellite
unassigned-0001104	49188	unassigned	chr1	49129	0	0	non_satellite
unassigned-0001146	31083	unassigned	chr2	31062	0	0	non_satellite
unassigned-0001105	36907	unassigned	chr1	36905	0	0	non_satellite
unassigned-0001147	81203	unassigned	chr2	81217	0	0	non_satellite
unassigned-0001106	48540	unassigned	chr14	96986	48493	0.5	satellite
unassigned-0001148	34450	unassigned	chr8	34437	0	0	non_satellite
unassigned-0001189	304255	unassigned	chr6	496050	496050	1	satellite
unassigned-0001107	26009	unassigned	chr4	25980	0	0	non_satellite
