contig	color
contig-0000966	#567DE9	chr16
contig-0000967	#567DE9	chr16
contig-0000968	#E6B847	chr15
contig-0000969	#D57533	chr13
contig-0000970	#D57533	chr13
contig-0000971	#D58C66	chr20
contig-0000972	#D58C66	chr20
contig-0000973	#D58C66	chr20
contig-0000974	#737373	chr14
contig-0000975	#9467BD	chrX
contig-0000976	#E6C47F	chr22
contig-0000977	#E6C47F	chr22
contig-0000978	#E6C47F	chr22
contig-0000979	#338CC2	chr19
contig-0000980	#338CC2	chr19
contig-0000981	#338CC2	chr19
contig-0000982	#737373	chr14
contig-0000983	#338CC2	chr19
contig-0000984	#D57533	chr13
contig-0000985	#D57533	chr13
contig-0000986	#808080	chr21
contig-0000987	#567DE9	chr16
contig-0000988	#567DE9	chr16
contig-0000989	#E6C47F	chr22
contig-0000990	#D57533	chr13
contig-0000991	#E6C47F	chr22
contig-0000992	#E69F00	chr1
contig-0000993	#D57533	chr13
contig-0000994	#808080	chr21
contig-0000995	#808080	chr21
contig-0000997	#E6C47F	chr22
contig-0000998	#E6C47F	chr22
contig-0000999	#E6C47F	chr22
contig-0001000	#808080	chr21
contig-0001001	#808080	chr21
contig-0001002	#808080	chr21
contig-0001003	#D57533	chr13
contig-0001004	#808080	chr21
contig-0001005	#808080	chr21
contig-0001006	#808080	chr21
contig-0001007	#808080	chr21
contig-0001008	#808080	chr21
contig-0001009	#808080	chr21
contig-0001010	#E6C47F	chr22
contig-0001011	#808080	chr21
contig-0001012	#808080	chr21
contig-0001013	#808080	chr21
contig-0001014	#808080	chr21
contig-0001015	#808080	chr21
contig-0001016	#808080	chr21
contig-0001017	#808080	chr21
contig-0001018	#808080	chr21
contig-0001019	#808080	chr21
contig-0001020	#808080	chr21
contig-0001021	#808080	chr21
contig-0001022	#808080	chr21
contig-0001023	#808080	chr21
contig-0001024	#808080	chr21
contig-0001025	#808080	chr21
contig-0001026	#808080	chr21
contig-0001027	#E6C47F	chr22
contig-0001028	#808080	chr21
contig-0001029	#808080	chr21
contig-0001030	#E6C47F	chr22
contig-0001031	#E6C47F	chr22
contig-0001032	#D57533	chr13
contig-0001033	#1A7FBA	chr12
contig-0001034	#1A7FBA	chr12
contig-0001035	#1A7FBA	chr12
contig-0001036	#1A7FBA	chr12
contig-0001037	#1A7FBA	chr12
contig-0001038	#1A7FBA	chr12
contig-0001041	#D57533	chr13
contig-0001043	#E6C47F	chr22
contig-0001044	#56B4E9	chr2
contig-0001046	#00B28C	chr17
contig-0001047	#00B28C	chr17
contig-0001048	#00B28C	chr17
contig-0001049	#00B28C	chr17
contig-0001050	#00B28C	chr17
contig-0001051	#00B28C	chr17
contig-0001052	#D57533	chr13
contig-0001053	#00B28C	chr17
contig-0001054	#00B28C	chr17
contig-0001055	#808080	chr21
contig-0001056	#E6B847	chr15
contig-0001057	#737373	chr14
contig-0001058	#D57533	chr13
contig-0001059	#737373	chr14
contig-0001060	#E6C47F	chr22
contig-0001061	#737373	chr14
contig-0001062	#D57533	chr13
contig-0001063	#E6C47F	chr22
contig-0001064	#D57533	chr13
contig-0001066	#CCA0BF	chr18
contig-0001067	#CCA0BF	chr18
contig-0001068	#D55E00	chr6
contig-0001069	#D55E00	chr6
contig-0001070	#D55E00	chr6
contig-0001071	#D55E00	chr6
contig-0001072	#D55E00	chr6
contig-0001073	#808080	chr21
contig-0001074	#808080	chr21
contig-0001075	#D57533	chr13
contig-0001076	#808080	chr21
contig-0001077	#E6B847	chr15
contig-0001078	#808080	chr21
contig-0001079	#D57533	chr13
contig-0001081	#0072B2	chr5
contig-0001082	#808080	chr21
contig-0001083	#D57533	chr13
contig-0001084	#808080	chr21
contig-0001085	#E6C47F	chr22
contig-0001088	#E6C47F	chr22
contig-0001089	#00A880	chr10
contig-0001090	#E6B847	chr15
contig-0001092	#D55E00	chr6
contig-0001094	#808080	chr21
contig-0001095	#00B28C	chr17
contig-0001096	#00B28C	chr17
contig-0001097	#D57533	chr13
contig-0001098	#00B28C	chr17
contig-0001099	#00B28C	chr17
contig-0001100	#00B28C	chr17
contig-0001101	#D57533	chr13
contig-0001102	#D57533	chr13
contig-0001103	#D57533	chr13
contig-0001104	#E6B847	chr15
contig-0001105	#D57533	chr13
contig-0001106	#D57533	chr13
contig-0001108	#808080	chr21
contig-0001109	#E6B847	chr15
contig-0001110	#E6C47F	chr22
contig-0001111	#E6C47F	chr22
contig-0001112	#E6C47F	chr22
contig-0001113	#E6C47F	chr22
contig-0001114	#E6C47F	chr22
contig-0001115	#E6C47F	chr22
contig-0001116	#E6C47F	chr22
contig-0001117	#E6C47F	chr22
contig-0001118	#808080	chr21
contig-0001119	#E6C47F	chr22
contig-0001120	#E6C47F	chr22
contig-0001122	#D57533	chr13
contig-0001123	#D57533	chr13
contig-0001124	#D57533	chr13
contig-0001125	#D57533	chr13
contig-0001127	#00B28C	chr17
contig-0001129	#D57533	chr13
contig-0001130	#D57533	chr13
contig-0001131	#D57533	chr13
contig-0001132	#808080	chr21
contig-0001133	#808080	chr21
contig-0001134	#737373	chr14
contig-0001135	#737373	chr14
contig-0001136	#737373	chr14
contig-0001137	#737373	chr14
contig-0001138	#737373	chr14
contig-0001139	#737373	chr14
contig-0001140	#737373	chr14
contig-0001141	#737373	chr14
contig-0001142	#737373	chr14
contig-0001143	#00B28C	chr17
contig-0001144	#E6C47F	chr22
contig-0001145	#737373	chr14
contig-0001146	#737373	chr14
contig-0001147	#737373	chr14
contig-0001148	#808080	chr21
contig-0001151	#808080	chr21
contig-0001152	#808080	chr21
contig-0001153	#737373	chr14
contig-0001154	#808080	chr21
contig-0001155	#E6C47F	chr22
contig-0001156	#E6C47F	chr22
contig-0001157	#E6C47F	chr22
contig-0001158	#E6C47F	chr22
contig-0001159	#E6B847	chr15
contig-0001160	#D57533	chr13
contig-0001161	#D57533	chr13
contig-0001163	#E6C47F	chr22
contig-0001165	#808080	chr21
contig-0001166	#808080	chr21
contig-0001167	#808080	chr21
contig-0001168	#808080	chr21
contig-0001169	#9467BD	chrX
contig-0001170	#D57533	chr13
contig-0001171	#D57533	chr13
contig-0001172	#D57533	chr13
contig-0001173	#E6C47F	chr22
contig-0001174	#D57533	chr13
contig-0001175	#D55E00	chr6
contig-0001176	#E6B847	chr15
contig-0001177	#737373	chr14
contig-0001178	#D57533	chr13
contig-0001179	#E6C47F	chr22
contig-0001180	#D57533	chr13
contig-0001181	#E6C47F	chr22
contig-0001182	#D57533	chr13
contig-0001185	#56B4E9	chr2
contig-0001186	#808080	chr21
contig-0001187	#E6C47F	chr22
contig-0001189	#0072B2	chr5
contig-0001190	#0072B2	chr5
contig-0001191	#0072B2	chr5
contig-0001192	#0072B2	chr5
contig-0001193	#0072B2	chr5
contig-0001194	#E6C47F	chr22
contig-0001195	#D57533	chr13
contig-0001196	#D57533	chr13
contig-0001197	#D57533	chr13
contig-0001198	#D57533	chr13
contig-0001199	#D57533	chr13
contig-0001200	#D57533	chr13
contig-0001201	#808080	chr21
contig-0001202	#0072B2	chr5
contig-0001204	#D57533	chr13
contig-0001205	#E6B847	chr15
contig-0001206	#E6B847	chr15
contig-0001207	#808080	chr21
contig-0001208	#E6C47F	chr22
contig-0001209	#E6C47F	chr22
contig-0001210	#808080	chr21
contig-0001211	#E6B847	chr15
contig-0001212	#D57533	chr13
contig-0001213	#D57533	chr13
contig-0001214	#D57533	chr13
contig-0001215	#D57533	chr13
contig-0001216	#D57533	chr13
contig-0001217	#D57533	chr13
contig-0001218	#D57533	chr13
contig-0001219	#D57533	chr13
contig-0001220	#D57533	chr13
contig-0001221	#D57533	chr13
contig-0001222	#D57533	chr13
contig-0001223	#E6C47F	chr22
contig-0001224	#D57533	chr13
contig-0001225	#D57533	chr13
contig-0001226	#17BECF	chrM
contig-0001227	#D57533	chr13
contig-0001228	#567DE9	chr16
contig-0001229	#567DE9	chr16
contig-0001230	#808080	chr21
contig-0001231	#808080	chr21
contig-0001233	#CC8DB3	chr11
contig-0001234	#17BECF	chrM
contig-0001235	#CC8DB3	chr11
contig-0001236	#CC8DB3	chr11
contig-0001237	#CC8DB3	chr11
contig-0001238	#D57533	chr13
contig-0001239	#D55E00	chr6
contig-0001240	#D55E00	chr6
contig-0001241	#D55E00	chr6
contig-0001242	#D55E00	chr6
contig-0001243	#D55E00	chr6
contig-0001244	#17BECF	chrM
contig-0001245	#D55E00	chr6
contig-0001246	#D55E00	chr6
contig-0001248	#808080	chr21
contig-0001249	#808080	chr21
contig-0001250	#808080	chr21
contig-0001251	#17BECF	chrM
contig-0001252	#D57533	chr13
contig-0001253	#338CC2	chr19
contig-0001254	#666666	chr7
contig-0001255	#666666	chr7
contig-0001256	#666666	chr7
contig-0001257	#666666	chr7
contig-0001258	#666666	chr7
contig-0001259	#17BECF	chrM
contig-0001260	#666666	chr7
contig-0001261	#666666	chr7
contig-0001264	#D57533	chr13
contig-0001266	#D57533	chr13
contig-0001267	#D57533	chr13
contig-0001268	#D57533	chr13
contig-0001269	#0072B2	chr5
contig-0001270	#0072B2	chr5
contig-0001271	#0072B2	chr5
contig-0001272	#D57533	chr13
contig-0001273	#D55E00	chr6
contig-0001274	#D55E00	chr6
contig-0001275	#D55E00	chr6
contig-0001276	#D57533	chr13
contig-0001277	#D55E00	chr6
contig-0001278	#D55E00	chr6
contig-0001280	#808080	chr21
contig-0001281	#00A880	chr10
contig-0001282	#00B28C	chr17
contig-0001283	#00B28C	chr17
contig-0001284	#00B28C	chr17
contig-0001285	#00B28C	chr17
contig-0001286	#00B28C	chr17
contig-0001287	#00B28C	chr17
contig-0001288	#D57533	chr13
contig-0001289	#D57533	chr13
contig-0001290	#D57533	chr13
contig-0001291	#808080	chr21
contig-0001292	#808080	chr21
contig-0001293	#737373	chr14
contig-0001294	#E6C47F	chr22
contig-0001295	#E6C47F	chr22
contig-0001296	#808080	chr21
contig-0001297	#808080	chr21
contig-0001298	#D57533	chr13
contig-0001299	#D57533	chr13
contig-0001300	#E6C47F	chr22
contig-0001301	#D57533	chr13
contig-0001303	#9467BD	chrX
contig-0001305	#D57533	chr13
contig-0001306	#00A880	chr10
contig-0001307	#00A880	chr10
contig-0001308	#D57533	chr13
contig-0001309	#00A880	chr10
contig-0001310	#00A880	chr10
contig-0001311	#56B4E9	chr2
contig-0001312	#56B4E9	chr2
contig-0001313	#56B4E9	chr2
contig-0001314	#56B4E9	chr2
contig-0001315	#56B4E9	chr2
contig-0001316	#56B4E9	chr2
contig-0001317	#56B4E9	chr2
contig-0001318	#D57533	chr13
contig-0001319	#56B4E9	chr2
contig-0001320	#56B4E9	chr2
contig-0001321	#9467BD	chrX
contig-0001322	#9467BD	chrX
contig-0001323	#9467BD	chrX
contig-0001324	#E6B847	chr15
contig-0001325	#D57533	chr13
contig-0001326	#E6B847	chr15
contig-0001327	#D57533	chr13
contig-0001328	#D57533	chr13
contig-0001329	#D57533	chr13
contig-0001330	#D57533	chr13
contig-0001331	#D57533	chr13
contig-0001332	#D57533	chr13
contig-0001333	#D57533	chr13
contig-0001334	#D57533	chr13
contig-0001335	#E6C47F	chr22
contig-0001336	#E6C47F	chr22
contig-0001337	#E6C47F	chr22
contig-0001339	#E6C47F	chr22
contig-0001340	#D57533	chr13
contig-0001341	#D57533	chr13
contig-0001343	#E6B847	chr15
contig-0001345	#808080	chr21
contig-0001346	#0072B2	chr5
contig-0001347	#0072B2	chr5
contig-0001348	#E6C47F	chr22
contig-0001349	#E6C47F	chr22
contig-0001350	#D57533	chr13
contig-0001351	#D57533	chr13
contig-0001353	#E69F00	chr1
contig-0001354	#E69F00	chr1
contig-0001355	#D57533	chr13
contig-0001356	#D57533	chr13
contig-0001357	#E69F00	chr1
contig-0001358	#E69F00	chr1
contig-0001359	#E69F00	chr1
contig-0001360	#CC79A7	chr4
contig-0001361	#CC79A7	chr4
contig-0001362	#CC79A7	chr4
contig-0001363	#E6B847	chr15
contig-0001364	#E6C47F	chr22
contig-0001365	#E6C47F	chr22
contig-0001366	#5699E9	chr9
contig-0001367	#5699E9	chr9
contig-0001368	#5699E9	chr9
contig-0001369	#5699E9	chr9
contig-0001370	#5699E9	chr9
contig-0001371	#5699E9	chr9
contig-0001372	#5699E9	chr9
contig-0001373	#5699E9	chr9
contig-0001374	#56B4E9	chr2
contig-0001375	#56B4E9	chr2
contig-0001376	#56B4E9	chr2
contig-0001377	#56B4E9	chr2
contig-0001378	#00A880	chr10
contig-0001380	#0072B2	chr5
contig-0001381	#0072B2	chr5
contig-0001382	#0072B2	chr5
contig-0001383	#0072B2	chr5
contig-0001384	#0072B2	chr5
contig-0001385	#D57533	chr13
contig-0001386	#567DE9	chr16
contig-0001387	#567DE9	chr16
contig-0001388	#E6B847	chr15
contig-0001389	#E6B847	chr15
contig-0001390	#E6B847	chr15
contig-0001391	#E6C47F	chr22
contig-0001392	#E6C47F	chr22
contig-0001393	#E6C47F	chr22
contig-0001394	#E6C47F	chr22
contig-0001395	#808080	chr21
contig-0001397	#567DE9	chr16
contig-0001398	#567DE9	chr16
contig-0001399	#567DE9	chr16
contig-0001400	#567DE9	chr16
contig-0001401	#567DE9	chr16
contig-0001402	#D57533	chr13
contig-0001403	#D57533	chr13
contig-0001404	#808080	chr21
contig-0001405	#D57533	chr13
contig-0001406	#00B28C	chr17
contig-0001407	#E6C47F	chr22
contig-0001408	#666666	chr7
contig-0001409	#D57533	chr13
contig-0001410	#D57533	chr13
contig-0001411	#E6C47F	chr22
contig-0001412	#D57533	chr13
contig-0001413	#E6C47F	chr22
contig-0001414	#808080	chr21
contig-0001415	#00A880	chr10
contig-0001416	#00A880	chr10
contig-0001417	#E6AB23	chr8
contig-0001418	#E6AB23	chr8
contig-0001419	#E6AB23	chr8
contig-0001420	#E6AB23	chr8
contig-0001421	#E6AB23	chr8
contig-0001422	#E6AB23	chr8
contig-0001423	#E6AB23	chr8
contig-0001424	#E6C47F	chr22
contig-0001425	#E6C47F	chr22
contig-0001426	#E6C47F	chr22
contig-0001427	#D57533	chr13
contig-0001430	#CC8DB3	chr11
contig-0001431	#CC8DB3	chr11
contig-0001432	#CC8DB3	chr11
contig-0001433	#CC8DB3	chr11
contig-0001434	#CC8DB3	chr11
contig-0001435	#D57533	chr13
contig-0001436	#808080	chr21
contig-0001437	#737373	chr14
contig-0001438	#808080	chr21
contig-0001439	#E6B847	chr15
contig-0001440	#808080	chr21
contig-0001441	#E6B847	chr15
contig-0001442	#E6B847	chr15
contig-0001443	#808080	chr21
contig-0001444	#17BECF	chrM
contig-0001445	#5699E9	chr9
contig-0001446	#0072B2	chr5
contig-0001447	#0072B2	chr5
contig-0001448	#0072B2	chr5
contig-0001450	#338CC2	chr19
contig-0001451	#D57533	chr13
contig-0001452	#D57533	chr13
contig-0001453	#D57533	chr13
contig-0001454	#17BECF	chrM
contig-0001455	#737373	chr14
contig-0001456	#CCA0BF	chr18
contig-0001457	#CCA0BF	chr18
contig-0001458	#CCA0BF	chr18
contig-0001459	#CCA0BF	chr18
contig-0001460	#CCA0BF	chr18
contig-0001461	#CCA0BF	chr18
contig-0001463	#808080	chr21
contig-0001465	#737373	chr14
contig-0001466	#E69F00	chr1
contig-0001467	#E69F00	chr1
contig-0001468	#E69F00	chr1
contig-0001471	#E69F00	chr1
contig-0001472	#E6C47F	chr22
contig-0001473	#E6C47F	chr22
contig-0001474	#D57533	chr13
contig-0001475	#E6B847	chr15
contig-0001476	#D57533	chr13
contig-0001477	#E6B847	chr15
contig-0001478	#808080	chr21
contig-0001479	#E6B847	chr15
contig-0001480	#E6B847	chr15
contig-0001481	#E6B847	chr15
contig-0001482	#E6B847	chr15
contig-0001483	#00A880	chr10
contig-0001486	#00B28C	chr17
contig-0001487	#00B28C	chr17
contig-0001488	#00B28C	chr17
contig-0001489	#00B28C	chr17
contig-0001490	#00B28C	chr17
contig-0001491	#D57533	chr13
contig-0001492	#E69F00	chr1
contig-0001493	#00B28C	chr17
contig-0001494	#00B28C	chr17
contig-0001495	#E69F00	chr1
contig-0001496	#00B28C	chr17
contig-0001497	#00B28C	chr17
contig-0001498	#E69F00	chr1
contig-0001499	#E69F00	chr1
contig-0001500	#E69F00	chr1
contig-0001501	#CC79A7	chr4
contig-0001502	#009E73	chr3
contig-0001503	#E69F00	chr1
contig-0001504	#009E73	chr3
contig-0001505	#009E73	chr3
contig-0001506	#009E73	chr3
contig-0001507	#009E73	chr3
contig-0001508	#808080	chr21
contig-0001509	#CCA0BF	chr18
contig-0001510	#CCA0BF	chr18
contig-0001512	#E69F00	chr1
contig-0001513	#00B28C	chr17
contig-0001514	#737373	chr14
contig-0001515	#737373	chr14
contig-0001516	#737373	chr14
contig-0001517	#737373	chr14
contig-0001518	#737373	chr14
contig-0001519	#737373	chr14
contig-0001520	#737373	chr14
contig-0001521	#E69F00	chr1
contig-0001522	#737373	chr14
contig-0001523	#D57533	chr13
contig-0001524	#338CC2	chr19
contig-0001525	#338CC2	chr19
contig-0001526	#338CC2	chr19
contig-0001527	#338CC2	chr19
contig-0001528	#E69F00	chr1
contig-0001529	#CCA0BF	chr18
contig-0001530	#CCA0BF	chr18
contig-0001532	#E69F00	chr1
contig-0001533	#E69F00	chr1
contig-0001534	#E69F00	chr1
contig-0001535	#E69F00	chr1
contig-0001536	#E69F00	chr1
contig-0001537	#808080	chr21
contig-0001538	#E69F00	chr1
contig-0001539	#E69F00	chr1
contig-0001540	#E69F00	chr1
contig-0001541	#E69F00	chr1
contig-0001542	#E69F00	chr1
contig-0001544	#CC79A7	chr4
contig-0001545	#CC79A7	chr4
contig-0001546	#CC79A7	chr4
contig-0001547	#808080	chr21
contig-0001548	#CC79A7	chr4
contig-0001549	#CC79A7	chr4
contig-0001550	#CC79A7	chr4
contig-0001551	#CC79A7	chr4
contig-0001552	#808080	chr21
contig-0001553	#E6B847	chr15
contig-0001554	#E6B847	chr15
contig-0001555	#808080	chr21
contig-0001556	#E69F00	chr1
contig-0001557	#E69F00	chr1
contig-0001558	#E69F00	chr1
contig-0001559	#E69F00	chr1
contig-0001560	#E69F00	chr1
contig-0001561	#D57533	chr13
contig-0001563	#E6C47F	chr22
contig-0001564	#D57533	chr13
contig-0001565	#00A880	chr10
contig-0001566	#808080	chr21
contig-0001567	#00A880	chr10
contig-0001568	#00A880	chr10
contig-0001569	#00A880	chr10
contig-0001570	#D57533	chr13
contig-0001571	#D57533	chr13
contig-0001572	#D57533	chr13
contig-0001573	#00A880	chr10
contig-0001574	#E6C47F	chr22
contig-0001576	#E6C47F	chr22
contig-0001577	#808080	chr21
contig-0001578	#808080	chr21
contig-0001579	#D57533	chr13
contig-0001580	#D57533	chr13
contig-0001581	#D57533	chr13
contig-0001582	#D57533	chr13
contig-0001583	#D57533	chr13
contig-0001584	#808080	chr21
contig-0001585	#D57533	chr13
contig-0001586	#D57533	chr13
contig-0001587	#808080	chr21
contig-0001588	#D57533	chr13
contig-0001589	#808080	chr21
contig-0001590	#808080	chr21
contig-0001591	#D57533	chr13
contig-0001592	#D57533	chr13
contig-0001593	#D57533	chr13
contig-0001594	#808080	chr21
contig-0001596	#E6C47F	chr22
contig-0001597	#E6C47F	chr22
contig-0001598	#E6C47F	chr22
contig-0001599	#808080	chr21
contig-0001600	#D57533	chr13
contig-0001601	#D57533	chr13
contig-0001602	#D57533	chr13
contig-0001603	#808080	chr21
contig-0001604	#E6C47F	chr22
contig-0001605	#E6C47F	chr22
contig-0001606	#808080	chr21
contig-0001607	#E6C47F	chr22
contig-0001608	#808080	chr21
contig-0001609	#00B28C	chr17
contig-0001610	#666666	chr7
contig-0001611	#CC79A7	chr4
contig-0001612	#CC79A7	chr4
contig-0001613	#808080	chr21
contig-0001614	#CC79A7	chr4
contig-0001615	#CC79A7	chr4
contig-0001616	#CC79A7	chr4
contig-0001617	#CC79A7	chr4
contig-0001618	#CC79A7	chr4
contig-0001619	#CC79A7	chr4
contig-0001620	#CC79A7	chr4
contig-0001621	#CC79A7	chr4
contig-0001622	#CC79A7	chr4
contig-0001623	#D57533	chr13
contig-0001624	#808080	chr21
contig-0001625	#00B28C	chr17
contig-0001626	#CCA0BF	chr18
contig-0001627	#CCA0BF	chr18
contig-0001628	#00B28C	chr17
contig-0001629	#00B28C	chr17
contig-0001630	#00B28C	chr17
contig-0001631	#808080	chr21
contig-0001632	#E6B847	chr15
contig-0001633	#E6C47F	chr22
contig-0001634	#808080	chr21
contig-0001635	#808080	chr21
contig-0001636	#9467BD	chrX
contig-0001637	#E6C47F	chr22
contig-0001638	#E6C47F	chr22
contig-0001639	#D57533	chr13
contig-0001640	#D57533	chr13
contig-0001641	#D57533	chr13
contig-0001642	#D57533	chr13
contig-0001643	#D57533	chr13
contig-0001644	#D57533	chr13
contig-0001645	#00B28C	chr17
contig-0001646	#808080	chr21
contig-0001648	#00B28C	chr17
contig-0001649	#00B28C	chr17
contig-0001650	#00B28C	chr17
contig-0001651	#00B28C	chr17
contig-0001652	#00B28C	chr17
contig-0001653	#00B28C	chr17
contig-0001654	#808080	chr21
contig-0001655	#E6C47F	chr22
contig-0001657	#737373	chr14
contig-0001658	#E69F00	chr1
contig-0001659	#E69F00	chr1
contig-0001660	#D57533	chr13
contig-0001662	#0072B2	chr5
contig-0001663	#1A7FBA	chr12
contig-0001664	#1A7FBA	chr12
contig-0001665	#E6C47F	chr22
contig-0001667	#E6C47F	chr22
contig-0001668	#E6C47F	chr22
contig-0001669	#D57533	chr13
contig-0001670	#E6C47F	chr22
contig-0001671	#D57533	chr13
contig-0001672	#D57533	chr13
contig-0001673	#D57533	chr13
contig-0001674	#D57533	chr13
contig-0001675	#E6C47F	chr22
contig-0001676	#D57533	chr13
contig-0001677	#E6C47F	chr22
contig-0001678	#737373	chr14
contig-0001679	#E6B847	chr15
contig-0001680	#737373	chr14
contig-0001681	#D57533	chr13
contig-0001682	#9467BD	chrX
contig-0001683	#9467BD	chrX
contig-0001684	#E6B847	chr15
contig-0001686	#00A880	chr10
contig-0001687	#E69F00	chr1
contig-0001688	#D57533	chr13
contig-0001689	#E6C47F	chr22
contig-0001690	#E69F00	chr1
contig-0001691	#E69F00	chr1
contig-0001692	#E69F00	chr1
contig-0001693	#338CC2	chr19
contig-0001694	#00A880	chr10
contig-0001695	#00A880	chr10
contig-0001696	#E6C47F	chr22
contig-0001697	#D57533	chr13
contig-0001698	#808080	chr21
contig-0001699	#D57533	chr13
contig-0001701	#00B28C	chr17
contig-0001702	#D57533	chr13
contig-0001703	#D57533	chr13
contig-0001704	#D57533	chr13
contig-0001705	#D57533	chr13
contig-0001706	#567DE9	chr16
contig-0001707	#666666	chr7
contig-0001708	#666666	chr7
contig-0001709	#666666	chr7
contig-0001710	#E6C47F	chr22
contig-0001711	#CC79A7	chr4
contig-0001712	#CC79A7	chr4
contig-0001713	#CC79A7	chr4
contig-0001714	#CC79A7	chr4
contig-0001715	#009E73	chr3
contig-0001716	#009E73	chr3
contig-0001717	#009E73	chr3
contig-0001718	#009E73	chr3
contig-0001719	#009E73	chr3
contig-0001720	#009E73	chr3
contig-0001721	#009E73	chr3
contig-0001722	#009E73	chr3
contig-0001723	#009E73	chr3
contig-0001724	#009E73	chr3
contig-0001725	#009E73	chr3
contig-0001727	#E69F00	chr1
contig-0001728	#E69F00	chr1
contig-0001729	#E69F00	chr1
contig-0001730	#D57533	chr13
contig-0001731	#E6C47F	chr22
contig-0001732	#E6C47F	chr22
contig-0001733	#E6C47F	chr22
contig-0001734	#D57533	chr13
contig-0001735	#E6C47F	chr22
contig-0001736	#E6C47F	chr22
contig-0001737	#D57533	chr13
contig-0001738	#D57533	chr13
contig-0001739	#E6C47F	chr22
contig-0001742	#CC8DB3	chr11
contig-0001743	#56B4E9	chr2
contig-0001745	#D57533	chr13
contig-0001746	#E69F00	chr1
contig-0001747	#E69F00	chr1
contig-0001748	#1A7FBA	chr12
contig-0001749	#1A7FBA	chr12
contig-0001750	#1A7FBA	chr12
contig-0001751	#1A7FBA	chr12
contig-0001752	#E6C47F	chr22
contig-0001754	#D57533	chr13
contig-0001755	#567DE9	chr16
contig-0001756	#808080	chr21
contig-0001757	#567DE9	chr16
contig-0001758	#567DE9	chr16
contig-0001759	#567DE9	chr16
contig-0001760	#567DE9	chr16
contig-0001761	#567DE9	chr16
contig-0001762	#567DE9	chr16
contig-0001763	#567DE9	chr16
contig-0001764	#567DE9	chr16
contig-0001765	#D57533	chr13
contig-0001766	#D57533	chr13
contig-0001767	#808080	chr21
contig-0001768	#0072B2	chr5
contig-0001769	#1A7FBA	chr12
contig-0001770	#567DE9	chr16
contig-0001771	#567DE9	chr16
contig-0001772	#567DE9	chr16
contig-0001773	#E6C47F	chr22
contig-0001774	#D57533	chr13
contig-0001775	#D57533	chr13
contig-0001776	#666666	chr7
contig-0001777	#00B28C	chr17
contig-0001778	#00B28C	chr17
contig-0001779	#E69F00	chr1
contig-0001780	#E69F00	chr1
contig-0001781	#E69F00	chr1
contig-0001782	#D57533	chr13
contig-0001783	#D57533	chr13
contig-0001784	#737373	chr14
contig-0001785	#D57533	chr13
contig-0001786	#E6B847	chr15
contig-0001787	#D55E00	chr6
contig-0001788	#D55E00	chr6
contig-0001789	#D55E00	chr6
contig-0001790	#D55E00	chr6
contig-0001791	#D55E00	chr6
contig-0001792	#808080	chr21
contig-0001793	#737373	chr14
contig-0001794	#CC8DB3	chr11
contig-0001795	#CC8DB3	chr11
contig-0001796	#CC8DB3	chr11
contig-0001797	#CC8DB3	chr11
contig-0001798	#CC8DB3	chr11
contig-0001799	#808080	chr21
contig-0001800	#808080	chr21
contig-0001801	#E6C47F	chr22
contig-0001802	#808080	chr21
contig-0001803	#808080	chr21
contig-0001804	#737373	chr14
contig-0001805	#808080	chr21
contig-0001806	#0072B2	chr5
contig-0001807	#E6B847	chr15
contig-0001808	#E6B847	chr15
contig-0001809	#E6B847	chr15
contig-0001810	#E6B847	chr15
contig-0001811	#E6B847	chr15
contig-0001812	#CC8DB3	chr11
contig-0001813	#E69F00	chr1
contig-0001814	#808080	chr21
contig-0001815	#E69F00	chr1
contig-0001816	#E69F00	chr1
contig-0001817	#E69F00	chr1
contig-0001818	#E69F00	chr1
contig-0001820	#E69F00	chr1
contig-0001821	#E69F00	chr1
contig-0001822	#E69F00	chr1
contig-0001823	#E69F00	chr1
contig-0001824	#E6C47F	chr22
contig-0001825	#E69F00	chr1
contig-0001826	#E69F00	chr1
contig-0001827	#E69F00	chr1
contig-0001828	#E69F00	chr1
contig-0001829	#E69F00	chr1
contig-0001830	#E69F00	chr1
contig-0001832	#0072B2	chr5
contig-0001833	#0072B2	chr5
contig-0001834	#0072B2	chr5
contig-0001835	#0072B2	chr5
contig-0001836	#0072B2	chr5
contig-0001837	#E69F00	chr1
contig-0001838	#00A880	chr10
contig-0001839	#00A880	chr10
contig-0001840	#D57533	chr13
contig-0001843	#D57533	chr13
contig-0001844	#9467BD	chrX
contig-0001845	#00B28C	chr17
contig-0001846	#00B28C	chr17
contig-0001847	#D57533	chr13
contig-0001848	#00B28C	chr17
contig-0001849	#0072B2	chr5
contig-0001850	#0072B2	chr5
contig-0001851	#0072B2	chr5
contig-0001852	#D57533	chr13
contig-0001853	#D57533	chr13
contig-0001854	#1A7FBA	chr12
contig-0001855	#00B28C	chr17
contig-0001856	#D57533	chr13
contig-0001857	#D57533	chr13
contig-0001858	#D57533	chr13
contig-0001860	#808080	chr21
contig-0001861	#808080	chr21
contig-0001862	#D57533	chr13
contig-0001863	#D57533	chr13
contig-0001864	#D57533	chr13
contig-0001865	#E6C47F	chr22
contig-0001866	#D57533	chr13
contig-0001867	#D57533	chr13
contig-0001868	#D57533	chr13
contig-0001870	#E6AB23	chr8
contig-0001871	#E6AB23	chr8
contig-0001872	#D57533	chr13
contig-0001873	#E6AB23	chr8
contig-0001874	#E6AB23	chr8
