contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
haplotype2-0000143	48374	haplotype2	chr8	48393	0	0	non_satellite
haplotype2-0000145	59768	haplotype2	chr17	10181	10181	1	satellite
haplotype2-0000104	65448	haplotype2	chr17	20362	20362	1	satellite
haplotype2-0000107	208315	haplotype2	chr3	86892	86892	1	satellite
haplotype2-0000108	47553	haplotype2	chr17	10530	10530	1	satellite
haplotype2-0000109	209522	haplotype2	chr16	209580	0	0	non_satellite
unassigned-0001022	32036	unassigned	chr14	27778	27778	1	satellite
unassigned-0001023	40015	unassigned	chr14	83770	40186	0.479718	non_satellite
unassigned-0001024	81071	unassigned	chr14	155608	83712	0.537967	satellite
unassigned-0001066	73184	unassigned	chr22	70902	70902	1	satellite
unassigned-0001025	180190	unassigned	chr21	131113	131113	1	satellite
unassigned-0001027	136852	unassigned	chr21	30993	30993	1	satellite
unassigned-0001029	42780	unassigned	chr5	42780	0	0	non_satellite
unassigned-0000760	26379	unassigned	chr15	26382	0	0	non_satellite
unassigned-0000720	31975	unassigned	chr12	31979	0	0	non_satellite
unassigned-0000762	73931	unassigned	chr21	70975	70975	1	satellite
unassigned-0000722	36932	unassigned	chr14	71340	35670	0.5	satellite
unassigned-0000764	59875	unassigned	chr1	59850	0	0	non_satellite
unassigned-0000723	85135	unassigned	chr10	85152	0	0	non_satellite
unassigned-0000724	97850	unassigned	chr21	24593	24593	1	satellite
unassigned-0000450	150067	unassigned	chr22	448377	149459	0.333333	non_satellite
unassigned-0000725	29340	unassigned	chr5	29314	0	0	non_satellite
unassigned-0000766	50248	unassigned	chr3	50250	0	0	non_satellite
unassigned-0000451	28912	unassigned	chr14	28902	28902	1	satellite
unassigned-0000493	126655	unassigned	chr14	190231	123843	0.651014	satellite
unassigned-0000452	65496	unassigned	chr21	28384	28384	1	satellite
unassigned-0000767	85158	unassigned	chr15	263541	87847	0.333333	non_satellite
unassigned-0000727	38319	unassigned	chr5	38310	0	0	non_satellite
unassigned-0000494	3830347	unassigned	chr13	13391097	3379492	0.252369	non_satellite
unassigned-0000729	148854	unassigned	chr21	148612	148612	1	satellite
unassigned-0000415	29076	unassigned	chr2	29069	29069	1	satellite
unassigned-0000417	59867	unassigned	chr16	298885	59777	0.2	non_satellite
unassigned-0000418	49006	unassigned	chr10	42962	0	0	non_satellite
unassigned-0000419	52283	unassigned	chr2	52252	0	0	non_satellite
unassigned-0000149	49548	unassigned	chr21	16215	16215	1	satellite
unassigned-0001100	97253	unassigned	chr17	106772	0	0	non_satellite
unassigned-0001102	134255	unassigned	chr3	134255	0	0	non_satellite
unassigned-0001144	33481	unassigned	chr22	133880	33470	0.25	non_satellite
unassigned-0001185	68166	unassigned	chr12	68238	0	0	non_satellite
unassigned-0001149	212185	unassigned	chr8	212275	0	0	non_satellite
unassigned-0001109	45127	unassigned	chr8	45145	0	0	non_satellite
