contig	color
contig-0000849	#0072B2	chr5
contig-0000850	#0072B2	chr5
contig-0000851	#00B28C	chr17
contig-0000852	#00B28C	chr17
contig-0000853	#00B28C	chr17
contig-0000854	#1A7FBA	chr12
contig-0000855	#009E73	chr3
contig-0000856	#0072B2	chr5
contig-0000857	#009E73	chr3
contig-0000858	#009E73	chr3
contig-0000859	#009E73	chr3
contig-0000860	#009E73	chr3
contig-0000861	#E69F00	chr1
contig-0000862	#E69F00	chr1
contig-0000863	#E69F00	chr1
contig-0000864	#E69F00	chr1
contig-0000865	#338CC2	chr19
contig-0000866	#009E73	chr3
contig-0000867	#0072B2	chr5
contig-0000868	#D55E00	chr6
contig-0000869	#D55E00	chr6
contig-0000870	#D55E00	chr6
contig-0000871	#E6AB23	chr8
contig-0000872	#E6AB23	chr8
contig-0000873	#E6AB23	chr8
contig-0000874	#E6AB23	chr8
contig-0000875	#E6AB23	chr8
contig-0000876	#0072B2	chr5
contig-0000877	#CC79A7	chr4
contig-0000878	#CC79A7	chr4
contig-0000879	#CC79A7	chr4
contig-0000880	#CC79A7	chr4
contig-0000881	#CC79A7	chr4
contig-0000882	#E6AB23	chr8
contig-0000883	#E69F00	chr1
contig-0000884	#E69F00	chr1
contig-0000885	#E69F00	chr1
contig-0000886	#56B4E9	chr2
contig-0000887	#0072B2	chr5
contig-0000888	#D55E00	chr6
contig-0000889	#E6B847	chr15
contig-0000890	#0072B2	chr5
contig-0000891	#E6B847	chr15
contig-0000892	#E6B847	chr15
contig-0000893	#E6B847	chr15
contig-0000894	#E6B847	chr15
contig-0000895	#E6B847	chr15
contig-0000896	#E6B847	chr15
contig-0000897	#E6B847	chr15
contig-0000898	#E6B847	chr15
contig-0000899	#1A7FBA	chr12
contig-0000900	#1A7FBA	chr12
contig-0000901	#737373	chr14
contig-0000902	#1A7FBA	chr12
contig-0000903	#1A7FBA	chr12
contig-0000904	#1A7FBA	chr12
contig-0000905	#1A7FBA	chr12
contig-0000906	#1A7FBA	chr12
contig-0000907	#1A7FBA	chr12
contig-0000908	#1A7FBA	chr12
contig-0000909	#D55E00	chr6
contig-0000910	#E6C47F	chr22
contig-0000911	#D55E00	chr6
contig-0000912	#D55E00	chr6
contig-0000913	#D55E00	chr6
contig-0000914	#D55E00	chr6
contig-0000915	#D55E00	chr6
contig-0000916	#D55E00	chr6
contig-0000917	#D57533	chr13
contig-0000918	#D57533	chr13
contig-0000919	#D57533	chr13
contig-0000920	#567DE9	chr16
