contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000361	283963	unassigned	chr15	24729	24729	1	satellite
unassigned-0000363	272198	unassigned	chr22	854709	284903	0.333333	non_satellite
unassigned-0000364	200389	unassigned	chr22	639126	213042	0.333333	non_satellite
unassigned-0000323	72673	unassigned	chr15	64072	64072	1	satellite
unassigned-0000638	83633	unassigned	chr13	83801	83801	1	satellite
unassigned-0000365	318491	unassigned	chr15	629383	333920	0.530551	satellite
unassigned-0000366	205847	unassigned	chr22	411672	205836	0.5	satellite
unassigned-0000325	62565	unassigned	chr21	46168	46168	1	satellite
unassigned-0000326	54591	unassigned	chr21	40790	40790	1	satellite
unassigned-0000327	231440	unassigned	chr21	115379	115379	1	satellite
unassigned-0000369	49976	unassigned	chr13	38629	38629	1	satellite
unassigned-0000328	113100	unassigned	chr21	37585	37585	1	satellite
unassigned-0000329	110870	unassigned	chr21	43913	43913	1	satellite
haplotype2-0000170	98626	haplotype2	chr9	13542	13542	1	satellite
haplotype2-0000171	735968	haplotype2	chr22	5293811	696454	0.13156	non_satellite
haplotype2-0000130	102391	haplotype2	chr16	102385	102385	1	satellite
haplotype2-0000172	140711	haplotype2	chr9	118815	118815	1	satellite
haplotype2-0000173	252632	haplotype2	chr9	192843	192843	1	satellite
haplotype2-0000132	272659	haplotype2	chr16	272374	272374	1	satellite
haplotype2-0000174	237702	haplotype2	chr9	131535	131535	1	satellite
haplotype2-0000133	436960	haplotype2	chr6	425466	425466	1	satellite
haplotype2-0000175	224499	haplotype2	chr9	131535	131535	1	satellite
haplotype2-0000134	299247	haplotype2	chr9	247256	247256	1	satellite
haplotype2-0000135	369507	haplotype2	chr9	323746	323746	1	satellite
haplotype2-0000177	254756	haplotype2	chr9	202537	202537	1	satellite
haplotype2-0000136	290979	haplotype2	chr9	202537	202537	1	satellite
haplotype2-0000178	145032	haplotype2	chr9	158136	158136	1	satellite
haplotype2-0000137	309936	haplotype2	chr9	202229	202229	1	satellite
haplotype2-0000138	160790	haplotype2	chr9	141419	141419	1	satellite
haplotype2-0000179	253790	haplotype2	chr9	226593	226593	1	satellite
haplotype2-0000139	161632	haplotype2	chr9	148137	148137	1	satellite
unassigned-0001090	180434	unassigned	chr9	180470	0	0	non_satellite
unassigned-0001091	361283	unassigned	chr15	2885717	357557	0.123906	non_satellite
unassigned-0001092	94190	unassigned	chr15	376620	94155	0.25	non_satellite
unassigned-0001051	41606	unassigned	chr1	41611	41611	1	satellite
unassigned-0001011	173721	unassigned	chr9	521301	173767	0.333333	non_satellite
unassigned-0001093	126432	unassigned	chr22	167848	167848	1	satellite
unassigned-0001094	41294	unassigned	chr9	41137	0	0	non_satellite
unassigned-0001012	111033	unassigned	chr9	331707	110569	0.333333	non_satellite
unassigned-0001053	67541	unassigned	chr10	67548	0	0	non_satellite
unassigned-0001095	34343	unassigned	chr2	34303	0	0	non_satellite
unassigned-0001013	107515	unassigned	chr13	98813	98813	1	satellite
unassigned-0001014	213473	unassigned	chr9	1291272	215212	0.166667	non_satellite
unassigned-0001096	126524	unassigned	chr20	126490	0	0	non_satellite
unassigned-0001015	32786	unassigned	chr3	32754	0	0	non_satellite
unassigned-0001098	100115	unassigned	chr8	100140	0	0	non_satellite
unassigned-0001057	44686	unassigned	chr1	44594	44594	1	satellite
unassigned-0001016	132400	unassigned	chr1	132377	132377	1	satellite
unassigned-0001099	81975	unassigned	chr13	81858	81858	1	satellite
unassigned-0001017	222518	unassigned	chr21	88510	88510	1	satellite
unassigned-0001019	256048	unassigned	chr21	133457	133457	1	satellite
unassigned-0000790	135384	unassigned	chr21	149080	149080	1	satellite
unassigned-0000791	155328	unassigned	chr21	90081	90081	1	satellite
unassigned-0000792	304757	unassigned	chr21	113675	113675	1	satellite
unassigned-0000752	59102	unassigned	chr13	57005	57005	1	satellite
unassigned-0000711	288664	unassigned	chr17	288758	0	0	non_satellite
unassigned-0000794	74061	unassigned	chr22	79516	79516	1	satellite
unassigned-0000753	43433	unassigned	chr15	37523	37523	1	satellite
unassigned-0000713	122030	unassigned	chr9	116053	116053	1	satellite
unassigned-0000480	134510	unassigned	chr14	134456	0	0	non_satellite
unassigned-0000440	70016	unassigned	chr7	69986	0	0	non_satellite
unassigned-0000755	39259	unassigned	chr21	13425	13425	1	satellite
unassigned-0000714	155909	unassigned	chr1	155800	0	0	non_satellite
unassigned-0000756	165723	unassigned	chr21	237965	154983	0.651285	satellite
unassigned-0000441	55669	unassigned	chr11	55675	0	0	non_satellite
unassigned-0000400	143370	unassigned	chr15	143371	0	0	non_satellite
unassigned-0000757	62185	unassigned	chr22	29708	29708	1	satellite
unassigned-0000716	28585	unassigned	chr15	36942	36942	1	satellite
unassigned-0000401	133655	unassigned	chr15	133656	0	0	non_satellite
unassigned-0000799	152973	unassigned	chr22	150666	150666	1	satellite
unassigned-0000758	96750	unassigned	chr13	89033	89033	1	satellite
unassigned-0000402	203644	unassigned	chr15	203653	0	0	non_satellite
unassigned-0000485	107527	unassigned	chr3	107451	0	0	non_satellite
unassigned-0000759	68439	unassigned	chr13	68281	68281	1	satellite
unassigned-0000718	31900	unassigned	chr15	31888	31888	1	satellite
unassigned-0000444	56574	unassigned	chr14	148353	67911	0.457766	non_satellite
unassigned-0000403	40014	unassigned	chr2	39984	0	0	non_satellite
unassigned-0000445	34687	unassigned	chr22	33645	33645	1	satellite
unassigned-0000486	169021	unassigned	chr19	161010	0	0	non_satellite
unassigned-0000404	69682	unassigned	chr2	69689	0	0	non_satellite
unassigned-0000446	86992	unassigned	chr22	101350	101350	1	satellite
unassigned-0000448	122790	unassigned	chr22	245566	122783	0.5	satellite
unassigned-0000449	277067	unassigned	chr22	3601988	277076	0.0769231	non_satellite
unassigned-0000408	37289	unassigned	chr16	37263	37263	1	satellite
unassigned-0000409	130356	unassigned	chr2	130366	0	0	non_satellite
haplotype2-0000210	184787	haplotype2	chr1	184818	0	0	non_satellite
haplotype2-0000211	373789	haplotype2	chr9	334845	334845	1	satellite
haplotype2-0000212	349565	haplotype2	chr9	323806	323806	1	satellite
haplotype2-0000214	158262	haplotype2	chr19	153044	0	0	non_satellite
haplotype2-0000215	265819	haplotype2	chr9	198976	198976	1	satellite
haplotype2-0000217	322554	haplotype2	chr1	321541	0	0	non_satellite
haplotype2-0000218	362258	haplotype2	chr14	985398	368150	0.373605	non_satellite
unassigned-0001134	81863	unassigned	chr21	23829	23829	1	satellite
unassigned-0001139	68607	unassigned	chr10	68498	0	0	non_satellite
unassigned-0000833	46546	unassigned	chr21	30853	30853	1	satellite
unassigned-0000561	76599	unassigned	chr9	41595	41595	1	satellite
unassigned-0000520	149408	unassigned	chr22	360831	120277	0.333333	non_satellite
unassigned-0000521	170656	unassigned	chr1	170832	170832	1	satellite
unassigned-0000290	115992	unassigned	chr6	116008	0	0	non_satellite
unassigned-0000564	287124	unassigned	chr17	275732	275732	1	satellite
unassigned-0000523	318435	unassigned	chr1	307031	0	0	non_satellite
unassigned-0000291	132531	unassigned	chr7	132553	0	0	non_satellite
unassigned-0000524	170504	unassigned	chr1	170481	0	0	non_satellite
unassigned-0000250	27728	unassigned	chr15	27693	27693	1	satellite
unassigned-0000566	73736	unassigned	chr9	83979	83979	1	satellite
unassigned-0000292	134936	unassigned	chr7	134959	0	0	non_satellite
unassigned-0000525	97699	unassigned	chr1	86293	0	0	non_satellite
unassigned-0000251	112429	unassigned	chr18	112427	0	0	non_satellite
unassigned-0000293	132530	unassigned	chr7	132553	0	0	non_satellite
unassigned-0000567	113379	unassigned	chr1	213250	106625	0.5	satellite
unassigned-0000252	126418	unassigned	chr18	126418	0	0	non_satellite
unassigned-0000568	331097	unassigned	chr9	272487	272487	1	satellite
unassigned-0000294	78412	unassigned	chr17	78412	78412	1	satellite
unassigned-0000254	106317	unassigned	chr9	318168	106056	0.333333	non_satellite
unassigned-0000528	135009	unassigned	chr3	135020	0	0	non_satellite
unassigned-0000529	358828	unassigned	chr22	3621057	329187	0.0909091	non_satellite
unassigned-0000296	153453	unassigned	chr19	153537	0	0	non_satellite
unassigned-0000255	98841	unassigned	chr1	98840	0	0	non_satellite
unassigned-0000256	320586	unassigned	chr1	321577	0	0	non_satellite
unassigned-0000298	77252	unassigned	chr19	77205	0	0	non_satellite
unassigned-0000257	121056	unassigned	chr21	46168	46168	1	satellite
unassigned-0000258	58560	unassigned	chr21	70545	70545	1	satellite
unassigned-0000259	137115	unassigned	chr1	137200	0	0	non_satellite
haplotype1-0000060	564498	haplotype1	chr22	2927566	521197	0.178031	non_satellite
haplotype1-0000061	477920	haplotype1	chr2	477661	0	0	non_satellite
unassigned-0001250	128350	unassigned	chr14	151014	151014	1	satellite
haplotype1-0000062	198528	haplotype1	chr7	198726	0	0	non_satellite
unassigned-0001251	175499	unassigned	chr14	190114	190114	1	satellite
unassigned-0001210	150370	unassigned	chr1	150365	0	0	non_satellite
haplotype1-0000063	880747	haplotype1	chr7	878914	0	0	non_satellite
unassigned-0001252	209271	unassigned	chr14	312043	231723	0.7426	satellite
unassigned-0001211	41536	unassigned	chr17	41514	0	0	non_satellite
haplotype1-0000064	140585	haplotype1	chr7	140648	0	0	non_satellite
unassigned-0001253	158330	unassigned	chr2	303430	151715	0.5	satellite
unassigned-0001212	100486	unassigned	chr21	115325	115325	1	satellite
haplotype1-0000065	105898	haplotype1	chr7	105929	0	0	non_satellite
unassigned-0001254	42998	unassigned	chr2	68330	39173	0.573291	satellite
haplotype1-0000066	94530	haplotype1	chrY	94568	94568	1	satellite
unassigned-0001255	25978	unassigned	chr2	51138	25569	0.5	satellite
unassigned-0001214	59130	unassigned	chr21	22389	22389	1	satellite
unassigned-0001256	86460	unassigned	chr22	233486	83894	0.359311	non_satellite
unassigned-0001215	35973	unassigned	chr2	35995	0	0	non_satellite
unassigned-0001216	153676	unassigned	chr6	153691	0	0	non_satellite
unassigned-0001257	289036	unassigned	chr22	2517222	291196	0.115681	non_satellite
haplotype1-0000069	172486	haplotype1	chr22	248824	166010	0.667178	satellite
unassigned-0001258	218710	unassigned	chr2	218741	0	0	non_satellite
unassigned-0001217	81965	unassigned	chr11	81925	0	0	non_satellite
unassigned-0001218	130949	unassigned	chr17	131230	0	0	non_satellite
unassigned-0001219	51275	unassigned	chr21	41017	41017	1	satellite
unassigned-0000990	62951	unassigned	chr21	86616	86616	1	satellite
unassigned-0000991	63995	unassigned	chr21	46168	46168	1	satellite
unassigned-0000993	86782	unassigned	chr9	259557	86519	0.333333	non_satellite
unassigned-0000913	67227	unassigned	chr22	73781	73781	1	satellite
unassigned-0000600	50736	unassigned	chr22	152423	48224	0.316383	non_satellite
unassigned-0000601	241730	unassigned	chr5	261445	0	0	non_satellite
unassigned-0000683	89188	unassigned	chr13	13956	13956	1	satellite
unassigned-0000684	101843	unassigned	chr13	97398	97398	1	satellite
unassigned-0000917	281883	unassigned	chr14	278212	278212	1	satellite
unassigned-0000330	46510	unassigned	chr21	26035	26035	1	satellite
unassigned-0000331	80166	unassigned	chr21	80258	80258	1	satellite
unassigned-0000332	106369	unassigned	chr7	106524	0	0	non_satellite
unassigned-0000688	30759	unassigned	chr13	30689	30689	1	satellite
unassigned-0000647	134107	unassigned	chr13	135188	135188	1	satellite
unassigned-0000606	31349	unassigned	chr16	31350	31350	1	satellite
unassigned-0000607	119150	unassigned	chr22	701980	140396	0.2	non_satellite
unassigned-0000648	34066	unassigned	chr13	34010	34010	1	satellite
unassigned-0000374	34893	unassigned	chr16	34861	34861	1	satellite
unassigned-0000334	66183	unassigned	chr7	66183	0	0	non_satellite
unassigned-0000375	325810	unassigned	chr6	212173	212173	1	satellite
unassigned-0000608	36561	unassigned	chr6	36551	36551	1	satellite
unassigned-0000609	39676	unassigned	chr22	39672	39672	1	satellite
unassigned-0000337	28692	unassigned	chr13	26196	26196	1	satellite
haplotype2-0000180	613836	haplotype2	chr22	2636581	640013	0.242744	non_satellite
haplotype2-0000181	17908	haplotype2	chr3	53625	17875	0.333333	non_satellite
haplotype2-0000101	1715379	haplotype2	chr9	44786077	1712301	0.0382329	non_satellite
haplotype2-0000185	278082	haplotype2	chr9	259693	259693	1	satellite
haplotype2-0000144	803288	haplotype2	chr15	6867560	858445	0.125	non_satellite
haplotype2-0000186	268096	haplotype2	chr9	249078	249078	1	satellite
haplotype2-0000145	31661	haplotype2	chr1	31684	0	0	non_satellite
haplotype2-0000187	259976	haplotype2	chr9	167645	167645	1	satellite
haplotype2-0000146	78529	haplotype2	chr1	78448	0	0	non_satellite
haplotype2-0000188	291070	haplotype2	chr9	330863	330863	1	satellite
haplotype2-0000147	322524	haplotype2	chr9	167752	167752	1	satellite
haplotype2-0000107	1708465	haplotype2	chrY	21859984	438267	0.0200488	non_satellite
haplotype2-0000189	169943	haplotype2	chr9	166048	166048	1	satellite
unassigned-0001061	54852	unassigned	chr12	54856	0	0	non_satellite
unassigned-0001021	60980	unassigned	chr6	61011	61011	1	satellite
unassigned-0001022	30550	unassigned	chr5	30559	0	0	non_satellite
unassigned-0001063	81767	unassigned	chr19	83131	0	0	non_satellite
unassigned-0001064	178947	unassigned	chr8	179016	0	0	non_satellite
unassigned-0001027	92957	unassigned	chr17	92759	92759	1	satellite
unassigned-0001029	122400	unassigned	chr15	122383	0	0	non_satellite
unassigned-0000760	228450	unassigned	chr22	208866	208866	1	satellite
unassigned-0000761	101143	unassigned	chr13	92346	92346	1	satellite
unassigned-0000762	90240	unassigned	chr13	75938	75938	1	satellite
unassigned-0000722	93961	unassigned	chr13	94976	94976	1	satellite
unassigned-0000723	76069	unassigned	chr22	87458	87458	1	satellite
unassigned-0000491	31116	unassigned	chr9	32603	32603	1	satellite
unassigned-0000450	160280	unassigned	chr22	1282192	160274	0.125	non_satellite
unassigned-0000451	218122	unassigned	chr22	872188	218047	0.25	non_satellite
unassigned-0000766	57888	unassigned	chr18	57812	0	0	non_satellite
unassigned-0000410	149813	unassigned	chr2	149640	0	0	non_satellite
unassigned-0000493	102169	unassigned	chr9	510835	102167	0.2	non_satellite
unassigned-0000452	97367	unassigned	chr22	194690	97345	0.5	satellite
unassigned-0000726	38591	unassigned	chr14	115587	38529	0.333333	non_satellite
unassigned-0000411	175260	unassigned	chr2	175273	0	0	non_satellite
unassigned-0000494	36739	unassigned	chr9	36716	36716	1	satellite
unassigned-0000727	87472	unassigned	chr16	87476	0	0	non_satellite
unassigned-0000412	43476	unassigned	chr2	43476	0	0	non_satellite
unassigned-0000495	94319	unassigned	chr9	566052	94342	0.166667	non_satellite
unassigned-0000413	25246	unassigned	chr16	25221	0	0	non_satellite
unassigned-0000496	42753	unassigned	chr9	42732	42732	1	satellite
unassigned-0000455	148692	unassigned	chr21	243330	141587	0.581872	satellite
unassigned-0000414	111063	unassigned	chr2	111119	0	0	non_satellite
unassigned-0000415	31820	unassigned	chr7	31787	31787	1	satellite
unassigned-0000457	102121	unassigned	chr5	102058	0	0	non_satellite
unassigned-0000499	50963	unassigned	chr2	50945	0	0	non_satellite
unassigned-0000418	28060	unassigned	chr15	28032	28032	1	satellite
unassigned-0000419	71993	unassigned	chr22	71944	0	0	non_satellite
haplotype2-0000223	125349	haplotype2	chr9	142022	142022	1	satellite
haplotype2-0000225	28747	haplotype2	chrX	28747	0	0	non_satellite
haplotype2-0000226	327517	haplotype2	chr13	244332	244332	1	satellite
haplotype2-0000228	104613	haplotype2	chr7	90025	0	0	non_satellite
haplotype2-0000229	55147	haplotype2	chr7	55463	0	0	non_satellite
unassigned-0001180	64834	unassigned	chr1	65201	0	0	non_satellite
unassigned-0001140	91430	unassigned	chr10	91264	0	0	non_satellite
unassigned-0001100	95063	unassigned	chr7	95036	0	0	non_satellite
unassigned-0001182	99482	unassigned	chr11	99524	0	0	non_satellite
unassigned-0001101	98841	unassigned	chr6	98820	0	0	non_satellite
unassigned-0001102	132637	unassigned	chr13	120184	120184	1	satellite
unassigned-0001185	36755	unassigned	chr9	36747	0	0	non_satellite
unassigned-0001103	122798	unassigned	chr6	122805	0	0	non_satellite
unassigned-0001144	157258	unassigned	chr21	80017	80017	1	satellite
unassigned-0001145	246855	unassigned	chr8	246884	0	0	non_satellite
unassigned-0001186	10652	unassigned	chr1	10652	0	0	non_satellite
unassigned-0001146	133302	unassigned	chr8	133349	0	0	non_satellite
unassigned-0001105	45065	unassigned	chr7	45017	0	0	non_satellite
unassigned-0001187	206429	unassigned	chr22	333313	209008	0.627062	satellite
unassigned-0001147	178200	unassigned	chr8	178428	0	0	non_satellite
unassigned-0001188	30961	unassigned	chr14	92955	30985	0.333333	non_satellite
unassigned-0001148	199860	unassigned	chr13	139701	139701	1	satellite
unassigned-0001149	141868	unassigned	chr21	90829	90829	1	satellite
unassigned-0001108	49052	unassigned	chr13	53965	53965	1	satellite
