contig	color
contig-0000832	#808080	chr21
contig-0000833	#808080	chr21
contig-0000834	#E6C47F	chr22
contig-0000835	#808080	chr21
contig-0000836	#808080	chr21
contig-0000837	#666666	chr7
contig-0000838	#808080	chr21
contig-0000839	#808080	chr21
contig-0000840	#808080	chr21
contig-0000841	#808080	chr21
contig-0000842	#808080	chr21
contig-0000843	#00A880	chr10
contig-0000844	#666666	chr7
contig-0000845	#808080	chr21
contig-0000846	#808080	chr21
contig-0000847	#808080	chr21
contig-0000848	#808080	chr21
contig-0000849	#808080	chr21
contig-0000850	#808080	chr21
contig-0000851	#808080	chr21
contig-0000852	#808080	chr21
contig-0000853	#808080	chr21
contig-0000854	#808080	chr21
contig-0000855	#666666	chr7
contig-0000856	#808080	chr21
contig-0000857	#808080	chr21
contig-0000858	#808080	chr21
contig-0000859	#808080	chr21
contig-0000860	#808080	chr21
contig-0000861	#808080	chr21
contig-0000862	#D57533	chr13
contig-0000863	#808080	chr21
contig-0000864	#808080	chr21
contig-0000865	#808080	chr21
contig-0000866	#808080	chr21
contig-0000867	#E6C47F	chr22
contig-0000868	#E6C47F	chr22
contig-0000869	#808080	chr21
contig-0000870	#808080	chr21
contig-0000871	#E6B847	chr15
contig-0000872	#808080	chr21
contig-0000873	#808080	chr21
contig-0000874	#808080	chr21
contig-0000875	#CC8DB3	chr11
contig-0000876	#E6C47F	chr22
contig-0000877	#E6C47F	chr22
contig-0000878	#D57533	chr13
contig-0000879	#E6C47F	chr22
contig-0000880	#D57533	chr13
contig-0000881	#D57533	chr13
contig-0000882	#D57533	chr13
contig-0000883	#CC8DB3	chr11
contig-0000884	#E6C47F	chr22
contig-0000885	#D57533	chr13
contig-0000886	#E6C47F	chr22
contig-0000887	#E6C47F	chr22
contig-0000888	#E6C47F	chr22
contig-0000889	#E6C47F	chr22
contig-0000890	#E6C47F	chr22
contig-0000891	#E6C47F	chr22
contig-0000892	#CC8DB3	chr11
contig-0000893	#E6C47F	chr22
contig-0000894	#D57533	chr13
contig-0000895	#9467BD	chrX
contig-0000896	#9467BD	chrX
contig-0000897	#9467BD	chrX
contig-0000898	#9467BD	chrX
contig-0000899	#9467BD	chrX
contig-0000900	#9467BD	chrX
contig-0000901	#CC8DB3	chr11
contig-0000902	#D57533	chr13
contig-0000903	#D57533	chr13
contig-0000904	#E6B847	chr15
contig-0000905	#737373	chr14
contig-0000906	#E6C47F	chr22
contig-0000907	#D57533	chr13
contig-0000908	#D57533	chr13
contig-0000909	#CC8DB3	chr11
contig-0000910	#D57533	chr13
contig-0000911	#E6C47F	chr22
contig-0000912	#E6C47F	chr22
contig-0000913	#E6C47F	chr22
contig-0000914	#E6C47F	chr22
contig-0000915	#D57533	chr13
contig-0000916	#D57533	chr13
contig-0000917	#D57533	chr13
contig-0000918	#CCA0BF	chr18
contig-0000919	#808080	chr21
contig-0000921	#E6C47F	chr22
contig-0000922	#D57533	chr13
contig-0000923	#D57533	chr13
contig-0000924	#9467BD	chrX
contig-0000925	#D57533	chr13
contig-0000926	#00A880	chr10
contig-0000927	#CCA0BF	chr18
contig-0000928	#9467BD	chrX
contig-0000929	#338CC2	chr19
contig-0000930	#E6B847	chr15
contig-0000931	#808080	chr21
contig-0000932	#D57533	chr13
contig-0000933	#E6B847	chr15
contig-0000934	#CCA0BF	chr18
contig-0000935	#E6B847	chr15
contig-0000936	#D57533	chr13
contig-0000937	#E6B847	chr15
contig-0000938	#737373	chr14
contig-0000939	#D57533	chr13
contig-0000940	#808080	chr21
contig-0000941	#D57533	chr13
contig-0000942	#E6B847	chr15
contig-0000943	#808080	chr21
contig-0000944	#CCA0BF	chr18
contig-0000945	#808080	chr21
contig-0000946	#D57533	chr13
contig-0000947	#D57533	chr13
contig-0000948	#D57533	chr13
contig-0000949	#D57533	chr13
contig-0000950	#808080	chr21
contig-0000951	#737373	chr14
contig-0000952	#737373	chr14
contig-0000953	#CCA0BF	chr18
contig-0000954	#808080	chr21
contig-0000955	#D57533	chr13
contig-0000956	#808080	chr21
contig-0000957	#E6C47F	chr22
contig-0000958	#808080	chr21
contig-0000959	#808080	chr21
contig-0000960	#808080	chr21
contig-0000961	#808080	chr21
contig-0000962	#808080	chr21
contig-0000963	#56B4E9	chr2
contig-0000964	#9467BD	chrX
contig-0000965	#D57533	chr13
contig-0000966	#D57533	chr13
contig-0000967	#808080	chr21
contig-0000968	#808080	chr21
contig-0000969	#808080	chr21
contig-0000970	#808080	chr21
contig-0000971	#808080	chr21
contig-0000972	#808080	chr21
contig-0000973	#E6B847	chr15
contig-0000974	#808080	chr21
contig-0000975	#808080	chr21
contig-0000976	#808080	chr21
contig-0000977	#808080	chr21
contig-0000978	#E69F00	chr1
contig-0000979	#808080	chr21
contig-0000980	#808080	chr21
contig-0000981	#808080	chr21
contig-0000982	#D55E00	chr6
contig-0000983	#D55E00	chr6
contig-0000984	#D55E00	chr6
contig-0000985	#56B4E9	chr2
contig-0000986	#D57533	chr13
contig-0000987	#D57533	chr13
contig-0000988	#D57533	chr13
contig-0000989	#D57533	chr13
contig-0000990	#E69F00	chr1
contig-0000991	#E6B847	chr15
contig-0000993	#808080	chr21
contig-0000994	#808080	chr21
contig-0000995	#808080	chr21
contig-0000996	#737373	chr14
contig-0000997	#737373	chr14
contig-0000998	#00A880	chr10
contig-0000999	#808080	chr21
contig-0001000	#009E73	chr3
contig-0001001	#D55E00	chr6
contig-0001002	#D55E00	chr6
contig-0001003	#D55E00	chr6
contig-0001004	#666666	chr7
contig-0001005	#00A880	chr10
contig-0001006	#00A880	chr10
contig-0001007	#E6C47F	chr22
contig-0001008	#56B4E9	chr2
contig-0001009	#1A7FBA	chr12
contig-0001010	#00B28C	chr17
contig-0001011	#00B28C	chr17
contig-0001012	#00B28C	chr17
contig-0001013	#00A880	chr10
contig-0001014	#E69F00	chr1
contig-0001015	#8C564B	chrY
contig-0001016	#8C564B	chrY
contig-0001017	#8C564B	chrY
contig-0001018	#9467BD	chrX
contig-0001019	#9467BD	chrX
contig-0001020	#00A880	chr10
contig-0001021	#8C564B	chrY
contig-0001022	#56B4E9	chr2
contig-0001023	#00B28C	chr17
contig-0001024	#56B4E9	chr2
contig-0001025	#E69F00	chr1
contig-0001026	#5699E9	chr9
contig-0001027	#00A880	chr10
contig-0001028	#666666	chr7
contig-0001029	#5699E9	chr9
contig-0001030	#00A880	chr10
contig-0001031	#737373	chr14
contig-0001032	#808080	chr21
contig-0001033	#CC79A7	chr4
contig-0001034	#1A7FBA	chr12
contig-0001035	#D57533	chr13
contig-0001036	#E69F00	chr1
contig-0001037	#009E73	chr3
contig-0001038	#E69F00	chr1
contig-0001039	#E69F00	chr1
contig-0001040	#E69F00	chr1
contig-0001041	#00B28C	chr17
contig-0001042	#009E73	chr3
contig-0001043	#009E73	chr3
contig-0001044	#009E73	chr3
contig-0001045	#009E73	chr3
contig-0001047	#808080	chr21
contig-0001048	#808080	chr21
contig-0001049	#E6C47F	chr22
contig-0001050	#CC79A7	chr4
contig-0001051	#009E73	chr3
contig-0001053	#1A7FBA	chr12
contig-0001054	#808080	chr21
contig-0001055	#808080	chr21
contig-0001056	#808080	chr21
contig-0001057	#009E73	chr3
contig-0001058	#00A880	chr10
contig-0001059	#009E73	chr3
contig-0001060	#009E73	chr3
contig-0001061	#009E73	chr3
contig-0001062	#009E73	chr3
contig-0001063	#737373	chr14
contig-0001064	#737373	chr14
contig-0001065	#737373	chr14
contig-0001066	#737373	chr14
contig-0001067	#D57533	chr13
contig-0001068	#D55E00	chr6
contig-0001069	#D55E00	chr6
contig-0001070	#56B4E9	chr2
contig-0001071	#009E73	chr3
contig-0001072	#338CC2	chr19
contig-0001073	#E69F00	chr1
contig-0001074	#E69F00	chr1
contig-0001075	#E69F00	chr1
contig-0001076	#E69F00	chr1
contig-0001077	#E69F00	chr1
contig-0001078	#E69F00	chr1
contig-0001079	#E6B847	chr15
contig-0001080	#009E73	chr3
contig-0001081	#CC79A7	chr4
contig-0001082	#808080	chr21
contig-0001083	#E6B847	chr15
contig-0001084	#E6B847	chr15
contig-0001085	#00A880	chr10
contig-0001086	#D57533	chr13
contig-0001087	#D57533	chr13
contig-0001088	#D57533	chr13
contig-0001089	#CC8DB3	chr11
contig-0001090	#CC8DB3	chr11
contig-0001091	#CC8DB3	chr11
contig-0001092	#737373	chr14
contig-0001093	#D55E00	chr6
contig-0001094	#D57533	chr13
contig-0001095	#737373	chr14
contig-0001097	#D57533	chr13
contig-0001099	#737373	chr14
contig-0001100	#666666	chr7
contig-0001101	#666666	chr7
contig-0001102	#D57533	chr13
contig-0001103	#D57533	chr13
contig-0001104	#D57533	chr13
contig-0001105	#D57533	chr13
contig-0001106	#737373	chr14
contig-0001109	#D57533	chr13
contig-0001110	#737373	chr14
contig-0001111	#D57533	chr13
contig-0001112	#808080	chr21
contig-0001113	#808080	chr21
contig-0001114	#E6C47F	chr22
contig-0001115	#737373	chr14
contig-0001116	#808080	chr21
contig-0001117	#E6C47F	chr22
contig-0001118	#E6C47F	chr22
contig-0001119	#E6C47F	chr22
contig-0001120	#737373	chr14
contig-0001121	#E6C47F	chr22
contig-0001122	#E69F00	chr1
contig-0001123	#737373	chr14
contig-0001124	#9467BD	chrX
contig-0001125	#9467BD	chrX
contig-0001126	#9467BD	chrX
contig-0001127	#9467BD	chrX
contig-0001128	#00A880	chr10
contig-0001129	#9467BD	chrX
contig-0001130	#9467BD	chrX
contig-0001131	#808080	chr21
contig-0001132	#D57533	chr13
contig-0001133	#00A880	chr10
contig-0001134	#9467BD	chrX
contig-0001135	#9467BD	chrX
contig-0001136	#338CC2	chr19
contig-0001137	#00A880	chr10
contig-0001138	#00A880	chr10
contig-0001139	#737373	chr14
contig-0001140	#E6B847	chr15
contig-0001141	#808080	chr21
contig-0001142	#E6B847	chr15
contig-0001143	#E6B847	chr15
contig-0001144	#808080	chr21
contig-0001145	#D57533	chr13
contig-0001146	#00A880	chr10
contig-0001147	#808080	chr21
contig-0001148	#808080	chr21
contig-0001149	#009E73	chr3
contig-0001150	#808080	chr21
contig-0001151	#00A880	chr10
contig-0001152	#E6C47F	chr22
contig-0001153	#E6B847	chr15
contig-0001154	#9467BD	chrX
contig-0001155	#D57533	chr13
contig-0001156	#00A880	chr10
contig-0001157	#E6C47F	chr22
contig-0001158	#D57533	chr13
contig-0001159	#D57533	chr13
contig-0001160	#E6C47F	chr22
contig-0001161	#00A880	chr10
contig-0001162	#D57533	chr13
contig-0001163	#808080	chr21
contig-0001164	#808080	chr21
contig-0001165	#808080	chr21
contig-0001166	#E6C47F	chr22
contig-0001167	#808080	chr21
contig-0001168	#E6C47F	chr22
contig-0001169	#00A880	chr10
contig-0001170	#808080	chr21
contig-0001171	#808080	chr21
contig-0001172	#009E73	chr3
contig-0001173	#009E73	chr3
contig-0001174	#009E73	chr3
contig-0001175	#D57533	chr13
contig-0001176	#00A880	chr10
contig-0001177	#D57533	chr13
contig-0001178	#D57533	chr13
contig-0001179	#D57533	chr13
contig-0001180	#E6C47F	chr22
contig-0001181	#808080	chr21
contig-0001182	#808080	chr21
contig-0001183	#CCA0BF	chr18
contig-0001185	#D57533	chr13
contig-0001187	#D57533	chr13
contig-0001188	#D57533	chr13
contig-0001190	#CCA0BF	chr18
contig-0001191	#737373	chr14
contig-0001192	#E6C47F	chr22
contig-0001193	#808080	chr21
contig-0001194	#808080	chr21
contig-0001195	#808080	chr21
contig-0001196	#CCA0BF	chr18
contig-0001197	#D57533	chr13
contig-0001198	#D57533	chr13
contig-0001199	#D57533	chr13
contig-0001200	#D57533	chr13
contig-0001201	#D57533	chr13
contig-0001202	#D57533	chr13
contig-0001203	#CCA0BF	chr18
contig-0001204	#E6C47F	chr22
contig-0001205	#808080	chr21
contig-0001206	#567DE9	chr16
contig-0001207	#D57533	chr13
contig-0001208	#D57533	chr13
contig-0001209	#D57533	chr13
contig-0001210	#D57533	chr13
contig-0001211	#CCA0BF	chr18
contig-0001212	#D57533	chr13
contig-0001213	#808080	chr21
contig-0001214	#808080	chr21
contig-0001215	#808080	chr21
contig-0001216	#E6B847	chr15
contig-0001217	#E6B847	chr15
contig-0001218	#338CC2	chr19
contig-0001219	#338CC2	chr19
contig-0001220	#338CC2	chr19
contig-0001221	#338CC2	chr19
contig-0001222	#737373	chr14
contig-0001223	#737373	chr14
contig-0001224	#D57533	chr13
contig-0001225	#737373	chr14
contig-0001226	#338CC2	chr19
contig-0001227	#567DE9	chr16
contig-0001228	#5699E9	chr9
contig-0001229	#5699E9	chr9
contig-0001231	#D57533	chr13
contig-0001232	#338CC2	chr19
contig-0001233	#D57533	chr13
contig-0001234	#D57533	chr13
contig-0001237	#338CC2	chr19
contig-0001238	#E6B847	chr15
contig-0001239	#D57533	chr13
contig-0001240	#D57533	chr13
contig-0001242	#808080	chr21
contig-0001243	#808080	chr21
contig-0001244	#338CC2	chr19
contig-0001245	#737373	chr14
contig-0001246	#737373	chr14
contig-0001247	#808080	chr21
contig-0001248	#808080	chr21
contig-0001249	#E69F00	chr1
contig-0001250	#808080	chr21
contig-0001251	#808080	chr21
contig-0001252	#808080	chr21
contig-0001253	#808080	chr21
contig-0001254	#808080	chr21
contig-0001255	#808080	chr21
contig-0001256	#808080	chr21
contig-0001257	#808080	chr21
contig-0001258	#E69F00	chr1
contig-0001259	#808080	chr21
contig-0001260	#808080	chr21
contig-0001261	#808080	chr21
contig-0001262	#808080	chr21
contig-0001263	#D55E00	chr6
contig-0001264	#808080	chr21
contig-0001265	#808080	chr21
contig-0001266	#808080	chr21
contig-0001267	#E69F00	chr1
contig-0001268	#808080	chr21
contig-0001269	#E6B847	chr15
contig-0001270	#808080	chr21
contig-0001271	#808080	chr21
contig-0001272	#808080	chr21
contig-0001273	#00B28C	chr17
contig-0001274	#00B28C	chr17
contig-0001275	#CC79A7	chr4
contig-0001276	#E69F00	chr1
contig-0001277	#00B28C	chr17
contig-0001278	#00B28C	chr17
contig-0001280	#00B28C	chr17
contig-0001281	#808080	chr21
contig-0001282	#808080	chr21
contig-0001283	#CC8DB3	chr11
contig-0001284	#E69F00	chr1
contig-0001285	#E69F00	chr1
contig-0001286	#808080	chr21
contig-0001287	#E6C47F	chr22
contig-0001288	#D57533	chr13
contig-0001289	#808080	chr21
contig-0001290	#009E73	chr3
contig-0001291	#D57533	chr13
contig-0001292	#D57533	chr13
contig-0001293	#D57533	chr13
contig-0001294	#D57533	chr13
contig-0001296	#009E73	chr3
contig-0001297	#D55E00	chr6
contig-0001298	#E6C47F	chr22
contig-0001299	#00A880	chr10
contig-0001301	#E69F00	chr1
contig-0001302	#D57533	chr13
contig-0001303	#009E73	chr3
contig-0001304	#D57533	chr13
contig-0001305	#E6C47F	chr22
contig-0001306	#D57533	chr13
contig-0001307	#E6C47F	chr22
contig-0001308	#D57533	chr13
contig-0001309	#009E73	chr3
contig-0001311	#808080	chr21
contig-0001312	#567DE9	chr16
contig-0001313	#567DE9	chr16
contig-0001314	#009E73	chr3
contig-0001315	#808080	chr21
contig-0001316	#808080	chr21
contig-0001317	#808080	chr21
contig-0001318	#D57533	chr13
contig-0001319	#808080	chr21
contig-0001320	#1A7FBA	chr12
contig-0001321	#808080	chr21
contig-0001322	#808080	chr21
contig-0001323	#808080	chr21
contig-0001324	#808080	chr21
contig-0001325	#808080	chr21
contig-0001326	#808080	chr21
contig-0001327	#808080	chr21
contig-0001328	#1A7FBA	chr12
contig-0001329	#56B4E9	chr2
contig-0001330	#E69F00	chr1
contig-0001331	#808080	chr21
contig-0001332	#D57533	chr13
contig-0001333	#E6B847	chr15
contig-0001334	#D57533	chr13
contig-0001335	#1A7FBA	chr12
contig-0001336	#D57533	chr13
contig-0001337	#808080	chr21
contig-0001338	#D57533	chr13
contig-0001339	#D57533	chr13
contig-0001340	#808080	chr21
contig-0001341	#D57533	chr13
contig-0001342	#CC79A7	chr4
contig-0001343	#1A7FBA	chr12
contig-0001344	#E69F00	chr1
contig-0001345	#E69F00	chr1
contig-0001346	#D57533	chr13
contig-0001347	#D57533	chr13
contig-0001348	#D57533	chr13
contig-0001349	#1A7FBA	chr12
contig-0001350	#D57533	chr13
contig-0001351	#D57533	chr13
contig-0001352	#D57533	chr13
contig-0001353	#D57533	chr13
contig-0001354	#E6C47F	chr22
contig-0001355	#E69F00	chr1
contig-0001356	#808080	chr21
contig-0001358	#808080	chr21
contig-0001359	#737373	chr14
contig-0001360	#E6B847	chr15
contig-0001361	#D57533	chr13
contig-0001362	#E69F00	chr1
contig-0001363	#808080	chr21
contig-0001364	#D57533	chr13
contig-0001365	#D57533	chr13
contig-0001366	#E69F00	chr1
contig-0001367	#E6C47F	chr22
contig-0001368	#E6C47F	chr22
contig-0001369	#D57533	chr13
contig-0001370	#E69F00	chr1
contig-0001371	#E6C47F	chr22
contig-0001372	#E6B847	chr15
contig-0001373	#E6C47F	chr22
contig-0001374	#D57533	chr13
contig-0001376	#E69F00	chr1
contig-0001377	#808080	chr21
contig-0001379	#E6AB23	chr8
contig-0001380	#808080	chr21
contig-0001381	#5699E9	chr9
contig-0001382	#00A880	chr10
contig-0001383	#D57533	chr13
contig-0001384	#E69F00	chr1
contig-0001385	#808080	chr21
contig-0001386	#E6C47F	chr22
contig-0001387	#E6C47F	chr22
contig-0001388	#808080	chr21
contig-0001389	#D57533	chr13
contig-0001390	#D57533	chr13
contig-0001391	#D57533	chr13
contig-0001392	#CC79A7	chr4
contig-0001393	#D57533	chr13
contig-0001394	#D57533	chr13
contig-0001395	#D57533	chr13
contig-0001396	#E6C47F	chr22
contig-0001398	#D57533	chr13
contig-0001399	#D55E00	chr6
contig-0001400	#D57533	chr13
contig-0001401	#D57533	chr13
contig-0001402	#D57533	chr13
contig-0001403	#808080	chr21
contig-0001404	#808080	chr21
contig-0001405	#D57533	chr13
contig-0001406	#808080	chr21
contig-0001407	#009E73	chr3
contig-0001408	#E6C47F	chr22
contig-0001409	#737373	chr14
contig-0001410	#737373	chr14
contig-0001411	#CC79A7	chr4
contig-0001412	#808080	chr21
contig-0001413	#808080	chr21
contig-0001414	#808080	chr21
contig-0001415	#808080	chr21
contig-0001416	#808080	chr21
contig-0001417	#808080	chr21
contig-0001418	#808080	chr21
contig-0001419	#D55E00	chr6
contig-0001420	#808080	chr21
contig-0001421	#CC79A7	chr4
contig-0001422	#808080	chr21
contig-0001423	#E6C47F	chr22
contig-0001424	#D55E00	chr6
contig-0001425	#D57533	chr13
contig-0001426	#D57533	chr13
contig-0001428	#E69F00	chr1
contig-0001431	#1A7FBA	chr12
contig-0001432	#D57533	chr13
contig-0001433	#0072B2	chr5
contig-0001434	#D57533	chr13
contig-0001435	#737373	chr14
contig-0001436	#808080	chr21
contig-0001437	#009E73	chr3
contig-0001439	#0072B2	chr5
contig-0001440	#0072B2	chr5
contig-0001441	#0072B2	chr5
contig-0001442	#0072B2	chr5
contig-0001443	#E6B847	chr15
contig-0001444	#808080	chr21
contig-0001445	#CC79A7	chr4
contig-0001446	#D55E00	chr6
contig-0001447	#D57533	chr13
contig-0001448	#808080	chr21
contig-0001449	#D58C66	chr20
contig-0001450	#0072B2	chr5
contig-0001452	#D57533	chr13
contig-0001453	#D57533	chr13
contig-0001454	#00B28C	chr17
contig-0001455	#737373	chr14
contig-0001456	#737373	chr14
contig-0001457	#737373	chr14
contig-0001458	#737373	chr14
contig-0001459	#0072B2	chr5
contig-0001460	#D57533	chr13
contig-0001461	#737373	chr14
contig-0001462	#808080	chr21
contig-0001463	#D57533	chr13
contig-0001464	#0072B2	chr5
contig-0001466	#E6C47F	chr22
contig-0001467	#D57533	chr13
contig-0001469	#E6B847	chr15
contig-0001470	#E6B847	chr15
contig-0001471	#E6B847	chr15
contig-0001472	#E6B847	chr15
contig-0001473	#0072B2	chr5
contig-0001474	#D57533	chr13
contig-0001475	#5699E9	chr9
contig-0001476	#808080	chr21
contig-0001477	#808080	chr21
contig-0001478	#808080	chr21
contig-0001479	#808080	chr21
contig-0001480	#808080	chr21
contig-0001481	#808080	chr21
contig-0001482	#0072B2	chr5
contig-0001483	#808080	chr21
contig-0001484	#808080	chr21
contig-0001485	#D58C66	chr20
contig-0001486	#808080	chr21
contig-0001487	#E6C47F	chr22
contig-0001488	#D57533	chr13
contig-0001489	#D57533	chr13
contig-0001490	#E6C47F	chr22
contig-0001492	#CC79A7	chr4
contig-0001493	#0072B2	chr5
contig-0001494	#D57533	chr13
contig-0001495	#D57533	chr13
contig-0001496	#E6C47F	chr22
contig-0001497	#E6B847	chr15
contig-0001498	#D57533	chr13
contig-0001499	#D57533	chr13
contig-0001500	#0072B2	chr5
contig-0001501	#D57533	chr13
contig-0001502	#D57533	chr13
contig-0001503	#808080	chr21
contig-0001504	#D57533	chr13
contig-0001505	#D57533	chr13
contig-0001506	#0072B2	chr5
contig-0001508	#D57533	chr13
contig-0001509	#808080	chr21
contig-0001510	#E69F00	chr1
contig-0001511	#808080	chr21
contig-0001512	#808080	chr21
contig-0001513	#808080	chr21
contig-0001515	#D57533	chr13
contig-0001516	#E6B847	chr15
contig-0001517	#00B28C	chr17
contig-0001518	#D57533	chr13
contig-0001522	#D57533	chr13
contig-0001523	#808080	chr21
contig-0001524	#808080	chr21
contig-0001525	#00B28C	chr17
contig-0001526	#808080	chr21
contig-0001527	#00B28C	chr17
contig-0001528	#D57533	chr13
contig-0001529	#D57533	chr13
contig-0001530	#E6B847	chr15
contig-0001531	#808080	chr21
contig-0001532	#00B28C	chr17
contig-0001533	#D57533	chr13
contig-0001534	#737373	chr14
contig-0001535	#1A7FBA	chr12
contig-0001536	#1A7FBA	chr12
contig-0001537	#808080	chr21
contig-0001538	#808080	chr21
contig-0001539	#567DE9	chr16
contig-0001540	#D57533	chr13
contig-0001541	#D57533	chr13
contig-0001542	#D57533	chr13
contig-0001543	#E6B847	chr15
contig-0001544	#737373	chr14
contig-0001546	#567DE9	chr16
contig-0001547	#E6B847	chr15
contig-0001548	#D57533	chr13
contig-0001549	#D57533	chr13
contig-0001550	#D57533	chr13
contig-0001551	#D57533	chr13
contig-0001552	#567DE9	chr16
contig-0001553	#D57533	chr13
contig-0001555	#D57533	chr13
contig-0001556	#D57533	chr13
contig-0001557	#D57533	chr13
contig-0001559	#D57533	chr13
contig-0001560	#CC79A7	chr4
contig-0001561	#567DE9	chr16
contig-0001562	#E6B847	chr15
contig-0001563	#009E73	chr3
contig-0001564	#D57533	chr13
contig-0001565	#009E73	chr3
contig-0001566	#338CC2	chr19
contig-0001567	#567DE9	chr16
contig-0001568	#009E73	chr3
contig-0001569	#009E73	chr3
contig-0001570	#009E73	chr3
contig-0001571	#009E73	chr3
contig-0001572	#009E73	chr3
contig-0001573	#1A7FBA	chr12
contig-0001574	#1A7FBA	chr12
contig-0001575	#E6B847	chr15
contig-0001576	#00B28C	chr17
contig-0001577	#1A7FBA	chr12
contig-0001578	#1A7FBA	chr12
contig-0001579	#1A7FBA	chr12
contig-0001580	#009E73	chr3
contig-0001581	#009E73	chr3
contig-0001582	#009E73	chr3
contig-0001583	#009E73	chr3
contig-0001584	#009E73	chr3
contig-0001585	#CC79A7	chr4
contig-0001586	#00B28C	chr17
contig-0001587	#CC79A7	chr4
contig-0001588	#CC79A7	chr4
contig-0001589	#CC79A7	chr4
contig-0001590	#CC79A7	chr4
contig-0001591	#CC79A7	chr4
contig-0001592	#CC79A7	chr4
contig-0001593	#CC79A7	chr4
contig-0001594	#CC79A7	chr4
contig-0001595	#CC79A7	chr4
contig-0001596	#CC79A7	chr4
contig-0001597	#00B28C	chr17
contig-0001598	#CC79A7	chr4
contig-0001599	#CC79A7	chr4
contig-0001600	#D57533	chr13
contig-0001601	#D57533	chr13
contig-0001602	#D57533	chr13
contig-0001603	#D57533	chr13
contig-0001604	#D57533	chr13
contig-0001605	#D57533	chr13
contig-0001606	#D57533	chr13
contig-0001607	#D57533	chr13
contig-0001608	#56B4E9	chr2
contig-0001609	#56B4E9	chr2
contig-0001610	#56B4E9	chr2
contig-0001611	#56B4E9	chr2
contig-0001612	#56B4E9	chr2
contig-0001614	#D58C66	chr20
contig-0001615	#D58C66	chr20
contig-0001616	#00B28C	chr17
contig-0001617	#D58C66	chr20
contig-0001618	#D58C66	chr20
contig-0001619	#D58C66	chr20
contig-0001620	#666666	chr7
contig-0001621	#666666	chr7
contig-0001622	#666666	chr7
contig-0001623	#808080	chr21
contig-0001624	#737373	chr14
contig-0001625	#1A7FBA	chr12
contig-0001626	#00B28C	chr17
contig-0001627	#1A7FBA	chr12
contig-0001628	#1A7FBA	chr12
contig-0001629	#1A7FBA	chr12
contig-0001630	#1A7FBA	chr12
contig-0001631	#56B4E9	chr2
contig-0001632	#56B4E9	chr2
contig-0001633	#56B4E9	chr2
contig-0001634	#56B4E9	chr2
contig-0001635	#56B4E9	chr2
contig-0001636	#D57533	chr13
contig-0001637	#666666	chr7
contig-0001638	#E6C47F	chr22
contig-0001639	#0072B2	chr5
contig-0001640	#0072B2	chr5
contig-0001641	#0072B2	chr5
contig-0001642	#0072B2	chr5
contig-0001643	#0072B2	chr5
contig-0001644	#E6AB23	chr8
contig-0001645	#E6AB23	chr8
contig-0001646	#E6AB23	chr8
contig-0001647	#666666	chr7
contig-0001648	#D55E00	chr6
contig-0001649	#D55E00	chr6
contig-0001650	#D55E00	chr6
contig-0001651	#D55E00	chr6
contig-0001652	#D55E00	chr6
contig-0001653	#808080	chr21
contig-0001654	#567DE9	chr16
contig-0001655	#567DE9	chr16
contig-0001656	#567DE9	chr16
contig-0001657	#567DE9	chr16
contig-0001658	#567DE9	chr16
contig-0001659	#E6C47F	chr22
contig-0001660	#CC8DB3	chr11
contig-0001661	#CC8DB3	chr11
contig-0001662	#CC8DB3	chr11
contig-0001663	#CC8DB3	chr11
contig-0001664	#CC8DB3	chr11
contig-0001665	#00A880	chr10
contig-0001666	#00A880	chr10
contig-0001667	#00A880	chr10
contig-0001668	#E6C47F	chr22
contig-0001669	#E6C47F	chr22
contig-0001670	#E6C47F	chr22
contig-0001671	#E6C47F	chr22
contig-0001672	#D57533	chr13
contig-0001673	#E6C47F	chr22
contig-0001674	#E6C47F	chr22
contig-0001675	#E6B847	chr15
contig-0001676	#E6C47F	chr22
contig-0001677	#E6B847	chr15
contig-0001678	#E6B847	chr15
contig-0001679	#E6B847	chr15
contig-0001680	#00B28C	chr17
contig-0001681	#E69F00	chr1
contig-0001682	#E69F00	chr1
contig-0001683	#E69F00	chr1
contig-0001684	#E69F00	chr1
contig-0001685	#E69F00	chr1
contig-0001686	#0072B2	chr5
contig-0001687	#0072B2	chr5
contig-0001688	#0072B2	chr5
contig-0001689	#CC79A7	chr4
contig-0001690	#00B28C	chr17
contig-0001691	#CC79A7	chr4
contig-0001692	#CC79A7	chr4
contig-0001693	#CC79A7	chr4
contig-0001694	#CC79A7	chr4
contig-0001695	#E6B847	chr15
contig-0001696	#E6C47F	chr22
contig-0001697	#808080	chr21
contig-0001698	#56B4E9	chr2
contig-0001699	#56B4E9	chr2
contig-0001700	#56B4E9	chr2
contig-0001701	#CC79A7	chr4
contig-0001702	#CC79A7	chr4
contig-0001703	#CC79A7	chr4
contig-0001704	#CC79A7	chr4
contig-0001705	#CC79A7	chr4
contig-0001706	#567DE9	chr16
contig-0001707	#567DE9	chr16
contig-0001708	#567DE9	chr16
contig-0001709	#D57533	chr13
contig-0001710	#E6AB23	chr8
contig-0001711	#E6AB23	chr8
contig-0001712	#E6AB23	chr8
contig-0001713	#E6AB23	chr8
contig-0001714	#E6AB23	chr8
contig-0001715	#808080	chr21
contig-0001716	#808080	chr21
contig-0001717	#808080	chr21
contig-0001718	#D57533	chr13
contig-0001719	#808080	chr21
contig-0001720	#808080	chr21
contig-0001721	#808080	chr21
contig-0001722	#808080	chr21
contig-0001723	#D55E00	chr6
