contig	color
contig-0000987	#E6AB23	chr8
contig-0000988	#E6C47F	chr22
contig-0000990	#E6C47F	chr22
contig-0000991	#808080	chr21
contig-0000993	#D57533	chr13
contig-0000994	#D57533	chr13
contig-0000995	#E6C47F	chr22
contig-0000996	#E69F00	chr1
contig-0000998	#808080	chr21
contig-0000999	#D57533	chr13
contig-0001000	#D57533	chr13
contig-0001001	#CC79A7	chr4
contig-0001002	#808080	chr21
contig-0001003	#E6C47F	chr22
contig-0001004	#808080	chr21
contig-0001005	#E6C47F	chr22
contig-0001006	#D57533	chr13
contig-0001007	#5699E9	chr9
contig-0001008	#D57533	chr13
contig-0001011	#D57533	chr13
contig-0001012	#D57533	chr13
contig-0001013	#D57533	chr13
contig-0001016	#5699E9	chr9
contig-0001017	#00B28C	chr17
contig-0001018	#00B28C	chr17
contig-0001019	#E6C47F	chr22
contig-0001020	#E6B847	chr15
contig-0001021	#5699E9	chr9
contig-0001022	#D57533	chr13
contig-0001023	#1A7FBA	chr12
contig-0001024	#E69F00	chr1
contig-0001025	#E69F00	chr1
contig-0001026	#E69F00	chr1
contig-0001027	#E69F00	chr1
contig-0001028	#E69F00	chr1
contig-0001029	#E69F00	chr1
contig-0001030	#E69F00	chr1
contig-0001031	#5699E9	chr9
contig-0001032	#808080	chr21
contig-0001033	#D57533	chr13
contig-0001034	#808080	chr21
contig-0001035	#E6C47F	chr22
contig-0001036	#CC79A7	chr4
contig-0001037	#CC79A7	chr4
contig-0001038	#CC79A7	chr4
contig-0001039	#CC79A7	chr4
contig-0001040	#5699E9	chr9
contig-0001041	#D57533	chr13
contig-0001042	#D57533	chr13
contig-0001043	#D57533	chr13
contig-0001044	#D57533	chr13
contig-0001045	#D57533	chr13
contig-0001047	#E6B847	chr15
contig-0001048	#808080	chr21
contig-0001049	#E6B847	chr15
contig-0001050	#D57533	chr13
contig-0001051	#D57533	chr13
contig-0001052	#D57533	chr13
contig-0001053	#D57533	chr13
contig-0001054	#D57533	chr13
contig-0001055	#E6B847	chr15
contig-0001056	#D57533	chr13
contig-0001057	#D57533	chr13
contig-0001058	#D57533	chr13
contig-0001059	#1A7FBA	chr12
contig-0001060	#808080	chr21
contig-0001061	#808080	chr21
contig-0001062	#808080	chr21
contig-0001063	#808080	chr21
contig-0001064	#E6B847	chr15
contig-0001066	#808080	chr21
contig-0001067	#808080	chr21
contig-0001070	#338CC2	chr19
contig-0001071	#338CC2	chr19
contig-0001073	#E6B847	chr15
contig-0001074	#CC79A7	chr4
contig-0001075	#CC79A7	chr4
contig-0001077	#567DE9	chr16
contig-0001079	#CC79A7	chr4
contig-0001080	#CC79A7	chr4
contig-0001081	#D57533	chr13
contig-0001082	#D57533	chr13
contig-0001083	#E6B847	chr15
contig-0001084	#D57533	chr13
contig-0001085	#D57533	chr13
contig-0001086	#808080	chr21
contig-0001087	#E6AB23	chr8
contig-0001088	#E6AB23	chr8
contig-0001089	#E6AB23	chr8
contig-0001090	#D57533	chr13
contig-0001091	#D57533	chr13
contig-0001092	#808080	chr21
contig-0001095	#E6AB23	chr8
contig-0001096	#E6AB23	chr8
contig-0001097	#E6AB23	chr8
contig-0001098	#567DE9	chr16
contig-0001099	#D55E00	chr6
contig-0001100	#D55E00	chr6
contig-0001101	#808080	chr21
contig-0001102	#737373	chr14
contig-0001104	#1A7FBA	chr12
contig-0001105	#1A7FBA	chr12
contig-0001106	#1A7FBA	chr12
contig-0001107	#1A7FBA	chr12
contig-0001108	#CC79A7	chr4
contig-0001109	#CC79A7	chr4
contig-0001110	#CC79A7	chr4
contig-0001111	#CC79A7	chr4
contig-0001112	#737373	chr14
contig-0001114	#56B4E9	chr2
contig-0001115	#E6C47F	chr22
contig-0001116	#737373	chr14
contig-0001117	#737373	chr14
contig-0001118	#1A7FBA	chr12
contig-0001120	#00B28C	chr17
contig-0001121	#E69F00	chr1
contig-0001124	#00B28C	chr17
contig-0001126	#E6C47F	chr22
contig-0001127	#D57533	chr13
contig-0001128	#D57533	chr13
contig-0001129	#D57533	chr13
contig-0001130	#D57533	chr13
contig-0001131	#D57533	chr13
contig-0001133	#D57533	chr13
contig-0001134	#D57533	chr13
contig-0001135	#D57533	chr13
contig-0001136	#808080	chr21
contig-0001137	#808080	chr21
contig-0001138	#808080	chr21
contig-0001139	#CC8DB3	chr11
contig-0001140	#CC8DB3	chr11
contig-0001141	#CC8DB3	chr11
contig-0001142	#D57533	chr13
contig-0001144	#D57533	chr13
contig-0001145	#0072B2	chr5
contig-0001146	#0072B2	chr5
contig-0001147	#0072B2	chr5
contig-0001149	#56B4E9	chr2
contig-0001150	#56B4E9	chr2
contig-0001151	#56B4E9	chr2
contig-0001152	#56B4E9	chr2
contig-0001153	#9467BD	chrX
contig-0001154	#56B4E9	chr2
contig-0001155	#E69F00	chr1
contig-0001156	#E69F00	chr1
contig-0001158	#5699E9	chr9
contig-0001159	#808080	chr21
contig-0001160	#CC79A7	chr4
contig-0001161	#CC79A7	chr4
contig-0001162	#CC79A7	chr4
contig-0001163	#9467BD	chrX
contig-0001164	#808080	chr21
contig-0001165	#D57533	chr13
contig-0001166	#808080	chr21
contig-0001167	#808080	chr21
contig-0001168	#56B4E9	chr2
contig-0001169	#56B4E9	chr2
contig-0001170	#9467BD	chrX
contig-0001171	#56B4E9	chr2
contig-0001172	#56B4E9	chr2
contig-0001173	#56B4E9	chr2
contig-0001174	#D57533	chr13
contig-0001175	#D57533	chr13
contig-0001176	#D57533	chr13
contig-0001177	#E6B847	chr15
contig-0001178	#E6C47F	chr22
contig-0001179	#9467BD	chrX
contig-0001180	#D57533	chr13
contig-0001181	#D57533	chr13
contig-0001182	#D57533	chr13
contig-0001183	#E6AB23	chr8
contig-0001184	#56B4E9	chr2
contig-0001185	#D57533	chr13
contig-0001186	#666666	chr7
contig-0001187	#666666	chr7
contig-0001188	#666666	chr7
contig-0001189	#666666	chr7
contig-0001190	#666666	chr7
contig-0001191	#338CC2	chr19
contig-0001192	#E6AB23	chr8
contig-0001193	#E6AB23	chr8
contig-0001194	#E6AB23	chr8
contig-0001195	#E6AB23	chr8
contig-0001196	#E6AB23	chr8
contig-0001197	#D57533	chr13
contig-0001198	#E6AB23	chr8
contig-0001199	#E6AB23	chr8
contig-0001200	#009E73	chr3
contig-0001201	#009E73	chr3
contig-0001202	#009E73	chr3
contig-0001203	#009E73	chr3
contig-0001204	#009E73	chr3
contig-0001205	#E6C47F	chr22
contig-0001206	#D57533	chr13
contig-0001207	#D57533	chr13
contig-0001208	#D57533	chr13
contig-0001209	#E6B847	chr15
contig-0001210	#1A7FBA	chr12
contig-0001211	#1A7FBA	chr12
contig-0001212	#1A7FBA	chr12
contig-0001213	#1A7FBA	chr12
contig-0001214	#1A7FBA	chr12
contig-0001215	#E69F00	chr1
contig-0001216	#9467BD	chrX
contig-0001217	#00B28C	chr17
contig-0001219	#D57533	chr13
contig-0001220	#D57533	chr13
contig-0001221	#009E73	chr3
contig-0001222	#009E73	chr3
contig-0001223	#009E73	chr3
contig-0001224	#009E73	chr3
contig-0001225	#009E73	chr3
contig-0001226	#00B28C	chr17
contig-0001227	#E69F00	chr1
contig-0001228	#E69F00	chr1
contig-0001229	#E69F00	chr1
contig-0001230	#E69F00	chr1
contig-0001231	#E69F00	chr1
contig-0001232	#CC79A7	chr4
contig-0001233	#CC79A7	chr4
contig-0001234	#CC79A7	chr4
contig-0001235	#CC8DB3	chr11
contig-0001236	#CC8DB3	chr11
contig-0001237	#CC8DB3	chr11
contig-0001238	#CC8DB3	chr11
contig-0001239	#0072B2	chr5
contig-0001240	#0072B2	chr5
contig-0001241	#0072B2	chr5
contig-0001242	#808080	chr21
contig-0001243	#00B28C	chr17
contig-0001244	#00B28C	chr17
contig-0001245	#D57533	chr13
contig-0001246	#00B28C	chr17
contig-0001247	#00B28C	chr17
contig-0001248	#00B28C	chr17
contig-0001249	#1A7FBA	chr12
contig-0001250	#D57533	chr13
contig-0001251	#E6B847	chr15
contig-0001252	#D57533	chr13
contig-0001253	#0072B2	chr5
contig-0001254	#0072B2	chr5
contig-0001255	#0072B2	chr5
contig-0001256	#00B28C	chr17
contig-0001257	#00B28C	chr17
contig-0001258	#00B28C	chr17
contig-0001259	#00B28C	chr17
contig-0001260	#E6C47F	chr22
contig-0001261	#E6C47F	chr22
contig-0001264	#E6C47F	chr22
contig-0001265	#D57533	chr13
contig-0001267	#E69F00	chr1
contig-0001268	#E69F00	chr1
contig-0001269	#9467BD	chrX
contig-0001270	#E69F00	chr1
contig-0001271	#0072B2	chr5
contig-0001272	#D57533	chr13
contig-0001273	#D57533	chr13
contig-0001274	#E6C47F	chr22
contig-0001275	#E6C47F	chr22
contig-0001276	#D57533	chr13
contig-0001277	#D57533	chr13
contig-0001278	#E6C47F	chr22
contig-0001279	#9467BD	chrX
contig-0001280	#808080	chr21
contig-0001282	#E6B847	chr15
contig-0001283	#E6B847	chr15
contig-0001284	#E6B847	chr15
contig-0001285	#5699E9	chr9
contig-0001286	#5699E9	chr9
contig-0001287	#5699E9	chr9
contig-0001288	#D57533	chr13
contig-0001289	#D57533	chr13
contig-0001290	#D57533	chr13
contig-0001291	#CCA0BF	chr18
contig-0001292	#CCA0BF	chr18
contig-0001293	#CCA0BF	chr18
contig-0001294	#737373	chr14
contig-0001295	#737373	chr14
contig-0001296	#737373	chr14
contig-0001297	#737373	chr14
contig-0001298	#56B4E9	chr2
contig-0001299	#56B4E9	chr2
contig-0001300	#56B4E9	chr2
contig-0001301	#56B4E9	chr2
contig-0001302	#56B4E9	chr2
contig-0001303	#00B28C	chr17
contig-0001304	#E69F00	chr1
contig-0001305	#E6C47F	chr22
contig-0001306	#567DE9	chr16
contig-0001307	#567DE9	chr16
contig-0001308	#567DE9	chr16
contig-0001309	#567DE9	chr16
contig-0001310	#D58C66	chr20
contig-0001311	#D58C66	chr20
contig-0001312	#D58C66	chr20
contig-0001313	#1A7FBA	chr12
contig-0001314	#1A7FBA	chr12
contig-0001315	#1A7FBA	chr12
contig-0001316	#CC8DB3	chr11
contig-0001317	#1A7FBA	chr12
contig-0001318	#1A7FBA	chr12
contig-0001319	#5699E9	chr9
contig-0001320	#5699E9	chr9
contig-0001321	#5699E9	chr9
contig-0001322	#5699E9	chr9
contig-0001323	#5699E9	chr9
contig-0001324	#5699E9	chr9
contig-0001325	#5699E9	chr9
contig-0001326	#D55E00	chr6
contig-0001327	#CC8DB3	chr11
contig-0001328	#00B28C	chr17
contig-0001329	#00B28C	chr17
contig-0001330	#00B28C	chr17
contig-0001331	#00B28C	chr17
contig-0001332	#00B28C	chr17
contig-0001333	#D55E00	chr6
contig-0001334	#D55E00	chr6
contig-0001335	#D55E00	chr6
contig-0001336	#E69F00	chr1
contig-0001337	#E69F00	chr1
contig-0001338	#CC8DB3	chr11
contig-0001339	#E69F00	chr1
contig-0001340	#E69F00	chr1
contig-0001341	#E69F00	chr1
contig-0001342	#E6C47F	chr22
contig-0001343	#808080	chr21
contig-0001344	#1A7FBA	chr12
contig-0001345	#1A7FBA	chr12
contig-0001346	#1A7FBA	chr12
contig-0001348	#D55E00	chr6
contig-0001349	#CC8DB3	chr11
contig-0001350	#D55E00	chr6
contig-0001351	#D55E00	chr6
contig-0001352	#D55E00	chr6
contig-0001354	#56B4E9	chr2
contig-0001355	#56B4E9	chr2
contig-0001356	#56B4E9	chr2
contig-0001357	#009E73	chr3
contig-0001358	#009E73	chr3
contig-0001359	#009E73	chr3
contig-0001360	#CC8DB3	chr11
contig-0001361	#00A880	chr10
contig-0001362	#E6B847	chr15
contig-0001363	#E6B847	chr15
contig-0001364	#E6B847	chr15
contig-0001365	#E6B847	chr15
contig-0001366	#E6B847	chr15
contig-0001367	#00B28C	chr17
contig-0001368	#E6AB23	chr8
contig-0001369	#E6AB23	chr8
contig-0001370	#E6AB23	chr8
contig-0001372	#0072B2	chr5
contig-0001373	#0072B2	chr5
contig-0001374	#0072B2	chr5
contig-0001375	#0072B2	chr5
contig-0001376	#0072B2	chr5
contig-0001377	#1A7FBA	chr12
contig-0001378	#1A7FBA	chr12
contig-0001379	#1A7FBA	chr12
contig-0001380	#0072B2	chr5
contig-0001381	#737373	chr14
contig-0001382	#737373	chr14
contig-0001383	#737373	chr14
contig-0001384	#737373	chr14
contig-0001385	#737373	chr14
contig-0001386	#E69F00	chr1
contig-0001387	#E69F00	chr1
contig-0001388	#E69F00	chr1
contig-0001389	#E69F00	chr1
contig-0001390	#E69F00	chr1
contig-0001391	#0072B2	chr5
contig-0001392	#56B4E9	chr2
contig-0001393	#56B4E9	chr2
contig-0001394	#56B4E9	chr2
contig-0001395	#56B4E9	chr2
contig-0001396	#56B4E9	chr2
contig-0001397	#666666	chr7
contig-0001398	#666666	chr7
contig-0001399	#666666	chr7
contig-0001400	#D57533	chr13
contig-0001401	#D55E00	chr6
contig-0001402	#0072B2	chr5
contig-0001403	#D55E00	chr6
contig-0001404	#D55E00	chr6
contig-0001405	#E69F00	chr1
contig-0001406	#E69F00	chr1
contig-0001407	#E69F00	chr1
contig-0001408	#E69F00	chr1
contig-0001409	#E69F00	chr1
contig-0001410	#E69F00	chr1
contig-0001411	#E6C47F	chr22
contig-0001412	#E6C47F	chr22
contig-0001413	#E69F00	chr1
contig-0001414	#9467BD	chrX
contig-0001415	#00B28C	chr17
contig-0001416	#00B28C	chr17
contig-0001417	#00B28C	chr17
contig-0001418	#00B28C	chr17
contig-0001419	#338CC2	chr19
contig-0001420	#338CC2	chr19
contig-0001421	#338CC2	chr19
contig-0001422	#E69F00	chr1
contig-0001423	#CC79A7	chr4
contig-0001424	#CC79A7	chr4
contig-0001425	#CC79A7	chr4
contig-0001426	#CC79A7	chr4
contig-0001427	#1A7FBA	chr12
contig-0001428	#CC8DB3	chr11
contig-0001429	#CC8DB3	chr11
contig-0001430	#CC8DB3	chr11
contig-0001431	#00A880	chr10
contig-0001432	#00A880	chr10
contig-0001433	#00A880	chr10
contig-0001434	#00A880	chr10
contig-0001435	#56B4E9	chr2
contig-0001436	#56B4E9	chr2
contig-0001437	#56B4E9	chr2
contig-0001438	#E6C47F	chr22
contig-0001439	#D55E00	chr6
contig-0001440	#D55E00	chr6
contig-0001441	#D55E00	chr6
contig-0001442	#666666	chr7
contig-0001443	#666666	chr7
contig-0001444	#666666	chr7
contig-0001445	#56B4E9	chr2
contig-0001446	#56B4E9	chr2
contig-0001447	#56B4E9	chr2
contig-0001448	#D57533	chr13
contig-0001449	#D57533	chr13
contig-0001450	#D57533	chr13
contig-0001451	#D57533	chr13
contig-0001452	#D57533	chr13
contig-0001453	#D57533	chr13
contig-0001454	#5699E9	chr9
contig-0001455	#5699E9	chr9
contig-0001456	#5699E9	chr9
contig-0001457	#5699E9	chr9
contig-0001458	#5699E9	chr9
contig-0001459	#E69F00	chr1
contig-0001460	#E69F00	chr1
contig-0001461	#E69F00	chr1
contig-0001462	#D55E00	chr6
contig-0001463	#D55E00	chr6
contig-0001464	#0072B2	chr5
contig-0001465	#D55E00	chr6
contig-0001466	#D55E00	chr6
contig-0001467	#D55E00	chr6
contig-0001468	#1A7FBA	chr12
contig-0001469	#1A7FBA	chr12
contig-0001470	#1A7FBA	chr12
contig-0001471	#E6B847	chr15
contig-0001472	#808080	chr21
contig-0001473	#E6B847	chr15
contig-0001474	#0072B2	chr5
contig-0001475	#0072B2	chr5
contig-0001476	#0072B2	chr5
contig-0001477	#0072B2	chr5
contig-0001478	#0072B2	chr5
contig-0001479	#0072B2	chr5
contig-0001480	#666666	chr7
contig-0001481	#666666	chr7
contig-0001482	#666666	chr7
contig-0001483	#666666	chr7
contig-0001484	#666666	chr7
contig-0001485	#808080	chr21
contig-0001486	#009E73	chr3
contig-0001487	#E6B847	chr15
contig-0001488	#808080	chr21
contig-0001489	#666666	chr7
contig-0001490	#0072B2	chr5
contig-0001491	#0072B2	chr5
contig-0001492	#0072B2	chr5
contig-0001493	#0072B2	chr5
contig-0001494	#0072B2	chr5
contig-0001495	#338CC2	chr19
contig-0001496	#338CC2	chr19
contig-0001497	#009E73	chr3
contig-0001498	#338CC2	chr19
contig-0001499	#338CC2	chr19
contig-0001500	#338CC2	chr19
contig-0001501	#CC79A7	chr4
contig-0001502	#CC79A7	chr4
contig-0001503	#CC79A7	chr4
contig-0001504	#CC79A7	chr4
contig-0001505	#CC79A7	chr4
contig-0001506	#E6AB23	chr8
contig-0001507	#E6AB23	chr8
contig-0001508	#009E73	chr3
contig-0001509	#0072B2	chr5
contig-0001510	#0072B2	chr5
contig-0001511	#0072B2	chr5
contig-0001512	#0072B2	chr5
contig-0001513	#0072B2	chr5
contig-0001514	#E69F00	chr1
contig-0001515	#E69F00	chr1
contig-0001516	#E69F00	chr1
contig-0001517	#E69F00	chr1
contig-0001518	#E69F00	chr1
contig-0001519	#E69F00	chr1
contig-0001520	#009E73	chr3
contig-0001521	#E69F00	chr1
contig-0001522	#E69F00	chr1
contig-0001523	#00A880	chr10
contig-0001524	#00A880	chr10
contig-0001525	#00A880	chr10
contig-0001526	#00A880	chr10
contig-0001527	#00A880	chr10
contig-0001528	#E6C47F	chr22
contig-0001529	#808080	chr21
contig-0001530	#808080	chr21
contig-0001531	#009E73	chr3
contig-0001532	#808080	chr21
contig-0001533	#808080	chr21
contig-0001534	#808080	chr21
contig-0001535	#9467BD	chrX
contig-0001536	#9467BD	chrX
contig-0001537	#56B4E9	chr2
contig-0001538	#56B4E9	chr2
contig-0001539	#56B4E9	chr2
contig-0001540	#56B4E9	chr2
contig-0001541	#56B4E9	chr2
contig-0001542	#009E73	chr3
contig-0001543	#56B4E9	chr2
contig-0001544	#56B4E9	chr2
contig-0001545	#56B4E9	chr2
contig-0001546	#56B4E9	chr2
contig-0001547	#0072B2	chr5
contig-0001548	#D55E00	chr6
contig-0001549	#D55E00	chr6
contig-0001550	#D55E00	chr6
contig-0001551	#D55E00	chr6
contig-0001552	#D55E00	chr6
contig-0001553	#808080	chr21
contig-0001554	#0072B2	chr5
contig-0001555	#338CC2	chr19
contig-0001556	#338CC2	chr19
contig-0001557	#338CC2	chr19
contig-0001558	#338CC2	chr19
contig-0001559	#338CC2	chr19
contig-0001560	#E69F00	chr1
contig-0001561	#E6B847	chr15
contig-0001562	#E6B847	chr15
contig-0001563	#808080	chr21
contig-0001564	#E6B847	chr15
contig-0001565	#E6B847	chr15
contig-0001566	#E6B847	chr15
contig-0001567	#CC79A7	chr4
contig-0001568	#00B28C	chr17
contig-0001569	#00B28C	chr17
contig-0001570	#00B28C	chr17
contig-0001571	#00B28C	chr17
contig-0001572	#00B28C	chr17
contig-0001573	#009E73	chr3
contig-0001574	#808080	chr21
contig-0001575	#009E73	chr3
contig-0001576	#009E73	chr3
contig-0001577	#338CC2	chr19
contig-0001578	#338CC2	chr19
contig-0001579	#CC8DB3	chr11
contig-0001580	#CC8DB3	chr11
contig-0001581	#CC8DB3	chr11
contig-0001582	#CCA0BF	chr18
contig-0001583	#CCA0BF	chr18
contig-0001584	#E6AB23	chr8
contig-0001585	#808080	chr21
contig-0001586	#E6AB23	chr8
contig-0001587	#E6AB23	chr8
contig-0001588	#E6AB23	chr8
contig-0001589	#E6AB23	chr8
contig-0001590	#CC8DB3	chr11
contig-0001591	#CC8DB3	chr11
contig-0001592	#E6B847	chr15
contig-0001593	#E6B847	chr15
contig-0001594	#E6B847	chr15
contig-0001595	#E6B847	chr15
contig-0001596	#808080	chr21
contig-0001597	#009E73	chr3
contig-0001598	#009E73	chr3
contig-0001599	#009E73	chr3
contig-0001600	#009E73	chr3
contig-0001601	#009E73	chr3
contig-0001602	#E6AB23	chr8
contig-0001603	#E6AB23	chr8
contig-0001604	#E6AB23	chr8
contig-0001605	#00A880	chr10
contig-0001606	#00A880	chr10
contig-0001607	#338CC2	chr19
contig-0001608	#00A880	chr10
contig-0001609	#D55E00	chr6
contig-0001610	#D55E00	chr6
contig-0001611	#D55E00	chr6
contig-0001612	#666666	chr7
contig-0001613	#666666	chr7
contig-0001614	#666666	chr7
contig-0001615	#338CC2	chr19
contig-0001616	#338CC2	chr19
contig-0001617	#338CC2	chr19
contig-0001618	#338CC2	chr19
contig-0001619	#00A880	chr10
contig-0001620	#00A880	chr10
contig-0001621	#567DE9	chr16
contig-0001622	#567DE9	chr16
contig-0001623	#567DE9	chr16
contig-0001624	#567DE9	chr16
contig-0001625	#567DE9	chr16
contig-0001626	#CC79A7	chr4
contig-0001627	#CC79A7	chr4
contig-0001628	#CC79A7	chr4
contig-0001630	#338CC2	chr19
contig-0001631	#009E73	chr3
contig-0001632	#009E73	chr3
contig-0001633	#009E73	chr3
contig-0001634	#009E73	chr3
contig-0001636	#567DE9	chr16
contig-0001637	#D57533	chr13
contig-0001638	#D57533	chr13
contig-0001639	#338CC2	chr19
contig-0001640	#D57533	chr13
contig-0001641	#D57533	chr13
contig-0001642	#D57533	chr13
contig-0001643	#338CC2	chr19
contig-0001644	#338CC2	chr19
contig-0001645	#CC79A7	chr4
contig-0001646	#1A7FBA	chr12
contig-0001647	#567DE9	chr16
contig-0001648	#567DE9	chr16
contig-0001649	#338CC2	chr19
contig-0001650	#56B4E9	chr2
contig-0001651	#666666	chr7
contig-0001652	#666666	chr7
contig-0001653	#666666	chr7
contig-0001654	#666666	chr7
contig-0001655	#D55E00	chr6
contig-0001656	#D55E00	chr6
contig-0001657	#D55E00	chr6
contig-0001658	#D55E00	chr6
contig-0001659	#D55E00	chr6
contig-0001660	#338CC2	chr19
contig-0001661	#338CC2	chr19
contig-0001662	#338CC2	chr19
contig-0001663	#CC79A7	chr4
contig-0001664	#567DE9	chr16
contig-0001665	#56B4E9	chr2
contig-0001666	#00A880	chr10
contig-0001667	#00A880	chr10
contig-0001668	#00A880	chr10
contig-0001669	#CCA0BF	chr18
contig-0001670	#0072B2	chr5
contig-0001671	#CCA0BF	chr18
contig-0001672	#CCA0BF	chr18
contig-0001673	#009E73	chr3
contig-0001674	#009E73	chr3
contig-0001675	#009E73	chr3
contig-0001676	#CC79A7	chr4
contig-0001677	#CC79A7	chr4
contig-0001678	#009E73	chr3
contig-0001679	#009E73	chr3
contig-0001680	#009E73	chr3
contig-0001682	#009E73	chr3
contig-0001683	#009E73	chr3
contig-0001684	#D57533	chr13
contig-0001685	#009E73	chr3
contig-0001686	#009E73	chr3
contig-0001687	#009E73	chr3
contig-0001688	#00B28C	chr17
contig-0001689	#00B28C	chr17
contig-0001690	#00B28C	chr17
contig-0001691	#D57533	chr13
contig-0001692	#00B28C	chr17
contig-0001693	#00B28C	chr17
contig-0001694	#1A7FBA	chr12
contig-0001695	#1A7FBA	chr12
contig-0001696	#1A7FBA	chr12
contig-0001697	#E6C47F	chr22
contig-0001698	#E69F00	chr1
contig-0001699	#E69F00	chr1
contig-0001700	#E69F00	chr1
contig-0001701	#E69F00	chr1
contig-0001702	#D57533	chr13
contig-0001703	#E69F00	chr1
contig-0001704	#009E73	chr3
contig-0001705	#009E73	chr3
contig-0001706	#009E73	chr3
contig-0001707	#009E73	chr3
contig-0001708	#00B28C	chr17
contig-0001709	#567DE9	chr16
contig-0001710	#E69F00	chr1
contig-0001711	#E69F00	chr1
contig-0001712	#E69F00	chr1
contig-0001713	#D57533	chr13
contig-0001714	#E69F00	chr1
contig-0001715	#E69F00	chr1
contig-0001716	#D55E00	chr6
contig-0001717	#D55E00	chr6
contig-0001718	#D55E00	chr6
contig-0001719	#737373	chr14
contig-0001720	#E6AB23	chr8
contig-0001721	#E6AB23	chr8
contig-0001722	#E6AB23	chr8
contig-0001723	#E6AB23	chr8
contig-0001724	#E6B847	chr15
contig-0001725	#E6AB23	chr8
contig-0001726	#808080	chr21
contig-0001727	#808080	chr21
contig-0001728	#808080	chr21
contig-0001729	#D57533	chr13
contig-0001730	#D55E00	chr6
contig-0001731	#D55E00	chr6
contig-0001732	#D55E00	chr6
contig-0001733	#808080	chr21
contig-0001734	#E6B847	chr15
contig-0001735	#00A880	chr10
contig-0001736	#D57533	chr13
contig-0001737	#808080	chr21
contig-0001738	#808080	chr21
contig-0001739	#808080	chr21
contig-0001740	#338CC2	chr19
contig-0001741	#338CC2	chr19
contig-0001742	#338CC2	chr19
contig-0001743	#666666	chr7
contig-0001744	#666666	chr7
contig-0001745	#666666	chr7
contig-0001746	#D55E00	chr6
contig-0001747	#E6B847	chr15
contig-0001748	#D55E00	chr6
contig-0001749	#D55E00	chr6
contig-0001750	#D55E00	chr6
contig-0001751	#D55E00	chr6
contig-0001752	#808080	chr21
contig-0001753	#808080	chr21
contig-0001754	#808080	chr21
contig-0001755	#00A880	chr10
contig-0001756	#00A880	chr10
contig-0001757	#00A880	chr10
contig-0001758	#808080	chr21
contig-0001759	#CC79A7	chr4
contig-0001760	#CC79A7	chr4
contig-0001761	#CC79A7	chr4
contig-0001762	#00B28C	chr17
contig-0001763	#00B28C	chr17
contig-0001764	#00B28C	chr17
contig-0001765	#00B28C	chr17
contig-0001766	#00B28C	chr17
contig-0001767	#567DE9	chr16
contig-0001768	#1A7FBA	chr12
contig-0001769	#1A7FBA	chr12
contig-0001770	#1A7FBA	chr12
contig-0001771	#CC79A7	chr4
contig-0001772	#CC79A7	chr4
contig-0001773	#CC79A7	chr4
contig-0001774	#56B4E9	chr2
contig-0001775	#00A880	chr10
contig-0001776	#00A880	chr10
contig-0001777	#00A880	chr10
contig-0001778	#5699E9	chr9
contig-0001779	#E6C47F	chr22
contig-0001780	#5699E9	chr9
contig-0001781	#5699E9	chr9
contig-0001782	#808080	chr21
contig-0001783	#808080	chr21
contig-0001784	#56B4E9	chr2
contig-0001785	#56B4E9	chr2
contig-0001786	#56B4E9	chr2
contig-0001787	#E6B847	chr15
contig-0001788	#D55E00	chr6
contig-0001789	#D57533	chr13
contig-0001790	#567DE9	chr16
contig-0001791	#567DE9	chr16
contig-0001792	#567DE9	chr16
contig-0001793	#CC79A7	chr4
contig-0001794	#E6AB23	chr8
contig-0001795	#E6AB23	chr8
contig-0001796	#E6AB23	chr8
contig-0001797	#E69F00	chr1
contig-0001798	#1A7FBA	chr12
contig-0001799	#1A7FBA	chr12
contig-0001800	#E6C47F	chr22
contig-0001801	#1A7FBA	chr12
contig-0001802	#1A7FBA	chr12
contig-0001803	#D55E00	chr6
contig-0001804	#D55E00	chr6
contig-0001805	#D55E00	chr6
contig-0001806	#D55E00	chr6
contig-0001807	#D55E00	chr6
contig-0001808	#E6C47F	chr22
contig-0001809	#E6C47F	chr22
contig-0001810	#E6C47F	chr22
contig-0001811	#E6C47F	chr22
contig-0001812	#D57533	chr13
contig-0001813	#D57533	chr13
contig-0001814	#D57533	chr13
contig-0001815	#D57533	chr13
contig-0001816	#D57533	chr13
contig-0001817	#CC8DB3	chr11
contig-0001818	#E6B847	chr15
contig-0001819	#E6B847	chr15
contig-0001820	#E6B847	chr15
contig-0001821	#D57533	chr13
contig-0001822	#D57533	chr13
contig-0001823	#D57533	chr13
contig-0001824	#D57533	chr13
contig-0001825	#009E73	chr3
contig-0001826	#009E73	chr3
contig-0001827	#009E73	chr3
contig-0001828	#009E73	chr3
contig-0001829	#009E73	chr3
contig-0001830	#009E73	chr3
contig-0001831	#009E73	chr3
contig-0001832	#E6C47F	chr22
contig-0001833	#E6C47F	chr22
contig-0001834	#E6C47F	chr22
contig-0001835	#E6AB23	chr8
contig-0001836	#E6AB23	chr8
contig-0001837	#E6AB23	chr8
contig-0001838	#1A7FBA	chr12
contig-0001839	#1A7FBA	chr12
contig-0001840	#1A7FBA	chr12
contig-0001841	#737373	chr14
contig-0001842	#00A880	chr10
contig-0001843	#009E73	chr3
contig-0001844	#5699E9	chr9
contig-0001845	#00B28C	chr17
contig-0001846	#009E73	chr3
contig-0001847	#E69F00	chr1
contig-0001848	#D55E00	chr6
contig-0001849	#D55E00	chr6
