contig	color	chromosome
haplotype2-0000695	#E6C47F	chr22
haplotype2-0000696	#D57533	chr13
haplotype2-0000697	#737373	chr14
haplotype2-0000698	#5699E9	chr9
haplotype2-0000699	#E6B847	chr15
haplotype2-0000700	#E6C47F	chr22
haplotype2-0000701	#E6C47F	chr22
haplotype2-0000702	#D57533	chr13
haplotype2-0000703	#737373	chr14
haplotype2-0000704	#E6B847	chr15
haplotype2-0000705	#D57533	chr13
haplotype2-0000706	#E6C47F	chr22
haplotype2-0000707	#567DE9	chr16
haplotype2-0000708	#808080	chr21
haplotype2-0000709	#E6B847	chr15
haplotype2-0000710	#E6C47F	chr22
haplotype2-0000711	#E69F00	chr1
haplotype2-0000712	#E69F00	chr1
haplotype2-0000713	#E69F00	chr1
haplotype2-0000714	#E69F00	chr1
haplotype2-0000715	#E6AB23	chr8
haplotype2-0000716	#E6AB23	chr8
haplotype2-0000717	#1A7FBA	chr12
haplotype2-0000718	#E6B847	chr15
haplotype2-0000719	#E6B847	chr15
haplotype2-0000720	#E6B847	chr15
haplotype2-0000721	#9467BD	chrX
haplotype2-0000722	#E69F00	chr1
haplotype2-0000723	#5699E9	chr9
haplotype2-0000724	#D57533	chr13
haplotype2-0000725	#0072B2	chr5
haplotype2-0000726	#E6B847	chr15
haplotype2-0000727	#E6B847	chr15
haplotype2-0000728	#737373	chr14
haplotype2-0000729	#9467BD	chrX
haplotype2-0000730	#D55E00	chr6
haplotype2-0000731	#0072B2	chr5
haplotype2-0000732	#E6B847	chr15
haplotype2-0000733	#00B28C	chr17
haplotype2-0000734	#00B28C	chr17
haplotype2-0000735	#D57533	chr13
haplotype2-0000736	#808080	chr21
haplotype2-0000737	#D57533	chr13
haplotype2-0000738	#D57533	chr13
haplotype2-0000739	#D57533	chr13
haplotype2-0000740	#D57533	chr13
haplotype2-0000741	#CC8DB3	chr11
haplotype2-0000742	#0072B2	chr5
haplotype2-0000743	#00A880	chr10
haplotype2-0000744	#737373	chr14
haplotype2-0000745	#737373	chr14
haplotype2-0000746	#E69F00	chr1
haplotype2-0000747	#E6C47F	chr22
haplotype2-0000748	#737373	chr14
haplotype2-0000749	#9467BD	chrX
haplotype2-0000750	#9467BD	chrX
haplotype2-0000751	#E6AB23	chr8
haplotype2-0000752	#E6AB23	chr8
haplotype2-0000753	#9467BD	chrX
haplotype2-0000754	#0072B2	chr5
haplotype2-0000755	#0072B2	chr5
haplotype2-0000756	#0072B2	chr5
haplotype2-0000757	#D57533	chr13
haplotype2-0000758	#E6B847	chr15
haplotype2-0000759	#9467BD	chrX
haplotype2-0000760	#E69F00	chr1
haplotype2-0000761	#E69F00	chr1
haplotype2-0000762	#9467BD	chrX
haplotype2-0000763	#808080	chr21
haplotype2-0000764	#808080	chr21
haplotype2-0000765	#D57533	chr13
haplotype2-0000766	#808080	chr21
haplotype2-0000767	#D57533	chr13
haplotype2-0000768	#737373	chr14
haplotype2-0000769	#D55E00	chr6
haplotype2-0000770	#D55E00	chr6
haplotype2-0000771	#D57533	chr13
haplotype2-0000772	#737373	chr14
haplotype2-0000773	#D57533	chr13
haplotype2-0000774	#D57533	chr13
haplotype2-0000775	#D57533	chr13
haplotype2-0000776	#D57533	chr13
haplotype2-0000777	#D57533	chr13
haplotype2-0000778	#D57533	chr13
haplotype2-0000779	#D57533	chr13
haplotype2-0000780	#D57533	chr13
haplotype2-0000781	#E6AB23	chr8
haplotype2-0000782	#E69F00	chr1
haplotype2-0000783	#D58C66	chr20
haplotype2-0000784	#E6AB23	chr8
haplotype2-0000785	#E6AB23	chr8
haplotype2-0000786	#E6AB23	chr8
haplotype2-0000787	#E6AB23	chr8
haplotype2-0000788	#737373	chr14
haplotype2-0000789	#9467BD	chrX
haplotype2-0000790	#E6C47F	chr22
haplotype2-0000791	#E6C47F	chr22
haplotype2-0000792	#E6C47F	chr22
haplotype2-0000793	#E6B847	chr15
haplotype2-0000794	#E6C47F	chr22
haplotype2-0000795	#E6C47F	chr22
haplotype2-0000796	#808080	chr21
haplotype2-0000797	#808080	chr21
haplotype2-0000798	#808080	chr21
haplotype2-0000799	#D57533	chr13
haplotype2-0000800	#808080	chr21
haplotype2-0000801	#009E73	chr3
haplotype2-0000802	#009E73	chr3
haplotype2-0000803	#E6C47F	chr22
haplotype2-0000804	#808080	chr21
haplotype2-0000805	#E6C47F	chr22
haplotype2-0000806	#E6C47F	chr22
haplotype2-0000807	#737373	chr14
haplotype2-0000808	#737373	chr14
haplotype2-0000809	#808080	chr21
haplotype2-0000810	#D57533	chr13
haplotype2-0000811	#D57533	chr13
haplotype2-0000812	#D57533	chr13
haplotype2-0000813	#E6C47F	chr22
haplotype2-0000814	#E6C47F	chr22
haplotype2-0000815	#D57533	chr13
haplotype2-0000816	#E6C47F	chr22
unassigned-0000817	#E6B847	chr15
unassigned-0000818	#E6B847	chr15
unassigned-0000819	#808080	chr21
unassigned-0000820	#56B4E9	chr2
unassigned-0000822	#E6C47F	chr22
unassigned-0000823	#D57533	chr13
unassigned-0000824	#E6C47F	chr22
unassigned-0000825	#E6C47F	chr22
unassigned-0000826	#E6C47F	chr22
unassigned-0000827	#5699E9	chr9
unassigned-0000829	#00B28C	chr17
unassigned-0000830	#56B4E9	chr2
unassigned-0000831	#808080	chr21
unassigned-0000832	#D58C66	chr20
unassigned-0000833	#56B4E9	chr2
unassigned-0000834	#56B4E9	chr2
unassigned-0000835	#56B4E9	chr2
unassigned-0000836	#00A880	chr10
unassigned-0000837	#00A880	chr10
unassigned-0000838	#56B4E9	chr2
unassigned-0000839	#00A880	chr10
unassigned-0000840	#808080	chr21
unassigned-0000841	#E69F00	chr1
unassigned-0000842	#E69F00	chr1
unassigned-0000843	#56B4E9	chr2
unassigned-0000844	#56B4E9	chr2
unassigned-0000845	#E6B847	chr15
unassigned-0000846	#666666	chr7
unassigned-0000848	#56B4E9	chr2
unassigned-0000850	#9467BD	chrX
unassigned-0000851	#56B4E9	chr2
unassigned-0000852	#E6C47F	chr22
unassigned-0000853	#D58C66	chr20
unassigned-0000854	#009E73	chr3
unassigned-0000855	#56B4E9	chr2
unassigned-0000856	#009E73	chr3
unassigned-0000857	#009E73	chr3
unassigned-0000858	#0072B2	chr5
unassigned-0000859	#0072B2	chr5
unassigned-0000860	#56B4E9	chr2
unassigned-0000863	#56B4E9	chr2
unassigned-0000864	#1A7FBA	chr12
unassigned-0000865	#9467BD	chrX
unassigned-0000866	#D57533	chr13
unassigned-0000867	#808080	chr21
unassigned-0000868	#808080	chr21
unassigned-0000869	#808080	chr21
unassigned-0000871	#56B4E9	chr2
unassigned-0000873	#D57533	chr13
unassigned-0000874	#5699E9	chr9
unassigned-0000875	#56B4E9	chr2
unassigned-0000876	#56B4E9	chr2
unassigned-0000877	#808080	chr21
unassigned-0000878	#808080	chr21
unassigned-0000879	#808080	chr21
unassigned-0000880	#808080	chr21
unassigned-0000881	#567DE9	chr16
unassigned-0000882	#567DE9	chr16
unassigned-0000883	#567DE9	chr16
unassigned-0000884	#567DE9	chr16
unassigned-0000885	#E6B847	chr15
unassigned-0000886	#5699E9	chr9
unassigned-0000887	#737373	chr14
unassigned-0000888	#737373	chr14
unassigned-0000889	#56B4E9	chr2
unassigned-0000890	#56B4E9	chr2
unassigned-0000891	#56B4E9	chr2
unassigned-0000892	#9467BD	chrX
unassigned-0000893	#56B4E9	chr2
unassigned-0000894	#56B4E9	chr2
unassigned-0000895	#56B4E9	chr2
unassigned-0000896	#E6B847	chr15
unassigned-0000897	#338CC2	chr19
unassigned-0000898	#009E73	chr3
unassigned-0000899	#009E73	chr3
unassigned-0000900	#E6C47F	chr22
unassigned-0000901	#56B4E9	chr2
unassigned-0000902	#00A880	chr10
unassigned-0000903	#56B4E9	chr2
unassigned-0000904	#9467BD	chrX
unassigned-0000905	#9467BD	chrX
unassigned-0000906	#9467BD	chrX
unassigned-0000907	#D58C66	chr20
unassigned-0000908	#1A7FBA	chr12
unassigned-0000909	#1A7FBA	chr12
unassigned-0000910	#1A7FBA	chr12
unassigned-0000911	#808080	chr21
unassigned-0000912	#5699E9	chr9
unassigned-0000913	#CCA0BF	chr18
unassigned-0000916	#5699E9	chr9
unassigned-0000917	#5699E9	chr9
unassigned-0000919	#D55E00	chr6
unassigned-0000920	#5699E9	chr9
unassigned-0000921	#56B4E9	chr2
unassigned-0000923	#CC79A7	chr4
unassigned-0000924	#CC79A7	chr4
unassigned-0000925	#56B4E9	chr2
unassigned-0000926	#0072B2	chr5
unassigned-0000927	#1A7FBA	chr12
unassigned-0000928	#338CC2	chr19
unassigned-0000930	#0072B2	chr5
unassigned-0000931	#E6AB23	chr8
unassigned-0000932	#E6AB23	chr8
unassigned-0000933	#56B4E9	chr2
unassigned-0000934	#E6C47F	chr22
unassigned-0000935	#E6C47F	chr22
unassigned-0000936	#5699E9	chr9
unassigned-0000937	#5699E9	chr9
unassigned-0000938	#009E73	chr3
unassigned-0000939	#009E73	chr3
unassigned-0000940	#CC79A7	chr4
unassigned-0000941	#737373	chr14
unassigned-0000942	#737373	chr14
unassigned-0000943	#00A880	chr10
unassigned-0000944	#666666	chr7
unassigned-0000945	#E6AB23	chr8
unassigned-0000946	#E6C47F	chr22
unassigned-0000947	#E6C47F	chr22
unassigned-0000948	#E6B847	chr15
unassigned-0000950	#0072B2	chr5
unassigned-0000951	#56B4E9	chr2
unassigned-0000952	#E6C47F	chr22
unassigned-0000953	#E69F00	chr1
unassigned-0000954	#5699E9	chr9
unassigned-0000955	#5699E9	chr9
unassigned-0000956	#D57533	chr13
unassigned-0000957	#D57533	chr13
unassigned-0000958	#D57533	chr13
unassigned-0000959	#D57533	chr13
unassigned-0000960	#E69F00	chr1
unassigned-0000961	#E69F00	chr1
unassigned-0000962	#CC79A7	chr4
unassigned-0000963	#666666	chr7
unassigned-0000964	#E69F00	chr1
unassigned-0000965	#737373	chr14
unassigned-0000966	#E6C47F	chr22
unassigned-0000967	#E6C47F	chr22
unassigned-0000968	#9467BD	chrX
unassigned-0000969	#CC8DB3	chr11
unassigned-0000971	#D57533	chr13
unassigned-0000972	#338CC2	chr19
unassigned-0000974	#00B28C	chr17
unassigned-0000975	#E69F00	chr1
unassigned-0000976	#00A880	chr10
unassigned-0000977	#9467BD	chrX
unassigned-0000978	#9467BD	chrX
unassigned-0000979	#9467BD	chrX
unassigned-0000980	#9467BD	chrX
unassigned-0000981	#56B4E9	chr2
unassigned-0000982	#E69F00	chr1
unassigned-0000983	#E69F00	chr1
unassigned-0000984	#737373	chr14
unassigned-0000985	#5699E9	chr9
unassigned-0000986	#5699E9	chr9
unassigned-0000987	#5699E9	chr9
unassigned-0000988	#5699E9	chr9
unassigned-0000989	#5699E9	chr9
unassigned-0000990	#CC79A7	chr4
unassigned-0000991	#E6B847	chr15
unassigned-0000992	#CC8DB3	chr11
unassigned-0000993	#D58C66	chr20
unassigned-0000994	#D58C66	chr20
unassigned-0000995	#D57533	chr13
unassigned-0000996	#808080	chr21
unassigned-0000997	#666666	chr7
unassigned-0000998	#737373	chr14
unassigned-0000999	#737373	chr14
unassigned-0001000	#737373	chr14
unassigned-0001001	#D57533	chr13
unassigned-0001002	#1A7FBA	chr12
unassigned-0001003	#666666	chr7
unassigned-0001004	#E6AB23	chr8
unassigned-0001005	#D55E00	chr6
unassigned-0001006	#D55E00	chr6
unassigned-0001007	#9467BD	chrX
unassigned-0001008	#CC8DB3	chr11
unassigned-0001009	#9467BD	chrX
unassigned-0001010	#E6AB23	chr8
unassigned-0001011	#567DE9	chr16
unassigned-0001012	#9467BD	chrX
unassigned-0001013	#9467BD	chrX
unassigned-0001014	#9467BD	chrX
unassigned-0001015	#9467BD	chrX
unassigned-0001016	#56B4E9	chr2
unassigned-0001017	#CC79A7	chr4
unassigned-0001018	#9467BD	chrX
unassigned-0001020	#808080	chr21
unassigned-0001021	#808080	chr21
unassigned-0001022	#808080	chr21
unassigned-0001023	#9467BD	chrX
unassigned-0001024	#9467BD	chrX
unassigned-0001025	#666666	chr7
unassigned-0001026	#666666	chr7
unassigned-0001027	#666666	chr7
unassigned-0001028	#808080	chr21
unassigned-0001029	#808080	chr21
unassigned-0001030	#00A880	chr10
unassigned-0001031	#737373	chr14
unassigned-0001032	#808080	chr21
unassigned-0001033	#009E73	chr3
unassigned-0001034	#E6C47F	chr22
unassigned-0001036	#E69F00	chr1
unassigned-0001037	#E6AB23	chr8
unassigned-0001038	#9467BD	chrX
unassigned-0001039	#0072B2	chr5
unassigned-0001040	#CC8DB3	chr11
unassigned-0001041	#1A7FBA	chr12
unassigned-0001042	#D55E00	chr6
unassigned-0001043	#CC8DB3	chr11
unassigned-0001044	#CC8DB3	chr11
unassigned-0001045	#9467BD	chrX
unassigned-0001046	#1A7FBA	chr12
unassigned-0001047	#1A7FBA	chr12
unassigned-0001048	#567DE9	chr16
unassigned-0001049	#5699E9	chr9
unassigned-0001050	#1A7FBA	chr12
unassigned-0001051	#1A7FBA	chr12
unassigned-0001052	#1A7FBA	chr12
unassigned-0001053	#5699E9	chr9
unassigned-0001054	#5699E9	chr9
unassigned-0001055	#5699E9	chr9
unassigned-0001057	#9467BD	chrX
unassigned-0001058	#0072B2	chr5
unassigned-0001059	#9467BD	chrX
unassigned-0001060	#0072B2	chr5
unassigned-0001061	#E69F00	chr1
unassigned-0001062	#E69F00	chr1
unassigned-0001063	#E69F00	chr1
unassigned-0001064	#567DE9	chr16
unassigned-0001065	#CC8DB3	chr11
unassigned-0001066	#567DE9	chr16
unassigned-0001067	#567DE9	chr16
unassigned-0001068	#567DE9	chr16
unassigned-0001070	#009E73	chr3
unassigned-0001071	#5699E9	chr9
unassigned-0001072	#5699E9	chr9
unassigned-0001073	#E69F00	chr1
unassigned-0001074	#009E73	chr3
unassigned-0001075	#E6C47F	chr22
unassigned-0001076	#E6C47F	chr22
unassigned-0001077	#737373	chr14
unassigned-0001078	#737373	chr14
unassigned-0001079	#CC79A7	chr4
unassigned-0001080	#E69F00	chr1
unassigned-0001081	#9467BD	chrX
unassigned-0001082	#0072B2	chr5
unassigned-0001083	#E6C47F	chr22
unassigned-0001084	#D55E00	chr6
unassigned-0001085	#737373	chr14
unassigned-0001086	#737373	chr14
unassigned-0001089	#CC79A7	chr4
unassigned-0001090	#D55E00	chr6
unassigned-0001091	#E6C47F	chr22
unassigned-0001092	#737373	chr14
unassigned-0001093	#737373	chr14
unassigned-0001094	#808080	chr21
unassigned-0001096	#CC79A7	chr4
unassigned-0001097	#CC79A7	chr4
unassigned-0001098	#00A880	chr10
unassigned-0001099	#56B4E9	chr2
unassigned-0001100	#808080	chr21
unassigned-0001101	#E6AB23	chr8
unassigned-0001102	#5699E9	chr9
unassigned-0001103	#808080	chr21
unassigned-0001104	#56B4E9	chr2
unassigned-0001105	#737373	chr14
unassigned-0001106	#737373	chr14
unassigned-0001107	#E6AB23	chr8
unassigned-0001108	#737373	chr14
unassigned-0001109	#E69F00	chr1
unassigned-0001110	#D55E00	chr6
unassigned-0001111	#E6AB23	chr8
unassigned-0001112	#737373	chr14
unassigned-0001113	#00A880	chr10
unassigned-0001114	#CC79A7	chr4
unassigned-0001115	#CC79A7	chr4
unassigned-0001116	#CC79A7	chr4
unassigned-0001117	#737373	chr14
unassigned-0001118	#56B4E9	chr2
unassigned-0001119	#009E73	chr3
unassigned-0001120	#E6B847	chr15
unassigned-0001121	#E6B847	chr15
unassigned-0001122	#E6B847	chr15
unassigned-0001123	#56B4E9	chr2
unassigned-0001124	#E6B847	chr15
unassigned-0001125	#D57533	chr13
unassigned-0001126	#D57533	chr13
unassigned-0001127	#56B4E9	chr2
unassigned-0001128	#808080	chr21
unassigned-0001129	#737373	chr14
unassigned-0001130	#808080	chr21
unassigned-0001131	#808080	chr21
unassigned-0001132	#9467BD	chrX
unassigned-0001134	#E69F00	chr1
unassigned-0001135	#E6AB23	chr8
unassigned-0001136	#E6AB23	chr8
unassigned-0001137	#E69F00	chr1
unassigned-0001138	#9467BD	chrX
unassigned-0001140	#E69F00	chr1
unassigned-0001141	#D57533	chr13
unassigned-0001142	#D57533	chr13
unassigned-0001143	#009E73	chr3
unassigned-0001144	#CC8DB3	chr11
unassigned-0001145	#E69F00	chr1
unassigned-0001147	#56B4E9	chr2
unassigned-0001148	#56B4E9	chr2
unassigned-0001149	#5699E9	chr9
unassigned-0001150	#E69F00	chr1
unassigned-0001151	#D57533	chr13
unassigned-0001152	#9467BD	chrX
unassigned-0001153	#9467BD	chrX
unassigned-0001154	#CC79A7	chr4
unassigned-0001155	#9467BD	chrX
unassigned-0001156	#9467BD	chrX
unassigned-0001157	#D57533	chr13
unassigned-0001158	#CC79A7	chr4
unassigned-0001159	#5699E9	chr9
unassigned-0001160	#5699E9	chr9
unassigned-0001161	#5699E9	chr9
unassigned-0001162	#5699E9	chr9
unassigned-0001163	#CC8DB3	chr11
unassigned-0001164	#CC8DB3	chr11
unassigned-0001165	#00A880	chr10
unassigned-0001166	#666666	chr7
unassigned-0001167	#E69F00	chr1
unassigned-0001168	#56B4E9	chr2
unassigned-0001169	#D57533	chr13
unassigned-0001170	#D57533	chr13
unassigned-0001172	#E69F00	chr1
unassigned-0001173	#56B4E9	chr2
unassigned-0001174	#D55E00	chr6
unassigned-0001175	#808080	chr21
unassigned-0001178	#009E73	chr3
unassigned-0001179	#CC8DB3	chr11
unassigned-0001180	#5699E9	chr9
unassigned-0001181	#5699E9	chr9
unassigned-0001182	#338CC2	chr19
unassigned-0001183	#E6B847	chr15
unassigned-0001184	#E6AB23	chr8
unassigned-0001186	#5699E9	chr9
unassigned-0001187	#666666	chr7
unassigned-0001188	#666666	chr7
unassigned-0001189	#808080	chr21
unassigned-0001190	#E6B847	chr15
unassigned-0001191	#E6B847	chr15
unassigned-0001194	#737373	chr14
unassigned-0001195	#737373	chr14
unassigned-0001196	#56B4E9	chr2
unassigned-0001197	#5699E9	chr9
unassigned-0001198	#5699E9	chr9
unassigned-0001199	#E6B847	chr15
unassigned-0001200	#E6B847	chr15
unassigned-0001201	#808080	chr21
unassigned-0001202	#808080	chr21
unassigned-0001203	#808080	chr21
unassigned-0001206	#E6C47F	chr22
unassigned-0001207	#9467BD	chrX
unassigned-0001208	#E6AB23	chr8
unassigned-0001209	#5699E9	chr9
unassigned-0001211	#E6AB23	chr8
unassigned-0001212	#E69F00	chr1
unassigned-0001215	#808080	chr21
unassigned-0001217	#808080	chr21
unassigned-0001218	#808080	chr21
unassigned-0001219	#E6AB23	chr8
unassigned-0001220	#E6AB23	chr8
unassigned-0001221	#00B28C	chr17
unassigned-0001222	#0072B2	chr5
unassigned-0001223	#009E73	chr3
unassigned-0001224	#00A880	chr10
unassigned-0001225	#009E73	chr3
unassigned-0001226	#9467BD	chrX
unassigned-0001227	#9467BD	chrX
unassigned-0001228	#9467BD	chrX
unassigned-0001229	#9467BD	chrX
unassigned-0001230	#E6B847	chr15
unassigned-0001231	#009E73	chr3
unassigned-0001232	#1A7FBA	chr12
unassigned-0001233	#808080	chr21
unassigned-0001234	#808080	chr21
unassigned-0001236	#E6C47F	chr22
unassigned-0001237	#1A7FBA	chr12
unassigned-0001238	#567DE9	chr16
unassigned-0001240	#D57533	chr13
unassigned-0001241	#E69F00	chr1
unassigned-0001242	#E69F00	chr1
unassigned-0001243	#E69F00	chr1
unassigned-0001244	#E69F00	chr1
unassigned-0001245	#E69F00	chr1
unassigned-0001246	#E6B847	chr15
unassigned-0001248	#CC79A7	chr4
unassigned-0001249	#567DE9	chr16
unassigned-0001250	#009E73	chr3
unassigned-0001251	#CC79A7	chr4
unassigned-0001252	#E6AB23	chr8
unassigned-0001253	#E6AB23	chr8
unassigned-0001254	#56B4E9	chr2
unassigned-0001255	#E69F00	chr1
unassigned-0001257	#E69F00	chr1
unassigned-0001258	#00B28C	chr17
unassigned-0001259	#D57533	chr13
unassigned-0001260	#E69F00	chr1
unassigned-0001261	#338CC2	chr19
unassigned-0001262	#338CC2	chr19
unassigned-0001263	#338CC2	chr19
unassigned-0001264	#E6B847	chr15
unassigned-0001265	#E6B847	chr15
unassigned-0001266	#E6B847	chr15
unassigned-0001267	#E6B847	chr15
unassigned-0001268	#E6C47F	chr22
unassigned-0001271	#E6C47F	chr22
unassigned-0001272	#D57533	chr13
unassigned-0001273	#E6B847	chr15
unassigned-0001274	#E6B847	chr15
unassigned-0001277	#5699E9	chr9
unassigned-0001278	#5699E9	chr9
unassigned-0001279	#5699E9	chr9
unassigned-0001282	#5699E9	chr9
unassigned-0001283	#0072B2	chr5
unassigned-0001285	#56B4E9	chr2
unassigned-0001286	#567DE9	chr16
unassigned-0001287	#567DE9	chr16
unassigned-0001288	#567DE9	chr16
unassigned-0001289	#567DE9	chr16
unassigned-0001290	#00B28C	chr17
unassigned-0001291	#00B28C	chr17
unassigned-0001292	#666666	chr7
unassigned-0001294	#CC8DB3	chr11
unassigned-0001298	#D55E00	chr6
unassigned-0001299	#E6B847	chr15
unassigned-0001302	#D57533	chr13
unassigned-0001303	#D57533	chr13
unassigned-0001304	#009E73	chr3
unassigned-0001305	#56B4E9	chr2
unassigned-0001306	#56B4E9	chr2
unassigned-0001307	#56B4E9	chr2
unassigned-0001308	#666666	chr7
unassigned-0001309	#9467BD	chrX
unassigned-0001310	#9467BD	chrX
unassigned-0001311	#9467BD	chrX
unassigned-0001312	#9467BD	chrX
unassigned-0001313	#D55E00	chr6
unassigned-0001314	#5699E9	chr9
unassigned-0001315	#9467BD	chrX
unassigned-0001317	#E6B847	chr15
unassigned-0001320	#CC79A7	chr4
unassigned-0001322	#E6B847	chr15
unassigned-0001323	#E6B847	chr15
unassigned-0001324	#E6B847	chr15
unassigned-0001325	#CC8DB3	chr11
unassigned-0001327	#D57533	chr13
unassigned-0001328	#D57533	chr13
unassigned-0001329	#1A7FBA	chr12
unassigned-0001330	#1A7FBA	chr12
unassigned-0001331	#1A7FBA	chr12
unassigned-0001332	#E69F00	chr1
unassigned-0001333	#E69F00	chr1
unassigned-0001334	#E6AB23	chr8
unassigned-0001335	#737373	chr14
unassigned-0001336	#D55E00	chr6
unassigned-0001337	#5699E9	chr9
unassigned-0001338	#5699E9	chr9
unassigned-0001339	#0072B2	chr5
unassigned-0001340	#CCA0BF	chr18
unassigned-0001342	#00A880	chr10
unassigned-0001343	#009E73	chr3
unassigned-0001344	#CC79A7	chr4
unassigned-0001345	#D57533	chr13
unassigned-0001347	#338CC2	chr19
unassigned-0001348	#338CC2	chr19
unassigned-0001349	#338CC2	chr19
unassigned-0001351	#737373	chr14
unassigned-0001352	#737373	chr14
unassigned-0001353	#737373	chr14
unassigned-0001354	#00B28C	chr17
unassigned-0001355	#E6B847	chr15
unassigned-0001356	#E6B847	chr15
unassigned-0001357	#E6B847	chr15
unassigned-0001358	#E6B847	chr15
unassigned-0001359	#E6B847	chr15
unassigned-0001360	#E6B847	chr15
unassigned-0001361	#E6B847	chr15
unassigned-0001362	#E6B847	chr15
unassigned-0001363	#E6B847	chr15
unassigned-0001364	#E6B847	chr15
unassigned-0001365	#E6B847	chr15
unassigned-0001366	#E6B847	chr15
unassigned-0001367	#E6B847	chr15
unassigned-0001368	#E6B847	chr15
unassigned-0001369	#E6B847	chr15
unassigned-0001370	#56B4E9	chr2
unassigned-0001371	#56B4E9	chr2
unassigned-0001372	#CC8DB3	chr11
unassigned-0001373	#CCA0BF	chr18
unassigned-0001374	#D55E00	chr6
unassigned-0001375	#D55E00	chr6
unassigned-0001376	#E6C47F	chr22
unassigned-0001377	#D57533	chr13
unassigned-0001378	#D57533	chr13
unassigned-0001379	#CC8DB3	chr11
unassigned-0001380	#D57533	chr13
unassigned-0001381	#D57533	chr13
unassigned-0001382	#00B28C	chr17
unassigned-0001383	#00B28C	chr17
unassigned-0001384	#567DE9	chr16
unassigned-0001385	#567DE9	chr16
unassigned-0001386	#567DE9	chr16
unassigned-0001387	#567DE9	chr16
unassigned-0001388	#56B4E9	chr2
unassigned-0001389	#56B4E9	chr2
unassigned-0001390	#56B4E9	chr2
unassigned-0001391	#56B4E9	chr2
unassigned-0001392	#56B4E9	chr2
unassigned-0001394	#E6B847	chr15
unassigned-0001395	#E6C47F	chr22
unassigned-0001396	#737373	chr14
unassigned-0001397	#567DE9	chr16
unassigned-0001398	#737373	chr14
unassigned-0001399	#737373	chr14
unassigned-0001400	#737373	chr14
unassigned-0001401	#567DE9	chr16
unassigned-0001402	#567DE9	chr16
unassigned-0001403	#567DE9	chr16
unassigned-0001404	#567DE9	chr16
unassigned-0001405	#808080	chr21
unassigned-0001406	#E6B847	chr15
unassigned-0001407	#D57533	chr13
unassigned-0001408	#808080	chr21
unassigned-0001409	#E6AB23	chr8
unassigned-0001410	#D57533	chr13
unassigned-0001411	#D57533	chr13
unassigned-0001412	#808080	chr21
unassigned-0001413	#808080	chr21
unassigned-0001414	#808080	chr21
unassigned-0001415	#D57533	chr13
unassigned-0001416	#D57533	chr13
unassigned-0001417	#D57533	chr13
unassigned-0001418	#D57533	chr13
unassigned-0001419	#D55E00	chr6
unassigned-0001420	#D55E00	chr6
unassigned-0001421	#567DE9	chr16
unassigned-0001422	#E6C47F	chr22
unassigned-0001423	#E6C47F	chr22
unassigned-0001424	#E6C47F	chr22
unassigned-0001425	#00A880	chr10
unassigned-0001426	#009E73	chr3
unassigned-0001427	#D58C66	chr20
unassigned-0001428	#56B4E9	chr2
unassigned-0001429	#56B4E9	chr2
unassigned-0001430	#56B4E9	chr2
unassigned-0001431	#CC79A7	chr4
unassigned-0001432	#0072B2	chr5
unassigned-0001433	#0072B2	chr5
unassigned-0001434	#0072B2	chr5
unassigned-0001435	#0072B2	chr5
unassigned-0001436	#56B4E9	chr2
unassigned-0001437	#56B4E9	chr2
unassigned-0001438	#56B4E9	chr2
unassigned-0001439	#567DE9	chr16
unassigned-0001440	#567DE9	chr16
unassigned-0001442	#737373	chr14
unassigned-0001443	#808080	chr21
unassigned-0001444	#CC79A7	chr4
unassigned-0001445	#CC79A7	chr4
unassigned-0001446	#737373	chr14
unassigned-0001447	#567DE9	chr16
unassigned-0001448	#CCA0BF	chr18
unassigned-0001449	#CCA0BF	chr18
unassigned-0001450	#D58C66	chr20
unassigned-0001451	#D58C66	chr20
unassigned-0001452	#666666	chr7
unassigned-0001453	#666666	chr7
unassigned-0001454	#666666	chr7
unassigned-0001455	#CC79A7	chr4
unassigned-0001456	#E6B847	chr15
unassigned-0001457	#E6B847	chr15
unassigned-0001458	#0072B2	chr5
unassigned-0001459	#E6AB23	chr8
unassigned-0001460	#00B28C	chr17
unassigned-0001461	#00B28C	chr17
unassigned-0001462	#009E73	chr3
unassigned-0001463	#666666	chr7
unassigned-0001464	#666666	chr7
unassigned-0001465	#666666	chr7
unassigned-0001466	#56B4E9	chr2
unassigned-0001467	#56B4E9	chr2
unassigned-0001468	#56B4E9	chr2
unassigned-0001469	#56B4E9	chr2
unassigned-0001470	#D57533	chr13
unassigned-0001471	#666666	chr7
unassigned-0001472	#56B4E9	chr2
unassigned-0001473	#E6AB23	chr8
unassigned-0001474	#E6B847	chr15
unassigned-0001475	#E6B847	chr15
unassigned-0001476	#E6AB23	chr8
unassigned-0001477	#E69F00	chr1
unassigned-0001480	#808080	chr21
unassigned-0001481	#737373	chr14
unassigned-0001482	#808080	chr21
unassigned-0001483	#808080	chr21
unassigned-0001484	#808080	chr21
unassigned-0001485	#808080	chr21
unassigned-0001486	#E6B847	chr15
unassigned-0001487	#E6B847	chr15
unassigned-0001488	#E6B847	chr15
unassigned-0001489	#E69F00	chr1
unassigned-0001493	#808080	chr21
unassigned-0001494	#808080	chr21
unassigned-0001495	#808080	chr21
unassigned-0001496	#0072B2	chr5
unassigned-0001497	#666666	chr7
unassigned-0001498	#567DE9	chr16
unassigned-0001499	#567DE9	chr16
