[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.001739796600304544
Loss: 0.0017400775104761124
Loss: 0.001760543673299253
Loss: 0.0017594908131286502
Loss: 0.0017321696504950523
Loss: 0.0017272616969421506
Loss: 0.0017465677810832858
Loss: 0.0017527261516079307
Loss: 0.0017318386817350984
Loss: 0.0017157377442345023
Loss: 0.0017276332946494222
Loss: 0.001734909717924893
Loss: 0.0017407506238669157
Loss: 0.0017320705810561776
Loss: 0.0017244595801457763
Loss: 0.0017106890445575118
Loss: 0.0017137802205979824
Loss: 0.0017252557445317507
Loss: 0.0017343347426503897
Loss: 0.0017351649003103375
Loss: 0.0017327306559309363
Loss: 0.0017239206936210394
Loss: 0.0017082398990169168
Loss: 0.0017031629104167223
Loss: 0.0017079393146559596
Loss: 0.0017167163314297795
Loss: 0.001726405113004148
Loss: 0.0017308592796325684
Loss: 0.0017312978161498904
Loss: 0.0017146447207778692
Loss: 0.0017004041001200676
Loss: 0.0016990351723507047
Loss: 0.0017043844563886523
Loss: 0.0017141606658697128
Loss: 0.0017165940953418612
Loss: 0.001709745149128139
Loss: 0.00170454743783921
Loss: 0.0017000512452796102
Loss: 0.0016968845156952739
Loss: 0.0016922467621043324
Loss: 0.0016941310605034232
Loss: 0.001696415594778955
Loss: 0.0016942876391112804
Loss: 0.0016949735581874847
Loss: 0.0017015199409797788
Loss: 0.00171418278478086
Loss: 0.0017146312166005373
Loss: 0.0017116668168455362
Loss: 0.0017131384229287505
Loss: 0.00171107635833323
Loss: 0.0017072317423298955
Loss: 0.00169770244974643
Loss: 0.0016940856585279107
Loss: 0.0016956081381067634
Loss: 0.001692793914116919
Loss: 0.0016860204050317407
Loss: 0.00168412528000772
Loss: 0.0016874180873855948
Loss: 0.00168891332577914
Loss: 0.0016894753789529204
Loss: 0.0016954699531197548
Loss: 0.0017147436738014221
Loss: 0.0017434797482565045
Loss: 0.0017750681145116687
Loss: 0.001775392796844244
Loss: 0.0017473569605499506
Loss: 0.0016958472551777959
Loss: 0.0016882920172065496
Loss: 0.0017240421148017049
Loss: 0.0017336602322757244
Loss: 0.0017050816677510738
Loss: 0.0016840641619637609
Loss: 0.0017029911978170276
Loss: 0.0017169236671179533
Loss: 0.001694990904070437
Loss: 0.0016844947822391987
Loss: 0.0017030434682965279
Loss: 0.0017076325602829456
Loss: 0.0016904313815757632
Loss: 0.0016848247032612562
Loss: 0.0017022008541971445
Loss: 0.0017030605813488364
Loss: 0.0016865272773429751
Loss: 0.0016804304905235767
Loss: 0.0016999582294374704
Loss: 0.0016965493559837341
Loss: 0.0016787106869742274
Loss: 0.001677556661888957
Loss: 0.0016881437040865421
Loss: 0.001684326445683837
Loss: 0.0016749423230066895
Loss: 0.0016741770086809993
Loss: 0.001681785681284964
Loss: 0.0016790602821856737
Loss: 0.0016737981932237744
Loss: 0.0016758688725531101
Loss: 0.0016802591271698475
Loss: 0.001679596258327365
Loss: 0.0016755074029788375
Loss: 0.0016760621219873428
Loss: 0.0016829698579385877
Loss: 0.0016861206386238337
Loss: 0.0016872416017577052
Loss: 0.0016909206751734018
Loss: 0.0016959145432338119
Loss: 0.0017027062131091952
Loss: 0.0017029951559379697
Loss: 0.0017009811708703637
Loss: 0.0016891612904146314
Loss: 0.0016770802903920412
Loss: 0.0016716772224754095
Loss: 0.0016713151708245277
Loss: 0.0016752091469243169
Loss: 0.001678881817497313
Loss: 0.001679616398178041
Loss: 0.001676529529504478
Loss: 0.0016686751041561365
Loss: 0.0016651259502395988
Loss: 0.0016673838254064322
Loss: 0.0016723392764106393
Loss: 0.001674941275268793
Loss: 0.0016719757113605738
Loss: 0.0016683096764609218
Loss: 0.0016673546051606536
Loss: 0.0016661596018821
Loss: 0.0016653214115649462
Loss: 0.001664577517658472
Loss: 0.0016639428213238716
Loss: 0.0016657818341627717
Loss: 0.0016686192248016596
Loss: 0.001672773389145732
Loss: 0.0016766152111813426
Loss: 0.0016830781241878867
Loss: 0.0016931724967435002
Loss: 0.001711705350317061
Loss: 0.0017302794149145484
Loss: 0.0017273775301873684
Loss: 0.0016984657850116491
Loss: 0.0016695852391421795
Loss: 0.0016642145346850157
Loss: 0.0016777513083070517
Loss: 0.0016823107143864036
Loss: 0.001677095890045166
Loss: 0.0016696893144398928
Loss: 0.0016700237756595016
Loss: 0.0016773947281762958
Loss: 0.0016737205442041159
Loss: 0.0016666714800521731
Loss: 0.0016642098780721426
Loss: 0.0016688904725015163
Loss: 0.0016728295013308525
Loss: 0.0016694716177880764
Loss: 0.0016619545640423894
Loss: 0.0016593096079304814
Loss: 0.0016622638795524836
Loss: 0.001665729796513915
Loss: 0.0016635007923468947
Loss: 0.001659926027059555
Loss: 0.0016591519815847278
Loss: 0.0016622343100607395
Loss: 0.0016668582102283835
Loss: 0.001667396747507155
Loss: 0.0016681898850947618
Loss: 0.0016740156570449471
Loss: 0.0016878441674634814
Loss: 0.001702750800177455
Loss: 0.0017075759824365377
Loss: 0.0017074734205380082
Loss: 0.0016897176392376423
Loss: 0.0016718478873372078
Loss: 0.001669971621595323
Loss: 0.0016712911892682314
Loss: 0.0016711440403014421
Loss: 0.001671144855208695
Training model using conversion value 1.8000000000000003.
Loss: 0.07201886922121048
Loss: 0.06780625879764557
Loss: 0.0627969354391098
Loss: 0.0566166415810585
Loss: 0.04883483052253723
Loss: 0.040500886738300323
Loss: 0.0312984362244606
Loss: 0.022107327356934547
Loss: 0.015414653345942497
Loss: 0.015085088089108467
Loss: 0.019416341558098793
Loss: 0.018408216536045074
Loss: 0.015223272144794464
Loss: 0.013854424469172955
Loss: 0.013826107606291771
Loss: 0.014450723305344582
Loss: 0.014774001203477383
Loss: 0.01427881233394146
Loss: 0.013282451778650284
Loss: 0.012384474277496338
Loss: 0.012159096077084541
Loss: 0.012527338229119778
Loss: 0.012760745361447334
Loss: 0.01245452743023634
Loss: 0.011970866471529007
Loss: 0.01174835953861475
Loss: 0.011859961785376072
Loss: 0.011921378783881664
Loss: 0.011695596389472485
Loss: 0.01136790867894888
Loss: 0.01114512886852026
Loss: 0.011078083887696266
Loss: 0.011042573489248753
Loss: 0.010904617607593536
Loss: 0.010637135244905949
Loss: 0.0103188781067729
Loss: 0.010012184269726276
Loss: 0.009693912230432034
Loss: 0.009332692250609398
Loss: 0.008876185864210129
Loss: 0.00836444552987814
Loss: 0.007849778980016708
Loss: 0.007327775005251169
Loss: 0.006782675161957741
Loss: 0.006297518499195576
Loss: 0.0060231671668589115
Loss: 0.00595789635553956
Loss: 0.0062067462131381035
Loss: 0.006391358096152544
Loss: 0.006383285392075777
Loss: 0.006161568686366081
Loss: 0.005788067821413279
Loss: 0.005548728164285421
Loss: 0.005357018671929836
Loss: 0.00527587765827775
Loss: 0.00529067637398839
Loss: 0.005294544622302055
Loss: 0.005272263195365667
Loss: 0.00520786177366972
Loss: 0.0051209330558776855
Loss: 0.005027940031141043
Loss: 0.004953586496412754
Loss: 0.00491132540628314
Loss: 0.004903085995465517
Loss: 0.004920152947306633
Loss: 0.00493883341550827
Loss: 0.004936572629958391
Loss: 0.004910766612738371
Loss: 0.004876778926700354
Loss: 0.004849917721003294
Loss: 0.004832817707210779
Loss: 0.004827077966183424
Loss: 0.004829976242035627
Loss: 0.004833941347897053
Loss: 0.004830630496144295
Loss: 0.004818566609174013
Loss: 0.0048019373789429665
Loss: 0.004785097669810057
Loss: 0.004771215841174126
Loss: 0.00476229889318347
Loss: 0.004756363574415445
Loss: 0.004750962369143963
Loss: 0.004742505494505167
Loss: 0.00473064323887229
Loss: 0.004715957213193178
Loss: 0.004700384568423033
Loss: 0.004687048029154539
Loss: 0.004676030948758125
Loss: 0.00466547766700387
Loss: 0.004654203075915575
Loss: 0.004636319819837809
Loss: 0.0046165259554982185
Loss: 0.004600177984684706
Loss: 0.00458500487729907
Loss: 0.004572335630655289
Loss: 0.0045568146742880344
Loss: 0.004541968461126089
Loss: 0.0045224204659461975
Loss: 0.004505381919443607
Loss: 0.004486468154937029
Loss: 0.004465723410248756
Loss: 0.004445279948413372
Loss: 0.004420173820108175
Loss: 0.004396580625325441
Loss: 0.004369700793176889
Loss: 0.004341868683695793
Loss: 0.004310297779738903
Loss: 0.004277763422578573
Loss: 0.004242127761244774
Loss: 0.004204004071652889
Loss: 0.004159246105700731
Loss: 0.004112354014068842
Loss: 0.00406085979193449
Loss: 0.004006842616945505
Loss: 0.0039505972526967525
Loss: 0.0038914012257009745
Loss: 0.003827966284006834
Loss: 0.003764539724215865
Loss: 0.0036974619142711163
Loss: 0.0036293803714215755
Loss: 0.003567981766536832
Loss: 0.003511409042403102
Loss: 0.003462861990556121
Loss: 0.0034189040306955576
Loss: 0.003384788753464818
Loss: 0.0033562101889401674
Loss: 0.0033267876133322716
Loss: 0.0033007473684847355
Loss: 0.0032636600080877542
Loss: 0.0032344781793653965
Loss: 0.003206590423360467
Loss: 0.0031799180433154106
Loss: 0.0031556799076497555
Loss: 0.0031340422574430704
Loss: 0.0031128565315157175
Loss: 0.003092005383223295
Loss: 0.003071372862905264
Loss: 0.003054702887311578
Loss: 0.003040576120838523
Loss: 0.003025882877409458
Loss: 0.0030108068604022264
Loss: 0.0029967871960252523
Loss: 0.002983848098665476
Loss: 0.0029709115624427795
Loss: 0.0029569112230092287
Loss: 0.0029421860817819834
Loss: 0.0029269468504935503
Loss: 0.0029106608126312494
Loss: 0.002895656507462263
Loss: 0.0028825055342167616
Loss: 0.0028701680712401867
Loss: 0.002860630163922906
Loss: 0.002853165613487363
Loss: 0.002849161857739091
Loss: 0.0028579060453921556
Loss: 0.0029036859050393105
Loss: 0.002979790326207876
Loss: 0.0030782988760620356
Loss: 0.002958725905045867
Loss: 0.002796781715005636
Loss: 0.0028309414628893137
Loss: 0.002895887941122055
Loss: 0.002806475618854165
Loss: 0.002762915100902319
Loss: 0.002830271376296878
Loss: 0.0027876084204763174
Loss: 0.0027324918191879988
Loss: 0.0027754930779337883
Loss: 0.0027586042415350676
Loss: 0.002702841768041253
Loss: 0.002732004737481475
Loss: 0.0027276170440018177
Loss: 0.0026804350782185793
Loss: 0.002702056197449565
Loss: 0.002701434539631009
Loss: 0.0026571673806756735
Loss: 0.002675312105566263
Loss: 0.0026792683638632298
Loss: 0.0026375034358352423
Loss: 0.0026446848642081022
Loss: 0.0026551783084869385
Loss: 0.002619827864691615
Loss: 0.0026150259654968977
Loss: 0.002629678463563323
Loss: 0.0026040098164230585
Loss: 0.0025884283240884542
Loss: 0.002599236788228154
Loss: 0.002586820861324668
Loss: 0.0025682970881462097
Loss: 0.0025689583271741867
Loss: 0.002567240037024021
Loss: 0.002555610379204154
Loss: 0.0025435115676373243
Loss: 0.0025438426528126
Loss: 0.0025453101843595505
Loss: 0.002530996687710285
Loss: 0.002520950511097908
Loss: 0.0025232776533812284
Loss: 0.002520222682505846
Loss: 0.0025096447207033634
Loss: 0.002500241855159402
Loss: 0.002498555462807417
Loss: 0.0024984311312437057
Loss: 0.002490624086931348
Loss: 0.0024813092313706875
Loss: 0.002476964145898819
Loss: 0.0024750118609517813
Loss: 0.002472097519785166
Loss: 0.002466578269377351
Loss: 0.0024598489981144667
Loss: 0.002454388188198209
Loss: 0.0024518186692148447
Loss: 0.002449651248753071
Loss: 0.0024460619315505028
Loss: 0.002441600663587451
Loss: 0.0024361556861549616
Loss: 0.002431317465379834
Loss: 0.0024281092919409275
Loss: 0.0024257851764559746
Loss: 0.002422913210466504
Loss: 0.0024197399616241455
Loss: 0.0024160565808415413
Loss: 0.0024119073059409857
Loss: 0.0024078749120235443
Loss: 0.0024045612663030624
Loss: 0.0024019579868763685
Loss: 0.0023997388780117035
Loss: 0.0023979332763701677
Loss: 0.0023965586442500353
Loss: 0.002396082039922476
Loss: 0.0023970960173755884
Loss: 0.002399048302322626
Loss: 0.002400468336418271
Loss: 0.0023988201282918453
Loss: 0.002394292736425996
Loss: 0.0023853573948144913
Loss: 0.00237689889036119
Loss: 0.002371357986703515
Loss: 0.0023701218888163567
Loss: 0.002371224109083414
Loss: 0.0023713335394859314
Loss: 0.002369774505496025
Loss: 0.0023662177845835686
Loss: 0.002361749764531851
Loss: 0.0023573862854391336
Loss: 0.002353677060455084
Loss: 0.002350950613617897
Loss: 0.0023493936751037836
Loss: 0.002348985755816102
Loss: 0.002349292626604438
Loss: 0.0023504768032580614
Loss: 0.0023527448065578938
Loss: 0.0023547045420855284
Loss: 0.0023564768489450216
Loss: 0.0023526123259216547
Loss: 0.0023461682721972466
Loss: 0.0023364282678812742
Loss: 0.0023289660457521677
Loss: 0.0023262114264070988
Loss: 0.0023276295978575945
Loss: 0.0023301944602280855
Loss: 0.002329509239643812
Loss: 0.002326610730960965
Loss: 0.0023207247722893953
Loss: 0.0023166488390415907
Loss: 0.0023120956029742956
Loss: 0.002308415248990059
Loss: 0.0023043195251375437
Loss: 0.0022998519707471132
Loss: 0.0022965469397604465
Loss: 0.0022933678701519966
Loss: 0.0022917480673640966
Loss: 0.0022906961385160685
Loss: 0.0022861601319164038
Loss: 0.0022832632530480623
Loss: 0.002280705375596881
Loss: 0.0022790355142205954
Loss: 0.002277471823617816
Loss: 0.0022778024431318045
Loss: 0.0022883748169988394
Loss: 0.002325573470443487
Loss: 0.002464749151840806
Loss: 0.002557685598731041
Loss: 0.0026290121022611856
Loss: 0.0022810460068285465
Loss: 0.002609819872304797
Loss: 0.002546578412875533
Loss: 0.0024783562403172255
Loss: 0.0024980318266898394
Loss: 0.0023432134184986353
Loss: 0.002448363695293665
Loss: 0.0023592161014676094
Loss: 0.0024028844200074673
Loss: 0.0022977939806878567
Loss: 0.002379119396209717
Loss: 0.0022884258069097996
Loss: 0.00237895455211401
Loss: 0.0022626519203186035
Loss: 0.002341864164918661
Loss: 0.002265400253236294
Loss: 0.002302763517946005
Loss: 0.0022923056967556477
Loss: 0.0022573007736355066
Loss: 0.0022947511170059443
Loss: 0.002237531589344144
Loss: 0.002279420383274555
Loss: 0.002244306728243828
Loss: 0.0022388838697224855
Loss: 0.0022581068333238363
Loss: 0.002225459087640047
Loss: 0.0022456692531704903
Loss: 0.00222223624587059
Loss: 0.0022225952707231045
Loss: 0.002223786199465394
Loss: 0.002200809773057699
Loss: 0.0022114175371825695
Loss: 0.0021985035855323076
Loss: 0.002188956830650568
Loss: 0.0021936800330877304
Loss: 0.00218010856769979
Loss: 0.002178024733439088
Loss: 0.0021769991144537926
Loss: 0.002165324753150344
Loss: 0.002165473299100995
Loss: 0.002160322153940797
Loss: 0.0021527886856347322
Loss: 0.0021523984614759684
Loss: 0.002144121564924717
Loss: 0.0021385718137025833
Loss: 0.0021377692464739084
Loss: 0.0021283302921801805
Loss: 0.0021235805470496416
Loss: 0.0021202729549258947
Loss: 0.002112896181643009
Loss: 0.002110991859808564
Loss: 0.0021050504874438047
Loss: 0.002095318166539073
Loss: 0.002089335350319743
Loss: 0.0020818079356104136
Loss: 0.002076122909784317
Loss: 0.002072502626106143
Loss: 0.0020699244923889637
Loss: 0.0020663579925894737
Loss: 0.0020637952256947756
Loss: 0.0020510980393737555
Loss: 0.002039096085354686
Loss: 0.002027070615440607
Loss: 0.002017128746956587
Loss: 0.002009157557040453
Loss: 0.002000934910029173
Loss: 0.0019952249713242054
Loss: 0.0019915613811463118
Loss: 0.001989340176805854
Loss: 0.0019842118490487337
Loss: 0.0019847406074404716
Loss: 0.0019806628115475178
Loss: 0.0019817815627902746
Loss: 0.0019717433024197817
Loss: 0.001960650784894824
Loss: 0.0019480374176055193
Loss: 0.0019382592290639877
Loss: 0.0019247313030064106
Loss: 0.0019121917430311441
Loss: 0.0019005591748282313
Loss: 0.0018909370992332697
Loss: 0.001881802105344832
Loss: 0.001876874826848507
Loss: 0.0018732101889327168
Loss: 0.0018711071461439133
Loss: 0.0018764070700854063
Loss: 0.0018855682574212551
Loss: 0.001908013946376741
Loss: 0.0019366401247680187
Loss: 0.0019535976462066174
Loss: 0.0018932194216176867
Loss: 0.001845834543928504
Loss: 0.0018408201867714524
Loss: 0.0018664938397705555
Loss: 0.001882002572529018
Loss: 0.0018636462045833468
Loss: 0.0018376500811427832
Loss: 0.0018200429622083902
Loss: 0.0018205957021564245
Loss: 0.001836427953094244
Loss: 0.0018606516532599926
Loss: 0.0018793442286550999
Loss: 0.0018703180830925703
Loss: 0.001847832347266376
Loss: 0.0018214181764051318
Loss: 0.0018064099131152034
Loss: 0.0018026005709543824
Loss: 0.0018095691921189427
Loss: 0.0018205561209470034
Loss: 0.0018247441621497273
Loss: 0.0018234136514365673
Loss: 0.0018110617529600859
Loss: 0.0018009782070294023
Loss: 0.0017920521786436439
Loss: 0.0017881558742374182
Loss: 0.0017873984761536121
Loss: 0.0017896308563649654
Loss: 0.0017977090319618583
Loss: 0.0018102434696629643
Loss: 0.001832362380810082
Loss: 0.0018613042775541544
Loss: 0.001894497312605381
Loss: 0.0018743232358247042
Loss: 0.0018297192873433232
Loss: 0.0017822673544287682
Loss: 0.0017793973674997687
Loss: 0.0018095688428729773
Loss: 0.0018298508366569877
Loss: 0.0018193107098340988
Loss: 0.0017820630455389619
Loss: 0.0017675674753263593
Loss: 0.001780120306648314
Loss: 0.0017975945957005024
Loss: 0.001803122810088098
Loss: 0.0017862154636532068
Loss: 0.0017677464056760073
Loss: 0.0017616314580664039
Loss: 0.001766706700436771
Loss: 0.0017754778964444995
Loss: 0.0017795466119423509
Loss: 0.001774252625182271
Loss: 0.0017636938719078898
Loss: 0.0017564466688781977
Loss: 0.0017537599196657538
Loss: 0.0017543628346174955
Loss: 0.0017576052341610193
Loss: 0.0017640730366110802
Loss: 0.0017740728799253702
Loss: 0.0017823664238676429
Loss: 0.0017922795377671719
Loss: 0.0017890726448968053
Loss: 0.0017808092525228858
Loss: 0.0017606336623430252
Loss: 0.001749180257320404
Loss: 0.001744723878800869
Loss: 0.0017440050141885877
Loss: 0.0017473085317760706
Loss: 0.001751657109707594
Loss: 0.0017604355234652758
Loss: 0.0017686185892671347
Loss: 0.0017795686144381762
Loss: 0.001782354200258851
Loss: 0.0017821586225181818
Loss: 0.0017705196514725685
Loss: 0.001752184354700148
Loss: 0.0017381064826622605
Loss: 0.0017359624616801739
Loss: 0.0017428795108571649
Loss: 0.0017497135559096932
Loss: 0.0017516358057036996
Loss: 0.0017477695364505053
Loss: 0.0017416580813005567
Loss: 0.0017331265844404697
Loss: 0.0017294648569077253
Loss: 0.001728383474983275
Loss: 0.0017287414520978928
Loss: 0.001730802352540195
Loss: 0.0017332987627014518
Loss: 0.0017374437302350998
Loss: 0.0017439036164432764
Loss: 0.0017528262687847018
Loss: 0.0017599943093955517
Loss: 0.0017667438369244337
Loss: 0.001768670161254704
Loss: 0.001758508151397109
Loss: 0.0017431570449844003
Loss: 0.0017286553047597408
Loss: 0.0017192276427522302
Loss: 0.0017194636166095734
Loss: 0.0017244199989363551
Loss: 0.0017314092256128788
Loss: 0.0017446113051846623
Loss: 0.0017608804628252983
Loss: 0.0017707441002130508
Loss: 0.0017716269940137863
Loss: 0.0017555870581418276
Loss: 0.001732504810206592
Loss: 0.0017160560237243772
Loss: 0.0017146589234471321
Loss: 0.0017271018587052822
Loss: 0.0017373330192640424
Loss: 0.0017423571553081274
Loss: 0.0017315124860033393
Loss: 0.0017189496429637074
Loss: 0.001710561104118824
Loss: 0.0017092848429456353
Loss: 0.0017136131646111608
Loss: 0.0017202431336045265
Loss: 0.0017271289834752679
Loss: 0.0017282923217862844
Loss: 0.0017261001048609614
Loss: 0.0017179850256070495
Loss: 0.0017101960256695747
Loss: 0.0017051309114322066
Loss: 0.001704237423837185
Loss: 0.001706293667666614
Loss: 0.001711190678179264
Loss: 0.0017146733589470387
Loss: 0.0017204550094902515
Loss: 0.0017292024567723274
Loss: 0.0017324562650173903
Loss: 0.0017375127645209432
Loss: 0.0017368817934766412
Loss: 0.0017313354182988405
Loss: 0.0017175833927467465
Loss: 0.0017051293980330229
Loss: 0.0016988039715215564
Loss: 0.0016986672999337316
Loss: 0.0017033959738910198
Loss: 0.001710970071144402
Loss: 0.001718071405775845
Loss: 0.0017265691421926022
Loss: 0.0017348525580018759
Loss: 0.001741272397339344
Loss: 0.0017414846224710345
Loss: 0.0017309244722127914
Loss: 0.001715720514766872
Loss: 0.001700298162177205
Loss: 0.0016930227866396308
Loss: 0.0016964295646175742
Loss: 0.001707235467620194
Loss: 0.0017129991902038455
Loss: 0.0017101374687626958
Loss: 0.0017056295182555914
Loss: 0.0016983326058834791
Loss: 0.0016895807348191738
Loss: 0.0016881250776350498
Loss: 0.001691779587417841
Loss: 0.0016959437634795904
Loss: 0.0017035837518051267
Loss: 0.0017111353809013963
Loss: 0.0017160072457045317
Loss: 0.0017161411233246326
Loss: 0.0017130650812759995
Loss: 0.0017047000583261251
Loss: 0.0016955676255747676
Loss: 0.0016879087779670954
Loss: 0.0016838974552229047
Loss: 0.00168353330809623
Loss: 0.001687581418082118
Loss: 0.0016926971729844809
Loss: 0.0016960309585556388
Loss: 0.001703527057543397
Loss: 0.0017099537653848529
Loss: 0.0017126848688349128
Loss: 0.0017164160963147879
Loss: 0.0017163080628961325
Loss: 0.0017071899492293596
Loss: 0.001693887752480805
Loss: 0.0016828295774757862
Loss: 0.001677874126471579
Loss: 0.0016788886860013008
Loss: 0.0016842179466038942
Loss: 0.0016908785328269005
Loss: 0.0016964179230853915
Loss: 0.0016968100098893046
Loss: 0.0016943420050665736
Loss: 0.0016889565158635378
Loss: 0.0016828392399474978
Loss: 0.0016777964774519205
Loss: 0.0016738784033805132
Loss: 0.0016728475457057357
Loss: 0.0016747243935242295
Loss: 0.0016778537537902594
Loss: 0.0016825154889374971
Loss: 0.0016906446544453502
Loss: 0.001701504923403263
Loss: 0.0017147414619103074
Loss: 0.0017327634850516915
Loss: 0.0017420569201931357
Loss: 0.001730274292640388
Loss: 0.0017037010984495282
Loss: 0.0016769696958363056
Loss: 0.0016756773693487048
Loss: 0.001689343829639256
Loss: 0.0016997733619064093
Loss: 0.0017007607966661453
Loss: 0.0016859567258507013
Loss: 0.0016701845452189445
Loss: 0.001670648343861103
Loss: 0.0016808827640488744
Loss: 0.0016864759381860495
Loss: 0.00168426928576082
Loss: 0.0016833492554724216
Loss: 0.0016775327967479825
Loss: 0.0016696371603757143
Loss: 0.0016659698449075222
Loss: 0.0016666124574840069
Loss: 0.0016665685689076781
Loss: 0.0016669606557115912
Loss: 0.0016680036205798388
Loss: 0.001670688739977777
Loss: 0.0016719246050342917
Loss: 0.0016735900426283479
Loss: 0.0016809533117339015
Loss: 0.0016878306632861495
Loss: 0.0016977735795080662
Loss: 0.0017073155613616109
Loss: 0.001710499287582934
Loss: 0.0016996663762256503
Loss: 0.0016826193314045668
Loss: 0.001665154006332159
Loss: 0.0016633406048640609
Loss: 0.0016726294998079538
Loss: 0.0016810911474749446
Loss: 0.0016828024527058005
Loss: 0.0016732802614569664
Loss: 0.0016635614447295666
Loss: 0.0016601014649495482
Loss: 0.0016640841495245695
Loss: 0.0016721722204238176
Loss: 0.0016794661059975624
Loss: 0.0016888445243239403
Loss: 0.0016925092786550522
Loss: 0.0016941173234954476
Loss: 0.0016845508944243193
Loss: 0.0016726388130337
Loss: 0.0016617471119388938
Loss: 0.0016605360433459282
Loss: 0.0016639454988762736
Loss: 0.001666961470618844
Loss: 0.0016680180560797453
Loss: 0.0016655893996357918
Loss: 0.001661186572164297
Loss: 0.0016573418397456408
Loss: 0.0016566166887059808
Loss: 0.0016597945941612124
Loss: 0.0016644744900986552
Loss: 0.0016673943027853966
Loss: 0.001670247409492731
Loss: 0.001674443599767983
Loss: 0.0016774623654782772
Loss: 0.0016823834739625454
Loss: 0.0016762111335992813
Loss: 0.0016683877911418676
Loss: 0.0016619310481473804
Loss: 0.0016592411557212472
Loss: 0.0016586206620559096
Loss: 0.0016579115763306618
Loss: 0.001659427653066814
Loss: 0.0016632894985377789
Loss: 0.0016658308450132608
Loss: 0.001665267744101584
Loss: 0.0016611759783700109
Loss: 0.001657778979279101
Loss: 0.0016569022554904222
Loss: 0.001656635431572795
Loss: 0.0016544511308893561
Loss: 0.0016525955870747566
Loss: 0.0016519074561074376
Loss: 0.001652747392654419
Loss: 0.0016542644007131457
Loss: 0.0016549451975151896
Loss: 0.001657560234889388
Loss: 0.0016626195283606648
Loss: 0.0016722875880077481
Loss: 0.0016895071603357792
Loss: 0.0017171517247334123
Loss: 0.0017447014106437564
Loss: 0.0017655373085290194
Loss: 0.001739052007906139
Loss: 0.0016826343489810824
Loss: 0.0016559707000851631
Loss: 0.0016691387863829732
Loss: 0.0016863103955984116
Loss: 0.0016919610789045691
Loss: 0.0016850142274051905
Loss: 0.0016715464880689979
Loss: 0.0016603288240730762
Loss: 0.0016592059982940555
Loss: 0.0016720141284167767
Loss: 0.001678362605161965
Loss: 0.001665743999183178
Loss: 0.0016512225847691298
Loss: 0.0016516554169356823
Loss: 0.0016619085799902678
Loss: 0.0016661196714267135
Loss: 0.0016622907714918256
Loss: 0.001661870745010674
Loss: 0.001663855859078467
Loss: 0.0016586333513259888
Loss: 0.0016489833360537887
Loss: 0.0016490299021825194
Loss: 0.0016549911815673113
Loss: 0.0016548256389796734
Loss: 0.0016527270199730992
Loss: 0.0016522202640771866
Loss: 0.0016531414585188031
Loss: 0.0016504490049555898
Loss: 0.0016465996159240603
Loss: 0.0016468986868858337
Loss: 0.0016485530650243163
Loss: 0.001647566445171833
Loss: 0.0016456597950309515
Loss: 0.001646328018978238
Loss: 0.001648872857913375
Loss: 0.0016508488915860653
Loss: 0.0016512428410351276
Loss: 0.0016525400569662452
Loss: 0.0016553071327507496
Loss: 0.0016576637281104922
Loss: 0.0016577510396018624
Loss: 0.0016571123851463199
Loss: 0.0016559812938794494
Loss: 0.0016543468227609992
Loss: 0.0016520022181794047
Loss: 0.0016493606381118298
Loss: 0.001647040480747819
Loss: 0.0016462934436276555
Loss: 0.0016454861033707857
Loss: 0.0016450380207970738
Loss: 0.001643739640712738
Loss: 0.0016430646646767855
Loss: 0.0016427008667960763
Loss: 0.0016424234490841627
Loss: 0.0016420184401795268
Loss: 0.0016416736179962754
Loss: 0.0016417490551248193
Loss: 0.0016423700144514441
Loss: 0.001644312054850161
Loss: 0.001648660865612328
Loss: 0.0016572994645684958
Loss: 0.0016737213591113687
Loss: 0.0016942181391641498
Loss: 0.0017116204835474491
Loss: 0.0017271314281970263
Loss: 0.0017164690652862191
Loss: 0.0016905016964301467
Loss: 0.0016585377743467689
Loss: 0.0016455624718219042
Loss: 0.0016545688267797232
Loss: 0.0016738399863243103
Loss: 0.001682356232777238
Loss: 0.0016720129642635584
Loss: 0.00165442971047014
Loss: 0.0016457152087241411
Loss: 0.001649928861297667
Loss: 0.0016627750592306256
Loss: 0.0016700654523447156
Loss: 0.0016628392040729523
Loss: 0.0016463268548250198
Loss: 0.0016403617337346077
Loss: 0.0016466660890728235
Loss: 0.0016553878085687757
Loss: 0.0016584948170930147
Loss: 0.0016522277146577835
Loss: 0.0016455678269267082
Loss: 0.0016433066921308637
Loss: 0.0016447807429358363
Loss: 0.0016451994888484478
Loss: 0.0016447218367829919
Loss: 0.0016460970509797335
Loss: 0.00164688506629318
Loss: 0.0016453281277790666
Loss: 0.0016419749008491635
