[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.005557153839617968
Loss: 0.0055764163844287395
Loss: 0.005597229115664959
Loss: 0.005644127726554871
Loss: 0.005698017310351133
Loss: 0.005743207409977913
Loss: 0.005757774226367474
Loss: 0.005704601760953665
Loss: 0.005604690872132778
Loss: 0.00554883386939764
Loss: 0.005585390143096447
Loss: 0.005644564051181078
Loss: 0.005679601337760687
Loss: 0.0056505706161260605
Loss: 0.0055946060456335545
Loss: 0.005548304878175259
Loss: 0.005563267506659031
Loss: 0.0056023066863417625
Loss: 0.005624884273856878
Loss: 0.00562696997076273
Loss: 0.005589782726019621
Loss: 0.00555168092250824
Loss: 0.005542651284486055
Loss: 0.0055594309233129025
Loss: 0.0055727530270814896
Loss: 0.00557199539616704
Loss: 0.005566587205976248
Loss: 0.005548421293497086
Loss: 0.005538464058190584
Loss: 0.005536018405109644
Loss: 0.005545171443372965
Loss: 0.0055539668537676334
Loss: 0.0055676354095339775
Loss: 0.00558660039678216
Loss: 0.005602146964520216
Loss: 0.005589278880506754
Loss: 0.005566442385315895
Loss: 0.005540085956454277
Loss: 0.005528921261429787
Loss: 0.005531147588044405
Loss: 0.0055426801554858685
Loss: 0.005562609527260065
Loss: 0.005589199252426624
Loss: 0.005636891350150108
Loss: 0.005681679584085941
Loss: 0.005722492933273315
Loss: 0.0056908708065748215
Loss: 0.005619556177407503
Loss: 0.005550070200115442
Loss: 0.005532435607165098
Loss: 0.005568164866417646
Loss: 0.005609819199889898
Loss: 0.005624625366181135
Loss: 0.00559051102027297
Loss: 0.005542535800486803
Loss: 0.005527778994292021
Loss: 0.0055559370666742325
Loss: 0.005603057332336903
Loss: 0.005627924110740423
Loss: 0.005628687329590321
Loss: 0.005608940962702036
Loss: 0.005557517055422068
Loss: 0.005527060944586992
Loss: 0.005536348093301058
Loss: 0.005576332099735737
Loss: 0.005595826543867588
Loss: 0.005587715655565262
Loss: 0.005568500142544508
Loss: 0.005535920616239309
Loss: 0.005518478807061911
Loss: 0.005532495677471161
Loss: 0.005557960364967585
Loss: 0.005593744572252035
Loss: 0.0056078326888382435
Loss: 0.005609143525362015
Loss: 0.005576376337558031
Loss: 0.005530152935534716
Loss: 0.005515243858098984
Loss: 0.0055284686386585236
Loss: 0.005556146614253521
Loss: 0.0055875107645988464
Loss: 0.0056128608994185925
Loss: 0.005624785553663969
Loss: 0.00560769671574235
Loss: 0.005570641718804836
Loss: 0.00552384415641427
Loss: 0.005512786563485861
Loss: 0.0055352686904370785
Loss: 0.00556924007833004
Loss: 0.00559450127184391
Loss: 0.005585691891610622
Loss: 0.00555228628218174
Loss: 0.005516100209206343
Loss: 0.005511871539056301
Loss: 0.005539360456168652
Loss: 0.005567941814661026
Loss: 0.005610673688352108
Loss: 0.005632906686514616
Loss: 0.0056376345455646515
Loss: 0.005589201580733061
Loss: 0.005531929433345795
Loss: 0.005507938098162413
Loss: 0.005535757169127464
Loss: 0.005575548857450485
Loss: 0.005604070145636797
Loss: 0.005605734419077635
Loss: 0.005570107139647007
Loss: 0.005518405698239803
Loss: 0.0055043864995241165
Loss: 0.00553502282127738
Loss: 0.005579760763794184
Loss: 0.005617714952677488
Loss: 0.005640539340674877
Loss: 0.005595809314399958
Loss: 0.005528029054403305
Loss: 0.005502380430698395
Loss: 0.005543516483157873
Loss: 0.005589540582150221
Loss: 0.005605391226708889
Loss: 0.005588355474174023
Loss: 0.005541729275137186
Loss: 0.005503457505255938
Loss: 0.005519947037100792
Loss: 0.005563043989241123
Loss: 0.0055802385322749615
Loss: 0.005565263796597719
Loss: 0.005525333806872368
Loss: 0.005499976221472025
Loss: 0.005510866176337004
Loss: 0.005547597538679838
Loss: 0.0055794985964894295
Loss: 0.00558818131685257
Loss: 0.005566566251218319
Loss: 0.005527639761567116
Loss: 0.005497228819876909
Loss: 0.0055062235333025455
Loss: 0.0055363853462040424
Loss: 0.005546862259507179
Loss: 0.005536378361284733
Loss: 0.0055160424672067165
Loss: 0.005495571065694094
Loss: 0.005493951495736837
Loss: 0.0055086081847548485
Loss: 0.005524785257875919
Loss: 0.005529156420379877
Loss: 0.005533039569854736
Loss: 0.005533261224627495
Loss: 0.0055202762596309185
Loss: 0.005502187181264162
Loss: 0.005490786395967007
Loss: 0.005488019436597824
Loss: 0.005490422714501619
Loss: 0.005499448161572218
Loss: 0.005504127591848373
Loss: 0.005512850359082222
Loss: 0.00552787072956562
Loss: 0.005546372849494219
Loss: 0.005568154156208038
Loss: 0.005606710910797119
Loss: 0.00561063876375556
Loss: 0.0055879815481603146
Loss: 0.005551048554480076
Loss: 0.005508233793079853
Loss: 0.005490577779710293
Loss: 0.005502392537891865
Loss: 0.005541802383959293
Loss: 0.005561984609812498
Loss: 0.005555340554565191
Loss: 0.005542697384953499
Loss: 0.005511648487299681
Loss: 0.005489898845553398
Loss: 0.0054826452396810055
Loss: 0.005496352445334196
Loss: 0.00551516842097044
Loss: 0.005549463909119368
Loss: 0.005566074047237635
Loss: 0.00557755259796977
Loss: 0.005543451756238937
Loss: 0.005507461726665497
Loss: 0.005483665037900209
Loss: 0.005481858272105455
Loss: 0.005489856470376253
Loss: 0.005502859130501747
Loss: 0.0055133989080786705
Loss: 0.005516114644706249
Loss: 0.005511202849447727
Loss: 0.005507223773747683
Loss: 0.00549623928964138
Loss: 0.005484465975314379
Loss: 0.005477637983858585
Loss: 0.005474074278026819
Loss: 0.005475936457514763
Loss: 0.005478318314999342
Loss: 0.005482337903231382
Loss: 0.005488715600222349
Loss: 0.005499251186847687
Loss: 0.005527366418391466
Loss: 0.005568913649767637
Loss: 0.005642687436193228
Loss: 0.005716394167393446
Loss: 0.005783259402960539
Loss: 0.005780242849141359
Loss: 0.005666005425155163
Loss: 0.0055177039466798306
Loss: 0.005515784956514835
Loss: 0.0056225452572107315
Loss: 0.005646793637424707
Loss: 0.005579849239438772
Loss: 0.00548950582742691
Loss: 0.005515275057405233
Loss: 0.00557809928432107
Loss: 0.00557327177375555
Loss: 0.0055103059858083725
Loss: 0.005480542778968811
Loss: 0.005512038711458445
Loss: 0.005544255953282118
Loss: 0.005524044390767813
Loss: 0.005485680885612965
Loss: 0.005485236644744873
Loss: 0.005509426351636648
Loss: 0.00553893530741334
Loss: 0.0055492897517979145
Loss: 0.005510103888809681
Loss: 0.0054867444559931755
Loss: 0.005484657362103462
Loss: 0.0055044000037014484
Loss: 0.005531858187168837
Loss: 0.005534558556973934
Loss: 0.00549301877617836
Loss: 0.005486499052494764
Loss: 0.005484352353960276
Loss: 0.005487905815243721
Loss: 0.005503895692527294
Loss: 0.005521468818187714
Loss: 0.005498446524143219
Loss: 0.005504608154296875
Loss: 0.005502766463905573
Loss: 0.005468143615871668
Loss: 0.00547097809612751
Loss: 0.00548445712774992
Loss: 0.005486516281962395
Loss: 0.005496010649949312
Loss: 0.005503850523382425
Loss: 0.00548954214900732
Loss: 0.005485426168888807
Loss: 0.005484182387590408
Loss: 0.005470992531627417
Loss: 0.005461838562041521
Loss: 0.005469889845699072
Loss: 0.005468364339321852
Loss: 0.005475781857967377
Loss: 0.0054944343864917755
Loss: 0.005510385148227215
Loss: 0.005522735882550478
Loss: 0.005533500574529171
Loss: 0.005534810945391655
Loss: 0.0055271596647799015
Loss: 0.005519877187907696
Loss: 0.005493552889674902
Loss: 0.00547416927292943
Loss: 0.005460287444293499
Loss: 0.005462625063955784
Loss: 0.0054725175723433495
Loss: 0.005486006382852793
Loss: 0.005492686294019222
Loss: 0.0054858108051121235
Loss: 0.005478208884596825
Loss: 0.005465934053063393
Loss: 0.005457912106066942
Loss: 0.005456072278320789
Loss: 0.0054580229334533215
Loss: 0.0054634930565953255
Loss: 0.005472962744534016
Loss: 0.005492722615599632
Loss: 0.005521420389413834
Loss: 0.0055510555393993855
Loss: 0.005610273219645023
Loss: 0.005716475658118725
Loss: 0.005827608052641153
Loss: 0.005898898001760244
Loss: 0.005716728512197733
Loss: 0.005491442047059536
Loss: 0.005542729515582323
Loss: 0.005735446233302355
Loss: 0.005783015862107277
Loss: 0.005590477958321571
Loss: 0.005499254912137985
Loss: 0.0056521100923419
Loss: 0.0056692808866500854
Loss: 0.005541444756090641
Loss: 0.005481668282300234
Loss: 0.00558394193649292
Loss: 0.005615409463644028
Loss: 0.005517960991710424
Loss: 0.00548015721142292
Loss: 0.005559881683439016
Loss: 0.0055627403780817986
Loss: 0.005489213392138481
Loss: 0.005480796564370394
Loss: 0.005525974556803703
Loss: 0.005506870802491903
Loss: 0.00548099260777235
Loss: 0.005482996813952923
Loss: 0.005491676740348339
Loss: 0.005502067971974611
Loss: 0.005485903471708298
Loss: 0.0054547772742807865
Loss: 0.005478793755173683
Loss: 0.005507157649844885
Loss: 0.005482558626681566
Loss: 0.005457995925098658
Loss: 0.00546897342428565
Loss: 0.0054842266254127026
Loss: 0.005514318589121103
Loss: 0.005526021588593721
Loss: 0.0054809702560305595
Loss: 0.005453881807625294
Loss: 0.005469698924571276
Loss: 0.005482523236423731
Loss: 0.0054851109161973
Loss: 0.00547361234202981
Loss: 0.005452211480587721
Loss: 0.005448649171739817
Loss: 0.005462583154439926
Loss: 0.005464775487780571
Loss: 0.005456080660223961
Loss: 0.005450019147247076
Loss: 0.005448796320706606
Loss: 0.005444306880235672
Loss: 0.005446039140224457
Loss: 0.005454672034829855
Loss: 0.005462534260004759
Loss: 0.005462256725877523
Loss: 0.0054674455896019936
Loss: 0.005464449524879456
Loss: 0.005449355114251375
Loss: 0.005442748311907053
Loss: 0.005443252623081207
Loss: 0.005444095935672522
Loss: 0.005459424573928118
Loss: 0.005477928556501865
Loss: 0.0054827542044222355
Loss: 0.005480526946485043
Loss: 0.005482474807649851
Loss: 0.005463533569127321
Loss: 0.005448550451546907
Loss: 0.005441134329885244
Loss: 0.005441825836896896
Loss: 0.0054512168280780315
Loss: 0.005469800438731909
Loss: 0.005481317639350891
Loss: 0.0054910010658204556
Loss: 0.005491916555911303
Loss: 0.005474255420267582
Loss: 0.005448153242468834
Loss: 0.0054375771433115005
Loss: 0.005440786946564913
Loss: 0.005465704016387463
Loss: 0.005502142943441868
Loss: 0.0055347466841340065
Loss: 0.005562473554164171
Loss: 0.005562916398048401
Loss: 0.005528217647224665
Loss: 0.005471004638820887
Loss: 0.005439122207462788
Loss: 0.0054603335447609425
Loss: 0.005505401641130447
Loss: 0.005527062341570854
Loss: 0.005503051448613405
Loss: 0.005456077866256237
Loss: 0.005440488923341036
Loss: 0.0054665058851242065
Loss: 0.00549367954954505
Loss: 0.005484709981828928
Loss: 0.005454455967992544
Loss: 0.005438696127384901
Loss: 0.00543864443898201
Loss: 0.005455330945551395
Loss: 0.005468760617077351
Loss: 0.0054624807089567184
Loss: 0.0054445029236376286
Loss: 0.005433188285678625
Loss: 0.005433341488242149
Loss: 0.0054497853852808475
Loss: 0.005473721772432327
Loss: 0.005506759975105524
Loss: 0.005535921081900597
Loss: 0.005547638982534409
Loss: 0.005528416484594345
Loss: 0.005483686923980713
Loss: 0.005440091248601675
Loss: 0.005435640458017588
Loss: 0.0054668840020895
Loss: 0.005496813450008631
Loss: 0.005507779307663441
Loss: 0.0054851616732776165
Loss: 0.005452799145132303
Loss: 0.005432219710201025
Loss: 0.005445239599794149
Loss: 0.0054739839397370815
Loss: 0.005486044567078352
Loss: 0.005478809121996164
Loss: 0.005449963267892599
Loss: 0.005429659504443407
Loss: 0.005437509622424841
Loss: 0.0054635703563690186
Loss: 0.005481461528688669
Loss: 0.00547826150432229
Loss: 0.005469789728522301
Loss: 0.005452657118439674
Loss: 0.005428759381175041
Loss: 0.00542569300159812
Loss: 0.0054421499371528625
Loss: 0.005454049911350012
Loss: 0.005474446341395378
Loss: 0.00550463330000639
Loss: 0.005531461909413338
Loss: 0.005516283679753542
Loss: 0.00548565573990345
Loss: 0.005451574455946684
Loss: 0.005428409203886986
Loss: 0.005426901858299971
Loss: 0.0054427506402134895
Loss: 0.005463080480694771
Loss: 0.005465637892484665
Loss: 0.005453554913401604
Loss: 0.005429294425994158
Loss: 0.005422605201601982
Loss: 0.005425636190921068
Loss: 0.0054407501593232155
Loss: 0.005455656908452511
Loss: 0.005468866787850857
Loss: 0.005464571062475443
Loss: 0.005458035971969366
Loss: 0.005441536195576191
Loss: 0.005424709990620613
Loss: 0.005418550688773394
Loss: 0.005421406123787165
Loss: 0.0054380823858082294
Loss: 0.005451198201626539
Loss: 0.005453854333609343
Loss: 0.0054614911787211895
Loss: 0.005479197949171066
Loss: 0.005492798984050751
Loss: 0.005470688454806805
Loss: 0.0054540266282856464
Loss: 0.0054474142380058765
Loss: 0.0054365964606404305
Loss: 0.0054264678619802
Loss: 0.005417330656200647
Loss: 0.005427510943263769
Loss: 0.005433643236756325
Loss: 0.005454803351312876
Loss: 0.005470509175211191
Loss: 0.0054921419359743595
Loss: 0.00550296762958169
Loss: 0.005507475696504116
Loss: 0.0055001359432935715
Loss: 0.0054757259786129
Loss: 0.0054513318464159966
Loss: 0.005423039197921753
Loss: 0.005417021922767162
Loss: 0.005431797821074724
Loss: 0.0054528857581317425
Loss: 0.005472770892083645
Loss: 0.005481074098497629
Loss: 0.005456386599689722
Loss: 0.005425642244517803
Loss: 0.00541492085903883
Loss: 0.005417388863861561
Loss: 0.005435185972601175
Loss: 0.005467834882438183
Loss: 0.005505623761564493
Loss: 0.005494584329426289
Loss: 0.005462184082716703
Loss: 0.005441778805106878
Loss: 0.005417561158537865
Loss: 0.005422560963779688
Loss: 0.005433020647615194
Loss: 0.005458680912852287
Loss: 0.0054621766321361065
Loss: 0.005455937702208757
Loss: 0.005438551306724548
Loss: 0.005424939561635256
Loss: 0.005412508267909288
Loss: 0.005414613056927919
Loss: 0.005427604075521231
Loss: 0.005439101718366146
Loss: 0.005459806881844997
Loss: 0.005494151264429092
Loss: 0.005543486215174198
Loss: 0.005559243261814117
Loss: 0.00556693272665143
Loss: 0.005559904035180807
Loss: 0.005516056902706623
Loss: 0.005441307555884123
Loss: 0.005420716945081949
Loss: 0.005480420310050249
Loss: 0.005544372834265232
Loss: 0.00555838318541646
Loss: 0.0054832263849675655
Loss: 0.005423594266176224
Loss: 0.005435390863567591
Loss: 0.005487795919179916
Loss: 0.005508480127900839
Loss: 0.005462660454213619
Loss: 0.005418130662292242
Loss: 0.005426603835076094
Loss: 0.0054736207239329815
Loss: 0.005493354517966509
Loss: 0.005452233832329512
Loss: 0.0054101524874567986
Loss: 0.005425631534308195
Loss: 0.00545644573867321
Loss: 0.005474775563925505
Loss: 0.005476116202771664
Loss: 0.005451763514429331
Loss: 0.005421121139079332
Loss: 0.005408093798905611
Loss: 0.005428800359368324
Loss: 0.005442955065518618
Loss: 0.005442659370601177
Loss: 0.005432593170553446
Loss: 0.005414123646914959
Loss: 0.005403769668191671
Loss: 0.005414043087512255
Loss: 0.0054319375194609165
Loss: 0.005442706868052483
Loss: 0.005453187040984631
Loss: 0.005445939023047686
Loss: 0.005421987269073725
Loss: 0.005404390394687653
Loss: 0.005407246761023998
Loss: 0.005418153014034033
Loss: 0.005429830402135849
Loss: 0.005431453697383404
Loss: 0.005425950977951288
Loss: 0.0054136901162564754
Loss: 0.005403745919466019
Loss: 0.005400649271905422
Loss: 0.005402625072747469
Loss: 0.005407350137829781
Loss: 0.005416829604655504
Loss: 0.005421693902462721
Loss: 0.005429116543382406
Loss: 0.00543832965195179
Loss: 0.005442798137664795
Loss: 0.005435537546873093
Loss: 0.00542041938751936
Loss: 0.005406240001320839
Loss: 0.005397968925535679
Loss: 0.005400577560067177
Loss: 0.00541139580309391
Loss: 0.005424316972494125
Loss: 0.005434836260974407
Loss: 0.005448606330901384
Loss: 0.005461324937641621
Loss: 0.005469312891364098
Loss: 0.0054632676765322685
Loss: 0.005441656336188316
Loss: 0.005418463610112667
Loss: 0.005399714689701796
Loss: 0.005399455316364765
Loss: 0.005409447476267815
Loss: 0.005419709254056215
Loss: 0.005421467591077089
Loss: 0.005414162762463093
Loss: 0.005407679360359907
Loss: 0.005400325637310743
Loss: 0.005395885091274977
Loss: 0.005396771244704723
Loss: 0.005402611568570137
Loss: 0.005408927798271179
Loss: 0.00542020658031106
Loss: 0.0054337079636752605
Loss: 0.005465249065309763
Loss: 0.005500378552824259
Loss: 0.005556885153055191
Loss: 0.005626983009278774
Loss: 0.005703431088477373
Loss: 0.005665595643222332
Loss: 0.0055352165363729
Loss: 0.00541298883035779
Loss: 0.005477118771523237
Loss: 0.005584727041423321
Loss: 0.005552542861551046
Loss: 0.005457250401377678
Loss: 0.005430301185697317
Loss: 0.0054997908882796764
Loss: 0.005553148221224546
Loss: 0.005551706999540329
Loss: 0.005491712596267462
Loss: 0.005418397020548582
Loss: 0.005462550092488527
Loss: 0.0055277058854699135
Loss: 0.005470716394484043
Loss: 0.005405235104262829
Loss: 0.005442739464342594
Loss: 0.005500820931047201
Loss: 0.005499232094734907
Loss: 0.005422874353826046
Loss: 0.00541487243026495
Loss: 0.0054877749644219875
Loss: 0.005504972767084837
Loss: 0.005522470921278
Loss: 0.005505068227648735
Loss: 0.005434720776975155
Loss: 0.005415972787886858
Loss: 0.00546630285680294
Loss: 0.005488604307174683
Loss: 0.0054486473090946674
Loss: 0.005397670902311802
Loss: 0.00543082132935524
Loss: 0.005479535087943077
Loss: 0.005469388794153929
Loss: 0.005458014085888863
Loss: 0.005445048678666353
Loss: 0.005404208321124315
Loss: 0.005456013139337301
Loss: 0.005503473803400993
Loss: 0.005422414280474186
Loss: 0.005424053408205509
Loss: 0.005445912946015596
Loss: 0.005415618419647217
Loss: 0.00545922014862299
Loss: 0.005482855252921581
Loss: 0.00540524534881115
Loss: 0.0054209292866289616
Loss: 0.005455432925373316
Loss: 0.005433994811028242
Loss: 0.005494724493473768
Loss: 0.005518309306353331
Loss: 0.005436406005173922
Loss: 0.005441905930638313
Loss: 0.005442833993583918
Loss: 0.005413819570094347
Loss: 0.005481284111738205
Loss: 0.005513982847332954
Loss: 0.005429582670331001
Loss: 0.005464691668748856
Loss: 0.0054664891213178635
Loss: 0.005442996975034475
Loss: 0.005552124697715044
Loss: 0.005536828190088272
Loss: 0.005464615300297737
Loss: 0.005489889532327652
Loss: 0.005438046995550394
Loss: 0.005426809657365084
Loss: 0.005493632983416319
Loss: 0.0054762414656579494
Loss: 0.005450022406876087
Loss: 0.005461287219077349
Loss: 0.0054044174030423164
Loss: 0.0054617892019450665
Loss: 0.00548715190961957
Loss: 0.005474772769957781
Loss: 0.005483602173626423
Loss: 0.00542775122448802
Loss: 0.005398159846663475
Loss: 0.0054277656599879265
Loss: 0.005436633247882128
Loss: 0.005444969050586224
Loss: 0.005432526580989361
Loss: 0.005394686013460159
Loss: 0.005399906542152166
Loss: 0.005407477729022503
Loss: 0.005403796676546335
Loss: 0.005405288655310869
Loss: 0.00539364293217659
Loss: 0.005382574163377285
Loss: 0.005397513508796692
Loss: 0.005407135467976332
Loss: 0.00541094783693552
Loss: 0.005407249089330435
Loss: 0.0053956289775669575
Loss: 0.0053847613744437695
Loss: 0.0053891707211732864
Loss: 0.0053923767991364
Loss: 0.00539200147613883
Loss: 0.0053999293595552444
Loss: 0.005407161545008421
Loss: 0.005404566414654255
Loss: 0.005392978899180889
Loss: 0.005390106700360775
Loss: 0.005379071459174156
Loss: 0.005387579090893269
Loss: 0.005390113219618797
Loss: 0.005389057099819183
Loss: 0.005388383753597736
Loss: 0.0053885565139353275
Loss: 0.005381670314818621
Loss: 0.005378242582082748
Loss: 0.00538379792124033
Loss: 0.005384914577007294
Loss: 0.0053941113874316216
Loss: 0.005405742675065994
Loss: 0.005405467934906483
Loss: 0.005410820711404085
Loss: 0.005428757518529892
Loss: 0.005446086172014475
Loss: 0.005428940523415804
Loss: 0.005412410479038954
Loss: 0.005399106536060572
Loss: 0.005385837517678738
Loss: 0.00538290711119771
Loss: 0.005383065901696682
Loss: 0.0053999582305550575
Loss: 0.005396748427301645
Loss: 0.005405759438872337
Loss: 0.005386580713093281
Loss: 0.005381104536354542
Loss: 0.005376935470849276
Loss: 0.005385787691920996
Loss: 0.005401897244155407
Loss: 0.005403553601354361
Loss: 0.005413259379565716
Loss: 0.005418495275080204
Loss: 0.005426446441560984
Loss: 0.005400964990258217
Loss: 0.005387652199715376
Loss: 0.005377537105232477
Loss: 0.005374458618462086
Loss: 0.005377484485507011
Loss: 0.005382264032959938
Loss: 0.00538998655974865
Loss: 0.005394555162638426
Loss: 0.005403890274465084
Loss: 0.00539524108171463
Loss: 0.00538678839802742
Loss: 0.005375256296247244
Loss: 0.005372451152652502
Loss: 0.005371036008000374
Loss: 0.005372640676796436
Loss: 0.00537519995123148
Loss: 0.005382086616009474
Loss: 0.00538988271728158
Loss: 0.005387457087635994
Loss: 0.005387063138186932
Loss: 0.005390396807342768
Loss: 0.005402029026299715
Loss: 0.005403382238000631
Loss: 0.0054124491289258
Loss: 0.005425292998552322
Loss: 0.005439202766865492
Loss: 0.00542842224240303
Loss: 0.00542537122964859
Loss: 0.00541498651728034
Loss: 0.005396776366978884
Loss: 0.005372988525778055
Loss: 0.00537517387419939
Loss: 0.005396105349063873
Loss: 0.005421155132353306
Loss: 0.005452663637697697
Loss: 0.005466458387672901
Loss: 0.005481231492012739
Loss: 0.005466724745929241
Loss: 0.0054337880574166775
Loss: 0.005378561094403267
Loss: 0.005378448870033026
Loss: 0.005424664821475744
Loss: 0.005492217838764191
Loss: 0.005549450870603323
Loss: 0.00547794671729207
Loss: 0.00540204020217061
Loss: 0.005372244399040937
Loss: 0.005413765087723732
Loss: 0.005447468254715204
Loss: 0.005426747724413872
Loss: 0.005389714147895575
Loss: 0.005371062085032463
Loss: 0.005395158659666777
Loss: 0.005429212935268879
Loss: 0.005434335209429264
Loss: 0.005427891854196787
Loss: 0.005396309774369001
Loss: 0.005369941703975201
Loss: 0.005382359027862549
Loss: 0.0054101524874567986
Loss: 0.005429150070995092
Loss: 0.005442076362669468
Loss: 0.00542729627341032
Loss: 0.005389056168496609
Loss: 0.0053694043308496475
Loss: 0.005394957959651947
Loss: 0.005423758178949356
Loss: 0.005458381026983261
Loss: 0.005500015802681446
Loss: 0.005527277011424303
Loss: 0.005452620331197977
Loss: 0.005376138724386692
Loss: 0.005412229802459478
Loss: 0.005479327403008938
Loss: 0.005520097445696592
Loss: 0.005498899146914482
Loss: 0.005417087115347385
Loss: 0.0053788344375789165
Loss: 0.005422064568847418
Loss: 0.005469027440994978
Loss: 0.005432675592601299
Loss: 0.005388960242271423
Loss: 0.0053906673565506935
Loss: 0.005432778038084507
Loss: 0.005454047117382288
Loss: 0.0054162610322237015
Loss: 0.005375983659178019
Loss: 0.005388832651078701
Loss: 0.00541126262396574
Loss: 0.005410154350101948
Loss: 0.005384589545428753
Loss: 0.00537013728171587
Loss: 0.005382999312132597
Loss: 0.005400157533586025
Loss: 0.005423169117420912
Loss: 0.005382324568927288
Loss: 0.005369303748011589
Loss: 0.005385872907936573
Loss: 0.005427083931863308
Loss: 0.005466452334076166
Loss: 0.0054587749764323235
Loss: 0.00543753057718277
Loss: 0.005381562281399965
Loss: 0.005375137086957693
Loss: 0.005411290563642979
Loss: 0.0054309736005961895
Loss: 0.005421211011707783
Loss: 0.005397111643105745
Loss: 0.005369465798139572
Loss: 0.005377954803407192
Loss: 0.005405126139521599
Loss: 0.005416016094386578
Loss: 0.005410171579569578
Loss: 0.005373519379645586
Loss: 0.0053659891709685326
Loss: 0.005394903942942619
Loss: 0.00541764497756958
Loss: 0.005408948287367821
Loss: 0.005385267082601786
Loss: 0.005371453706175089
Loss: 0.005383742973208427
Loss: 0.005402287933975458
Loss: 0.005396697204560041
Loss: 0.005378576926887035
Loss: 0.00536554679274559
Loss: 0.005362444557249546
Loss: 0.00536802364513278
Loss: 0.005370317026972771
Loss: 0.005367395468056202
Loss: 0.005361654795706272
Loss: 0.005355826113373041
Loss: 0.005356065463274717
Loss: 0.005357495043426752
Loss: 0.0053619397804141045
Loss: 0.00536561943590641
Loss: 0.005364342592656612
Loss: 0.005359881091862917
Loss: 0.00535763893276453
Loss: 0.0053545283153653145
Loss: 0.00535435788333416
Loss: 0.0053550549782812595
Loss: 0.005356175824999809
Loss: 0.005359207279980183
Loss: 0.0053611923940479755
Loss: 0.005360067822039127
Loss: 0.005357744637876749
Loss: 0.005354739259928465
Loss: 0.005353190936148167
Loss: 0.005354132037609816
Loss: 0.005355122499167919
Loss: 0.005356866866350174
Loss: 0.005356119014322758
Loss: 0.0053575299680233
Loss: 0.00535757839679718
Loss: 0.005361549090594053
Loss: 0.005365882534533739
Loss: 0.005367886275053024
Loss: 0.005365963093936443
Loss: 0.005366954021155834
Loss: 0.005370796658098698
Loss: 0.005379942711442709
Loss: 0.005382938776165247
Loss: 0.005383415147662163
Loss: 0.005381407681852579
Loss: 0.005377966910600662
Loss: 0.005363789852708578
Loss: 0.005352484527975321
Loss: 0.005354630295187235
Loss: 0.0053674690425395966
Loss: 0.005391061771661043
Loss: 0.0054338970221579075
Loss: 0.005532183218747377
Loss: 0.005693298298865557
Loss: 0.005911791697144508
Loss: 0.005759820807725191
Loss: 0.005472812335938215
Loss: 0.0054042749106884
Loss: 0.005624759942293167
Loss: 0.005710691679269075
Loss: 0.00546779902651906
Loss: 0.005441848188638687
Loss: 0.005559114273637533
Loss: 0.005469170864671469
Loss: 0.005407098215073347
Loss: 0.0054636429995298386
Loss: 0.005460211541503668
Loss: 0.0054040891118347645
Loss: 0.005422686692327261
Loss: 0.005469821859151125
Loss: 0.005393196828663349
Loss: 0.005411016289144754
Loss: 0.005468333140015602
Loss: 0.0053869918920099735
Loss: 0.005403080489486456
Loss: 0.0054853977635502815
Loss: 0.00537645909935236
Loss: 0.005390416830778122
Loss: 0.005446783732622862
Loss: 0.0053649223409593105
Loss: 0.005389082711189985
Loss: 0.005433627869933844
Loss: 0.005356314592063427
Loss: 0.0053995572961866856
Loss: 0.00542318494990468
Loss: 0.005357525777071714
Loss: 0.00539385573938489
Loss: 0.005412268452346325
Loss: 0.005352957174181938
Loss: 0.005390572361648083
Loss: 0.005405191332101822
Loss: 0.005348913371562958
Loss: 0.005400490947067738
Loss: 0.005410217214375734
Loss: 0.005348616279661655
Loss: 0.005398297682404518
Loss: 0.005407887045294046
Loss: 0.0053544724360108376
Loss: 0.005410910118371248
Loss: 0.005427498836070299
Loss: 0.005375972017645836
Loss: 0.0054208822548389435
Loss: 0.00542801059782505
Loss: 0.005359582602977753
Loss: 0.00539528438821435
Loss: 0.005408531054854393
Loss: 0.005367278587073088
Loss: 0.005428550764918327
Loss: 0.005436747334897518
Loss: 0.005373336840420961
Loss: 0.005415997467935085
Loss: 0.00540561880916357
Loss: 0.0053556556813418865
Loss: 0.005412473808974028
Loss: 0.005401555448770523
Loss: 0.005365167278796434
Loss: 0.005423195194453001
Loss: 0.00541300792247057
Loss: 0.00537442322820425
Loss: 0.00541016086935997
Loss: 0.005372412037104368
Loss: 0.005357034504413605
Loss: 0.005391283426433802
Loss: 0.005364044103771448
Loss: 0.005375420209020376
Loss: 0.005387493874877691
Loss: 0.005366137251257896
Loss: 0.005368994083255529
Loss: 0.005377019289880991
Loss: 0.00535334600135684
Loss: 0.005354017019271851
Loss: 0.005366632714867592
Loss: 0.00534849101677537
