[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.0017405272228643298
Loss: 0.0017265555215999484
Loss: 0.0017223635222762823
Loss: 0.0017399167409166694
Loss: 0.0017197042470797896
Loss: 0.0017322843195870519
Loss: 0.001723895431496203
Loss: 0.0017235968261957169
Loss: 0.0017138157272711396
Loss: 0.0017170719802379608
Loss: 0.001710399053990841
Loss: 0.0017126807942986488
Loss: 0.001717225881293416
Loss: 0.0017170103965327144
Loss: 0.001720102853141725
Loss: 0.001716147642582655
Loss: 0.0017194895772263408
Loss: 0.0017124477308243513
Loss: 0.001715917489491403
Loss: 0.0017131449421867728
Loss: 0.001711004413664341
Loss: 0.0017068716697394848
Loss: 0.0017077041557058692
Loss: 0.001706736977212131
Loss: 0.001703309710137546
Loss: 0.0017040709499269724
Loss: 0.001702400972135365
Loss: 0.0017042530234903097
Loss: 0.0017017752397805452
Loss: 0.0017036509234458208
Loss: 0.0017062915721908212
Loss: 0.0017101529520004988
Loss: 0.0017239581793546677
Loss: 0.0017412224551662803
Loss: 0.001777122844941914
Loss: 0.0017967913299798965
Loss: 0.0017909315647557378
Loss: 0.0017293179407715797
Loss: 0.0017116930102929473
Loss: 0.001720714382827282
Loss: 0.001746231340803206
Loss: 0.0017686550272628665
Loss: 0.0017190034268423915
Loss: 0.001698892330750823
Loss: 0.0017158653354272246
Loss: 0.001728274393826723
Loss: 0.0017333197174593806
Loss: 0.0017146037425845861
Loss: 0.001700891531072557
Loss: 0.0017042531399056315
Loss: 0.0017141218995675445
Loss: 0.0017206885386258364
Loss: 0.0017192336963489652
Loss: 0.0017030579037964344
Loss: 0.001695374958217144
Loss: 0.0017043667612597346
Loss: 0.0017131244530901313
Loss: 0.0017158908303827047
Loss: 0.0017096042865887284
Loss: 0.001699728542007506
Loss: 0.0016978399362415075
Loss: 0.0016972384182736278
Loss: 0.0017014889745041728
Loss: 0.0017088635358959436
Loss: 0.0017046460416167974
Loss: 0.0016993157332763076
Loss: 0.0016933183651417494
Loss: 0.001692586694844067
Loss: 0.0016959491185843945
Loss: 0.0016955166356638074
Loss: 0.0016958656487986445
Loss: 0.0016982834786176682
Loss: 0.0016990553122013807
Loss: 0.0016974748577922583
Loss: 0.0016932927537709475
Loss: 0.0016909288242459297
Loss: 0.00169112510047853
Loss: 0.001690385164692998
Loss: 0.0016897290479391813
Loss: 0.0016903448849916458
Loss: 0.001692407764494419
Loss: 0.0016952346777543426
Loss: 0.0016948557458817959
Loss: 0.0016963137313723564
Loss: 0.001699914806522429
Loss: 0.0017059938982129097
Loss: 0.0017141842981800437
Loss: 0.0017273972043767571
Loss: 0.0017361558275297284
Loss: 0.0017482357798144221
Loss: 0.0017277162987738848
Loss: 0.0017079405952244997
Loss: 0.0016892559360712767
Loss: 0.001688578282482922
Loss: 0.0017015439225360751
Loss: 0.001711056800559163
Loss: 0.001717093400657177
Loss: 0.001708108582533896
Loss: 0.0016981883672997355
Loss: 0.001689229509793222
Loss: 0.0016851656837388873
Loss: 0.0016878771129995584
Loss: 0.0016938744811341166
Loss: 0.0017013762844726443
Loss: 0.001704240683466196
Loss: 0.001703644753433764
Loss: 0.0016976952319964767
Loss: 0.0016919615445658565
Loss: 0.0016863709315657616
Loss: 0.0016838484443724155
Loss: 0.0016828268999233842
Loss: 0.0016835853457450867
Loss: 0.0016862832708284259
Loss: 0.0016900557093322277
Loss: 0.0016954790335148573
Loss: 0.001699389424175024
Loss: 0.0017064458224922419
Loss: 0.0017124213045462966
Loss: 0.0017148117767646909
Loss: 0.0017086407169699669
Loss: 0.0016979272477328777
Loss: 0.0016868723323568702
Loss: 0.001681904192082584
Loss: 0.0016833848785609007
Loss: 0.0016879600007086992
Loss: 0.001693633501417935
Loss: 0.001697101048193872
Loss: 0.0017000860534608364
Loss: 0.0016945769311860204
Loss: 0.0016897275345399976
Loss: 0.0016832527471706271
Loss: 0.0016800182638689876
Loss: 0.001679472392424941
Loss: 0.0016804550541564822
Loss: 0.0016819559969007969
Loss: 0.0016834009438753128
Loss: 0.0016852489206939936
Loss: 0.001687986426986754
Loss: 0.0016933151055127382
Loss: 0.0017018027137964964
Loss: 0.0017145553138107061
Loss: 0.001728113740682602
Loss: 0.0017474590567871928
Loss: 0.0017469722079113126
Loss: 0.0017419884679839015
Loss: 0.0017054041381925344
Loss: 0.0016821997705847025
Loss: 0.001680867513641715
Loss: 0.0016968040727078915
Loss: 0.0017135321395471692
Loss: 0.001708142808638513
Loss: 0.0016955493483692408
Loss: 0.001680870889686048
Loss: 0.0016768297646194696
Loss: 0.0016821755561977625
Loss: 0.0016890339320525527
Loss: 0.0016930204583331943
Loss: 0.001690130215138197
Loss: 0.0016852554399520159
Loss: 0.0016803634352982044
Loss: 0.001677002408541739
Loss: 0.0016765313921496272
Loss: 0.0016781165031716228
Loss: 0.0016821074532344937
Loss: 0.0016864178469404578
Loss: 0.0016914037987589836
Loss: 0.0016953025478869677
Loss: 0.0016968753188848495
Loss: 0.0016939607448875904
Loss: 0.0016900619957596064
Loss: 0.0016834804555401206
Loss: 0.0016782133607193828
Loss: 0.001674849190749228
Loss: 0.0016741554718464613
Loss: 0.0016758335987105966
Loss: 0.0016793778631836176
Loss: 0.0016847846563905478
Loss: 0.0016888503450900316
Loss: 0.0016928787808865309
Loss: 0.0016935745952650905
Loss: 0.001693754456937313
Loss: 0.0016907455865293741
Loss: 0.0016861892072483897
Loss: 0.00168002734426409
Loss: 0.00167430832516402
Loss: 0.0016712103970348835
Loss: 0.0016720120329409838
Loss: 0.0016746626934036613
Loss: 0.0016782808816060424
Loss: 0.0016836841823533177
Loss: 0.0016909008845686913
Loss: 0.001701974542811513
Loss: 0.0017143066506832838
Loss: 0.0017307589296251535
Loss: 0.001736339065246284
Loss: 0.0017317845486104488
Loss: 0.0017077525844797492
Loss: 0.0016837308648973703
Loss: 0.0016713151708245277
Loss: 0.0016759661957621574
Loss: 0.001687876065261662
Loss: 0.001694506499916315
Loss: 0.0016941550420597196
Loss: 0.0016855985159054399
Loss: 0.0016768891364336014
Loss: 0.001670675235800445
Loss: 0.001670690020546317
Loss: 0.0016750252107158303
Loss: 0.0016792664537206292
Loss: 0.0016833238769322634
Loss: 0.0016838094452396035
Loss: 0.0016837161965668201
Loss: 0.0016785780899226665
Loss: 0.0016742486041039228
Loss: 0.0016699489206075668
Loss: 0.0016677958192303777
Loss: 0.0016680501867085695
Loss: 0.0016694434452801943
Loss: 0.0016719119157642126
Loss: 0.0016756185796111822
Loss: 0.0016810476081445813
Loss: 0.001688514370471239
Loss: 0.0016995817422866821
Loss: 0.0017127746250480413
Loss: 0.0017261076718568802
Loss: 0.0017264289781451225
Loss: 0.001719635329209268
Loss: 0.001696380553767085
Loss: 0.0016766935586929321
Loss: 0.0016686790622770786
Loss: 0.0016755517572164536
Loss: 0.0016866298392415047
Loss: 0.0016902154311537743
Loss: 0.00168673659209162
Loss: 0.0016758921556174755
Loss: 0.0016708846669644117
Loss: 0.0016708465991541743
Loss: 0.0016749444184824824
Loss: 0.001680831192061305
Loss: 0.0016838518204167485
Loss: 0.0016868249513208866
Loss: 0.0016807324718683958
Loss: 0.0016752349911257625
Loss: 0.0016696096863597631
Loss: 0.0016668766038492322
Loss: 0.0016664881259202957
Loss: 0.0016664331778883934
Loss: 0.0016667627496644855
Loss: 0.0016683777794241905
Loss: 0.0016732558142393827
Loss: 0.0016809639055281878
Loss: 0.0016886716475710273
Loss: 0.0016948474803939462
Loss: 0.0017001258675009012
Loss: 0.0016986429691314697
Loss: 0.0016964785754680634
Loss: 0.0016823203768581152
Loss: 0.0016708050388842821
Loss: 0.001663735369220376
Loss: 0.0016662193229421973
Loss: 0.0016748656053096056
Loss: 0.0016818115254864097
Loss: 0.0016883014468476176
Loss: 0.0016869939863681793
Loss: 0.0016855917638167739
Loss: 0.0016833327244967222
Loss: 0.0016773062525317073
Loss: 0.0016703030560165644
Loss: 0.0016639435198158026
Loss: 0.0016616557259112597
Loss: 0.0016642032423987985
Loss: 0.0016681092092767358
Loss: 0.0016710612690076232
Loss: 0.0016738104168325663
Loss: 0.001675992738455534
Loss: 0.0016804566839709878
Loss: 0.0016802067402750254
Loss: 0.0016817041905596852
Loss: 0.0016779310535639524
Loss: 0.0016758324345573783
Loss: 0.0016727362526580691
Loss: 0.001669174525886774
Loss: 0.0016645946307107806
Loss: 0.001660879934206605
Loss: 0.0016598636284470558
Loss: 0.0016615185886621475
Loss: 0.0016635771607980132
Loss: 0.0016652840422466397
Loss: 0.0016676360974088311
Loss: 0.001673148013651371
Loss: 0.0016823194455355406
Loss: 0.0016938354820013046
Loss: 0.0017137906979769468
Loss: 0.0017183879390358925
Loss: 0.0017258208245038986
Loss: 0.0017155883833765984
Loss: 0.0016957204788923264
Loss: 0.0016711946809664369
Loss: 0.0016620067181065679
Loss: 0.0016718370607122779
Loss: 0.0016874221619218588
Loss: 0.0016901278868317604
Loss: 0.0016790269874036312
Loss: 0.0016670955810695887
Loss: 0.0016634563216939569
Loss: 0.001671272562816739
Loss: 0.0016758593264967203
Loss: 0.0016747023910284042
Loss: 0.0016738681588321924
Loss: 0.001669619232416153
Loss: 0.0016689281910657883
Loss: 0.0016626412980258465
Loss: 0.0016575141344219446
Loss: 0.0016600142698734999
Loss: 0.0016644741408526897
Loss: 0.0016710245981812477
Loss: 0.0016696403035894036
Loss: 0.0016731525538489223
Loss: 0.0016849817475304008
Loss: 0.0017000542720779777
Loss: 0.0017198630375787616
Loss: 0.0017248239601030946
Loss: 0.0017149291234090924
Loss: 0.0017039126250892878
Loss: 0.0016755578108131886
Loss: 0.0016645671566948295
Loss: 0.0016686881426721811
Loss: 0.001678485656157136
Loss: 0.0016875186702236533
Loss: 0.0016753588570281863
Loss: 0.0016657548258081079
Loss: 0.0016578128561377525
Loss: 0.001659214380197227
Loss: 0.0016692361095920205
Loss: 0.0016729333437979221
Loss: 0.0016766146291047335
Loss: 0.001669086399488151
Loss: 0.0016639542300254107
Loss: 0.001662262948229909
Loss: 0.0016597062349319458
Loss: 0.0016566573176532984
Loss: 0.0016542464727535844
Loss: 0.0016543922247365117
Loss: 0.0016572654712945223
Loss: 0.0016599377850070596
Loss: 0.0016614340711385012
Loss: 0.0016641998663544655
Loss: 0.001669956836849451
Loss: 0.0016789996298030019
Loss: 0.0016817681025713682
Loss: 0.0016846949001774192
Loss: 0.0016792856622487307
Loss: 0.0016731660580262542
Loss: 0.0016660490073263645
Loss: 0.0016581343952566385
Loss: 0.0016540053766220808
Loss: 0.0016548226121813059
Loss: 0.001660084817558527
Loss: 0.0016658211825415492
Loss: 0.0016676951199769974
Loss: 0.0016677472740411758
Loss: 0.0016652707708999515
Loss: 0.001661921851336956
Loss: 0.0016595678171142936
Loss: 0.0016556528862565756
Loss: 0.001653383020311594
Loss: 0.0016513630980625749
Loss: 0.0016508601838722825
Loss: 0.001651366357691586
Loss: 0.0016517129261046648
Loss: 0.0016523508820682764
Loss: 0.0016529974527657032
Loss: 0.0016552697634324431
Loss: 0.0016617262735962868
Loss: 0.0016729685012251139
Loss: 0.0016967306146398187
Loss: 0.0017317644087597728
Loss: 0.0017729392275214195
Loss: 0.0017868094146251678
Loss: 0.0017339003970846534
Loss: 0.0016736236866563559
Loss: 0.0016708282055333257
Loss: 0.001711671706289053
Loss: 0.0017206051852554083
Loss: 0.0016841595061123371
Loss: 0.0016690943157300353
Loss: 0.0016829207306727767
Loss: 0.001693076454102993
Loss: 0.00169059366453439
Loss: 0.0016812189714983106
Loss: 0.0016820933669805527
Loss: 0.0016681356355547905
Loss: 0.001667139702476561
Loss: 0.0016871055122464895
Loss: 0.0016738912090659142
Loss: 0.0016549447318539023
Loss: 0.0016566956182941794
Loss: 0.001667617354542017
Loss: 0.0016682272544130683
Loss: 0.0016550564905628562
Loss: 0.0016553937457501888
Loss: 0.001659891102463007
Loss: 0.0016549493884667754
Loss: 0.0016508044209331274
Loss: 0.001655260450206697
Loss: 0.0016575324116274714
Loss: 0.0016532189911231399
Loss: 0.001649464131332934
Loss: 0.0016516392352059484
Loss: 0.0016530754510313272
Loss: 0.0016502258367836475
Loss: 0.0016489620320498943
Loss: 0.0016508105909451842
Loss: 0.0016511667054146528
Loss: 0.0016495477175340056
Loss: 0.0016482010250911117
Loss: 0.001649184850975871
Loss: 0.0016497010365128517
Loss: 0.0016482847277075052
Loss: 0.0016471967101097107
Loss: 0.0016475411830469966
Loss: 0.001647994271479547
Loss: 0.001647902186959982
Loss: 0.001648068311624229
Loss: 0.0016493266448378563
Loss: 0.0016524280654266477
Loss: 0.0016557417111471295
Loss: 0.0016629251185804605
Loss: 0.001672169892117381
Loss: 0.0016842519398778677
Loss: 0.0017019929364323616
Loss: 0.0017144889570772648
Loss: 0.0017182644223794341
Loss: 0.0016962970839813352
Loss: 0.0016663360875099897
Loss: 0.0016481277998536825
Loss: 0.0016556024784222245
Loss: 0.0016737611731514335
Loss: 0.0016832484398037195
Loss: 0.0016713700024411082
Loss: 0.0016530435532331467
Loss: 0.001647868542931974
Loss: 0.0016566637204959989
Loss: 0.0016678893007338047
Loss: 0.0016700170235708356
Loss: 0.0016616572393104434
Loss: 0.0016520441276952624
Loss: 0.0016460013575851917
Loss: 0.0016479012556374073
Loss: 0.0016532141016796231
Loss: 0.00165794906206429
Loss: 0.001658979686908424
Loss: 0.001656282925978303
Loss: 0.0016524288803339005
Loss: 0.001650357968173921
Loss: 0.0016472538700327277
Loss: 0.0016443741042166948
Loss: 0.0016433453420177102
Loss: 0.0016447864472866058
Loss: 0.0016464509535580873
Loss: 0.0016501238569617271
Loss: 0.0016545122489333153
Loss: 0.0016566915437579155
Loss: 0.0016598833026364446
Loss: 0.0016620151000097394
Loss: 0.0016636451473459601
Loss: 0.0016634537605568767
Loss: 0.0016596622299402952
Loss: 0.001653952174820006
Loss: 0.0016481430502608418
Loss: 0.0016431305557489395
Loss: 0.0016424953937530518
Loss: 0.0016444106586277485
Loss: 0.0016488677356392145
Loss: 0.001653957413509488
Loss: 0.0016559495124965906
Loss: 0.001656827749684453
Loss: 0.0016556386835873127
Loss: 0.0016546585829928517
Loss: 0.001653090468607843
Loss: 0.0016503306105732918
Loss: 0.0016473891446366906
Loss: 0.0016452574636787176
Loss: 0.0016427597729489207
Loss: 0.001641495618969202
Loss: 0.00164036953356117
Loss: 0.0016401292523369193
Loss: 0.001641167444176972
Loss: 0.0016421967884525657
Loss: 0.0016451014671474695
Loss: 0.0016486473614349961
Loss: 0.001656322623603046
Loss: 0.0016679672989994287
Loss: 0.001693537225946784
Loss: 0.0017240220913663507
Loss: 0.00175875099375844
Loss: 0.0017514098435640335
Loss: 0.001694213948212564
Loss: 0.0016510143177583814
Loss: 0.001657642424106598
Loss: 0.00169464317150414
Loss: 0.001696573686785996
Loss: 0.0016628509620204568
Loss: 0.0016477673780173063
Loss: 0.0016657405067235231
Loss: 0.001683390117250383
Loss: 0.0016752497758716345
Loss: 0.0016550620784983039
Loss: 0.0016541866352781653
Loss: 0.0016646699514240026
Loss: 0.001667876960709691
Loss: 0.00166509416885674
Loss: 0.001656220410950482
Loss: 0.0016509471461176872
Loss: 0.0016455341828987002
Loss: 0.0016511187423020601
Loss: 0.0016628545708954334
Loss: 0.001654607942327857
Loss: 0.0016440757317468524
Loss: 0.001639493857510388
Loss: 0.001646652934141457
Loss: 0.001655215979553759
Loss: 0.0016501311911270022
Loss: 0.0016443028580397367
Loss: 0.0016439050668850541
Loss: 0.0016457581659778953
Loss: 0.0016441671177744865
Loss: 0.0016401465982198715
Loss: 0.001640007714740932
Loss: 0.0016431621043011546
Loss: 0.0016450380207970738
Loss: 0.0016426374204456806
Loss: 0.001639637746848166
Loss: 0.0016393163241446018
Loss: 0.0016410667449235916
Loss: 0.0016400746535509825
Loss: 0.0016378957079723477
Loss: 0.001636620843783021
Loss: 0.0016374035039916635
Loss: 0.0016386801144108176
Loss: 0.001638356363400817
Loss: 0.001638149144127965
Loss: 0.0016397280851379037
Loss: 0.0016431742114946246
Loss: 0.0016492616850882769
Loss: 0.0016535735921934247
Loss: 0.0016605997225269675
Loss: 0.0016665493603795767
Loss: 0.0016703621950000525
Loss: 0.001673137303441763
Loss: 0.0016624305862933397
Loss: 0.0016506919637322426
Loss: 0.0016413709381595254
Loss: 0.0016384023474529386
Loss: 0.001640583504922688
Loss: 0.0016436673467978835
Loss: 0.0016463871579617262
Loss: 0.0016479039331898093
Loss: 0.0016458722529932857
Loss: 0.0016418301966041327
Loss: 0.0016382393660023808
Loss: 0.0016361307352781296
Loss: 0.0016358057036995888
Loss: 0.0016358382999897003
Loss: 0.0016355366678908467
Loss: 0.0016365452902391553
Loss: 0.0016401016619056463
Loss: 0.00164559087716043
Loss: 0.0016571006271988153
Loss: 0.0016751647926867008
Loss: 0.0017024172702804208
Loss: 0.0017222496680915356
Loss: 0.0017247162759304047
Loss: 0.0016873936401680112
Loss: 0.0016456141602247953
Loss: 0.0016398436855524778
Loss: 0.0016638520173728466
Loss: 0.001682887552306056
Loss: 0.0016662757843732834
Loss: 0.0016441855113953352
Loss: 0.001648424775339663
Loss: 0.001656000385992229
Loss: 0.0016533297020941973
Loss: 0.0016516359755769372
Loss: 0.001649815822020173
Loss: 0.0016467778477817774
Loss: 0.0016401639441028237
Loss: 0.0016439647879451513
Loss: 0.0016536444891244173
Loss: 0.001648051431402564
Loss: 0.001639520633034408
Loss: 0.0016373703256249428
Loss: 0.0016419010935351253
Loss: 0.0016419714083895087
Loss: 0.0016369193326681852
Loss: 0.0016378320287913084
Loss: 0.0016441021580249071
Loss: 0.0016449757385998964
Loss: 0.0016397896688431501
Loss: 0.001637201989069581
Loss: 0.0016377799911424518
Loss: 0.0016384629998356104
Loss: 0.0016352595994248986
Loss: 0.0016334813553839922
Loss: 0.0016347497003152966
Loss: 0.0016370980301871896
Loss: 0.0016384405316784978
Loss: 0.0016378028085455298
Loss: 0.0016387905925512314
Loss: 0.0016427788650617003
Loss: 0.0016433291602879763
Loss: 0.001644788426347077
Loss: 0.001644573058001697
Loss: 0.0016437548911198974
Loss: 0.001643371069803834
Loss: 0.001638992689549923
Loss: 0.0016352304955944419
Loss: 0.0016322083538398147
Loss: 0.0016317075351253152
Loss: 0.0016328662168234587
Loss: 0.0016343157039955258
Loss: 0.0016361046582460403
Loss: 0.0016386907082051039
Loss: 0.0016449546674266458
Loss: 0.0016578881768509746
Loss: 0.0016710857162252069
Loss: 0.0016962505178526044
Loss: 0.0017221090383827686
Loss: 0.0017266770591959357
Loss: 0.0017115642549470067
Loss: 0.0016623933333903551
Loss: 0.0016352361999452114
Loss: 0.0016470770351588726
Loss: 0.0016673299251124263
Loss: 0.0016649537719786167
Loss: 0.0016435686266049743
Loss: 0.0016342109302058816
Loss: 0.0016448625829070807
Loss: 0.0016540986252948642
Loss: 0.0016497698379680514
Loss: 0.0016375943087041378
Loss: 0.0016328011406585574
Loss: 0.0016389023512601852
Loss: 0.0016481513157486916
Loss: 0.0016509348060935736
Loss: 0.0016441044863313437
Loss: 0.0016355139669030905
Loss: 0.0016312160296365619
Loss: 0.0016338792629539967
Loss: 0.001639452064409852
Loss: 0.0016408273950219154
Loss: 0.001638465328142047
Loss: 0.0016344067407771945
Loss: 0.0016316092805936933
Loss: 0.0016314241802319884
Loss: 0.0016323387390002608
Loss: 0.0016335505060851574
Loss: 0.001636001281440258
Loss: 0.0016378149157389998
Loss: 0.0016417033039033413
Loss: 0.0016412569675594568
Loss: 0.001639450783841312
Loss: 0.0016359159490093589
Loss: 0.0016326634213328362
Loss: 0.0016306685283780098
Loss: 0.001629960723221302
Loss: 0.001630371785722673
Loss: 0.00163162627723068
Loss: 0.0016334748361259699
Loss: 0.0016358457505702972
Loss: 0.0016387543873861432
Loss: 0.0016427880618721247
Loss: 0.001647746772505343
Loss: 0.0016516461037099361
Loss: 0.0016571274027228355
Loss: 0.0016582304378971457
Loss: 0.0016566455597057939
Loss: 0.0016488841501995921
Loss: 0.0016390171367675066
Loss: 0.0016311159124597907
Loss: 0.0016285490710288286
Loss: 0.001631001359783113
Loss: 0.0016355800908058882
Loss: 0.001640650094486773
Loss: 0.0016431743279099464
Loss: 0.00164641416631639
Loss: 0.0016486644744873047
Loss: 0.001643966417759657
Loss: 0.0016383619513362646
Loss: 0.0016310388455167413
Loss: 0.0016278609400615096
Loss: 0.0016293027438223362
Loss: 0.0016328733181580901
Loss: 0.0016372845275327563
Loss: 0.0016399759333580732
Loss: 0.0016437392914667726
Loss: 0.0016505286330357194
Loss: 0.001658082939684391
Loss: 0.0016720759449526668
Loss: 0.0016782886814326048
Loss: 0.0016787376953288913
Loss: 0.001668910146690905
Loss: 0.0016492493450641632
Loss: 0.0016343675088137388
Loss: 0.0016323600430041552
Loss: 0.0016420584870502353
Loss: 0.0016482769278809428
Loss: 0.0016468990361317992
Loss: 0.0016445268411189318
Loss: 0.0016379208536818624
Loss: 0.0016349427169188857
Loss: 0.0016324517782777548
Loss: 0.001632821629755199
Loss: 0.0016369305085390806
Loss: 0.0016385832568630576
Loss: 0.0016360243316739798
Loss: 0.001630128943361342
Loss: 0.0016282142605632544
Loss: 0.0016290961066260934
Loss: 0.0016300389543175697
Loss: 0.0016291235806420445
Loss: 0.0016268566250801086
Loss: 0.0016267260070890188
Loss: 0.0016286264872178435
Loss: 0.0016306187026202679
Loss: 0.0016341459704563022
Loss: 0.0016356637934222817
Loss: 0.0016400309978052974
Loss: 0.001646741176955402
Loss: 0.0016537474002689123
Loss: 0.001664564129896462
Loss: 0.0016718016704544425
Loss: 0.0016803931212052703
Loss: 0.0016775112599134445
Loss: 0.001659658970311284
Loss: 0.0016361743910238147
Loss: 0.0016291341744363308
Loss: 0.0016402892069891095
Loss: 0.0016558649949729443
Loss: 0.0016553926980122924
Loss: 0.001644521951675415
Loss: 0.001631740015000105
Loss: 0.0016316685359925032
Loss: 0.001637832261621952
Loss: 0.0016400235472247005
Loss: 0.0016356772975996137
Loss: 0.001633001840673387
Loss: 0.0016334523679688573
Loss: 0.0016320497961714864
Loss: 0.0016284390585497022
Loss: 0.0016268761828541756
Loss: 0.0016300403513014317
Loss: 0.0016330276848748326
Loss: 0.0016344748437404633
Loss: 0.001631077378988266
Loss: 0.0016298717819154263
Loss: 0.0016311025246977806
Loss: 0.001632243162021041
Loss: 0.0016335627296939492
Loss: 0.0016306511824950576
Loss: 0.0016280340496450663
Loss: 0.0016281919088214636
Loss: 0.0016284578014165163
Loss: 0.0016282775904983282
Loss: 0.0016262547578662634
Loss: 0.0016243539284914732
Loss: 0.0016245160950347781
Loss: 0.0016251761699095368
Loss: 0.0016259370604529977
Loss: 0.00162535032723099
Loss: 0.0016246294835582376
Loss: 0.001624611672013998
Loss: 0.0016260965494439006
Loss: 0.0016293813241645694
Loss: 0.0016339084831997752
Loss: 0.0016421066829934716
Loss: 0.0016577135538682342
Loss: 0.001686301315203309
Loss: 0.0017272294498980045
Loss: 0.0017455718480050564
Loss: 0.001701762550510466
Loss: 0.0016460889019072056
Loss: 0.0016350701916962862
Loss: 0.0016658380627632141
Loss: 0.001680453191511333
Loss: 0.001660398906096816
Loss: 0.0016321309376507998
Loss: 0.0016472686547785997
Loss: 0.0016694520600140095
Loss: 0.0016548443818464875
Loss: 0.0016362607711926103
Loss: 0.0016481952043250203
Loss: 0.0016569695435464382
Loss: 0.0016433970304206014
Loss: 0.0016347147757187486
Loss: 0.0016414738493040204
Loss: 0.0016471033450216055
Loss: 0.0016360413283109665
Loss: 0.0016293390654027462
Loss: 0.0016415318241342902
Loss: 0.0016470354748889804
Loss: 0.001633911277167499
Loss: 0.001626728568226099
Loss: 0.0016351442318409681
Loss: 0.001640451606363058
Loss: 0.0016309607308357954
Loss: 0.0016296668909490108
Loss: 0.0016406204085797071
Loss: 0.0016400108579546213
Loss: 0.001628859550692141
Loss: 0.0016277614049613476
Loss: 0.0016304678283631802
Loss: 0.001632536994293332
Loss: 0.0016296107787638903
Loss: 0.0016277787508442998
Loss: 0.0016337920678779483
Loss: 0.001633321400731802
Loss: 0.0016275502275675535
Loss: 0.001626081415452063
Loss: 0.001626908895559609
Loss: 0.0016273988876491785
Loss: 0.0016260650008916855
Loss: 0.001623613410629332
Loss: 0.001623644377104938
Loss: 0.0016251334454864264
Loss: 0.0016249947948381305
Loss: 0.0016234515933319926
Loss: 0.0016230426263064146
Loss: 0.0016229432076215744
Loss: 0.0016239433316513896
Loss: 0.0016240861732512712
Loss: 0.0016239371616393328
Loss: 0.0016258020186796784
Loss: 0.0016285780584439635
Loss: 0.0016324494499713182
Loss: 0.001639500493183732
Loss: 0.0016487524844706059
Loss: 0.0016717304242774844
Loss: 0.0017000228399410844
Loss: 0.001713446225039661
Loss: 0.001693369122222066
Loss: 0.0016463923966512084
Loss: 0.0016289260238409042
Loss: 0.0016533266752958298
Loss: 0.001672249403782189
Loss: 0.0016623925184831023
Loss: 0.0016418836312368512
Loss: 0.0016431797994300723
Loss: 0.0016524032689630985
Loss: 0.0016436409205198288
Loss: 0.001636862987652421
Loss: 0.00164799892809242
Loss: 0.0016511187423020601
Loss: 0.0016296283574774861
Loss: 0.0016339754220098257
Loss: 0.001647777622565627
Loss: 0.001644642441533506
Loss: 0.0016253008507192135
Loss: 0.0016300861025229096
Loss: 0.0016429736278951168
Loss: 0.001635494758374989
Loss: 0.00162505975458771
Loss: 0.001635988475754857
Loss: 0.0016437493031844497
Loss: 0.0016294749220833182
Loss: 0.0016242371639236808
Loss: 0.0016330141806975007
Loss: 0.001631957828067243
Loss: 0.001622854731976986
Loss: 0.0016277212416753173
Loss: 0.0016350278165191412
Loss: 0.0016303440788760781
Loss: 0.001624195952899754
Loss: 0.0016301816795021296
Loss: 0.0016328273341059685
Loss: 0.0016265443991869688
Loss: 0.0016234449576586485
Loss: 0.0016258115647360682
Loss: 0.0016277333488687873
Loss: 0.0016213998897001147
Loss: 0.001621009549126029
Loss: 0.0016245237784460187
Loss: 0.00162524136248976
Loss: 0.0016209641471505165
Loss: 0.0016207632143050432
Loss: 0.0016240200493484735
Loss: 0.0016251575434580445
Loss: 0.0016232149209827185
Loss: 0.0016241129487752914
Loss: 0.0016294970409944654
Loss: 0.0016312072984874249
Loss: 0.001633922103792429
Loss: 0.0016374775441363454
Loss: 0.001645066891796887
Loss: 0.0016488003311678767
Loss: 0.0016451667761430144
Loss: 0.0016402796609327197
Loss: 0.001631243503652513
Loss: 0.0016234457725659013
Loss: 0.0016219823155552149
Loss: 0.0016232072375714779
Loss: 0.001628623460419476
Loss: 0.0016344859031960368
Loss: 0.0016321708681061864
Loss: 0.0016281504649668932
Loss: 0.0016222166595980525
Loss: 0.0016200829995796084
Loss: 0.0016205583233386278
Loss: 0.0016215513460338116
Loss: 0.0016227129381150007
Loss: 0.001627764431759715
Loss: 0.001635841210372746
Loss: 0.001642538351006806
Loss: 0.0016467584064230323
Loss: 0.0016577441710978746
Loss: 0.001661169109866023
Loss: 0.0016563618555665016
Loss: 0.0016487145330756903
Loss: 0.0016294909873977304
Loss: 0.0016189052257686853
Loss: 0.0016238143434748054
Loss: 0.0016333208186551929
Loss: 0.001640972914174199
Loss: 0.0016390004893764853
Loss: 0.0016269669868052006
Loss: 0.0016195513308048248
