sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	9249376	paternal	maternal	34	5	17313	8555	chr17	10032742.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	9260079	maternal	paternal	5	8	8555	53836	chr17	10043446.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	17190633	paternal	maternal	67	7	153360	37706	chr17	17974838.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	17232018	maternal	paternal	7	29	37706	238698	chr17	18016227.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	29711020	maternal	paternal	6	23	37603	85197	chr17	30496547.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	31550582	maternal	paternal	5	173	100932	225331	chr17	32336303.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	43757609	paternal	maternal	10	6	8658	114895	chr17	44544620.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	51435620	paternal	maternal	8	5	96119	21735	chr17	52223442.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	62494837	paternal	maternal	27	7	43480	87912	chr17	63283827.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	71952702	paternal	maternal	60	8	82334	398463	chr17	72742690.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	74711121	maternal	paternal	7	71	24756	115561	chr17	75501401.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	75809587	paternal	maternal	106	5	317679	28352	chr17	76599983.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	75848682	maternal	paternal	5	102	28352	97476	chr17	76639082.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	82503938	paternal	maternal	84	8	162087	40885	chr17	83295041.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000070	82554740	maternal	paternal	8	15	40885	49444	chr17	83345848.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000072	57396718	paternal	maternal	22	6	198896	70032	chr15	42323889.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000072	79011239	paternal	maternal	7	5	111500	53049	chr15	20723895.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000072	83622936	paternal	maternal	8	5	89788	11539	chr15	16153188.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000072	84014508	maternal	paternal	6	6	25075	1928	chr15	15771183.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000072	92783767	maternal	paternal	5	64	34490	408473	chr15	6594336.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000072	93319787	maternal	paternal	6	33	28070	162863	chr15	6303893.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000073	16048098	maternal	paternal	5	7	80004	21199	chr14	84933251.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000073	23051964	maternal	paternal	5	223	195063	211795	chr14	77740169.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000073	43044899	maternal	paternal	12	12	98501	42143	chr14	57920690.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000073	90211968	maternal	paternal	12	15	60587	66460	chr14	10738358.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000075	19624917	maternal	paternal	5	30	85419	153048	chr10	114827833.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000075	36069899	paternal	maternal	15	5	20036	17797	chr10	98535573.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000075	39287862	maternal	paternal	6	5	54071	30182	chr10	95308685.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000075	39343087	paternal	maternal	5	5	30182	86083	chr10	95197679.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000075	39434989	maternal	paternal	5	150	86083	306754	chr10	94885440.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000076	43909105	paternal	maternal	5	6	37320	33536	chr5	44032589.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000076	140368518	maternal	paternal	7	8	39991	114812	chr5	140541322.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	13554711	paternal	maternal	31	5	66630	21359	chr9	29399894.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	13606604	maternal	paternal	5	125	21359	119942	chr9	29451751.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	26159870	paternal	maternal	13	7	231272	35873	chr9	41996273.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	26201438	maternal	paternal	7	59	35873	30098	chr9	42037812.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	34469129	maternal	paternal	6	12	68243	115937	chr9	50299744.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	44773801	paternal	maternal	9	5	119672	41691	chr9	60597237.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	73811063	maternal	paternal	5	11	61639	41973	chr9	89614272.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	88191604	paternal	maternal	60	5	65750	81443	chr9	103984796.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	88273186	maternal	paternal	5	209	81443	221999	chr9	104066321.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000077	125245460	paternal	maternal	5	9	79721	11530	chr9	141012840.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000078	33378994	maternal	paternal	9	40	44808	62526	chr6	32746421.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000078	38107414	paternal	maternal	5	5	4587	64474	chr6	37475537.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000078	38180452	maternal	paternal	5	132	64474	121926	chr6	37548586.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000078	42265363	paternal	maternal	29	18	43318	236497	chr6	41634098.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000078	42913661	paternal	maternal	84	5	196871	36938	chr6	42282491.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000078	43164078	paternal	maternal	31	5	85323	33477	chr6	42532945.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000078	131413470	paternal	maternal	144	5	339639	72771	chr6	130795323.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000078	131489756	maternal	paternal	5	15	72771	73554	chr6	130871620.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000079	72965219	maternal	paternal	5	33	18400	195111	chr3	127067800.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000079	75583843	paternal	maternal	39	5	30918	72263	chr3	124572315.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000079	75780577	maternal	paternal	5	222	72263	139418	chr3	124308457.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000079	93854253	paternal	maternal	472	5	725176	4792	chr3	106371500.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000079	93859124	maternal	paternal	5	541	4792	407604	chr3	105963864.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000079	151070653	maternal	paternal	5	5	3413	64731	chr3	49101842.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000079	184878604	maternal	paternal	5	5	17861	14392	chr3	15348168.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	29544483	paternal	maternal	5	5	49490	213681	chr1	25239849.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	29782995	maternal	paternal	5	87	213681	260472	chr1	25480747.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	45973522	paternal	maternal	9	7	64431	108032	chr1	41833259.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	93415006	paternal	maternal	7	6	83511	6651	chr1	89749392.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	93445048	maternal	paternal	6	64	6651	122940	chr1	89779735.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	93715766	paternal	maternal	58	8	94978	86274	chr1	90053161.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	93840177	maternal	paternal	8	14	86274	222052	chr1	90178817.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	144974218	paternal	maternal	3455	5	5065743	6141	chr1	141824451.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	144983132	maternal	paternal	5	169	6141	340441	chr1	141833454.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	157718060	maternal	paternal	5	6	79676	58511	chr1	154695794.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	183487351	paternal	maternal	6	6	1975	71506	chr1	180722906.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	183578987	maternal	paternal	6	51	71506	228174	chr1	180815458.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	214209115	paternal	maternal	38	8	54823	173941	chr1	211752039.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	234446327	paternal	maternal	5	5	98608	40636	chr1	232191723.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000088	234491584	maternal	paternal	5	39	40636	94686	chr1	232237433.0	+
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	11043407	paternal	maternal	15	6	59640	25662	chr12	122594218.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	11466462	maternal	paternal	12	7	78886	2822	chr12	122195462.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	11738139	paternal	maternal	39	5	53317	2826	chr12	121924771.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	11749686	maternal	paternal	5	9	2826	7469	chr12	121908640.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	18517962	paternal	maternal	32	5	148068	21071	chr12	115151478.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	31781841	paternal	maternal	27	7	130208	70487	chr12	101886702.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	40473756	maternal	paternal	6	7	64261	94593	chr12	93202446.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	75773726	maternal	paternal	6	5	189587	71543	chr12	58054089.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000090	133672651	paternal	maternal	17	6	83541	56695	chr12	380966.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000092	91169058	paternal	maternal	186	7	297694	63244	chr4	102297400.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000092	91235149	maternal	paternal	7	5	63244	59031	chr4	102235563.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000092	91300532	paternal	maternal	5	5	59031	29939	chr4	102199297.0	-
T2T04	verkko_pofo	haplotype2	T2T04#2#haplotype2-0000092	95734607	paternal	maternal	37	12	47323	454598	chr4	97343835.0	-
