sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T00	verkko_trio	haplotype2	pat-0000528	92692325	maternal	paternal	6	8	57604	8588	chr7	68242700.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	97248603	paternal	maternal	97	9	135655	13029	chr7	63684350.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	97296331	maternal	paternal	30	18	8893	58830	chr7	63590870.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	97371668	paternal	maternal	18	5	58830	11246	chr7	63563131.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	97552657	paternal	maternal	10	14	18053	10424	chr7	63383058.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	98944057	maternal	paternal	20	56	6125	21409	chr7	61981402.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	156664595	paternal	maternal	57	5	75641	42645	chr7	4269628.0	-
T2T00	verkko_trio	haplotype2	pat-0000530	2242894	paternal	maternal	5	8	4256	4371	chr15	7284346.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	2530795	maternal	paternal	8	5	6181	3887	chr15	7572602.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	2544222	paternal	maternal	5	7	4685	6326	chr15	7586045.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	9669691	maternal	paternal	10	99	16140	27444	chr15	14720295.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	35792111	maternal	paternal	6	112	76930	239473	chr15	40874905.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	45170191	paternal	maternal	5	7	76930	239940	chr15	50264542.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	51456232	paternal	maternal	11	5	20515	44295	chr15	56558329.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	60811365	paternal	maternal	6	5	28383	30609	chr15	65924990.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	60843296	maternal	paternal	5	8	30609	151933	chr15	65956961.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	89986192	paternal	maternal	143	5	407374	68768	chr15	95135769.0	+
T2T00	verkko_trio	haplotype2	pat-0000530	90103060	maternal	paternal	5	153	68768	428578	chr15	95252781.0	+
T2T00	verkko_trio	haplotype2	pat-0000532	1843131	maternal	paternal	8	36	8234	20695	chr1	130003203.0	+
T2T00	verkko_trio	haplotype2	pat-0000533	2823122	paternal	maternal	44	5	145756	1970	chr22	2948105.0	+
T2T00	verkko_trio	haplotype2	pat-0000534	17282785	paternal	maternal	21	6	59797	4233	chr9	46423239.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	17291406	maternal	paternal	6	13	4233	48421	chr9	46370414.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	17355202	paternal	maternal	13	9	48421	18311	chr9	46336718.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	17398067	maternal	paternal	9	27	18311	112556	chr9	46199568.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	17519520	paternal	maternal	27	8	112556	11627	chr9	46179038.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	17678827	paternal	maternal	17	8	46032	5955	chr9	46025358.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	26138884	paternal	maternal	27	5	17239	48576	chr9	37520199.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	29896628	maternal	paternal	6	277	19489	243358	chr9	33566520.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	35866212	paternal	maternal	5	6	184040	63452	chr9	27775152.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	35952638	maternal	paternal	6	128	63452	138078	chr9	27614053.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	36688980	paternal	maternal	135	5	338745	7089	chr9	27008523.0	-
T2T00	verkko_trio	haplotype2	pat-0000534	36714038	maternal	paternal	5	17	7089	75246	chr9	26915281.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	164969	paternal	maternal	142	6	151614	2494	chrY	54576269.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	47964578	paternal	maternal	85	5	9279	10533	chrY	4982251.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	47977412	maternal	paternal	5	2338	10533	314540	chrY	4653570.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	49312763	paternal	maternal	1996	6	240670	3203	chrY	3591293.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	49315941	maternal	paternal	6	2463	3203	277051	chrY	3303916.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	50575584	paternal	maternal	6	5	5567	2408	chrY	2282111.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	50587503	maternal	paternal	5	25	2408	33785	chrY	2237197.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	51583542	paternal	maternal	49	6	37192	539	chrY	1238428.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	51593368	maternal	paternal	6	146	539	45806	chrY	1181277.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	51805273	paternal	maternal	71	6	33865	1414	chrY	1007505.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	51918406	maternal	paternal	10	53	3208	39312	chrY	850830.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	51958718	paternal	maternal	53	8	39312	2685	chrY	847008.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	52094779	paternal	maternal	33	5	32425	573	chrY	708053.0	-
T2T00	verkko_trio	haplotype2	pat-0000535	52106406	maternal	paternal	14	8	3185	10977	chrY	685199.0	-
T2T00	verkko_trio	haplotype2	pat-0000536	3458784	paternal	maternal	115	8	273468	63782	chr21	3670686.0	+
T2T00	verkko_trio	haplotype2	pat-0000538	1365943	paternal	maternal	184	6	536986	10875	chr22	2673954.0	+
T2T00	verkko_trio	haplotype2	pat-0000538	1387770	maternal	paternal	6	10	10875	13424	chr22	2695779.0	+
T2T00	verkko_trio	haplotype2	pat-0000538	1407709	paternal	maternal	10	6	13424	5370	chr22	2715716.0	+
T2T00	verkko_trio	haplotype2	pat-0000538	1413724	maternal	paternal	6	95	5370	221366	chr22	2721731.0	+
T2T00	verkko_trio	haplotype2	pat-0000538	12397865	paternal	maternal	441	13	244517	9319	chr22	13704912.0	+
T2T00	verkko_trio	haplotype2	pat-0000538	12702388	maternal	paternal	6	320	11764	197143	chr22	14009408.0	+
T2T00	verkko_trio	haplotype2	pat-0000538	27958272	paternal	maternal	5	5	36008	46404	chr22	29263959.0	+
T2T00	verkko_trio	haplotype2	pat-0000538	28057309	maternal	paternal	5	5	46404	43879	chr22	29362988.0	+
T2T00	verkko_trio	haplotype2	pat-0000539	2942905	maternal	paternal	5	8	21159	65256	chr1	245762094.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	29790879	paternal	maternal	5	10	20477	3041	chr1	218858246.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	46695706	maternal	paternal	5	104	46991	210289	chr1	201670731.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	68576950	paternal	maternal	41	5	117057	14051	chr1	179890124.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	68601003	maternal	paternal	5	7	14051	57827	chr1	179821996.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	106746287	maternal	paternal	6	56	2755	63002	chr1	141503346.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	106815444	paternal	maternal	56	7	63002	1479	chr1	141495678.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	107043239	paternal	maternal	9	8	16311	22508	chr1	141245757.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	107185753	paternal	maternal	19	15	48170	41040	chr1	141084001.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	107230763	maternal	paternal	15	6	41040	26559	chr1	141053338.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	107647793	paternal	maternal	28	6	59394	10285	chr1	140650815.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	108098246	maternal	paternal	8	234	6906	158905	chr1	140049101.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	108262079	paternal	maternal	234	8	158905	13562	chr1	140030529.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	108437582	paternal	maternal	78	5	76673	16794	chr1	139851006.0	-
T2T00	verkko_trio	haplotype2	pat-0000539	109160545	paternal	maternal	143	5	87530	2712	chr1	139139000.0	-
T2T00	verkko_trio	haplotype2	pat-0000540	38965777	maternal	paternal	6	177	179053	326467	chr8	39460825.0	+
T2T00	verkko_trio	haplotype2	pat-0000540	45616958	maternal	paternal	10	8	34017	34832	chr8	46084758.0	+
T2T00	verkko_trio	haplotype2	pat-0000540	45670569	maternal	paternal	5	18	5607	44800	chr8	46138150.0	+
T2T00	verkko_trio	haplotype2	pat-0000540	120160719	paternal	maternal	79	5	303205	27881	chr8	120323138.0	+
T2T00	verkko_trio	haplotype2	pat-0000540	120560582	paternal	maternal	100	7	84182	70028	chr8	120721363.0	+
T2T00	verkko_trio	haplotype2	pat-0000540	120632763	maternal	paternal	7	96	70028	335734	chr8	120793248.0	+
T2T00	verkko_trio	haplotype2	pat-0000540	141984262	paternal	maternal	76	6	219145	4633	chr8	142057277.0	+
T2T00	verkko_trio	haplotype2	pat-0000541	24778808	paternal	maternal	118	8	188951	74334	chr19	36960272.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	33497430	maternal	paternal	5	61	3598	52583	chr19	28264504.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	33935152	maternal	paternal	6	9	9960	4208	chr19	27875207.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	33953382	paternal	maternal	5	6	1017	23558	chr19	27837631.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	34139497	paternal	maternal	33	8	31422	9743	chr19	27665353.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	34149528	maternal	paternal	8	8	9743	5363	chr19	27659703.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	34462365	paternal	maternal	48	5	21661	5789	chr19	27346480.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	34599713	paternal	maternal	47	5	21661	5449	chr19	27209489.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	34791026	maternal	paternal	13	9	15386	12279	chr19	27011371.0	-
T2T00	verkko_trio	haplotype2	pat-0000541	55657879	maternal	paternal	5	8	28340	59185	chr19	6100265.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	112154937	paternal	maternal	6	6	136490	19526	chr5	69818000.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	112222129	maternal	paternal	6	5	19526	57683	chr5	69712642.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	135010473	paternal	maternal	23	5	7239	861	chr5	46979043.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	135011637	maternal	paternal	5	16	861	8714	chr5	46970025.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	135066878	paternal	maternal	27	5	10074	846	chr5	46922647.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	135068027	maternal	paternal	5	15	846	8374	chr5	46913970.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	135380393	paternal	maternal	23	5	7239	861	chr5	46609089.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	135381557	maternal	paternal	5	15	861	8374	chr5	46600411.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	135610380	paternal	maternal	53	5	15727	861	chr5	46379081.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	135611544	maternal	paternal	5	13	861	8556	chr5	46370221.0	-
T2T00	verkko_trio	haplotype2	pat-0000542	155845139	paternal	maternal	9	11	94140	21058	chr5	26122274.0	-
T2T00	verkko_trio	haplotype2	pat-0000543	10791980	paternal	maternal	19	5	23526	3231	chr20	53221751.0	-
T2T00	verkko_trio	haplotype2	pat-0000543	14886668	paternal	maternal	38	5	64097	14501	chr20	49115987.0	-
T2T00	verkko_trio	haplotype2	pat-0000543	14920955	maternal	paternal	5	21	14501	77969	chr20	49018237.0	-
T2T00	verkko_trio	haplotype2	pat-0000543	36413397	paternal	maternal	9	17	59657	10642	chr20	27594134.0	-
T2T00	verkko_trio	haplotype2	pat-0000544	6655829	maternal	paternal	5	17	805	4841	chr13	16110695.0	+
T2T00	verkko_trio	haplotype2	pat-0000544	6873983	maternal	paternal	5	8	1929	3523	chr13	16327836.0	+
T2T00	verkko_trio	haplotype2	pat-0000544	7918888	paternal	maternal	17	5	4531	1005	chr13	17367893.0	+
T2T00	verkko_trio	haplotype2	pat-0000544	7920180	maternal	paternal	5	6	1005	1010	chr13	17369179.0	+
T2T00	verkko_trio	haplotype2	pat-0000544	93305102	paternal	maternal	60	43	17794	12385	chr13	102357908.0	+
T2T00	verkko_trio	haplotype2	pat-0000544	93322347	maternal	paternal	43	357	12385	237533	chr13	102375073.0	+
T2T00	verkko_trio	haplotype2	pat-0000545	25721184	paternal	maternal	20	5	116647	21055	chr14	75421941.0	-
T2T00	verkko_trio	haplotype2	pat-0000545	25748066	maternal	paternal	5	6	21055	115447	chr14	75300747.0	-
T2T00	verkko_trio	haplotype2	pat-0000545	46662326	maternal	paternal	5	5	77990	51575	chr14	54464076.0	-
T2T00	verkko_trio	haplotype2	pat-0000545	89762055	paternal	maternal	13	8	19258	4639	chr14	11439607.0	-
T2T00	verkko_trio	haplotype2	pat-0000545	89842568	maternal	paternal	11	10	9109	18331	chr14	11345464.0	-
T2T00	verkko_trio	haplotype2	pat-0000545	89861558	paternal	maternal	10	5	18331	4240	chr14	11340568.0	-
T2T00	verkko_trio	haplotype2	pat-0000545	89908273	maternal	paternal	48	6	37262	7940	chr14	11290186.0	-
T2T00	verkko_trio	haplotype2	pat-0000545	97156020	paternal	maternal	8	6	4005	1368	chr14	4053775.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	16692006	paternal	maternal	8	5	30445	19958	chr11	118541942.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	59227486	paternal	maternal	9	6	214125	42815	chr11	75696471.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	67351426	paternal	maternal	5	6	242008	51783	chr11	67508692.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	67412778	maternal	paternal	6	44	51783	39189	chr11	67459605.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	68975722	paternal	maternal	21	5	108360	24923	chr11	65900478.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	69023070	maternal	paternal	5	21	24923	35648	chr11	65842013.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	80929156	paternal	maternal	10	5	18721	14691	chr11	53876697.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	86895823	paternal	maternal	3222	6	1021788	2479	chr11	47882069.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	86899841	maternal	paternal	6	1086	2479	525487	chr11	47351487.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	103749561	paternal	maternal	5	5	97833	36241	chr11	30880632.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	103820657	maternal	paternal	5	18	36241	175067	chr11	30669293.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	119063124	paternal	maternal	19	5	23402	4470	chr11	15495736.0	-
T2T00	verkko_trio	haplotype2	pat-0000546	119071317	maternal	paternal	5	84	4470	142121	chr11	15348908.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	16471762	paternal	maternal	23	5	241333	15778	chr12	116837845.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	21629988	paternal	maternal	6	6	48463	41888	chr12	111654851.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	76841157	maternal	paternal	5	6	64051	71824	chr12	56428054.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	79422395	paternal	maternal	62	5	55235	31754	chr12	53887544.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	79456849	maternal	paternal	5	19	31754	6951	chr12	53877895.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	82198142	paternal	maternal	64	9	46803	20596	chr12	51123671.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	84583761	paternal	maternal	212	5	168658	8033	chr12	48751229.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	96776982	paternal	maternal	61	8	196243	5285	chr12	36563914.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	96791869	maternal	paternal	8	55	5285	173698	chr12	36380661.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	96992563	paternal	maternal	55	6	173698	25893	chr12	36327786.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	97133609	maternal	paternal	11	8	37899	29293	chr12	36183377.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	97233107	maternal	paternal	5	91	19156	309610	chr12	35803661.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	97757766	paternal	maternal	40	5	89646	2579	chr12	35586089.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	98088827	maternal	paternal	11	7	20703	17342	chr12	35240355.0	-
T2T00	verkko_trio	haplotype2	pat-0000547	103090508	maternal	paternal	5	525	88822	469538	chr12	29787890.0	-
T2T00	verkko_trio	haplotype2	pat-0000548	29139555	paternal	maternal	50	14	136162	8617	chr4	30763024.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	29152776	maternal	paternal	14	73	8617	91372	chr4	30776237.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	50005361	paternal	maternal	348	26	448000	31043	chr4	51615695.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	50083712	maternal	paternal	16	20	30855	29168	chr4	51693996.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	50503777	paternal	maternal	29	13	105515	33634	chr4	52113797.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	50889369	paternal	maternal	8	5	7425	4856	chr4	52499146.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	55983953	maternal	paternal	5	24	16364	15299	chr4	57590523.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	88663293	paternal	maternal	6	5	80679	24894	chr4	90249291.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	103147838	paternal	maternal	6	14	58107	5522	chr4	104724718.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	103157353	maternal	paternal	14	6	5522	50844	chr4	104734227.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	152671052	paternal	maternal	17	5	280976	12942	chr4	154216757.0	+
T2T00	verkko_trio	haplotype2	pat-0000548	152687831	maternal	paternal	5	5	12942	47900	chr4	154233526.0	+
T2T00	verkko_trio	haplotype2	pat-0000549	23562803	paternal	maternal	10	6	126617	47235	chr16	72690045.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	44220099	paternal	maternal	36	16	167325	43793	chr16	51981453.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	44555405	maternal	paternal	11	11	10770	13362	chr16	51675770.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	44642267	paternal	maternal	12	9	16541	13280	chr16	51588760.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	44954236	maternal	paternal	10	11	10770	13362	chr16	51275882.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	45041972	paternal	maternal	5	12	16822	27782	chr16	51173456.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	45375226	paternal	maternal	13	12	21616	34116	chr16	50832968.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	45412890	maternal	paternal	12	20	34116	48141	chr16	50781142.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	45526071	maternal	paternal	5	93	5829	188924	chr16	50526505.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	45905996	paternal	maternal	35	40	95841	63973	chr16	50270855.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46063927	paternal	maternal	5	6	44938	16738	chr16	50159865.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46095903	maternal	paternal	6	6	16738	37063	chr16	50107426.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46138239	paternal	maternal	6	13	37063	30618	chr16	50071440.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46363214	maternal	paternal	9	16	8785	44894	chr16	49831555.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46592131	maternal	paternal	5	6	4544	38686	chr16	49608255.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46637923	paternal	maternal	6	6	38686	6780	chr16	49594333.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46732079	maternal	paternal	30	33	45161	99435	chr16	49407027.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46840401	paternal	maternal	33	34	99435	45608	chr16	49352387.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46947916	paternal	maternal	11	9	19788	2804	chr16	49287505.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	46955993	maternal	paternal	9	56	2804	129506	chr16	49152368.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	47098837	paternal	maternal	56	14	129506	29875	chr16	49109041.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	47315684	maternal	paternal	29	41	10793	115844	chr16	48805422.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	47461364	paternal	maternal	32	46	20385	37672	chr16	48737735.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	47503073	maternal	paternal	46	62	37672	106595	chr16	48626810.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	47905171	paternal	maternal	146	7	226807	12601	chr16	48317890.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	48057488	paternal	maternal	26	6	57600	16892	chr16	48160867.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	48373121	maternal	paternal	53	45	135660	135203	chr16	47725773.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	48563977	paternal	maternal	14	5	26159	710	chr16	47669260.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	48583995	maternal	paternal	5	21	710	54994	chr16	47594761.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	48646510	paternal	maternal	21	9	54994	7705	chr16	47579495.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	48665510	maternal	paternal	9	7	7705	62510	chr16	47505494.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	48756830	paternal	maternal	7	46	62510	107458	chr16	47368865.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	48975041	paternal	maternal	27	19	81354	24521	chr16	47233233.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	49016371	maternal	paternal	19	14	24521	25452	chr16	47190860.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	49057320	paternal	maternal	14	9	25452	34116	chr16	47141115.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	49094984	maternal	paternal	9	17	34116	57359	chr16	47080047.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	49221599	maternal	paternal	10	207	12303	522399	chr16	46486824.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	49767943	paternal	maternal	207	42	522399	63224	chr16	46399424.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	49945527	maternal	paternal	6	8	21944	37063	chr16	46247599.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	49987863	paternal	maternal	8	10	37063	14415	chr16	46227859.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	50203082	maternal	paternal	8	27	6764	94133	chr16	45932141.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	50513861	maternal	paternal	44	43	51192	178356	chr16	45536092.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	50703917	paternal	maternal	43	43	178356	61520	chr16	45462678.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	50778543	maternal	paternal	43	10	61520	19518	chr16	45429967.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	50807871	paternal	maternal	10	57	19518	66887	chr16	45353067.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	50880995	maternal	paternal	57	23	66887	60177	chr16	45286477.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51001767	paternal	maternal	9	18	43117	33507	chr16	45192126.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51085660	maternal	paternal	21	54	25187	159167	chr16	44982017.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51262413	paternal	maternal	54	8	159167	29846	chr16	44934460.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51336117	maternal	paternal	20	9	25163	39000	chr16	44851382.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51448630	paternal	maternal	31	6	55146	1283	chr16	44776388.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51453554	maternal	paternal	6	24	1283	63219	chr16	44709350.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51523111	paternal	maternal	24	12	63219	22550	chr16	44680386.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51586740	maternal	paternal	13	20	33954	56149	chr16	44582900.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	51721103	paternal	maternal	14	7	59285	10207	chr16	44494245.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	52081449	paternal	maternal	37	7	224227	5055	chr16	44138110.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	52173564	maternal	paternal	18	29	49713	68306	chr16	43982332.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	52255941	paternal	maternal	29	7	68306	17103	chr16	43951075.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	52285397	maternal	paternal	7	119	17103	701266	chr16	43235565.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	54178498	paternal	maternal	96	54	383261	72372	chr16	41968007.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	55262806	maternal	paternal	6	23	111037	39892	chr16	40913392.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	66999195	paternal	maternal	6	5	74894	117514	chr16	29068071.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	70142816	maternal	paternal	5	6	39813	27745	chr16	26006126.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	75878012	paternal	maternal	5	6	716	13990	chr16	20269521.0	-
T2T00	verkko_trio	haplotype2	pat-0000549	76565697	paternal	maternal	6	8	166439	193680	chr16	19399848.0	-
T2T00	verkko_trio	haplotype2	pat-0000550	41682510	paternal	maternal	16	5	47523	957	chr6	42182411.0	+
T2T00	verkko_trio	haplotype2	pat-0000550	41693575	maternal	paternal	5	23	957	131654	chr6	42193418.0	+
T2T00	verkko_trio	haplotype2	pat-0000550	58544535	maternal	paternal	5	98	398	27029	chr6	58955645.0	+
T2T00	verkko_trio	haplotype2	pat-0000550	75081860	maternal	paternal	5	87	17358	164745	chr6	75405888.0	+
T2T00	verkko_trio	haplotype2	pat-0000550	109111604	maternal	paternal	8	8	107618	54938	chr6	109256439.0	+
T2T00	verkko_trio	haplotype2	pat-0000551	28677228	paternal	maternal	11	7	21582	106167	chr9	106303708.0	+
T2T00	verkko_trio	haplotype2	pat-0000551	31206380	maternal	paternal	6	14	46754	304678	chr9	108833399.0	+
T2T00	verkko_trio	haplotype2	pat-0000551	42055089	paternal	maternal	6	5	34193	14577	chr9	119684420.0	+
T2T00	verkko_trio	haplotype2	pat-0000551	46042096	maternal	paternal	6	28	8917	51637	chr9	123672276.0	+
T2T00	verkko_trio	haplotype2	pat-0000586	230442	paternal	maternal	111	5	196035	7709	unmapped		
T2T00	verkko_trio	haplotype2	pat-0000587	100417	maternal	paternal	5	52	7709	83846	unmapped		
T2T00	verkko_trio	haplotype2	pat-0000589	329634	paternal	maternal	21	21	36246	27381	chr3	92567259.0	-
