sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T04	verkko_trio	haplotype2	pat-0000717	183423742	maternal	paternal	6	51	71506	228174	chr1	180658660.0	+
T2T04	verkko_trio	haplotype2	pat-0000717	214053870	paternal	maternal	38	8	54823	173941	chr1	211595241.0	+
T2T04	verkko_trio	haplotype2	pat-0000717	234291066	paternal	maternal	5	5	98608	40636	chr1	232034909.0	+
T2T04	verkko_trio	haplotype2	pat-0000717	234336323	maternal	paternal	5	39	40636	94686	chr1	232080619.0	+
T2T04	verkko_trio	haplotype2	pat-0000718	11043407	paternal	maternal	15	6	59640	25662	chr12	122594218.0	-
T2T04	verkko_trio	haplotype2	pat-0000718	11466462	maternal	paternal	12	7	78886	2822	chr12	122195462.0	-
T2T04	verkko_trio	haplotype2	pat-0000718	11738139	paternal	maternal	39	5	53317	2826	chr12	121924771.0	-
T2T04	verkko_trio	haplotype2	pat-0000718	11749686	maternal	paternal	5	9	2826	7469	chr12	121908640.0	-
T2T04	verkko_trio	haplotype2	pat-0000718	18517962	paternal	maternal	32	5	148068	21071	chr12	115151478.0	-
T2T04	verkko_trio	haplotype2	pat-0000718	31781841	paternal	maternal	27	7	130208	70487	chr12	101886702.0	-
T2T04	verkko_trio	haplotype2	pat-0000718	40473756	maternal	paternal	6	7	64261	94593	chr12	93202446.0	-
T2T04	verkko_trio	haplotype2	pat-0000718	75773726	maternal	paternal	6	5	189587	71543	chr12	58054089.0	-
T2T04	verkko_trio	haplotype2	pat-0000718	133672651	paternal	maternal	17	6	83541	56695	chr12	380966.0	-
T2T04	verkko_trio	haplotype2	pat-0000720	10564548	paternal	maternal	81	5	89683	47348	chr19	50968259.0	-
T2T04	verkko_trio	haplotype2	pat-0000720	10613013	maternal	paternal	5	8	47348	21696	chr19	50945408.0	-
T2T04	verkko_trio	haplotype2	pat-0000720	43970781	paternal	maternal	15	5	13394	20961	chr19	17532650.0	-
T2T04	verkko_trio	haplotype2	pat-0000720	44005276	maternal	paternal	5	6	20961	13450	chr19	17505621.0	-
T2T04	verkko_trio	haplotype2	pat-0000720	50814987	maternal	paternal	5	5	6750	11007	chr19	10686981.0	-
T2T04	verkko_trio	haplotype2	pat-0000721	91169058	paternal	maternal	186	7	297694	63244	chr4	102297395.0	-
T2T04	verkko_trio	haplotype2	pat-0000721	91235149	maternal	paternal	7	5	63244	59031	chr4	102235558.0	-
T2T04	verkko_trio	haplotype2	pat-0000721	91300532	paternal	maternal	5	5	59031	29939	chr4	102199292.0	-
T2T04	verkko_trio	haplotype2	pat-0000722	552160	paternal	maternal	176	8	153090	68287	chr11	960237.0	+
T2T04	verkko_trio	haplotype2	pat-0000722	46549363	paternal	maternal	20	5	245351	73632	chr11	47138168.0	+
T2T04	verkko_trio	haplotype2	pat-0000722	46624285	maternal	paternal	5	30	73632	43240	chr11	47213384.0	+
T2T04	verkko_trio	haplotype2	pat-0000723	32952756	paternal	maternal	630	6	1289516	43310	chr20	33073365.0	+
T2T04	verkko_trio	haplotype2	pat-0000723	37645621	maternal	paternal	5	12	72142	159837	chr20	37774616.0	+
T2T04	verkko_trio	haplotype2	pat-0000724	44494467	maternal	paternal	5	5	3546	16456	chr16	51729564.0	-
T2T04	verkko_trio	haplotype2	pat-0000724	55878251	paternal	maternal	66	6	357263	34013	chr16	40299440.0	-
T2T04	verkko_trio	haplotype2	pat-0000724	55953254	maternal	paternal	6	8	34013	16371	chr16	40241935.0	-
T2T04	verkko_trio	haplotype2	pat-0000725	43941439	maternal	paternal	6	29	23519	42652	chr8	44763903.0	+
T2T04	verkko_trio	haplotype2	pat-0000725	44217971	paternal	maternal	6	7	12990	12544	chr8	45040472.0	+
T2T04	verkko_trio	haplotype2	pat-0000725	44249172	maternal	paternal	7	7	12544	90021	chr8	45071678.0	+
T2T04	verkko_trio	haplotype2	pat-0000725	44347440	paternal	maternal	7	7	90021	12544	chr8	45169959.0	+
T2T04	verkko_trio	haplotype2	pat-0000725	44695150	maternal	paternal	5	11	19222	67821	chr8	45517716.0	+
T2T04	verkko_trio	haplotype2	pat-0000725	44880582	maternal	paternal	14	29	48564	130279	chr8	45703172.0	+
T2T04	verkko_trio	haplotype2	pat-0000725	123695512	paternal	maternal	6	5	69366	38195	chr8	124528687.0	+
T2T04	verkko_trio	haplotype2	pat-0000725	123790885	maternal	paternal	5	5	38195	39901	chr8	124624073.0	+
T2T04	verkko_trio	haplotype2	pat-0000775	30435	paternal	maternal	10	15	12740	50624	unmapped		
T2T04	verkko_trio	haplotype2	pat-0000824	149630	paternal	maternal	6	7	12990	12544	chr8	44901225.0	+
T2T04	verkko_trio	haplotype2	pat-0000939	35503	maternal	paternal	6	7	7323	31634	chr21	93114.0	-
T2T04	verkko_trio	haplotype2	pat-0001019	95104	maternal	paternal	38	11	74786	6846	chr17	75261971.0	-
