sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T00	hifiasm_trio	haplotype1	h1tg000041l	30821339	maternal	paternal	8	6	27726	40509	chr17	49812051.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000041l	41610238	paternal	maternal	6	10	8181	13971	chr17	60589704.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000043l	11862678	maternal	paternal	101	8	33776	32836	chr15	86700291.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000043l	13085665	maternal	paternal	177	6	297417	10918	chr15	85499160.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	16476658	paternal	maternal	6	5	19278	25644	chr16	77556836.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	17123947	maternal	paternal	5	7	9030	22689	chr16	76911010.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	19881642	paternal	maternal	6	5	28447	9210	chr16	74160441.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	30649351	maternal	paternal	64	6	110010	30909	chr16	63346054.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	30680368	paternal	maternal	6	5	30909	24668	chr16	63321221.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	37950621	maternal	paternal	9	5	18067	34792	chr16	56023988.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	39612956	maternal	paternal	9	5	76767	79525	chr16	54312968.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	39788485	paternal	maternal	5	9	18882	107895	chr16	54108597.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	41975325	paternal	maternal	36	16	167325	43793	chr16	51980945.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	42310631	maternal	paternal	11	11	10770	13362	chr16	51675364.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	42397493	paternal	maternal	12	9	16541	13280	chr16	51588383.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	42709462	maternal	paternal	10	11	10770	13362	chr16	51275610.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	42797198	paternal	maternal	5	12	16822	27782	chr16	51173217.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	43130452	paternal	maternal	13	12	21616	34116	chr16	50832843.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	43168116	maternal	paternal	12	20	34116	48141	chr16	50781034.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	43281297	maternal	paternal	5	93	5829	188924	chr16	50526482.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	43661222	paternal	maternal	35	40	95841	63973	chr16	50270918.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	43819153	paternal	maternal	5	6	44938	16738	chr16	50159966.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	43851129	maternal	paternal	6	6	16738	37063	chr16	50107544.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	43893465	paternal	maternal	6	13	37063	30618	chr16	50071570.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	44118440	maternal	paternal	9	16	8785	44894	chr16	49831765.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	44347357	maternal	paternal	5	6	4544	38686	chr16	49608540.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	44393149	paternal	maternal	6	6	38686	6780	chr16	49594622.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	44487305	maternal	paternal	30	33	45161	99435	chr16	49407378.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	44595627	paternal	maternal	33	34	99435	45608	chr16	49352757.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	44703142	paternal	maternal	11	9	19788	2804	chr16	49287896.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	44711219	maternal	paternal	9	56	2804	129506	chr16	49152805.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	44854063	paternal	maternal	56	14	129506	29875	chr16	49109492.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	45070910	maternal	paternal	29	41	10793	115844	chr16	48805975.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	45216590	paternal	maternal	32	46	20385	37672	chr16	48738311.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	45258299	maternal	paternal	46	62	37672	106595	chr16	48627423.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	45660397	paternal	maternal	146	7	226807	12601	chr16	48318606.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	45812714	paternal	maternal	26	6	57600	16892	chr16	48161635.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46128347	maternal	paternal	53	45	135660	135203	chr16	47726686.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46319203	paternal	maternal	14	5	26159	710	chr16	47670193.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46339221	maternal	paternal	5	21	710	54994	chr16	47595719.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46401736	paternal	maternal	21	9	54994	7705	chr16	47580458.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46420736	maternal	paternal	9	7	7705	62510	chr16	47506482.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46512056	paternal	maternal	7	46	62510	107458	chr16	47369898.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46730267	paternal	maternal	27	19	81354	24521	chr16	47234311.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46771597	maternal	paternal	19	14	24521	25452	chr16	47191952.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46812546	paternal	maternal	14	9	25452	34116	chr16	47142224.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46850210	maternal	paternal	9	17	34116	57359	chr16	47081176.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	46976825	maternal	paternal	10	207	12303	522399	chr16	46488152.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	47523169	paternal	maternal	207	42	522399	63224	chr16	46400781.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	47700753	maternal	paternal	6	8	21944	37063	chr16	46249007.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	47743089	paternal	maternal	8	10	37063	14415	chr16	46229274.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	47958308	maternal	paternal	8	27	6764	94133	chr16	45933654.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	48269087	maternal	paternal	44	43	51192	178356	chr16	45537737.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	48459143	paternal	maternal	43	44	178356	72151	chr16	45453692.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	48545932	maternal	paternal	44	10	72151	19518	chr16	45419457.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	48575260	paternal	maternal	10	57	19518	66887	chr16	45342583.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	48648384	maternal	paternal	57	23	66887	60177	chr16	45276015.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	48769156	paternal	maternal	9	18	43117	33507	chr16	45181695.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	48853049	maternal	paternal	21	54	25187	159167	chr16	44971657.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49029802	paternal	maternal	54	8	159167	29846	chr16	44924115.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49103506	maternal	paternal	20	9	25163	39000	chr16	44841065.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49216019	paternal	maternal	31	6	55146	1283	chr16	44766096.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49220943	maternal	paternal	6	24	1283	63219	chr16	44699081.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49290500	paternal	maternal	24	12	63219	22550	chr16	44670126.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49354129	maternal	paternal	13	20	33954	56149	chr16	44572673.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49488492	paternal	maternal	14	7	59285	10207	chr16	44484048.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49848838	paternal	maternal	37	7	224227	5055	chr16	44128031.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	49940953	maternal	paternal	18	29	49713	68306	chr16	43972306.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	50023330	paternal	maternal	29	7	68306	17103	chr16	43941059.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	50052786	maternal	paternal	7	85	17103	313624	chr16	43614328.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	51945906	paternal	maternal	83	54	213715	72372	chr16	41958635.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000044l	53030214	maternal	paternal	6	23	111037	39892	chr16	40904372.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000046l	17119286	maternal	paternal	12	6	80664	23385	chr22	36507026.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000047l	2092910	paternal	maternal	6	116	257973	63408	chr5	2027982.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000047l	25267924	maternal	paternal	27	7	104562	48781	chr5	25182003.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000047l	25364845	paternal	maternal	7	5	48781	39017	chr5	25278836.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000047l	62613632	maternal	paternal	135	22	236942	106658	chr5	62493881.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000047l	62723601	paternal	maternal	22	102	106658	197794	chr5	62603751.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000049l	12601665	paternal	maternal	5	20	21397	127076	chr8	9696479.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000052l	35481614	maternal	paternal	70	6	151208	932	chrX	1401947.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000052l	35590721	paternal	maternal	6	32	6441	66429	chrX	1227320.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000053l	22346139	paternal	maternal	6	288	31896	291866	chr21	27092066.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000054l	13678369	maternal	paternal	26	5	148601	3740	chr11	121452174.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000054l	13685193	paternal	maternal	5	6	3740	6445	chr11	121442652.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000055l	35781	paternal	maternal	16	15	22248	15840	chr1	18677259.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000055l	2587351	maternal	paternal	7	5	29391	65981	chr1	21228398.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000055l	2666961	paternal	maternal	5	86	65981	126431	chr1	21307995.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000056l	10707239	maternal	paternal	51	7	65800	71572	chr17	6820082.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000056l	10794233	paternal	maternal	7	7	71572	51863	chr17	6752869.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000058l	7177468	paternal	maternal	5	26	27893	42288	chr9	91697473.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000058l	8554765	maternal	paternal	7	6	5852	56533	chr9	90305932.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000058l	9508894	paternal	maternal	5	6	23083	29692	chr9	89378645.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000058l	10628518	maternal	paternal	47	13	96449	5708	chr9	88283005.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000058l	10641495	paternal	maternal	13	14	5708	19673	chr9	88256063.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000061l	5252557	maternal	paternal	14	6	33905	43958	chr7	150253209.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000061l	5300900	paternal	maternal	6	9	43958	45304	chr7	150301420.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000062l	787852	paternal	maternal	76	15	177837	9556	chr1	127253631.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	799252	maternal	paternal	15	6	9556	14467	chr1	127236615.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	1305293	paternal	maternal	84	12	71690	14138	chr1	126709063.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	1329223	maternal	paternal	12	23	14138	42692	chr1	126654313.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	1374046	paternal	maternal	23	5	42692	9099	chr1	126642598.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	1411234	maternal	paternal	5	5	9099	11095	chr1	126601722.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	1576855	maternal	paternal	5	112	7709	196349	chr1	126235694.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	1804819	maternal	paternal	5	111	7709	196035	chr1	125998212.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	2780124	paternal	maternal	29	6	71525	7927	chr1	125177019.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	2793002	maternal	paternal	6	5	7927	14182	chr1	125157060.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000062l	2877501	maternal	paternal	9	6	11480	8504	chr1	125074835.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000063l	2828849	paternal	maternal	44	5	145756	1970	chr22	2948121.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000065l	228348	paternal	maternal	9	5	85986	52504	chr2	128096122.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000065l	22330674	maternal	paternal	121	9	178834	5707	chr2	106601109.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000065l	22349044	paternal	maternal	9	5	5707	14744	chr2	106574398.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000065l	23212595	maternal	paternal	10	5	79893	62510	chr2	105686241.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000065l	23284696	paternal	maternal	5	7	62510	126705	chr2	105553409.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000065l	28800447	maternal	paternal	13	5	24636	57306	chr2	100245470.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000065l	28875240	paternal	maternal	5	7	57306	64705	chr2	100165367.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000066l	1985186	paternal	maternal	55	72	30515	44462	chr22	45061063.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000068l	102316	paternal	maternal	7	6	9505	17333	chr22	42956533.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000068l	124284	maternal	paternal	6	5	17333	11517	chr22	42940365.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000073l	543391	paternal	maternal	100	46	258309	82270	chr21	10300207.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000073l	1516702	maternal	paternal	11	16	6471	74667	chr21	11272594.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000074l	1506072	paternal	maternal	8	7	41859	15727	chr19	11684976.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000075l	2145500	maternal	paternal	8	5	62147	20641	chr11	30021842.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000075l	2167759	paternal	maternal	5	25	20641	340710	chr11	29679454.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000080l	1746035	maternal	paternal	8	142	8234	87530	chr1	130008857.0	+
T2T00	hifiasm_trio	haplotype1	h1tg000086l	908034	maternal	paternal	42	5	72221	41871	chr11	119273067.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000086l	991405	paternal	maternal	5	5	23975	20312	chr11	119211310.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000090l	942870	paternal	maternal	6	15	3031	51768	chr1	1689805.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000093l	752275	maternal	paternal	24	7	8018	67872	chr7	159728942.0	-
T2T00	hifiasm_trio	haplotype1	h1tg000100l	942009	paternal	maternal	6	5	67667	50223	chr16	95342242.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000001l	7959343	maternal	paternal	5	5	40240	27135	chr12	7672452.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	8072192	maternal	paternal	5	17	50523	23145	chr12	7785269.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	12312152	paternal	maternal	12	5	20670	15711	chr12	12024022.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	35577208	paternal	maternal	7	11	17342	20703	chr12	35282457.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	35910778	maternal	paternal	5	40	2579	89646	chr12	35615932.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	36429222	paternal	maternal	91	5	309610	19156	chr12	36134228.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	36527507	paternal	maternal	8	11	29293	37899	chr12	36232485.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	36689567	maternal	paternal	6	55	25893	173698	chr12	36394499.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	36872867	paternal	maternal	55	8	173698	5285	chr12	36577747.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	36883635	maternal	paternal	8	61	5285	196243	chr12	36588512.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	49087831	maternal	paternal	5	5	8033	56994	chr12	48789234.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	51465421	maternal	paternal	8	64	3916	46808	chr12	51166148.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	67154710	maternal	paternal	5	20	101877	74500	chr12	66850971.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	104562676	maternal	paternal	5	15	59227	127678	chr12	104248290.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000001l	112455131	maternal	paternal	6	13	27970	174467	chr12	112138499.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000002l	29388655	paternal	maternal	62	6	59838	32898	chr3	29391105.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000002l	29422955	maternal	paternal	6	13	32898	105757	chr3	29425385.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000003l	44757593	paternal	maternal	14	5	105191	18689	chr7	100633006.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000004l	11381468	paternal	maternal	6	7	37399	56085	chr15	39112062.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000004l	20782572	maternal	paternal	5	5	14809	32912	chr15	48518154.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000004l	28992059	maternal	paternal	5	7	48524	82062	chr15	56731997.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000004l	29671620	paternal	maternal	17	6	24994	20650	chr15	57411918.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000004l	29692862	maternal	paternal	6	5	20650	2426	chr15	57433172.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000004l	44903767	paternal	maternal	11	5	63076	71145	chr15	72652147.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	6225501	paternal	maternal	7	6	30274	66639	chr19	6807366.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	6304107	maternal	paternal	6	47	66639	22103	chr19	6885699.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	26531856	paternal	maternal	9	13	12279	15386	chr19	27043208.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	26723586	maternal	paternal	5	47	5449	21661	chr19	27234272.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	26860935	maternal	paternal	5	48	5789	21661	chr19	27371144.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	27171979	paternal	maternal	8	8	5363	9743	chr19	27681108.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	27184226	maternal	paternal	8	33	9743	31422	chr19	27693313.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	27369970	maternal	paternal	6	5	23558	1017	chr19	27878412.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	27391518	paternal	maternal	9	6	4208	9960	chr19	27899885.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	27824180	paternal	maternal	61	5	52583	3598	chr19	28331044.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	36275406	paternal	maternal	14	6	23856	24020	chr19	36752924.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	44076560	paternal	maternal	13	6	33644	15644	chr19	44526988.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000005l	44298064	paternal	maternal	29	6	48623	43185	chr19	44747723.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	1890868	maternal	paternal	6	24	132359	13266	chr17	19579715.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	2235623	maternal	paternal	6	13	21013	41161	chr17	19924795.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	3465329	paternal	maternal	10	7	39690	67803	chr17	21155663.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	3541983	maternal	paternal	7	19	67803	44136	chr17	21232389.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	6262501	paternal	maternal	5	14	33156	25180	chr17	23955477.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	8930365	maternal	paternal	5	59	21555	85872	chr17	26625861.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	9189180	paternal	maternal	16	6	19810	1283	chr17	26884920.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	11774469	maternal	paternal	6	5	9725	9622	chr17	29472651.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	34650577	paternal	maternal	74	5	53537	80819	chr17	52370368.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	34761652	maternal	paternal	5	395	80819	593898	chr17	52481548.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	42460750	paternal	maternal	5	6	12364	7419	chr17	60187918.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000006l	44724190	paternal	maternal	50	6	70172	17712	chr17	62453496.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	718706	maternal	paternal	5	32	573	32428	chrY	709711.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	854569	maternal	paternal	8	20	2685	12128	chrY	850645.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	897314	paternal	maternal	34	8	25890	3212	chrY	894986.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	1009282	maternal	paternal	6	48	1414	14330	chrY	1011133.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	1067001	paternal	maternal	62	6	35027	14711	chrY	1071007.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	1221106	paternal	maternal	95	8	37138	26875	chrY	1230864.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	1250525	maternal	paternal	8	8	26875	4058	chrY	1261381.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	2224994	paternal	maternal	13	6	14853	11962	chrY	2272224.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	2246166	maternal	paternal	6	7	11962	5564	chrY	2294187.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	3496655	paternal	maternal	1614	6	176983	3203	chrY	3591353.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	3506549	maternal	paternal	6	1995	3203	240679	chrY	3601616.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	4837537	paternal	maternal	1329	5	182803	10532	chrY	4982286.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	4862869	maternal	paternal	5	85	10532	9285	chrY	5008564.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000008l	52530421	maternal	paternal	6	132	2494	131836	chrY	54455407.0	+
T2T00	hifiasm_trio	haplotype2	h2tg000009l	6583367	paternal	maternal	102	5	68146	13452	chr16	87202150.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	6600021	maternal	paternal	5	7	13452	31452	chr16	87167407.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	29648449	paternal	maternal	6	6	13872	41909	chr16	64049123.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	41799922	paternal	maternal	36	16	167325	43793	chr16	51864460.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	42135228	maternal	paternal	11	11	10770	13362	chr16	51558799.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	42222090	paternal	maternal	12	9	16541	13280	chr16	51471796.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	42534059	maternal	paternal	10	11	10770	13362	chr16	51158941.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	42621795	paternal	maternal	5	12	16822	27782	chr16	51056522.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	42955049	paternal	maternal	13	12	21616	34116	chr16	50716059.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	42992713	maternal	paternal	12	20	34116	48141	chr16	50664237.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	43105894	maternal	paternal	5	93	5829	188924	chr16	50409619.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	43485819	paternal	maternal	35	40	95841	63973	chr16	50153988.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	43643750	paternal	maternal	5	6	44938	16738	chr16	50043007.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	43675726	maternal	paternal	6	6	16738	37063	chr16	49990571.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	43718062	paternal	maternal	6	13	37063	30618	chr16	49954588.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	43943037	maternal	paternal	9	16	8785	44894	chr16	49714720.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	44171954	maternal	paternal	5	6	4544	38686	chr16	49491438.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	44217746	paternal	maternal	6	6	38686	6780	chr16	49477516.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	44311902	maternal	paternal	30	33	45161	99435	chr16	49290224.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	44420224	paternal	maternal	33	34	99435	45608	chr16	49235588.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	44527739	paternal	maternal	11	9	19788	2804	chr16	49170711.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	44535816	maternal	paternal	9	56	2804	129506	chr16	49035584.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	44678660	paternal	maternal	56	14	129506	29875	chr16	48992260.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	44895507	maternal	paternal	29	41	10793	115844	chr16	48688664.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	45041187	paternal	maternal	32	46	20385	37672	chr16	48620982.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	45082896	maternal	paternal	46	62	37672	106595	chr16	48510065.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	45484994	paternal	maternal	146	7	226807	12601	chr16	48201167.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	45637311	paternal	maternal	26	6	57600	16892	chr16	48044156.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	45952944	maternal	paternal	53	45	135660	135203	chr16	47609094.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	46143800	paternal	maternal	14	5	26159	710	chr16	47552586.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	46163818	maternal	paternal	5	21	710	54994	chr16	47478093.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	46226333	paternal	maternal	21	9	54994	7705	chr16	47462827.0	-
T2T00	hifiasm_trio	haplotype2	h2tg000009l	46245333	maternal	paternal	9	7	7705	62510	chr16	47388832.0	-
