sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T00	verkko_porec	haplotype1	haplotype1-0000023	46637923	paternal	maternal	6	6	38686	6780	chr16	49594333.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	46732079	maternal	paternal	30	33	45161	99435	chr16	49407027.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	46840401	paternal	maternal	33	34	99435	45608	chr16	49352387.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	46947916	paternal	maternal	11	9	19788	2804	chr16	49287505.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	46955993	maternal	paternal	9	56	2804	129506	chr16	49152368.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	47098837	paternal	maternal	56	14	129506	29875	chr16	49109041.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	47315684	maternal	paternal	29	41	10793	115844	chr16	48805422.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	47461364	paternal	maternal	32	46	20385	37672	chr16	48737735.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	47503073	maternal	paternal	46	62	37672	106595	chr16	48626810.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	47905171	paternal	maternal	146	7	226807	12601	chr16	48317890.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	48057488	paternal	maternal	26	6	57600	16892	chr16	48160867.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	48373121	maternal	paternal	53	45	135660	135203	chr16	47725773.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	48563977	paternal	maternal	14	5	26159	710	chr16	47669260.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	48583995	maternal	paternal	5	21	710	54994	chr16	47594761.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	48646510	paternal	maternal	21	9	54994	7705	chr16	47579495.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	48665510	maternal	paternal	9	7	7705	62510	chr16	47505494.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	48756830	paternal	maternal	7	46	62510	107458	chr16	47368865.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	48975041	paternal	maternal	27	19	81354	24521	chr16	47233233.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	49016371	maternal	paternal	19	14	24521	25452	chr16	47190860.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	49057320	paternal	maternal	14	9	25452	34116	chr16	47141115.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	49094984	maternal	paternal	9	17	34116	57359	chr16	47080047.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	49221599	maternal	paternal	10	207	12303	522399	chr16	46486824.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	49767943	paternal	maternal	207	42	522399	63224	chr16	46399424.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	49945527	maternal	paternal	6	8	21944	37063	chr16	46247599.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	49987863	paternal	maternal	8	10	37063	14415	chr16	46227859.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	50203082	maternal	paternal	8	27	6764	94133	chr16	45932141.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	50513861	maternal	paternal	44	43	51192	178356	chr16	45536092.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	50703917	paternal	maternal	43	43	178356	61520	chr16	45462678.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	50778543	maternal	paternal	43	10	61520	19518	chr16	45429967.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	50807871	paternal	maternal	10	57	19518	66887	chr16	45353067.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	50880995	maternal	paternal	57	23	66887	60177	chr16	45286477.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51001767	paternal	maternal	9	18	43117	33507	chr16	45192126.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51085660	maternal	paternal	21	54	25187	159167	chr16	44982017.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51262413	paternal	maternal	54	8	159167	29846	chr16	44934460.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51336117	maternal	paternal	20	9	25163	39000	chr16	44851382.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51448630	paternal	maternal	31	6	55146	1283	chr16	44776388.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51453554	maternal	paternal	6	24	1283	63219	chr16	44709350.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51523111	paternal	maternal	24	12	63219	22550	chr16	44680386.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51586740	maternal	paternal	13	20	33954	56149	chr16	44582900.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	51721103	paternal	maternal	14	7	59285	10207	chr16	44494245.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	52081449	paternal	maternal	37	7	224227	5055	chr16	44138110.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	52173564	maternal	paternal	18	29	49713	68306	chr16	43982332.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	52255941	paternal	maternal	29	7	68306	17103	chr16	43951075.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	52285397	maternal	paternal	7	119	17103	701266	chr16	43235565.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	54178498	paternal	maternal	96	54	383261	72372	chr16	41968007.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	55262806	maternal	paternal	6	23	111037	39892	chr16	40913392.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	66999195	paternal	maternal	6	5	74894	117514	chr16	29068071.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	70142816	maternal	paternal	5	6	39813	27745	chr16	26006126.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	75878012	paternal	maternal	5	6	716	13990	chr16	20269521.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000023	76565697	paternal	maternal	6	8	166439	193680	chr16	19399848.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000024	41682511	paternal	maternal	16	5	47523	957	chr6	42137457.0	+
T2T00	verkko_porec	haplotype1	haplotype1-0000024	41693576	maternal	paternal	5	23	957	131654	chr6	42148464.0	+
T2T00	verkko_porec	haplotype1	haplotype1-0000024	58589723	maternal	paternal	5	98	398	27029	chr6	58955640.0	+
T2T00	verkko_porec	haplotype1	haplotype1-0000024	75127048	maternal	paternal	5	87	17358	164745	chr6	75405883.0	+
T2T00	verkko_porec	haplotype1	haplotype1-0000024	109156796	maternal	paternal	8	8	107618	54938	chr6	109256438.0	+
T2T00	verkko_porec	haplotype1	haplotype1-0000025	1091221	paternal	maternal	5	12	7308	3742	chr9	137721077.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000025	62536588	maternal	paternal	44	13	38923	5708	chr9	76305938.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000025	62549568	paternal	maternal	13	157	5708	186013	chr9	76112755.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000025	92532161	maternal	paternal	17	11	27977	4831	chr9	46326958.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000025	122101765	maternal	paternal	51	5	90915	29652	chr9	16748039.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000025	122172054	paternal	maternal	5	10	29652	139147	chr9	16568349.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000025	138237990	maternal	paternal	11	6	43884	119882	chr9	530085.0	-
T2T00	verkko_porec	haplotype1	haplotype1-0000036	230442	paternal	maternal	111	5	196035	7709	unmapped		
T2T00	verkko_porec	haplotype1	haplotype1-0000037	100417	maternal	paternal	5	52	7709	83846	chr1	142072998.0	+
T2T00	verkko_porec	haplotype1	haplotype1-0000039	329634	paternal	maternal	21	21	36246	27381	chr3	92567259.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000045	1768165	maternal	paternal	18	6	90004	3031	chr1	1013134.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	13249723	maternal	paternal	40	6	72925	17383	chr1	12500323.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	27237860	paternal	maternal	5	6	5688	15837	chr1	26495322.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	60560923	maternal	paternal	5	5	20739	209367	chr1	59834730.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	60887655	paternal	maternal	5	197	209367	372139	chr1	60161622.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	65301674	maternal	paternal	8	5	89901	35094	chr1	64577806.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	69002130	maternal	paternal	67	5	95992	8314	chr1	68280077.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	113471956	maternal	paternal	24	6	13722	891	chr1	112771715.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	113473582	paternal	maternal	6	68	891	54976	chr1	112773342.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	113609424	paternal	maternal	7	5	22278	71984	chr1	112909251.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	130716883	maternal	paternal	18	5	22355	6003	chr1	130025101.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	130728224	paternal	maternal	5	8	6003	4581	chr1	130036448.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	130777122	paternal	maternal	5	6	3423	6347	chr1	130085370.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	145034751	paternal	maternal	6	17	73836	324957	chr1	144349992.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	145766449	paternal	maternal	5	5	118532	71732	chr1	145082049.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	146132372	paternal	maternal	10	7	88141	90027	chr1	145448151.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	180679496	paternal	maternal	5	7	45938	148226	chr1	180012221.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	193054963	maternal	paternal	135	5	324985	20962	chr1	192393758.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	193104317	paternal	maternal	5	26	20962	178288	chr1	192443136.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000045	215974556	maternal	paternal	10	5	101500	51529	chr1	215324593.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000047	70552660	maternal	paternal	97	7	205373	236213	chr18	9832383.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000047	70823757	paternal	maternal	7	29	236213	42992	chr18	9755058.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000048	16441663	maternal	paternal	39	5	127787	36228	chr10	14557147.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000048	16507555	paternal	maternal	5	16	36228	4854	chr10	14623071.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000048	70393199	maternal	paternal	23	11	458649	81716	chr10	68535032.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000048	70482058	paternal	maternal	11	17	81716	68238	chr10	68623934.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000048	99639310	maternal	paternal	10	5	111622	115514	chr10	97795426.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000049	9907571	maternal	paternal	18	5	58606	17634	chr3	9900993.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000049	47323253	maternal	paternal	14	6	140353	43511	chr3	47324811.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000049	52588760	maternal	paternal	33	5	219715	10789	chr3	52591463.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000049	67673545	paternal	maternal	5	36	100676	400167	chr3	67679528.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000049	104057213	maternal	paternal	27	5	22348	6288	chr3	104071108.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000049	199937883	maternal	paternal	5	5	64638	40738	chr3	199972627.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000050	13816596	paternal	maternal	89	5	131628	125703	chr17	70006207.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000050	23950890	paternal	maternal	37	8	90277	7416	chr17	59993158.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000050	23997100	maternal	paternal	5	9	13565	118952	chr17	59835459.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000050	35824858	maternal	paternal	9	23	164576	170183	chr17	47959978.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000050	57137693	maternal	paternal	6	16	1283	19810	chr17	26803766.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000050	57414303	paternal	maternal	59	5	85872	21555	chr17	26525494.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000050	60058276	maternal	paternal	14	5	25180	33156	chr17	23870704.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000050	66223092	maternal	paternal	6	9	50216	29602	chr17	17711261.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	46708367	paternal	maternal	24	11	108278	83094	chr2	195997871.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	46797135	maternal	paternal	11	46	83094	534954	chr2	195456195.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	106603558	paternal	maternal	10	5	80106	30075	chr2	136039693.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	107109073	maternal	paternal	6	71	79857	341299	chr2	135221371.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	112111234	maternal	paternal	6	152	39402	376009	chr2	130174736.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	149603266	paternal	maternal	54	8	246927	14475	chr2	92972260.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	149674298	maternal	paternal	19	12	44033	29604	chr2	92885932.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	149709477	paternal	maternal	12	9	29604	2191	chr2	92878151.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	163755036	paternal	maternal	234	7	399429	9771	chr2	78797769.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	204062970	paternal	maternal	17	5	60458	37388	chr2	38384027.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000051	215250001	maternal	paternal	5	9	23679	60137	chr2	27152517.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	50940726	maternal	paternal	5	5	65655	151406	chr7	109641803.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	61490659	maternal	paternal	9	5	123001	30705	chr7	99209832.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	64665658	maternal	paternal	11	9	241279	132166	chr7	95932511.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	67147066	maternal	paternal	7	5	45255	17345	chr7	93565303.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	67192827	paternal	maternal	5	8	17345	102436	chr7	93434416.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	85341662	maternal	paternal	47	7	19735	50184	chr7	75333081.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	85404039	paternal	maternal	7	57	50184	88745	chr7	75232116.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	86999845	paternal	maternal	5	6	23068	31695	chr7	73692956.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	115761806	maternal	paternal	60	5	390770	52055	chr7	44903077.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	118710038	maternal	paternal	6	5	50789	14492	chr7	41991643.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	118744748	paternal	maternal	5	11	14492	8416	chr7	41963002.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	133585058	maternal	paternal	75	5	153491	22281	chr7	27104926.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000052	153288204	paternal	maternal	7	57	45896	92963	chr7	7325905.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000053	42790083	maternal	paternal	11	5	65151	106234	chr15	46821346.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000053	54437250	maternal	paternal	139	5	248363	11434	chr15	58435903.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000053	54448664	paternal	maternal	5	59	11434	298025	chr15	58447285.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000053	67541173	maternal	paternal	20	5	347766	70429	chr15	71503136.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000055	1843131	maternal	paternal	8	142	8234	87530	chr1	130003203.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000056	1603040	paternal	maternal	6	37	931	105764	chrX	1421573.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000056	18302956	paternal	maternal	5	52	14237	179746	chrX	18124529.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000057	10791980	paternal	maternal	19	5	23526	3231	chr20	53405796.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000057	14886668	paternal	maternal	38	5	64097	14501	chr20	49300032.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000057	14920955	maternal	paternal	5	21	14501	77969	chr20	49202282.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000057	28180294	paternal	maternal	63	6	80887	329229	chr20	35692321.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000057	36461824	paternal	maternal	9	17	59657	10642	chr20	27729754.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000058	796684	paternal	maternal	5	6	17276	3501	unmapped		
T2T00	verkko_porec	haplotype2	haplotype2-0000059	1365943	paternal	maternal	184	6	536986	10875	chr22	2673954.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000059	1387770	maternal	paternal	6	10	10875	13424	chr22	2695779.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000059	1407709	paternal	maternal	10	6	13424	5370	chr22	2715716.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000059	1413724	maternal	paternal	6	95	5370	221366	chr22	2721731.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000059	12397865	paternal	maternal	441	13	244517	9319	chr22	13704912.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000059	12702388	maternal	paternal	6	320	11764	197143	chr22	14009408.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000059	27958272	paternal	maternal	5	5	36008	46404	chr22	29263959.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000059	28057309	maternal	paternal	5	5	46404	43879	chr22	29362988.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000060	38965775	maternal	paternal	6	177	179053	326467	chr8	39460825.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000060	45616956	maternal	paternal	10	8	34017	34832	chr8	46084758.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000060	45670567	maternal	paternal	5	18	5607	44800	chr8	46138150.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000060	120160717	paternal	maternal	79	5	303205	27881	chr8	120323138.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000060	120560580	paternal	maternal	100	7	84182	70028	chr8	120721363.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000060	120632761	maternal	paternal	7	96	70028	335734	chr8	120793248.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000060	141984260	paternal	maternal	76	6	219145	4633	chr8	142057277.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000061	24570667	paternal	maternal	118	8	188951	74334	chr19	36967094.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	33312311	maternal	paternal	5	61	3598	52583	chr19	28279396.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	33750033	maternal	paternal	6	9	9960	4208	chr19	27891486.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	33768263	paternal	maternal	5	6	1017	23558	chr19	27854045.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	33954378	paternal	maternal	33	8	31422	9743	chr19	27682381.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	33964409	maternal	paternal	8	8	9743	5363	chr19	27676751.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	34277246	paternal	maternal	48	5	21661	5789	chr19	27364645.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	34414594	paternal	maternal	47	5	21661	5449	chr19	27228142.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	34605907	maternal	paternal	13	9	15386	12279	chr19	27030731.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000061	55412143	maternal	paternal	5	8	28340	59185	chr19	6254581.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	53109934	maternal	paternal	6	5	48925	21597	chr5	128866317.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	112154926	paternal	maternal	6	6	136490	19526	chr5	69818000.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	112222118	maternal	paternal	6	5	19526	57683	chr5	69712642.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	135010462	paternal	maternal	23	5	7239	861	chr5	46979043.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	135011626	maternal	paternal	5	16	861	8714	chr5	46970025.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	135066867	paternal	maternal	27	5	10074	846	chr5	46922647.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	135068016	maternal	paternal	5	15	846	8374	chr5	46913970.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	135380382	paternal	maternal	23	5	7239	861	chr5	46609089.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	135381546	maternal	paternal	5	15	861	8374	chr5	46600411.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	135610369	paternal	maternal	53	5	15727	861	chr5	46379081.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	135611533	maternal	paternal	5	13	861	8556	chr5	46370221.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000062	155845128	paternal	maternal	9	11	94140	21058	chr5	26122274.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000063	12059857	maternal	paternal	17	5	57224	17566	chr6	160186235.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000063	32138139	maternal	paternal	6	5	92299	92194	chr6	139983004.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000063	32304302	paternal	maternal	6	6	44039	145108	chr6	139763380.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000063	49449994	maternal	paternal	18	5	260724	54312	chr6	122665898.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000063	125082088	maternal	paternal	11	5	295255	132038	chr6	46767030.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000063	125303414	paternal	maternal	5	536	132038	281337	chr6	46395480.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000063	139105433	paternal	maternal	9	6	394608	39859	chr6	32801078.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000064	11006805	paternal	maternal	357	43	237533	12385	chr13	102357937.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000064	11023983	maternal	paternal	43	60	12385	17794	chr13	102335455.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000064	96404411	paternal	maternal	6	5	1010	1005	chr13	17367846.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000064	96405874	maternal	paternal	5	17	1005	4531	chr13	17362880.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000064	97450880	paternal	maternal	8	5	3523	1929	chr13	16325312.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000064	97668838	paternal	maternal	17	5	4841	805	chr13	16109484.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000064	104240758	paternal	maternal	6	5	12865	2934	chr13	9565934.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000064	104531721	maternal	paternal	9	114	63783	257059	chr13	9023375.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000065	25563174	paternal	maternal	20	5	116647	21055	chr14	75421929.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000065	25590056	maternal	paternal	5	6	21055	115447	chr14	75300734.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000065	46504316	maternal	paternal	5	5	77990	51575	chr14	54464069.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000065	89604048	paternal	maternal	13	8	19258	4639	chr14	11439608.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000065	89684561	maternal	paternal	11	10	9109	18331	chr14	11345465.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000065	89703551	paternal	maternal	10	5	18331	4240	chr14	11340569.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000065	89750266	maternal	paternal	48	6	37262	7940	chr14	11290188.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000065	96998013	paternal	maternal	8	6	4005	1368	chr14	4053778.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000066	13678758	maternal	paternal	27	5	148595	3740	chr11	121395972.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000066	13685582	paternal	maternal	5	86	3740	180526	chr11	121212282.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000066	33094888	paternal	maternal	8	34	50620	37684	chr11	101937486.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000066	72443878	paternal	maternal	6	5	50005	67917	chr11	62541231.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000066	84941098	maternal	paternal	72	5	53678	1708	chr11	50104844.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000066	135878663	maternal	paternal	30	5	36727	37505	chr11	-890562.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	16471758	paternal	maternal	23	5	241333	15778	chr12	116837845.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	21629984	paternal	maternal	6	6	48463	41888	chr12	111654851.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	76841153	maternal	paternal	5	6	64051	71824	chr12	56428054.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	79422391	paternal	maternal	62	5	55235	31754	chr12	53887544.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	79456845	maternal	paternal	5	19	31754	6951	chr12	53877895.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	82198138	paternal	maternal	64	9	46803	20596	chr12	51123671.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	84583757	paternal	maternal	212	5	168658	8033	chr12	48751229.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	96776978	paternal	maternal	61	8	196243	5285	chr12	36563914.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	96791865	maternal	paternal	8	55	5285	173698	chr12	36380661.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	96992559	paternal	maternal	55	6	173698	25893	chr12	36327786.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	97133605	maternal	paternal	11	8	37899	29293	chr12	36183377.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	97233103	maternal	paternal	5	91	19156	309610	chr12	35803661.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	97757762	paternal	maternal	40	5	89646	2579	chr12	35586089.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	98088823	maternal	paternal	11	7	20703	17342	chr12	35240355.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000067	103090504	maternal	paternal	5	525	88822	469538	chr12	29787890.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000068	9478042	maternal	paternal	85	12	220193	138802	chr4	11499677.0	+
