contig	color
contig-0000901	#1A7FBA	chr12
contig-0000902	#5699E9	chr9
contig-0000903	#5699E9	chr9
contig-0000904	#5699E9	chr9
contig-0000906	#0072B2	chr5
contig-0000907	#0072B2	chr5
contig-0000908	#0072B2	chr5
contig-0000909	#0072B2	chr5
contig-0000910	#0072B2	chr5
contig-0000911	#666666	chr7
contig-0000912	#666666	chr7
contig-0000913	#666666	chr7
contig-0000914	#666666	chr7
contig-0000915	#666666	chr7
contig-0000916	#D57533	chr13
contig-0000917	#D57533	chr13
contig-0000918	#0072B2	chr5
contig-0000919	#1A7FBA	chr12
contig-0000920	#D57533	chr13
contig-0000921	#E6AB23	chr8
contig-0000922	#E6AB23	chr8
contig-0000923	#E6AB23	chr8
contig-0000924	#E6AB23	chr8
contig-0000925	#E6AB23	chr8
contig-0000926	#E6AB23	chr8
contig-0000927	#E6B847	chr15
contig-0000928	#E6B847	chr15
contig-0000929	#1A7FBA	chr12
contig-0000930	#666666	chr7
contig-0000931	#666666	chr7
contig-0000932	#666666	chr7
contig-0000933	#1A7FBA	chr12
contig-0000934	#1A7FBA	chr12
contig-0000935	#1A7FBA	chr12
contig-0000936	#56B4E9	chr2
contig-0000937	#56B4E9	chr2
contig-0000938	#56B4E9	chr2
contig-0000939	#1A7FBA	chr12
contig-0000940	#56B4E9	chr2
contig-0000941	#56B4E9	chr2
contig-0000942	#56B4E9	chr2
contig-0000943	#56B4E9	chr2
contig-0000944	#E6AB23	chr8
contig-0000945	#56B4E9	chr2
contig-0000946	#56B4E9	chr2
contig-0000947	#737373	chr14
contig-0000948	#808080	chr21
contig-0000949	#E69F00	chr1
contig-0000950	#CC8DB3	chr11
contig-0000951	#CC8DB3	chr11
contig-0000952	#CC8DB3	chr11
contig-0000953	#CC8DB3	chr11
contig-0000954	#CC8DB3	chr11
contig-0000955	#1A7FBA	chr12
contig-0000956	#1A7FBA	chr12
contig-0000957	#1A7FBA	chr12
contig-0000958	#1A7FBA	chr12
contig-0000959	#E69F00	chr1
contig-0000960	#1A7FBA	chr12
contig-0000961	#E6AB23	chr8
contig-0000962	#E6AB23	chr8
contig-0000963	#E6AB23	chr8
contig-0000964	#E6AB23	chr8
contig-0000965	#E6AB23	chr8
contig-0000966	#E69F00	chr1
contig-0000967	#E69F00	chr1
contig-0000968	#E69F00	chr1
contig-0000969	#009E73	chr3
contig-0000970	#E69F00	chr1
contig-0000971	#E69F00	chr1
contig-0000972	#E69F00	chr1
contig-0000973	#E69F00	chr1
contig-0000974	#E69F00	chr1
contig-0000975	#E69F00	chr1
contig-0000976	#CC79A7	chr4
contig-0000977	#CC79A7	chr4
contig-0000978	#CC79A7	chr4
contig-0000979	#E69F00	chr1
contig-0000980	#CC79A7	chr4
contig-0000981	#CC79A7	chr4
contig-0000982	#D57533	chr13
contig-0000983	#808080	chr21
contig-0000984	#808080	chr21
contig-0000985	#808080	chr21
contig-0000986	#808080	chr21
contig-0000987	#808080	chr21
contig-0000988	#009E73	chr3
contig-0000989	#E69F00	chr1
contig-0000990	#009E73	chr3
contig-0000991	#009E73	chr3
contig-0000992	#009E73	chr3
contig-0000993	#009E73	chr3
contig-0000994	#CCA0BF	chr18
contig-0000995	#CCA0BF	chr18
contig-0000996	#CCA0BF	chr18
contig-0000997	#00A880	chr10
contig-0000998	#00A880	chr10
contig-0000999	#00A880	chr10
contig-0001000	#D55E00	chr6
contig-0001001	#00A880	chr10
contig-0001002	#00A880	chr10
contig-0001003	#D55E00	chr6
contig-0001004	#D55E00	chr6
contig-0001005	#D55E00	chr6
contig-0001006	#009E73	chr3
contig-0001007	#009E73	chr3
contig-0001008	#009E73	chr3
contig-0001009	#009E73	chr3
contig-0001010	#009E73	chr3
contig-0001011	#D55E00	chr6
contig-0001012	#D55E00	chr6
contig-0001013	#E6B847	chr15
contig-0001014	#E6B847	chr15
contig-0001015	#E6B847	chr15
contig-0001016	#E6B847	chr15
contig-0001017	#E6B847	chr15
contig-0001018	#5699E9	chr9
contig-0001019	#5699E9	chr9
contig-0001020	#CC79A7	chr4
contig-0001021	#1A7FBA	chr12
contig-0001022	#D55E00	chr6
contig-0001023	#338CC2	chr19
contig-0001024	#338CC2	chr19
contig-0001025	#338CC2	chr19
contig-0001026	#0072B2	chr5
contig-0001027	#0072B2	chr5
contig-0001028	#D55E00	chr6
contig-0001029	#D55E00	chr6
contig-0001030	#D55E00	chr6
contig-0001031	#D55E00	chr6
contig-0001032	#D55E00	chr6
contig-0001033	#D55E00	chr6
contig-0001034	#56B4E9	chr2
contig-0001035	#56B4E9	chr2
contig-0001036	#56B4E9	chr2
contig-0001037	#D57533	chr13
contig-0001038	#D57533	chr13
contig-0001039	#56B4E9	chr2
contig-0001040	#D55E00	chr6
contig-0001041	#56B4E9	chr2
contig-0001042	#56B4E9	chr2
contig-0001043	#00A880	chr10
contig-0001044	#00A880	chr10
contig-0001045	#00A880	chr10
contig-0001046	#D58C66	chr20
contig-0001047	#D58C66	chr20
contig-0001048	#D58C66	chr20
contig-0001049	#D58C66	chr20
contig-0001050	#D58C66	chr20
contig-0001051	#567DE9	chr16
contig-0001052	#009E73	chr3
contig-0001053	#009E73	chr3
contig-0001054	#009E73	chr3
contig-0001055	#56B4E9	chr2
contig-0001056	#56B4E9	chr2
contig-0001057	#0072B2	chr5
contig-0001058	#0072B2	chr5
contig-0001059	#0072B2	chr5
contig-0001060	#0072B2	chr5
contig-0001061	#0072B2	chr5
contig-0001063	#5699E9	chr9
contig-0001065	#808080	chr21
contig-0001066	#808080	chr21
contig-0001067	#808080	chr21
contig-0001068	#E6C47F	chr22
contig-0001069	#E6C47F	chr22
contig-0001070	#E6C47F	chr22
contig-0001071	#D57533	chr13
contig-0001072	#D57533	chr13
contig-0001073	#E69F00	chr1
contig-0001074	#E69F00	chr1
contig-0001075	#E69F00	chr1
contig-0001076	#E69F00	chr1
contig-0001077	#E69F00	chr1
contig-0001078	#009E73	chr3
contig-0001079	#009E73	chr3
contig-0001080	#567DE9	chr16
contig-0001081	#009E73	chr3
contig-0001082	#338CC2	chr19
contig-0001083	#338CC2	chr19
contig-0001084	#338CC2	chr19
contig-0001085	#CCA0BF	chr18
contig-0001086	#CCA0BF	chr18
contig-0001087	#CCA0BF	chr18
contig-0001088	#CCA0BF	chr18
contig-0001089	#CCA0BF	chr18
contig-0001090	#338CC2	chr19
contig-0001091	#567DE9	chr16
contig-0001092	#338CC2	chr19
contig-0001093	#338CC2	chr19
contig-0001094	#338CC2	chr19
contig-0001095	#338CC2	chr19
contig-0001096	#338CC2	chr19
contig-0001097	#338CC2	chr19
contig-0001098	#E69F00	chr1
contig-0001099	#E69F00	chr1
contig-0001100	#E69F00	chr1
contig-0001101	#E69F00	chr1
contig-0001102	#567DE9	chr16
contig-0001103	#E69F00	chr1
contig-0001104	#338CC2	chr19
contig-0001105	#338CC2	chr19
contig-0001106	#338CC2	chr19
contig-0001107	#338CC2	chr19
contig-0001108	#338CC2	chr19
contig-0001109	#1A7FBA	chr12
contig-0001110	#1A7FBA	chr12
contig-0001111	#1A7FBA	chr12
contig-0001112	#56B4E9	chr2
contig-0001113	#567DE9	chr16
contig-0001114	#56B4E9	chr2
contig-0001115	#56B4E9	chr2
contig-0001116	#56B4E9	chr2
contig-0001117	#56B4E9	chr2
contig-0001118	#E69F00	chr1
contig-0001119	#E69F00	chr1
contig-0001120	#E69F00	chr1
contig-0001121	#D55E00	chr6
contig-0001122	#D55E00	chr6
contig-0001123	#D55E00	chr6
contig-0001124	#1A7FBA	chr12
contig-0001125	#567DE9	chr16
contig-0001126	#0072B2	chr5
contig-0001127	#0072B2	chr5
contig-0001128	#0072B2	chr5
contig-0001129	#0072B2	chr5
contig-0001130	#0072B2	chr5
contig-0001131	#0072B2	chr5
contig-0001132	#0072B2	chr5
contig-0001133	#0072B2	chr5
contig-0001134	#0072B2	chr5
contig-0001135	#0072B2	chr5
contig-0001136	#CC8DB3	chr11
contig-0001137	#0072B2	chr5
contig-0001138	#1A7FBA	chr12
contig-0001139	#1A7FBA	chr12
contig-0001140	#1A7FBA	chr12
contig-0001141	#1A7FBA	chr12
contig-0001142	#1A7FBA	chr12
contig-0001143	#737373	chr14
contig-0001144	#737373	chr14
contig-0001145	#CC8DB3	chr11
contig-0001146	#CC8DB3	chr11
contig-0001147	#CC8DB3	chr11
contig-0001148	#CC8DB3	chr11
contig-0001149	#CC8DB3	chr11
contig-0001150	#CC8DB3	chr11
contig-0001151	#666666	chr7
contig-0001152	#666666	chr7
contig-0001153	#E69F00	chr1
contig-0001154	#E69F00	chr1
contig-0001155	#E69F00	chr1
contig-0001156	#00B28C	chr17
contig-0001157	#00B28C	chr17
contig-0001158	#CC8DB3	chr11
contig-0001159	#00B28C	chr17
contig-0001160	#CC79A7	chr4
contig-0001161	#CC79A7	chr4
contig-0001162	#CC79A7	chr4
contig-0001163	#CC79A7	chr4
contig-0001164	#56B4E9	chr2
contig-0001165	#56B4E9	chr2
contig-0001166	#56B4E9	chr2
contig-0001167	#56B4E9	chr2
contig-0001168	#56B4E9	chr2
contig-0001169	#CC8DB3	chr11
contig-0001170	#E6AB23	chr8
contig-0001171	#E6AB23	chr8
contig-0001172	#E6AB23	chr8
contig-0001173	#E6AB23	chr8
contig-0001174	#E6AB23	chr8
contig-0001175	#CCA0BF	chr18
contig-0001176	#CCA0BF	chr18
contig-0001177	#CCA0BF	chr18
contig-0001178	#5699E9	chr9
contig-0001179	#5699E9	chr9
contig-0001180	#CC8DB3	chr11
contig-0001181	#5699E9	chr9
contig-0001183	#CC79A7	chr4
contig-0001184	#CC79A7	chr4
contig-0001185	#CC79A7	chr4
contig-0001186	#CC79A7	chr4
contig-0001187	#CC79A7	chr4
contig-0001188	#CC79A7	chr4
contig-0001189	#CC79A7	chr4
contig-0001190	#CC79A7	chr4
contig-0001191	#5699E9	chr9
contig-0001192	#CC79A7	chr4
contig-0001193	#CC79A7	chr4
contig-0001194	#CC79A7	chr4
contig-0001195	#CC79A7	chr4
contig-0001196	#CC79A7	chr4
contig-0001197	#5699E9	chr9
contig-0001198	#5699E9	chr9
contig-0001199	#5699E9	chr9
contig-0001200	#E6B847	chr15
contig-0001201	#5699E9	chr9
contig-0001202	#E6B847	chr15
contig-0001203	#E6B847	chr15
contig-0001204	#56B4E9	chr2
contig-0001205	#D58C66	chr20
contig-0001206	#D57533	chr13
contig-0001207	#5699E9	chr9
contig-0001208	#D57533	chr13
contig-0001209	#D57533	chr13
contig-0001210	#0072B2	chr5
contig-0001211	#0072B2	chr5
contig-0001212	#0072B2	chr5
contig-0001213	#1A7FBA	chr12
contig-0001214	#1A7FBA	chr12
contig-0001215	#1A7FBA	chr12
contig-0001216	#1A7FBA	chr12
contig-0001217	#5699E9	chr9
contig-0001218	#1A7FBA	chr12
contig-0001219	#00B28C	chr17
contig-0001220	#00B28C	chr17
contig-0001221	#00B28C	chr17
contig-0001222	#00B28C	chr17
contig-0001223	#CC8DB3	chr11
contig-0001224	#CC8DB3	chr11
contig-0001225	#CC8DB3	chr11
contig-0001226	#CC79A7	chr4
contig-0001227	#1A7FBA	chr12
contig-0001228	#5699E9	chr9
contig-0001229	#CC79A7	chr4
contig-0001230	#CC79A7	chr4
contig-0001231	#CC79A7	chr4
contig-0001232	#009E73	chr3
contig-0001233	#009E73	chr3
contig-0001234	#009E73	chr3
contig-0001235	#1A7FBA	chr12
contig-0001236	#1A7FBA	chr12
contig-0001237	#1A7FBA	chr12
contig-0001238	#D58C66	chr20
contig-0001239	#56B4E9	chr2
contig-0001240	#D58C66	chr20
contig-0001241	#D58C66	chr20
contig-0001242	#D58C66	chr20
contig-0001243	#56B4E9	chr2
contig-0001244	#56B4E9	chr2
contig-0001245	#56B4E9	chr2
contig-0001246	#56B4E9	chr2
contig-0001247	#56B4E9	chr2
contig-0001248	#5699E9	chr9
contig-0001249	#5699E9	chr9
contig-0001250	#56B4E9	chr2
contig-0001251	#5699E9	chr9
contig-0001252	#CC79A7	chr4
contig-0001253	#56B4E9	chr2
contig-0001254	#56B4E9	chr2
contig-0001255	#56B4E9	chr2
contig-0001256	#D58C66	chr20
contig-0001257	#D58C66	chr20
contig-0001258	#D58C66	chr20
contig-0001259	#0072B2	chr5
contig-0001260	#0072B2	chr5
contig-0001261	#56B4E9	chr2
contig-0001262	#0072B2	chr5
contig-0001263	#0072B2	chr5
contig-0001265	#666666	chr7
contig-0001266	#666666	chr7
contig-0001267	#666666	chr7
contig-0001268	#666666	chr7
contig-0001269	#666666	chr7
contig-0001270	#009E73	chr3
contig-0001271	#CC79A7	chr4
contig-0001272	#CC79A7	chr4
contig-0001273	#CC79A7	chr4
contig-0001274	#D57533	chr13
contig-0001275	#D57533	chr13
contig-0001276	#D57533	chr13
contig-0001277	#D57533	chr13
contig-0001278	#1A7FBA	chr12
contig-0001279	#D55E00	chr6
contig-0001280	#56B4E9	chr2
contig-0001281	#56B4E9	chr2
contig-0001282	#56B4E9	chr2
contig-0001283	#56B4E9	chr2
contig-0001284	#E6AB23	chr8
contig-0001285	#E6AB23	chr8
contig-0001286	#E6AB23	chr8
contig-0001287	#E6AB23	chr8
contig-0001288	#E6AB23	chr8
contig-0001289	#00A880	chr10
contig-0001290	#00A880	chr10
contig-0001291	#00A880	chr10
contig-0001292	#CC8DB3	chr11
contig-0001293	#00A880	chr10
contig-0001294	#00A880	chr10
contig-0001295	#E6AB23	chr8
contig-0001296	#E6AB23	chr8
contig-0001297	#E6AB23	chr8
contig-0001298	#E6AB23	chr8
contig-0001299	#E6AB23	chr8
contig-0001300	#D55E00	chr6
contig-0001301	#D55E00	chr6
contig-0001302	#D55E00	chr6
contig-0001303	#CC8DB3	chr11
contig-0001304	#D55E00	chr6
contig-0001305	#D55E00	chr6
contig-0001306	#567DE9	chr16
contig-0001307	#567DE9	chr16
contig-0001308	#567DE9	chr16
contig-0001309	#567DE9	chr16
contig-0001310	#567DE9	chr16
contig-0001311	#567DE9	chr16
contig-0001312	#E6AB23	chr8
contig-0001313	#E6AB23	chr8
contig-0001314	#CC8DB3	chr11
contig-0001315	#E6AB23	chr8
contig-0001316	#E6AB23	chr8
contig-0001317	#E6AB23	chr8
contig-0001318	#00B28C	chr17
contig-0001319	#00B28C	chr17
contig-0001320	#00B28C	chr17
contig-0001321	#00B28C	chr17
contig-0001322	#009E73	chr3
contig-0001323	#009E73	chr3
contig-0001324	#009E73	chr3
contig-0001325	#CC8DB3	chr11
contig-0001326	#009E73	chr3
contig-0001327	#009E73	chr3
contig-0001328	#CC79A7	chr4
contig-0001329	#CC79A7	chr4
contig-0001330	#CC79A7	chr4
contig-0001331	#CC79A7	chr4
contig-0001332	#CC79A7	chr4
contig-0001333	#567DE9	chr16
contig-0001334	#567DE9	chr16
contig-0001335	#00B28C	chr17
contig-0001336	#1A7FBA	chr12
contig-0001337	#CC8DB3	chr11
contig-0001338	#1A7FBA	chr12
contig-0001339	#1A7FBA	chr12
contig-0001340	#56B4E9	chr2
contig-0001341	#0072B2	chr5
contig-0001342	#0072B2	chr5
contig-0001343	#0072B2	chr5
contig-0001344	#0072B2	chr5
contig-0001345	#0072B2	chr5
contig-0001346	#1A7FBA	chr12
contig-0001347	#5699E9	chr9
contig-0001348	#CC8DB3	chr11
contig-0001349	#5699E9	chr9
contig-0001350	#5699E9	chr9
contig-0001351	#5699E9	chr9
contig-0001352	#5699E9	chr9
contig-0001353	#00B28C	chr17
contig-0001354	#E6AB23	chr8
contig-0001355	#E6AB23	chr8
contig-0001356	#E6AB23	chr8
contig-0001357	#E6AB23	chr8
contig-0001358	#E6AB23	chr8
contig-0001359	#666666	chr7
contig-0001360	#00B28C	chr17
contig-0001361	#00B28C	chr17
contig-0001362	#00B28C	chr17
contig-0001363	#00B28C	chr17
contig-0001364	#00B28C	chr17
contig-0001365	#E6AB23	chr8
contig-0001366	#E6AB23	chr8
contig-0001367	#E6AB23	chr8
contig-0001368	#E6AB23	chr8
contig-0001369	#E6AB23	chr8
contig-0001370	#666666	chr7
contig-0001371	#00A880	chr10
contig-0001372	#737373	chr14
contig-0001373	#737373	chr14
contig-0001374	#737373	chr14
contig-0001375	#737373	chr14
contig-0001376	#737373	chr14
contig-0001377	#E6AB23	chr8
contig-0001378	#E6AB23	chr8
contig-0001379	#E6AB23	chr8
contig-0001380	#666666	chr7
contig-0001381	#666666	chr7
contig-0001382	#666666	chr7
contig-0001383	#666666	chr7
contig-0001384	#666666	chr7
contig-0001385	#56B4E9	chr2
contig-0001386	#56B4E9	chr2
contig-0001387	#56B4E9	chr2
contig-0001388	#CCA0BF	chr18
contig-0001389	#E6B847	chr15
contig-0001390	#E6B847	chr15
contig-0001391	#E6B847	chr15
contig-0001392	#D57533	chr13
contig-0001393	#E6B847	chr15
contig-0001394	#E6B847	chr15
contig-0001395	#CC79A7	chr4
contig-0001396	#CC79A7	chr4
contig-0001397	#E6AB23	chr8
contig-0001398	#E6AB23	chr8
contig-0001399	#E6AB23	chr8
contig-0001400	#E6AB23	chr8
contig-0001401	#D57533	chr13
contig-0001402	#E6AB23	chr8
contig-0001403	#CC79A7	chr4
contig-0001404	#CC79A7	chr4
contig-0001405	#CC79A7	chr4
contig-0001406	#CC79A7	chr4
contig-0001407	#CC79A7	chr4
contig-0001408	#E69F00	chr1
contig-0001409	#E69F00	chr1
contig-0001410	#E69F00	chr1
contig-0001411	#E69F00	chr1
contig-0001412	#D57533	chr13
contig-0001413	#E69F00	chr1
contig-0001414	#5699E9	chr9
contig-0001415	#5699E9	chr9
contig-0001416	#5699E9	chr9
contig-0001417	#5699E9	chr9
contig-0001418	#5699E9	chr9
contig-0001419	#E69F00	chr1
contig-0001420	#E69F00	chr1
contig-0001421	#E69F00	chr1
contig-0001422	#567DE9	chr16
contig-0001423	#0072B2	chr5
contig-0001424	#0072B2	chr5
contig-0001425	#0072B2	chr5
contig-0001426	#0072B2	chr5
contig-0001427	#0072B2	chr5
contig-0001428	#E6AB23	chr8
contig-0001429	#E6AB23	chr8
contig-0001430	#E6AB23	chr8
contig-0001431	#E6AB23	chr8
contig-0001432	#E6AB23	chr8
contig-0001433	#567DE9	chr16
contig-0001434	#E69F00	chr1
contig-0001435	#5699E9	chr9
contig-0001436	#5699E9	chr9
contig-0001437	#5699E9	chr9
contig-0001438	#5699E9	chr9
contig-0001439	#5699E9	chr9
contig-0001440	#5699E9	chr9
contig-0001441	#737373	chr14
contig-0001442	#0072B2	chr5
contig-0001443	#0072B2	chr5
contig-0001444	#1A7FBA	chr12
contig-0001445	#567DE9	chr16
contig-0001446	#0072B2	chr5
contig-0001447	#0072B2	chr5
contig-0001448	#0072B2	chr5
contig-0001449	#0072B2	chr5
contig-0001450	#0072B2	chr5
contig-0001451	#0072B2	chr5
contig-0001452	#666666	chr7
contig-0001453	#666666	chr7
contig-0001454	#666666	chr7
contig-0001455	#009E73	chr3
contig-0001456	#567DE9	chr16
contig-0001457	#009E73	chr3
contig-0001458	#009E73	chr3
contig-0001459	#1A7FBA	chr12
contig-0001460	#E6AB23	chr8
contig-0001461	#CC79A7	chr4
contig-0001462	#CC79A7	chr4
contig-0001463	#CC79A7	chr4
contig-0001464	#CC79A7	chr4
contig-0001465	#CC79A7	chr4
contig-0001466	#D55E00	chr6
contig-0001467	#567DE9	chr16
contig-0001468	#D55E00	chr6
contig-0001469	#D55E00	chr6
contig-0001470	#D55E00	chr6
contig-0001471	#D55E00	chr6
contig-0001472	#1A7FBA	chr12
contig-0001473	#1A7FBA	chr12
contig-0001474	#1A7FBA	chr12
contig-0001475	#1A7FBA	chr12
contig-0001476	#1A7FBA	chr12
contig-0001477	#1A7FBA	chr12
contig-0001478	#567DE9	chr16
contig-0001479	#1A7FBA	chr12
contig-0001480	#D57533	chr13
contig-0001481	#CC79A7	chr4
contig-0001482	#CC79A7	chr4
contig-0001483	#CC79A7	chr4
contig-0001484	#CC79A7	chr4
contig-0001485	#808080	chr21
contig-0001486	#808080	chr21
contig-0001487	#567DE9	chr16
contig-0001488	#D55E00	chr6
contig-0001489	#D55E00	chr6
contig-0001490	#D55E00	chr6
contig-0001491	#D55E00	chr6
contig-0001492	#D55E00	chr6
contig-0001493	#D57533	chr13
contig-0001494	#D57533	chr13
contig-0001495	#D57533	chr13
contig-0001496	#00B28C	chr17
contig-0001497	#00B28C	chr17
contig-0001498	#567DE9	chr16
contig-0001499	#00B28C	chr17
contig-0001500	#00B28C	chr17
contig-0001501	#00B28C	chr17
contig-0001502	#009E73	chr3
contig-0001503	#009E73	chr3
contig-0001504	#009E73	chr3
contig-0001505	#009E73	chr3
contig-0001506	#009E73	chr3
contig-0001507	#1A7FBA	chr12
contig-0001508	#1A7FBA	chr12
contig-0001509	#1A7FBA	chr12
contig-0001510	#1A7FBA	chr12
contig-0001511	#0072B2	chr5
contig-0001512	#0072B2	chr5
contig-0001513	#0072B2	chr5
contig-0001514	#0072B2	chr5
contig-0001515	#0072B2	chr5
contig-0001516	#1A7FBA	chr12
contig-0001517	#1A7FBA	chr12
contig-0001518	#D55E00	chr6
contig-0001519	#009E73	chr3
contig-0001520	#D55E00	chr6
contig-0001521	#D55E00	chr6
contig-0001522	#D55E00	chr6
contig-0001523	#D55E00	chr6
contig-0001524	#E6AB23	chr8
contig-0001525	#E6AB23	chr8
contig-0001526	#E6AB23	chr8
contig-0001527	#666666	chr7
contig-0001528	#666666	chr7
contig-0001529	#666666	chr7
contig-0001530	#009E73	chr3
contig-0001531	#666666	chr7
contig-0001532	#666666	chr7
contig-0001533	#00B28C	chr17
contig-0001535	#CC79A7	chr4
contig-0001536	#CC79A7	chr4
contig-0001537	#CC79A7	chr4
contig-0001539	#E6B847	chr15
contig-0001540	#E6B847	chr15
contig-0001541	#009E73	chr3
contig-0001542	#E6B847	chr15
contig-0001543	#E6B847	chr15
contig-0001544	#E6B847	chr15
contig-0001545	#56B4E9	chr2
contig-0001546	#56B4E9	chr2
contig-0001547	#56B4E9	chr2
contig-0001548	#56B4E9	chr2
contig-0001549	#56B4E9	chr2
contig-0001550	#009E73	chr3
contig-0001551	#009E73	chr3
contig-0001552	#737373	chr14
contig-0001553	#56B4E9	chr2
contig-0001554	#1A7FBA	chr12
contig-0001555	#1A7FBA	chr12
contig-0001556	#1A7FBA	chr12
contig-0001557	#1A7FBA	chr12
contig-0001558	#1A7FBA	chr12
contig-0001559	#00A880	chr10
contig-0001560	#00A880	chr10
contig-0001561	#00A880	chr10
contig-0001562	#00A880	chr10
contig-0001563	#00A880	chr10
contig-0001564	#56B4E9	chr2
contig-0001565	#E6AB23	chr8
contig-0001566	#E6AB23	chr8
contig-0001567	#E6AB23	chr8
contig-0001568	#D57533	chr13
contig-0001569	#D57533	chr13
contig-0001570	#D57533	chr13
contig-0001571	#E69F00	chr1
contig-0001572	#E69F00	chr1
contig-0001573	#E69F00	chr1
contig-0001574	#CC8DB3	chr11
contig-0001575	#56B4E9	chr2
contig-0001576	#CC8DB3	chr11
contig-0001577	#CC8DB3	chr11
contig-0001578	#CC8DB3	chr11
contig-0001579	#CC8DB3	chr11
contig-0001580	#CC8DB3	chr11
contig-0001581	#E6AB23	chr8
contig-0001582	#E6AB23	chr8
contig-0001583	#E6AB23	chr8
contig-0001584	#E6AB23	chr8
contig-0001585	#E6AB23	chr8
contig-0001586	#56B4E9	chr2
contig-0001587	#666666	chr7
contig-0001588	#666666	chr7
contig-0001589	#666666	chr7
contig-0001590	#666666	chr7
contig-0001591	#666666	chr7
contig-0001592	#E6AB23	chr8
contig-0001593	#E6AB23	chr8
contig-0001594	#E6AB23	chr8
contig-0001595	#CC8DB3	chr11
contig-0001596	#CC8DB3	chr11
contig-0001597	#56B4E9	chr2
contig-0001598	#CC8DB3	chr11
contig-0001599	#009E73	chr3
contig-0001600	#009E73	chr3
contig-0001601	#009E73	chr3
contig-0001602	#0072B2	chr5
contig-0001603	#0072B2	chr5
contig-0001604	#0072B2	chr5
contig-0001605	#0072B2	chr5
contig-0001606	#0072B2	chr5
contig-0001607	#CC8DB3	chr11
contig-0001608	#5699E9	chr9
contig-0001609	#CC8DB3	chr11
contig-0001610	#CC8DB3	chr11
contig-0001611	#0072B2	chr5
contig-0001612	#00A880	chr10
contig-0001613	#00A880	chr10
contig-0001614	#00A880	chr10
contig-0001615	#CC79A7	chr4
contig-0001616	#CC79A7	chr4
contig-0001617	#CC79A7	chr4
contig-0001618	#CC79A7	chr4
contig-0001619	#5699E9	chr9
contig-0001620	#1A7FBA	chr12
contig-0001621	#1A7FBA	chr12
contig-0001622	#1A7FBA	chr12
contig-0001623	#1A7FBA	chr12
contig-0001624	#009E73	chr3
contig-0001625	#D58C66	chr20
contig-0001626	#D58C66	chr20
contig-0001627	#D58C66	chr20
contig-0001628	#D58C66	chr20
contig-0001629	#5699E9	chr9
contig-0001630	#D58C66	chr20
contig-0001631	#CC79A7	chr4
contig-0001632	#CC79A7	chr4
contig-0001633	#CC79A7	chr4
contig-0001634	#666666	chr7
contig-0001635	#666666	chr7
contig-0001636	#666666	chr7
contig-0001637	#666666	chr7
contig-0001638	#5699E9	chr9
contig-0001639	#666666	chr7
contig-0001640	#CC79A7	chr4
contig-0001641	#CC79A7	chr4
contig-0001642	#CC79A7	chr4
contig-0001643	#CC79A7	chr4
contig-0001644	#CC79A7	chr4
contig-0001645	#CC79A7	chr4
contig-0001646	#D55E00	chr6
contig-0001647	#D55E00	chr6
contig-0001648	#D55E00	chr6
contig-0001649	#5699E9	chr9
contig-0001650	#D55E00	chr6
contig-0001651	#D55E00	chr6
contig-0001652	#0072B2	chr5
contig-0001653	#0072B2	chr5
contig-0001654	#5699E9	chr9
contig-0001655	#5699E9	chr9
contig-0001656	#5699E9	chr9
contig-0001657	#009E73	chr3
contig-0001658	#009E73	chr3
contig-0001659	#009E73	chr3
contig-0001660	#737373	chr14
contig-0001661	#E6C47F	chr22
contig-0001662	#009E73	chr3
contig-0001663	#009E73	chr3
contig-0001664	#009E73	chr3
contig-0001665	#009E73	chr3
contig-0001666	#009E73	chr3
contig-0001667	#009E73	chr3
contig-0001668	#D55E00	chr6
contig-0001669	#D55E00	chr6
contig-0001670	#D57533	chr13
contig-0001671	#00B28C	chr17
contig-0001672	#00B28C	chr17
contig-0001673	#00B28C	chr17
contig-0001674	#00B28C	chr17
contig-0001675	#00B28C	chr17
contig-0001676	#0072B2	chr5
contig-0001677	#0072B2	chr5
contig-0001678	#0072B2	chr5
contig-0001679	#E69F00	chr1
contig-0001680	#00B28C	chr17
contig-0001681	#E6C47F	chr22
contig-0001682	#00B28C	chr17
contig-0001683	#00B28C	chr17
contig-0001684	#1A7FBA	chr12
contig-0001685	#1A7FBA	chr12
contig-0001686	#1A7FBA	chr12
contig-0001687	#00B28C	chr17
contig-0001688	#00B28C	chr17
contig-0001689	#00B28C	chr17
contig-0001690	#D55E00	chr6
contig-0001691	#D55E00	chr6
contig-0001692	#E6C47F	chr22
contig-0001693	#D55E00	chr6
contig-0001694	#D55E00	chr6
contig-0001695	#D55E00	chr6
contig-0001696	#E6AB23	chr8
contig-0001697	#E6AB23	chr8
contig-0001698	#E6AB23	chr8
contig-0001699	#00B28C	chr17
contig-0001700	#00B28C	chr17
contig-0001701	#00B28C	chr17
contig-0001702	#5699E9	chr9
contig-0001703	#5699E9	chr9
contig-0001704	#5699E9	chr9
contig-0001705	#56B4E9	chr2
contig-0001706	#56B4E9	chr2
contig-0001707	#56B4E9	chr2
contig-0001708	#D55E00	chr6
contig-0001709	#D55E00	chr6
contig-0001710	#D55E00	chr6
contig-0001711	#D55E00	chr6
contig-0001712	#D55E00	chr6
contig-0001714	#E6B847	chr15
contig-0001715	#E6B847	chr15
contig-0001716	#E6B847	chr15
contig-0001717	#737373	chr14
contig-0001718	#737373	chr14
contig-0001719	#00A880	chr10
