contig	color
contig-0000863	#808080	chr21
contig-0000864	#808080	chr21
contig-0000865	#808080	chr21
contig-0000866	#808080	chr21
contig-0000867	#808080	chr21
contig-0000868	#E6B847	chr15
contig-0000869	#808080	chr21
contig-0000870	#808080	chr21
contig-0000871	#808080	chr21
contig-0000872	#808080	chr21
contig-0000873	#808080	chr21
contig-0000874	#808080	chr21
contig-0000875	#808080	chr21
contig-0000876	#CC8DB3	chr11
contig-0000877	#CC8DB3	chr11
contig-0000878	#CC8DB3	chr11
contig-0000880	#0072B2	chr5
contig-0000881	#0072B2	chr5
contig-0000882	#0072B2	chr5
contig-0000883	#00A880	chr10
contig-0000884	#00A880	chr10
contig-0000885	#D57533	chr13
contig-0000886	#D57533	chr13
contig-0000887	#D57533	chr13
contig-0000888	#D57533	chr13
contig-0000889	#D57533	chr13
contig-0000890	#CC79A7	chr4
contig-0000891	#CC79A7	chr4
contig-0000892	#CC79A7	chr4
contig-0000893	#808080	chr21
contig-0000894	#808080	chr21
contig-0000895	#808080	chr21
contig-0000896	#808080	chr21
contig-0000897	#D57533	chr13
contig-0000898	#808080	chr21
contig-0000899	#808080	chr21
contig-0000900	#808080	chr21
contig-0000901	#D57533	chr13
contig-0000902	#808080	chr21
contig-0000903	#808080	chr21
contig-0000904	#808080	chr21
contig-0000905	#808080	chr21
contig-0000906	#808080	chr21
contig-0000907	#808080	chr21
contig-0000908	#D57533	chr13
contig-0000910	#5699E9	chr9
contig-0000911	#5699E9	chr9
contig-0000912	#5699E9	chr9
contig-0000913	#5699E9	chr9
contig-0000914	#1A7FBA	chr12
contig-0000915	#1A7FBA	chr12
contig-0000916	#1A7FBA	chr12
contig-0000917	#5699E9	chr9
contig-0000919	#E6B847	chr15
contig-0000920	#D57533	chr13
contig-0000921	#E6B847	chr15
contig-0000922	#E6B847	chr15
contig-0000923	#567DE9	chr16
contig-0000924	#567DE9	chr16
contig-0000925	#567DE9	chr16
contig-0000926	#737373	chr14
contig-0000927	#737373	chr14
contig-0000928	#338CC2	chr19
contig-0000929	#5699E9	chr9
contig-0000930	#5699E9	chr9
contig-0000931	#5699E9	chr9
contig-0000932	#5699E9	chr9
contig-0000934	#5699E9	chr9
contig-0000935	#D55E00	chr6
contig-0000936	#D55E00	chr6
contig-0000937	#D55E00	chr6
contig-0000940	#808080	chr21
contig-0000941	#CC79A7	chr4
contig-0000942	#CC79A7	chr4
contig-0000943	#808080	chr21
contig-0000944	#CC79A7	chr4
contig-0000946	#D57533	chr13
contig-0000947	#D57533	chr13
contig-0000949	#E69F00	chr1
contig-0000950	#808080	chr21
contig-0000951	#808080	chr21
contig-0000952	#808080	chr21
contig-0000953	#808080	chr21
contig-0000954	#808080	chr21
contig-0000955	#808080	chr21
contig-0000956	#5699E9	chr9
contig-0000957	#5699E9	chr9
contig-0000958	#5699E9	chr9
contig-0000960	#808080	chr21
contig-0000961	#808080	chr21
contig-0000962	#D57533	chr13
contig-0000963	#CCA0BF	chr18
contig-0000964	#CCA0BF	chr18
contig-0000965	#CCA0BF	chr18
contig-0000966	#567DE9	chr16
contig-0000967	#567DE9	chr16
contig-0000968	#567DE9	chr16
contig-0000969	#56B4E9	chr2
contig-0000970	#56B4E9	chr2
contig-0000971	#56B4E9	chr2
contig-0000972	#D55E00	chr6
contig-0000973	#D55E00	chr6
contig-0000974	#D55E00	chr6
contig-0000975	#808080	chr21
contig-0000976	#E6C47F	chr22
contig-0000977	#808080	chr21
contig-0000978	#00B28C	chr17
contig-0000979	#00B28C	chr17
contig-0000980	#00B28C	chr17
contig-0000981	#E6C47F	chr22
contig-0000982	#0072B2	chr5
contig-0000983	#E6C47F	chr22
contig-0000984	#D57533	chr13
contig-0000985	#D57533	chr13
contig-0000986	#D57533	chr13
contig-0000987	#1A7FBA	chr12
contig-0000988	#1A7FBA	chr12
contig-0000989	#1A7FBA	chr12
contig-0000990	#009E73	chr3
contig-0000991	#737373	chr14
contig-0000992	#737373	chr14
contig-0000993	#808080	chr21
contig-0000994	#808080	chr21
contig-0000995	#808080	chr21
contig-0000996	#808080	chr21
contig-0000997	#808080	chr21
contig-0000998	#808080	chr21
contig-0000999	#E6C47F	chr22
contig-0001000	#808080	chr21
contig-0001001	#808080	chr21
contig-0001002	#808080	chr21
contig-0001003	#808080	chr21
contig-0001004	#808080	chr21
