contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000256	107877	unassigned	chr15	107839	0	0	non_satellite
haplotype1-0000062	34137	haplotype1	chr6	34134	0	0	non_satellite
haplotype1-0000063	111213	haplotype1	chr20	111329	0	0	non_satellite
haplotype1-0000064	21915	haplotype1	chr19	21847	0	0	non_satellite
haplotype1-0000066	209843	haplotype1	chr17	306140	306140	1	satellite
haplotype1-0000067	163195	haplotype1	chr15	163167	163167	1	satellite
haplotype1-0000068	31408	haplotype1	chr11	31406	0	0	non_satellite
haplotype1-0000069	107559	haplotype1	chr12	29541	29541	1	satellite
haplotype1-0000028	158471	haplotype1	chr15	200723	111877	0.55737	satellite
haplotype1-0000029	146568	haplotype1	chr15	185534	99901	0.538451	satellite
unassigned-0000991	82288	unassigned	chr13	83766	83766	1	satellite
unassigned-0000992	158393	unassigned	chr1	158380	0	0	non_satellite
unassigned-0000910	93148	unassigned	chr1	93061	0	0	non_satellite
unassigned-0000954	192686	unassigned	chr10	276840	0	0	non_satellite
unassigned-0000955	37676	unassigned	chr14	37667	0	0	non_satellite
unassigned-0000641	58657	unassigned	chr1	58594	0	0	non_satellite
unassigned-0000600	37268	unassigned	chr14	37270	0	0	non_satellite
unassigned-0000997	39763	unassigned	chr21	79026	39513	0.5	satellite
unassigned-0000957	53326	unassigned	chr11	63958	0	0	non_satellite
unassigned-0000916	102431	unassigned	chr10	102461	0	0	non_satellite
unassigned-0000642	29743	unassigned	chr1	29693	0	0	non_satellite
unassigned-0000998	51975	unassigned	chr13	51872	51872	1	satellite
unassigned-0000643	65192	unassigned	chr9	65140	0	0	non_satellite
unassigned-0000602	39693	unassigned	chr6	39579	0	0	non_satellite
unassigned-0000917	53570	unassigned	chr16	53542	0	0	non_satellite
unassigned-0000959	163380	unassigned	chr16	816735	163347	0.2	non_satellite
unassigned-0000918	44767	unassigned	chr16	44766	0	0	non_satellite
unassigned-0000644	206797	unassigned	chr12	206147	0	0	non_satellite
unassigned-0000603	121913	unassigned	chr4	121852	0	0	non_satellite
unassigned-0000604	44148	unassigned	chr6	44148	0	0	non_satellite
unassigned-0000919	86099	unassigned	chr16	86051	0	0	non_satellite
unassigned-0000645	29643	unassigned	chr21	88929	29643	0.333333	non_satellite
unassigned-0000605	138772	unassigned	chr5	138774	0	0	non_satellite
unassigned-0000646	126964	unassigned	chr12	126972	0	0	non_satellite
unassigned-0000375	89913	unassigned	chr7	89831	0	0	non_satellite
unassigned-0000377	75123	unassigned	chr17	75088	0	0	non_satellite
unassigned-0000378	49208	unassigned	chr13	49075	49075	1	satellite
unassigned-0000379	67318	unassigned	chr13	68657	68657	1	satellite
haplotype2-0000180	715183	haplotype2	chr21	1997558	714337	0.357605	non_satellite
haplotype2-0000181	14397	haplotype2	chr9	14363	14363	1	satellite
haplotype2-0000141	110723	haplotype2	chr8	110715	0	0	non_satellite
haplotype2-0000182	764364	haplotype2	chr15	11018966	891428	0.0808994	non_satellite
haplotype2-0000100	1379544	haplotype2	chr13	22566050	1311778	0.0581306	non_satellite
haplotype2-0000142	676797	haplotype2	chr4	1056956	1056956	1	satellite
haplotype2-0000185	52583	haplotype2	chr22	106540	53270	0.5	satellite
haplotype2-0000186	225096	haplotype2	chr15	225400	225400	1	satellite
haplotype2-0000187	295562	haplotype2	chr16	2520991	229181	0.0909091	non_satellite
haplotype2-0000188	187635	haplotype2	chr1	245885	0	0	non_satellite
haplotype2-0000189	148785	haplotype2	chr1	142224	0	0	non_satellite
haplotype2-0000148	53275	haplotype2	chr10	53308	0	0	non_satellite
haplotype2-0000109	3296264	haplotype2	chr22	11063996	2420553	0.218777	non_satellite
unassigned-0001024	34689	unassigned	chr13	34581	34581	1	satellite
unassigned-0001025	37614	unassigned	chr13	37521	37521	1	satellite
unassigned-0001027	92476	unassigned	chr13	98069	98069	1	satellite
unassigned-0000760	29807	unassigned	chr1	29769	29769	1	satellite
unassigned-0000720	106140	unassigned	chr17	101012	101012	1	satellite
unassigned-0000721	98416	unassigned	chr17	98566	98566	1	satellite
unassigned-0000722	90468	unassigned	chr17	90479	90479	1	satellite
unassigned-0000723	145337	unassigned	chr17	144881	144881	1	satellite
unassigned-0000765	110037	unassigned	chr2	109910	0	0	non_satellite
unassigned-0000724	139859	unassigned	chr17	174522	174522	1	satellite
unassigned-0000450	210067	unassigned	chr19	214584	0	0	non_satellite
unassigned-0000766	36861	unassigned	chr21	14612	14612	1	satellite
unassigned-0000725	31833	unassigned	chr17	31789	31789	1	satellite
unassigned-0000726	96693	unassigned	chr17	141001	141001	1	satellite
unassigned-0000452	67504	unassigned	chr16	60807	0	0	non_satellite
unassigned-0000411	111725	unassigned	chr16	334962	111654	0.333333	non_satellite
unassigned-0000727	150628	unassigned	chr17	154663	154663	1	satellite
unassigned-0000453	38484	unassigned	chr16	38461	0	0	non_satellite
unassigned-0000454	151298	unassigned	chr16	151326	0	0	non_satellite
unassigned-0000729	98891	unassigned	chr14	197950	98975	0.5	satellite
unassigned-0000455	57777	unassigned	chr3	57794	0	0	non_satellite
unassigned-0000414	143406	unassigned	chr15	1577092	143372	0.0909091	non_satellite
unassigned-0000415	42599	unassigned	chr7	42603	0	0	non_satellite
unassigned-0000416	74312	unassigned	chr17	74286	74286	1	satellite
unassigned-0000499	52361	unassigned	chr1	52364	0	0	non_satellite
unassigned-0000459	106028	unassigned	chr7	106293	0	0	non_satellite
haplotype2-0000221	64647	haplotype2	chrY	64638	64638	1	satellite
haplotype2-0000222	53409	haplotype2	chr14	53390	0	0	non_satellite
haplotype2-0000223	741802	haplotype2	chr15	740559	740559	1	satellite
haplotype2-0000224	57194	haplotype2	chr3	57520	0	0	non_satellite
haplotype2-0000225	499844	haplotype2	chr5	499693	0	0	non_satellite
haplotype2-0000226	264556	haplotype2	chr6	264583	0	0	non_satellite
unassigned-0001180	216259	unassigned	chr22	31075	31075	1	satellite
unassigned-0001141	171423	unassigned	chr1	171400	0	0	non_satellite
unassigned-0001100	57084	unassigned	chr3	57410	0	0	non_satellite
unassigned-0001142	49989	unassigned	chr5	49973	0	0	non_satellite
unassigned-0001101	85909	unassigned	chr2	85879	85879	1	satellite
unassigned-0001184	31575	unassigned	chr11	31578	0	0	non_satellite
unassigned-0001102	73737	unassigned	chr21	24593	24593	1	satellite
unassigned-0001144	51435	unassigned	chr5	51412	0	0	non_satellite
unassigned-0001185	52253	unassigned	chr3	52495	0	0	non_satellite
unassigned-0001103	127126	unassigned	chr21	62086	62086	1	satellite
unassigned-0001186	209067	unassigned	chr6	209075	0	0	non_satellite
unassigned-0001187	128141	unassigned	chr19	128100	0	0	non_satellite
unassigned-0001106	32460	unassigned	chr19	32432	0	0	non_satellite
unassigned-0001107	26206	unassigned	chr6	26182	0	0	non_satellite
