contig	color
contig-0002802	#CC79A7	chr4
contig-0002803	#CC79A7	chr4
contig-0002804	#CC79A7	chr4
contig-0002805	#E69F00	chr1
contig-0002806	#E69F00	chr1
contig-0002807	#E69F00	chr1
contig-0002808	#5699E9	chr9
contig-0002809	#5699E9	chr9
contig-0002810	#5699E9	chr9
contig-0002811	#D58C66	chr20
contig-0002812	#009E73	chr3
contig-0002813	#009E73	chr3
contig-0002814	#009E73	chr3
contig-0002815	#009E73	chr3
contig-0002816	#009E73	chr3
contig-0002817	#009E73	chr3
contig-0002818	#5699E9	chr9
contig-0002819	#009E73	chr3
contig-0002820	#1A7FBA	chr12
contig-0002821	#1A7FBA	chr12
contig-0002822	#1A7FBA	chr12
contig-0002823	#5699E9	chr9
contig-0002824	#5699E9	chr9
contig-0002825	#5699E9	chr9
contig-0002826	#5699E9	chr9
contig-0002827	#5699E9	chr9
contig-0002828	#5699E9	chr9
contig-0002829	#5699E9	chr9
contig-0002830	#E69F00	chr1
contig-0002831	#E69F00	chr1
contig-0002832	#E69F00	chr1
contig-0002833	#D57533	chr13
contig-0002834	#666666	chr7
contig-0002835	#666666	chr7
contig-0002836	#666666	chr7
contig-0002837	#D55E00	chr6
contig-0002838	#D55E00	chr6
contig-0002839	#E69F00	chr1
contig-0002840	#D55E00	chr6
contig-0002841	#E6B847	chr15
contig-0002842	#E6B847	chr15
contig-0002843	#E6B847	chr15
contig-0002844	#00A880	chr10
contig-0002845	#0072B2	chr5
contig-0002846	#0072B2	chr5
contig-0002847	#0072B2	chr5
contig-0002848	#E6AB23	chr8
contig-0002849	#D55E00	chr6
contig-0002850	#E69F00	chr1
contig-0002851	#E6AB23	chr8
contig-0002852	#E6AB23	chr8
contig-0002853	#E6AB23	chr8
contig-0002854	#CC8DB3	chr11
contig-0002855	#CC8DB3	chr11
contig-0002856	#E6AB23	chr8
contig-0002857	#567DE9	chr16
contig-0002858	#E69F00	chr1
contig-0002859	#567DE9	chr16
contig-0002860	#E6B847	chr15
contig-0002861	#E6B847	chr15
contig-0002862	#E6B847	chr15
contig-0002863	#56B4E9	chr2
contig-0002864	#56B4E9	chr2
contig-0002865	#1A7FBA	chr12
contig-0002866	#1A7FBA	chr12
contig-0002867	#1A7FBA	chr12
contig-0002868	#E69F00	chr1
contig-0002869	#1A7FBA	chr12
contig-0002870	#1A7FBA	chr12
contig-0002871	#E6AB23	chr8
contig-0002872	#737373	chr14
contig-0002873	#737373	chr14
contig-0002874	#737373	chr14
contig-0002875	#737373	chr14
contig-0002876	#567DE9	chr16
contig-0002877	#567DE9	chr16
contig-0002878	#567DE9	chr16
contig-0002879	#E69F00	chr1
contig-0002880	#D55E00	chr6
contig-0002881	#D55E00	chr6
contig-0002882	#D55E00	chr6
contig-0002883	#D55E00	chr6
contig-0002884	#D55E00	chr6
contig-0002885	#D55E00	chr6
contig-0002886	#D55E00	chr6
contig-0002887	#1A7FBA	chr12
contig-0002888	#1A7FBA	chr12
contig-0002889	#1A7FBA	chr12
contig-0002890	#D55E00	chr6
contig-0002891	#56B4E9	chr2
contig-0002892	#56B4E9	chr2
contig-0002893	#56B4E9	chr2
contig-0002894	#56B4E9	chr2
contig-0002895	#56B4E9	chr2
contig-0002896	#56B4E9	chr2
contig-0002897	#009E73	chr3
contig-0002898	#009E73	chr3
contig-0002899	#808080	chr21
contig-0002900	#D55E00	chr6
contig-0002901	#009E73	chr3
contig-0002902	#0072B2	chr5
contig-0002903	#0072B2	chr5
contig-0002904	#0072B2	chr5
contig-0002905	#0072B2	chr5
contig-0002906	#0072B2	chr5
contig-0002907	#666666	chr7
contig-0002908	#666666	chr7
contig-0002909	#666666	chr7
contig-0002910	#56B4E9	chr2
contig-0002911	#D55E00	chr6
contig-0002912	#56B4E9	chr2
contig-0002913	#56B4E9	chr2
contig-0002914	#56B4E9	chr2
contig-0002915	#56B4E9	chr2
contig-0002916	#56B4E9	chr2
contig-0002917	#1A7FBA	chr12
contig-0002918	#1A7FBA	chr12
contig-0002919	#1A7FBA	chr12
contig-0002920	#1A7FBA	chr12
contig-0002921	#D55E00	chr6
contig-0002922	#00B28C	chr17
contig-0002923	#00B28C	chr17
contig-0002924	#00B28C	chr17
contig-0002925	#00B28C	chr17
contig-0002926	#00B28C	chr17
contig-0002927	#CC79A7	chr4
contig-0002928	#CC79A7	chr4
contig-0002929	#CC79A7	chr4
contig-0002930	#CC79A7	chr4
contig-0002931	#CC79A7	chr4
contig-0002932	#D55E00	chr6
contig-0002933	#CC79A7	chr4
contig-0002934	#CC79A7	chr4
contig-0002935	#D55E00	chr6
contig-0002936	#D55E00	chr6
contig-0002937	#D55E00	chr6
contig-0002938	#009E73	chr3
contig-0002939	#009E73	chr3
contig-0002940	#CC8DB3	chr11
contig-0002941	#CC8DB3	chr11
contig-0002942	#D58C66	chr20
contig-0002943	#E6B847	chr15
contig-0002944	#E6B847	chr15
contig-0002945	#E6B847	chr15
contig-0002946	#E6B847	chr15
contig-0002947	#CC8DB3	chr11
contig-0002948	#CC8DB3	chr11
contig-0002949	#00B28C	chr17
contig-0002950	#D58C66	chr20
contig-0002951	#D58C66	chr20
contig-0002952	#D58C66	chr20
contig-0002953	#D58C66	chr20
contig-0002954	#56B4E9	chr2
contig-0002955	#338CC2	chr19
contig-0002956	#338CC2	chr19
contig-0002957	#338CC2	chr19
contig-0002958	#CC8DB3	chr11
contig-0002959	#CC8DB3	chr11
contig-0002960	#CC8DB3	chr11
contig-0002961	#CC8DB3	chr11
contig-0002962	#5699E9	chr9
contig-0002963	#D58C66	chr20
contig-0002964	#5699E9	chr9
contig-0002965	#5699E9	chr9
contig-0002966	#56B4E9	chr2
contig-0002967	#56B4E9	chr2
contig-0002968	#56B4E9	chr2
contig-0002969	#56B4E9	chr2
contig-0002970	#CCA0BF	chr18
contig-0002971	#CCA0BF	chr18
contig-0002972	#CCA0BF	chr18
contig-0002973	#CC79A7	chr4
contig-0002974	#D58C66	chr20
contig-0002975	#CC79A7	chr4
contig-0002976	#666666	chr7
contig-0002977	#666666	chr7
contig-0002978	#666666	chr7
contig-0002979	#CCA0BF	chr18
contig-0002980	#CCA0BF	chr18
contig-0002981	#CCA0BF	chr18
contig-0002982	#5699E9	chr9
contig-0002983	#56B4E9	chr2
contig-0002984	#D58C66	chr20
contig-0002985	#56B4E9	chr2
contig-0002986	#56B4E9	chr2
contig-0002987	#56B4E9	chr2
contig-0002988	#56B4E9	chr2
contig-0002989	#00A880	chr10
contig-0002990	#00A880	chr10
contig-0002991	#00A880	chr10
contig-0002992	#00B28C	chr17
contig-0002993	#00B28C	chr17
contig-0002994	#00B28C	chr17
contig-0002995	#009E73	chr3
contig-0002996	#56B4E9	chr2
contig-0002997	#56B4E9	chr2
contig-0002998	#56B4E9	chr2
contig-0002999	#56B4E9	chr2
contig-0003000	#56B4E9	chr2
contig-0003001	#E69F00	chr1
contig-0003002	#E69F00	chr1
contig-0003003	#E69F00	chr1
contig-0003004	#E6AB23	chr8
contig-0003005	#808080	chr21
contig-0003006	#808080	chr21
contig-0003007	#009E73	chr3
contig-0003008	#808080	chr21
contig-0003009	#808080	chr21
contig-0003010	#5699E9	chr9
contig-0003011	#5699E9	chr9
contig-0003012	#5699E9	chr9
contig-0003013	#5699E9	chr9
contig-0003014	#CC79A7	chr4
contig-0003015	#CC79A7	chr4
contig-0003016	#CC79A7	chr4
contig-0003017	#E69F00	chr1
contig-0003018	#009E73	chr3
contig-0003019	#E69F00	chr1
contig-0003020	#E69F00	chr1
contig-0003021	#E69F00	chr1
contig-0003022	#E69F00	chr1
contig-0003023	#56B4E9	chr2
contig-0003024	#56B4E9	chr2
contig-0003025	#56B4E9	chr2
contig-0003026	#56B4E9	chr2
contig-0003027	#56B4E9	chr2
contig-0003028	#56B4E9	chr2
contig-0003029	#009E73	chr3
contig-0003030	#56B4E9	chr2
contig-0003031	#E69F00	chr1
contig-0003032	#E69F00	chr1
contig-0003033	#E69F00	chr1
contig-0003034	#5699E9	chr9
contig-0003035	#5699E9	chr9
contig-0003036	#5699E9	chr9
contig-0003037	#737373	chr14
contig-0003038	#737373	chr14
contig-0003039	#737373	chr14
contig-0003040	#009E73	chr3
contig-0003041	#737373	chr14
contig-0003042	#737373	chr14
contig-0003043	#009E73	chr3
contig-0003044	#009E73	chr3
contig-0003045	#009E73	chr3
contig-0003046	#009E73	chr3
contig-0003047	#009E73	chr3
contig-0003048	#5699E9	chr9
contig-0003049	#5699E9	chr9
contig-0003050	#5699E9	chr9
contig-0003051	#567DE9	chr16
contig-0003052	#5699E9	chr9
contig-0003053	#5699E9	chr9
contig-0003054	#CCA0BF	chr18
contig-0003055	#CCA0BF	chr18
contig-0003056	#CCA0BF	chr18
contig-0003057	#E69F00	chr1
contig-0003058	#E69F00	chr1
contig-0003059	#E69F00	chr1
contig-0003060	#E69F00	chr1
contig-0003061	#E69F00	chr1
contig-0003062	#567DE9	chr16
contig-0003063	#737373	chr14
contig-0003064	#567DE9	chr16
contig-0003065	#D58C66	chr20
contig-0003066	#D58C66	chr20
contig-0003067	#D58C66	chr20
contig-0003068	#0072B2	chr5
contig-0003069	#666666	chr7
contig-0003070	#666666	chr7
contig-0003071	#666666	chr7
contig-0003072	#E6AB23	chr8
contig-0003073	#567DE9	chr16
contig-0003074	#E6AB23	chr8
contig-0003075	#E6AB23	chr8
contig-0003076	#00A880	chr10
contig-0003077	#00A880	chr10
contig-0003078	#00A880	chr10
contig-0003079	#00A880	chr10
contig-0003080	#E6AB23	chr8
contig-0003081	#E6AB23	chr8
contig-0003082	#E6AB23	chr8
contig-0003083	#E6AB23	chr8
contig-0003084	#0072B2	chr5
contig-0003085	#E6AB23	chr8
contig-0003086	#E6B847	chr15
contig-0003087	#E6B847	chr15
contig-0003088	#E6B847	chr15
contig-0003089	#E69F00	chr1
contig-0003090	#E69F00	chr1
contig-0003091	#E69F00	chr1
contig-0003092	#E69F00	chr1
contig-0003093	#E69F00	chr1
contig-0003094	#737373	chr14
contig-0003095	#0072B2	chr5
contig-0003096	#737373	chr14
contig-0003097	#5699E9	chr9
contig-0003098	#666666	chr7
contig-0003099	#666666	chr7
contig-0003100	#666666	chr7
contig-0003101	#009E73	chr3
contig-0003102	#009E73	chr3
contig-0003103	#009E73	chr3
contig-0003104	#E69F00	chr1
contig-0003105	#0072B2	chr5
contig-0003106	#CC79A7	chr4
contig-0003107	#CC79A7	chr4
contig-0003108	#CC79A7	chr4
contig-0003109	#CC79A7	chr4
contig-0003110	#CC79A7	chr4
contig-0003111	#338CC2	chr19
contig-0003112	#338CC2	chr19
contig-0003113	#338CC2	chr19
contig-0003114	#56B4E9	chr2
contig-0003115	#808080	chr21
contig-0003116	#808080	chr21
contig-0003117	#0072B2	chr5
contig-0003118	#56B4E9	chr2
contig-0003119	#56B4E9	chr2
contig-0003120	#CC8DB3	chr11
contig-0003121	#CC8DB3	chr11
contig-0003122	#CC8DB3	chr11
contig-0003123	#E6B847	chr15
contig-0003124	#E6B847	chr15
contig-0003125	#E6B847	chr15
contig-0003126	#737373	chr14
contig-0003127	#737373	chr14
contig-0003128	#0072B2	chr5
contig-0003129	#737373	chr14
contig-0003130	#737373	chr14
contig-0003131	#737373	chr14
contig-0003132	#0072B2	chr5
contig-0003133	#0072B2	chr5
contig-0003134	#0072B2	chr5
contig-0003135	#1A7FBA	chr12
contig-0003136	#1A7FBA	chr12
contig-0003137	#E6B847	chr15
contig-0003138	#E69F00	chr1
contig-0003139	#E6B847	chr15
contig-0003140	#E6B847	chr15
contig-0003141	#E6B847	chr15
contig-0003142	#E6B847	chr15
contig-0003143	#E6B847	chr15
contig-0003144	#1A7FBA	chr12
contig-0003145	#1A7FBA	chr12
contig-0003146	#1A7FBA	chr12
contig-0003147	#1A7FBA	chr12
contig-0003148	#CC8DB3	chr11
contig-0003149	#E69F00	chr1
contig-0003150	#CC8DB3	chr11
contig-0003151	#CC8DB3	chr11
contig-0003152	#E69F00	chr1
contig-0003153	#E69F00	chr1
contig-0003154	#E69F00	chr1
contig-0003155	#E69F00	chr1
contig-0003156	#E69F00	chr1
contig-0003157	#56B4E9	chr2
contig-0003158	#56B4E9	chr2
contig-0003159	#56B4E9	chr2
contig-0003160	#E69F00	chr1
contig-0003161	#56B4E9	chr2
contig-0003162	#56B4E9	chr2
contig-0003163	#56B4E9	chr2
contig-0003164	#D58C66	chr20
contig-0003165	#D58C66	chr20
contig-0003166	#D58C66	chr20
contig-0003167	#338CC2	chr19
contig-0003168	#338CC2	chr19
contig-0003169	#338CC2	chr19
contig-0003170	#E69F00	chr1
contig-0003171	#D55E00	chr6
contig-0003172	#D55E00	chr6
contig-0003173	#D55E00	chr6
contig-0003174	#D55E00	chr6
contig-0003175	#D55E00	chr6
contig-0003176	#56B4E9	chr2
contig-0003177	#56B4E9	chr2
contig-0003178	#56B4E9	chr2
contig-0003179	#56B4E9	chr2
contig-0003180	#56B4E9	chr2
contig-0003181	#E69F00	chr1
contig-0003182	#CCA0BF	chr18
contig-0003183	#CCA0BF	chr18
contig-0003184	#CCA0BF	chr18
contig-0003185	#CCA0BF	chr18
contig-0003186	#CCA0BF	chr18
contig-0003187	#0072B2	chr5
contig-0003188	#0072B2	chr5
contig-0003189	#0072B2	chr5
contig-0003190	#CC8DB3	chr11
contig-0003191	#CC8DB3	chr11
contig-0003192	#808080	chr21
contig-0003193	#CC8DB3	chr11
contig-0003194	#CC8DB3	chr11
contig-0003195	#CC8DB3	chr11
contig-0003196	#0072B2	chr5
contig-0003197	#0072B2	chr5
contig-0003198	#0072B2	chr5
contig-0003199	#1A7FBA	chr12
contig-0003200	#1A7FBA	chr12
contig-0003201	#808080	chr21
contig-0003202	#56B4E9	chr2
contig-0003203	#56B4E9	chr2
contig-0003204	#56B4E9	chr2
contig-0003205	#00B28C	chr17
contig-0003206	#00B28C	chr17
contig-0003207	#00B28C	chr17
contig-0003208	#1A7FBA	chr12
contig-0003209	#1A7FBA	chr12
contig-0003210	#CC8DB3	chr11
contig-0003211	#808080	chr21
contig-0003212	#CC8DB3	chr11
contig-0003213	#CC8DB3	chr11
contig-0003214	#00A880	chr10
contig-0003215	#00A880	chr10
contig-0003216	#00A880	chr10
contig-0003217	#00A880	chr10
contig-0003218	#00A880	chr10
contig-0003219	#56B4E9	chr2
contig-0003220	#56B4E9	chr2
contig-0003221	#56B4E9	chr2
contig-0003222	#808080	chr21
contig-0003223	#808080	chr21
contig-0003224	#56B4E9	chr2
contig-0003225	#56B4E9	chr2
contig-0003226	#56B4E9	chr2
contig-0003227	#56B4E9	chr2
contig-0003228	#E6AB23	chr8
contig-0003229	#E6AB23	chr8
contig-0003230	#E6AB23	chr8
contig-0003231	#E6AB23	chr8
contig-0003232	#E6AB23	chr8
contig-0003233	#CC79A7	chr4
contig-0003234	#808080	chr21
contig-0003235	#CC79A7	chr4
contig-0003236	#CC79A7	chr4
contig-0003237	#808080	chr21
contig-0003238	#808080	chr21
contig-0003239	#808080	chr21
contig-0003240	#808080	chr21
contig-0003241	#808080	chr21
contig-0003242	#1A7FBA	chr12
contig-0003243	#0072B2	chr5
contig-0003244	#0072B2	chr5
contig-0003245	#666666	chr7
contig-0003246	#0072B2	chr5
contig-0003247	#CC79A7	chr4
contig-0003248	#CC79A7	chr4
contig-0003249	#CC79A7	chr4
contig-0003250	#009E73	chr3
contig-0003251	#009E73	chr3
contig-0003252	#009E73	chr3
contig-0003253	#009E73	chr3
contig-0003254	#009E73	chr3
contig-0003255	#009E73	chr3
contig-0003256	#666666	chr7
contig-0003257	#CC79A7	chr4
contig-0003258	#CC79A7	chr4
contig-0003259	#CC79A7	chr4
contig-0003260	#009E73	chr3
contig-0003261	#009E73	chr3
contig-0003262	#009E73	chr3
contig-0003263	#009E73	chr3
contig-0003264	#338CC2	chr19
contig-0003265	#338CC2	chr19
contig-0003266	#338CC2	chr19
contig-0003267	#666666	chr7
contig-0003268	#737373	chr14
contig-0003269	#737373	chr14
contig-0003270	#737373	chr14
contig-0003271	#CC79A7	chr4
contig-0003272	#338CC2	chr19
contig-0003273	#338CC2	chr19
contig-0003274	#737373	chr14
contig-0003275	#737373	chr14
contig-0003276	#737373	chr14
contig-0003277	#1A7FBA	chr12
contig-0003278	#666666	chr7
contig-0003279	#1A7FBA	chr12
contig-0003280	#1A7FBA	chr12
contig-0003281	#E6B847	chr15
contig-0003282	#E6B847	chr15
contig-0003283	#E6B847	chr15
contig-0003284	#E6B847	chr15
contig-0003285	#E6B847	chr15
contig-0003286	#5699E9	chr9
contig-0003287	#D55E00	chr6
contig-0003288	#009E73	chr3
contig-0003289	#666666	chr7
contig-0003290	#009E73	chr3
contig-0003291	#009E73	chr3
contig-0003292	#E6B847	chr15
contig-0003293	#E6AB23	chr8
contig-0003294	#E6AB23	chr8
contig-0003295	#E6AB23	chr8
contig-0003296	#E6AB23	chr8
contig-0003297	#CC79A7	chr4
contig-0003298	#567DE9	chr16
contig-0003299	#CC79A7	chr4
contig-0003300	#CC79A7	chr4
contig-0003301	#CC79A7	chr4
contig-0003302	#00A880	chr10
contig-0003303	#00A880	chr10
contig-0003304	#00A880	chr10
contig-0003305	#1A7FBA	chr12
contig-0003306	#1A7FBA	chr12
contig-0003307	#1A7FBA	chr12
contig-0003308	#E6AB23	chr8
contig-0003309	#567DE9	chr16
contig-0003310	#E6AB23	chr8
contig-0003311	#9467BD	chrX
contig-0003312	#9467BD	chrX
contig-0003313	#9467BD	chrX
contig-0003314	#9467BD	chrX
contig-0003315	#0072B2	chr5
contig-0003316	#D55E00	chr6
contig-0003317	#D55E00	chr6
contig-0003318	#D55E00	chr6
contig-0003319	#567DE9	chr16
contig-0003320	#CC79A7	chr4
contig-0003321	#CC79A7	chr4
contig-0003322	#CC79A7	chr4
contig-0003323	#D57533	chr13
contig-0003324	#D57533	chr13
contig-0003325	#D57533	chr13
contig-0003326	#D57533	chr13
contig-0003327	#D57533	chr13
contig-0003328	#737373	chr14
contig-0003329	#737373	chr14
contig-0003330	#808080	chr21
contig-0003331	#737373	chr14
contig-0003332	#737373	chr14
contig-0003333	#737373	chr14
contig-0003334	#CCA0BF	chr18
contig-0003335	#CCA0BF	chr18
contig-0003336	#CCA0BF	chr18
contig-0003337	#E69F00	chr1
contig-0003338	#E69F00	chr1
contig-0003339	#E69F00	chr1
contig-0003340	#D55E00	chr6
contig-0003341	#567DE9	chr16
contig-0003342	#D55E00	chr6
contig-0003343	#D55E00	chr6
contig-0003344	#D55E00	chr6
contig-0003345	#D55E00	chr6
contig-0003346	#567DE9	chr16
contig-0003347	#1A7FBA	chr12
contig-0003348	#1A7FBA	chr12
contig-0003349	#1A7FBA	chr12
contig-0003350	#338CC2	chr19
contig-0003351	#338CC2	chr19
contig-0003352	#56B4E9	chr2
contig-0003353	#338CC2	chr19
contig-0003354	#338CC2	chr19
contig-0003355	#338CC2	chr19
contig-0003356	#E6AB23	chr8
contig-0003357	#5699E9	chr9
contig-0003358	#5699E9	chr9
contig-0003359	#5699E9	chr9
contig-0003360	#CC79A7	chr4
contig-0003361	#CC79A7	chr4
contig-0003362	#E69F00	chr1
contig-0003363	#56B4E9	chr2
contig-0003364	#E69F00	chr1
contig-0003365	#E69F00	chr1
contig-0003366	#56B4E9	chr2
contig-0003367	#56B4E9	chr2
contig-0003368	#56B4E9	chr2
contig-0003369	#56B4E9	chr2
contig-0003370	#56B4E9	chr2
contig-0003371	#56B4E9	chr2
contig-0003372	#56B4E9	chr2
contig-0003373	#56B4E9	chr2
contig-0003374	#56B4E9	chr2
contig-0003375	#1A7FBA	chr12
contig-0003376	#1A7FBA	chr12
contig-0003377	#56B4E9	chr2
contig-0003378	#56B4E9	chr2
contig-0003379	#56B4E9	chr2
contig-0003380	#009E73	chr3
contig-0003381	#009E73	chr3
contig-0003382	#009E73	chr3
contig-0003383	#D55E00	chr6
contig-0003384	#56B4E9	chr2
contig-0003385	#D55E00	chr6
contig-0003386	#D55E00	chr6
contig-0003387	#00A880	chr10
contig-0003388	#00A880	chr10
contig-0003389	#00A880	chr10
contig-0003390	#E69F00	chr1
contig-0003391	#E69F00	chr1
contig-0003392	#E69F00	chr1
contig-0003393	#0072B2	chr5
contig-0003394	#0072B2	chr5
contig-0003395	#56B4E9	chr2
contig-0003396	#0072B2	chr5
contig-0003397	#56B4E9	chr2
contig-0003398	#E6AB23	chr8
contig-0003399	#E6AB23	chr8
contig-0003400	#E6AB23	chr8
contig-0003401	#E6AB23	chr8
contig-0003402	#E6AB23	chr8
contig-0003403	#CC79A7	chr4
contig-0003404	#666666	chr7
contig-0003405	#666666	chr7
contig-0003406	#E6AB23	chr8
contig-0003407	#666666	chr7
contig-0003408	#666666	chr7
contig-0003409	#666666	chr7
contig-0003410	#E69F00	chr1
contig-0003411	#CC79A7	chr4
contig-0003412	#CC79A7	chr4
contig-0003413	#CC79A7	chr4
contig-0003414	#CC79A7	chr4
contig-0003415	#E6AB23	chr8
contig-0003416	#CC79A7	chr4
contig-0003417	#CC79A7	chr4
contig-0003418	#CC79A7	chr4
contig-0003419	#CC79A7	chr4
contig-0003420	#56B4E9	chr2
contig-0003421	#56B4E9	chr2
contig-0003422	#56B4E9	chr2
contig-0003423	#00A880	chr10
contig-0003424	#E6AB23	chr8
contig-0003425	#00A880	chr10
contig-0003426	#00A880	chr10
contig-0003427	#00A880	chr10
contig-0003428	#00A880	chr10
contig-0003429	#00A880	chr10
contig-0003430	#CC8DB3	chr11
contig-0003431	#CC8DB3	chr11
contig-0003432	#E69F00	chr1
contig-0003433	#E69F00	chr1
contig-0003434	#808080	chr21
contig-0003435	#E6AB23	chr8
contig-0003436	#E69F00	chr1
contig-0003437	#0072B2	chr5
contig-0003438	#0072B2	chr5
contig-0003439	#0072B2	chr5
contig-0003440	#666666	chr7
contig-0003441	#666666	chr7
contig-0003442	#666666	chr7
contig-0003443	#E6AB23	chr8
contig-0003444	#E6AB23	chr8
contig-0003445	#E6AB23	chr8
contig-0003446	#666666	chr7
contig-0003447	#E6AB23	chr8
contig-0003448	#E6AB23	chr8
contig-0003449	#009E73	chr3
contig-0003450	#009E73	chr3
contig-0003451	#009E73	chr3
contig-0003452	#009E73	chr3
contig-0003453	#009E73	chr3
contig-0003454	#0072B2	chr5
contig-0003455	#0072B2	chr5
contig-0003456	#0072B2	chr5
contig-0003457	#666666	chr7
contig-0003458	#0072B2	chr5
contig-0003459	#0072B2	chr5
contig-0003460	#0072B2	chr5
contig-0003461	#0072B2	chr5
contig-0003462	#0072B2	chr5
contig-0003463	#0072B2	chr5
contig-0003464	#0072B2	chr5
contig-0003465	#0072B2	chr5
contig-0003466	#E69F00	chr1
contig-0003467	#666666	chr7
contig-0003468	#E69F00	chr1
contig-0003469	#338CC2	chr19
contig-0003470	#338CC2	chr19
contig-0003471	#338CC2	chr19
contig-0003472	#338CC2	chr19
contig-0003473	#338CC2	chr19
contig-0003474	#D57533	chr13
contig-0003475	#D57533	chr13
contig-0003476	#D57533	chr13
contig-0003477	#0072B2	chr5
contig-0003478	#666666	chr7
contig-0003479	#0072B2	chr5
contig-0003480	#0072B2	chr5
contig-0003481	#567DE9	chr16
contig-0003482	#0072B2	chr5
contig-0003483	#0072B2	chr5
contig-0003484	#0072B2	chr5
contig-0003485	#D57533	chr13
contig-0003486	#D57533	chr13
contig-0003487	#D57533	chr13
contig-0003488	#D57533	chr13
contig-0003489	#666666	chr7
contig-0003490	#D57533	chr13
contig-0003491	#737373	chr14
contig-0003492	#737373	chr14
contig-0003493	#737373	chr14
contig-0003494	#737373	chr14
contig-0003495	#737373	chr14
contig-0003496	#1A7FBA	chr12
contig-0003497	#1A7FBA	chr12
contig-0003498	#1A7FBA	chr12
contig-0003499	#1A7FBA	chr12
contig-0003500	#666666	chr7
contig-0003501	#1A7FBA	chr12
contig-0003502	#737373	chr14
contig-0003503	#666666	chr7
contig-0003504	#E69F00	chr1
contig-0003505	#E69F00	chr1
contig-0003506	#E69F00	chr1
contig-0003507	#E69F00	chr1
contig-0003508	#E69F00	chr1
contig-0003509	#E6B847	chr15
contig-0003510	#E6B847	chr15
contig-0003511	#666666	chr7
contig-0003512	#E6B847	chr15
contig-0003513	#E6B847	chr15
contig-0003514	#737373	chr14
contig-0003515	#E69F00	chr1
contig-0003516	#E69F00	chr1
contig-0003517	#E69F00	chr1
contig-0003518	#E6AB23	chr8
contig-0003519	#E6AB23	chr8
contig-0003520	#E6AB23	chr8
contig-0003521	#E6AB23	chr8
contig-0003522	#666666	chr7
contig-0003523	#E6AB23	chr8
contig-0003524	#1A7FBA	chr12
contig-0003525	#1A7FBA	chr12
contig-0003526	#1A7FBA	chr12
contig-0003527	#CC79A7	chr4
contig-0003528	#009E73	chr3
contig-0003529	#009E73	chr3
contig-0003530	#009E73	chr3
contig-0003531	#009E73	chr3
contig-0003532	#5699E9	chr9
contig-0003533	#666666	chr7
contig-0003534	#00B28C	chr17
contig-0003535	#00B28C	chr17
contig-0003536	#00B28C	chr17
contig-0003537	#00B28C	chr17
contig-0003538	#0072B2	chr5
contig-0003539	#56B4E9	chr2
contig-0003540	#808080	chr21
contig-0003541	#666666	chr7
contig-0003542	#D58C66	chr20
contig-0003543	#D58C66	chr20
contig-0003544	#D58C66	chr20
contig-0003545	#E6B847	chr15
contig-0003546	#E6B847	chr15
contig-0003547	#E6B847	chr15
contig-0003548	#567DE9	chr16
contig-0003549	#CC79A7	chr4
contig-0003550	#56B4E9	chr2
contig-0003551	#56B4E9	chr2
contig-0003552	#666666	chr7
contig-0003553	#56B4E9	chr2
contig-0003554	#CC8DB3	chr11
contig-0003555	#CC8DB3	chr11
contig-0003556	#CC8DB3	chr11
contig-0003557	#CC8DB3	chr11
contig-0003558	#CC8DB3	chr11
contig-0003559	#E69F00	chr1
contig-0003560	#E69F00	chr1
contig-0003561	#E69F00	chr1
contig-0003562	#E69F00	chr1
contig-0003563	#D57533	chr13
contig-0003564	#E69F00	chr1
contig-0003565	#666666	chr7
contig-0003566	#666666	chr7
contig-0003567	#666666	chr7
contig-0003568	#666666	chr7
contig-0003569	#666666	chr7
contig-0003570	#E6B847	chr15
contig-0003571	#E6B847	chr15
contig-0003572	#E6B847	chr15
contig-0003573	#1A7FBA	chr12
contig-0003574	#D57533	chr13
contig-0003575	#1A7FBA	chr12
contig-0003576	#1A7FBA	chr12
contig-0003577	#E6AB23	chr8
contig-0003578	#E6AB23	chr8
contig-0003579	#E6AB23	chr8
contig-0003580	#E6AB23	chr8
contig-0003581	#E6AB23	chr8
contig-0003582	#E6AB23	chr8
contig-0003583	#D55E00	chr6
contig-0003584	#00A880	chr10
contig-0003585	#D57533	chr13
contig-0003586	#00A880	chr10
contig-0003587	#00A880	chr10
contig-0003588	#56B4E9	chr2
contig-0003589	#56B4E9	chr2
contig-0003590	#56B4E9	chr2
contig-0003591	#00B28C	chr17
contig-0003592	#00B28C	chr17
contig-0003593	#00B28C	chr17
contig-0003594	#00B28C	chr17
contig-0003595	#00B28C	chr17
contig-0003596	#D57533	chr13
contig-0003597	#0072B2	chr5
contig-0003598	#0072B2	chr5
contig-0003599	#0072B2	chr5
contig-0003600	#5699E9	chr9
contig-0003601	#5699E9	chr9
contig-0003602	#5699E9	chr9
contig-0003603	#5699E9	chr9
contig-0003604	#5699E9	chr9
contig-0003605	#5699E9	chr9
contig-0003606	#5699E9	chr9
contig-0003607	#D57533	chr13
contig-0003608	#CC79A7	chr4
contig-0003609	#CC79A7	chr4
contig-0003610	#CC79A7	chr4
contig-0003611	#56B4E9	chr2
contig-0003612	#56B4E9	chr2
contig-0003613	#56B4E9	chr2
contig-0003614	#567DE9	chr16
contig-0003615	#567DE9	chr16
contig-0003616	#567DE9	chr16
contig-0003617	#666666	chr7
contig-0003618	#E69F00	chr1
contig-0003619	#E69F00	chr1
