metric	value	haplotype	asm_method	asm_name	source	chromosome
total_n_count	1410481	haplotype2	phased_hprc	NA20827	gap_statistics	NA
total_gaps	24	haplotype2	phased_hprc	NA20827	gap_statistics	NA
n_contigs	23	haplotype1	phased_hprc	HG002	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	HG002	contig_statistics	NA
n_contigs	24	haplotype2	phased_hprc	HG002	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	HG002	contig_statistics	NA
n_contigs	74	haplotype1	phased_hprc	HG00272	contig_statistics	NA
n_contigs_over_10mb	25	haplotype1	phased_hprc	HG00272	contig_statistics	NA
n_contigs	68	haplotype2	phased_hprc	HG00272	contig_statistics	NA
n_contigs_over_10mb	26	haplotype2	phased_hprc	HG00272	contig_statistics	NA
n_contigs	110	haplotype1	phased_hprc	HG005	contig_statistics	NA
n_contigs_over_10mb	29	haplotype1	phased_hprc	HG005	contig_statistics	NA
n_contigs	135	haplotype2	phased_hprc	HG005	contig_statistics	NA
n_contigs_over_10mb	29	haplotype2	phased_hprc	HG005	contig_statistics	NA
n_contigs	73	haplotype1	phased_hprc	HG00639	contig_statistics	NA
n_contigs_over_10mb	27	haplotype1	phased_hprc	HG00639	contig_statistics	NA
n_contigs	80	haplotype2	phased_hprc	HG00639	contig_statistics	NA
n_contigs_over_10mb	27	haplotype2	phased_hprc	HG00639	contig_statistics	NA
n_contigs	68	haplotype1	phased_hprc	HG01252	contig_statistics	NA
n_contigs_over_10mb	27	haplotype1	phased_hprc	HG01252	contig_statistics	NA
n_contigs	75	haplotype2	phased_hprc	HG01252	contig_statistics	NA
n_contigs_over_10mb	29	haplotype2	phased_hprc	HG01252	contig_statistics	NA
n_contigs	85	haplotype1	phased_hprc	HG01361	contig_statistics	NA
n_contigs_over_10mb	25	haplotype1	phased_hprc	HG01361	contig_statistics	NA
n_contigs	87	haplotype2	phased_hprc	HG01361	contig_statistics	NA
n_contigs_over_10mb	25	haplotype2	phased_hprc	HG01361	contig_statistics	NA
n_contigs	75	haplotype1	phased_hprc	HG02083	contig_statistics	NA
n_contigs_over_10mb	29	haplotype1	phased_hprc	HG02083	contig_statistics	NA
n_contigs	71	haplotype2	phased_hprc	HG02083	contig_statistics	NA
n_contigs_over_10mb	30	haplotype2	phased_hprc	HG02083	contig_statistics	NA
n_contigs	83	haplotype1	phased_hprc	HG02155	contig_statistics	NA
n_contigs_over_10mb	28	haplotype1	phased_hprc	HG02155	contig_statistics	NA
n_contigs	82	haplotype2	phased_hprc	HG02155	contig_statistics	NA
n_contigs_over_10mb	29	haplotype2	phased_hprc	HG02155	contig_statistics	NA
n_contigs	87	haplotype1	phased_hprc	HG03834	contig_statistics	NA
n_contigs_over_10mb	28	haplotype1	phased_hprc	HG03834	contig_statistics	NA
n_contigs	86	haplotype2	phased_hprc	HG03834	contig_statistics	NA
n_contigs_over_10mb	28	haplotype2	phased_hprc	HG03834	contig_statistics	NA
n_contigs	93	haplotype1	phased_hprc	HG04228	contig_statistics	NA
n_contigs_over_10mb	28	haplotype1	phased_hprc	HG04228	contig_statistics	NA
n_contigs	62	haplotype2	phased_hprc	HG04228	contig_statistics	NA
n_contigs_over_10mb	28	haplotype2	phased_hprc	HG04228	contig_statistics	NA
n_contigs	23	haplotype1	phased_hprc	HG06807	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	HG06807	contig_statistics	NA
n_contigs	24	haplotype2	phased_hprc	HG06807	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	HG06807	contig_statistics	NA
n_contigs	86	haplotype1	phased_hprc	NA18522	contig_statistics	NA
n_contigs_over_10mb	25	haplotype1	phased_hprc	NA18522	contig_statistics	NA
n_contigs	78	haplotype2	phased_hprc	NA18522	contig_statistics	NA
n_contigs_over_10mb	25	haplotype2	phased_hprc	NA18522	contig_statistics	NA
n_contigs	76	haplotype1	phased_hprc	NA18747	contig_statistics	NA
n_contigs_over_10mb	32	haplotype1	phased_hprc	NA18747	contig_statistics	NA
n_contigs	76	haplotype2	phased_hprc	NA18747	contig_statistics	NA
n_contigs_over_10mb	30	haplotype2	phased_hprc	NA18747	contig_statistics	NA
n_contigs	50	haplotype1	phased_hprc	NA18948	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	NA18948	contig_statistics	NA
n_contigs	62	haplotype2	phased_hprc	NA18948	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA18948	contig_statistics	NA
n_contigs	74	haplotype1	phased_hprc	NA19043	contig_statistics	NA
n_contigs_over_10mb	27	haplotype1	phased_hprc	NA19043	contig_statistics	NA
n_contigs	78	haplotype2	phased_hprc	NA19043	contig_statistics	NA
n_contigs_over_10mb	27	haplotype2	phased_hprc	NA19043	contig_statistics	NA
n_contigs	38	haplotype1	phased_hprc	NA20503	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	NA20503	contig_statistics	NA
n_contigs	43	haplotype2	phased_hprc	NA20503	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA20503	contig_statistics	NA
n_contigs	32	haplotype1	phased_hprc	NA20762	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	NA20762	contig_statistics	NA
n_contigs	36	haplotype2	phased_hprc	NA20762	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA20762	contig_statistics	NA
n_contigs	31	haplotype1	phased_hprc	NA20806	contig_statistics	NA
n_contigs_over_10mb	24	haplotype1	phased_hprc	NA20806	contig_statistics	NA
n_contigs	35	haplotype2	phased_hprc	NA20806	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA20806	contig_statistics	NA
n_contigs	102	haplotype1	phased_hprc	NA20809	contig_statistics	NA
n_contigs_over_10mb	33	haplotype1	phased_hprc	NA20809	contig_statistics	NA
n_contigs	104	haplotype2	phased_hprc	NA20809	contig_statistics	NA
n_contigs_over_10mb	34	haplotype2	phased_hprc	NA20809	contig_statistics	NA
n_contigs	42	haplotype1	phased_hprc	NA20827	contig_statistics	NA
n_contigs_over_10mb	23	haplotype1	phased_hprc	NA20827	contig_statistics	NA
n_contigs	40	haplotype2	phased_hprc	NA20827	contig_statistics	NA
n_contigs_over_10mb	23	haplotype2	phased_hprc	NA20827	contig_statistics	NA
n_t2t_contig	18	haplotype1	phased_hprc	HG002	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype1	phased_hprc	HG002	t2t_scaffold	NA
n_t2t_contig	18	haplotype2	phased_hprc	HG002	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype2	phased_hprc	HG002	t2t_scaffold	NA
n_t2t_contig	7	haplotype1	phased_hprc	HG00272	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype1	phased_hprc	HG00272	t2t_scaffold	NA
n_t2t_contig	3	haplotype2	phased_hprc	HG00272	t2t_scaffold	NA
n_t2t_scaffold	10	haplotype2	phased_hprc	HG00272	t2t_scaffold	NA
n_t2t_contig	7	haplotype1	phased_hprc	HG005	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype1	phased_hprc	HG005	t2t_scaffold	NA
n_t2t_contig	4	haplotype2	phased_hprc	HG005	t2t_scaffold	NA
n_t2t_scaffold	6	haplotype2	phased_hprc	HG005	t2t_scaffold	NA
n_t2t_contig	10	haplotype1	phased_hprc	HG00639	t2t_scaffold	NA
n_t2t_scaffold	5	haplotype1	phased_hprc	HG00639	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_hprc	HG00639	t2t_scaffold	NA
n_t2t_scaffold	6	haplotype2	phased_hprc	HG00639	t2t_scaffold	NA
n_t2t_contig	12	haplotype1	phased_hprc	HG01252	t2t_scaffold	NA
n_t2t_scaffold	1	haplotype1	phased_hprc	HG01252	t2t_scaffold	NA
n_t2t_contig	9	haplotype2	phased_hprc	HG01252	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype2	phased_hprc	HG01252	t2t_scaffold	NA
n_t2t_contig	6	haplotype1	phased_hprc	HG01361	t2t_scaffold	NA
n_t2t_scaffold	9	haplotype1	phased_hprc	HG01361	t2t_scaffold	NA
n_t2t_contig	9	haplotype2	phased_hprc	HG01361	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype2	phased_hprc	HG01361	t2t_scaffold	NA
n_t2t_contig	5	haplotype1	phased_hprc	HG02083	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype1	phased_hprc	HG02083	t2t_scaffold	NA
n_t2t_contig	6	haplotype2	phased_hprc	HG02083	t2t_scaffold	NA
n_t2t_scaffold	6	haplotype2	phased_hprc	HG02083	t2t_scaffold	NA
n_t2t_contig	10	haplotype1	phased_hprc	HG02155	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype1	phased_hprc	HG02155	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_hprc	HG02155	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype2	phased_hprc	HG02155	t2t_scaffold	NA
n_t2t_contig	5	haplotype1	phased_hprc	HG03834	t2t_scaffold	NA
n_t2t_scaffold	10	haplotype1	phased_hprc	HG03834	t2t_scaffold	NA
n_t2t_contig	8	haplotype2	phased_hprc	HG03834	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype2	phased_hprc	HG03834	t2t_scaffold	NA
n_t2t_contig	7	haplotype1	phased_hprc	HG04228	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype1	phased_hprc	HG04228	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_hprc	HG04228	t2t_scaffold	NA
n_t2t_scaffold	8	haplotype2	phased_hprc	HG04228	t2t_scaffold	NA
n_t2t_contig	15	haplotype1	phased_hprc	HG06807	t2t_scaffold	NA
n_t2t_scaffold	5	haplotype1	phased_hprc	HG06807	t2t_scaffold	NA
n_t2t_contig	16	haplotype2	phased_hprc	HG06807	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype2	phased_hprc	HG06807	t2t_scaffold	NA
n_t2t_contig	8	haplotype1	phased_hprc	NA18522	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype1	phased_hprc	NA18522	t2t_scaffold	NA
n_t2t_contig	8	haplotype2	phased_hprc	NA18522	t2t_scaffold	NA
n_t2t_scaffold	7	haplotype2	phased_hprc	NA18522	t2t_scaffold	NA
n_t2t_contig	4	haplotype1	phased_hprc	NA18747	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype1	phased_hprc	NA18747	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_hprc	NA18747	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype2	phased_hprc	NA18747	t2t_scaffold	NA
n_t2t_contig	9	haplotype1	phased_hprc	NA18948	t2t_scaffold	NA
n_t2t_scaffold	5	haplotype1	phased_hprc	NA18948	t2t_scaffold	NA
n_t2t_contig	6	haplotype2	phased_hprc	NA18948	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype2	phased_hprc	NA18948	t2t_scaffold	NA
n_t2t_contig	7	haplotype1	phased_hprc	NA19043	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype1	phased_hprc	NA19043	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_hprc	NA19043	t2t_scaffold	NA
n_t2t_scaffold	6	haplotype2	phased_hprc	NA19043	t2t_scaffold	NA
n_t2t_contig	10	haplotype1	phased_hprc	NA20503	t2t_scaffold	NA
n_t2t_scaffold	6	haplotype1	phased_hprc	NA20503	t2t_scaffold	NA
n_t2t_contig	7	haplotype2	phased_hprc	NA20503	t2t_scaffold	NA
n_t2t_scaffold	10	haplotype2	phased_hprc	NA20503	t2t_scaffold	NA
n_t2t_contig	7	haplotype1	phased_hprc	NA20762	t2t_scaffold	NA
n_t2t_scaffold	8	haplotype1	phased_hprc	NA20762	t2t_scaffold	NA
n_t2t_contig	3	haplotype2	phased_hprc	NA20762	t2t_scaffold	NA
n_t2t_scaffold	12	haplotype2	phased_hprc	NA20762	t2t_scaffold	NA
n_t2t_contig	10	haplotype1	phased_hprc	NA20806	t2t_scaffold	NA
n_t2t_scaffold	5	haplotype1	phased_hprc	NA20806	t2t_scaffold	NA
n_t2t_contig	14	haplotype2	phased_hprc	NA20806	t2t_scaffold	NA
n_t2t_scaffold	3	haplotype2	phased_hprc	NA20806	t2t_scaffold	NA
n_t2t_contig	6	haplotype1	phased_hprc	NA20809	t2t_scaffold	NA
n_t2t_scaffold	1	haplotype1	phased_hprc	NA20809	t2t_scaffold	NA
n_t2t_contig	3	haplotype2	phased_hprc	NA20809	t2t_scaffold	NA
n_t2t_scaffold	4	haplotype2	phased_hprc	NA20809	t2t_scaffold	NA
n_t2t_contig	10	haplotype1	phased_hprc	NA20827	t2t_scaffold	NA
n_t2t_scaffold	8	haplotype1	phased_hprc	NA20827	t2t_scaffold	NA
n_t2t_contig	10	haplotype2	phased_hprc	NA20827	t2t_scaffold	NA
n_t2t_scaffold	10	haplotype2	phased_hprc	NA20827	t2t_scaffold	NA
genome_completeness	0.9474223378924636	haplotype1	phased_hprc	HG002	asmgene	NA
genome_completeness	0.9866271665097736	haplotype2	phased_hprc	HG002	asmgene	NA
genome_completeness	0.9867932886649317	haplotype1	phased_hprc	HG00272	asmgene	NA
genome_completeness	0.9878730826734592	haplotype2	phased_hprc	HG00272	asmgene	NA
genome_completeness	0.9486128800044299	haplotype1	phased_hprc	HG005	asmgene	NA
genome_completeness	0.9866825405614928	haplotype2	phased_hprc	HG005	asmgene	NA
genome_completeness	0.9863779832770364	haplotype1	phased_hprc	HG00639	asmgene	NA
genome_completeness	0.9866271665097736	haplotype2	phased_hprc	HG00639	asmgene	NA
genome_completeness	0.9494988648319398	haplotype1	phased_hprc	HG01252	asmgene	NA
genome_completeness	0.9854919984495265	haplotype2	phased_hprc	HG01252	asmgene	NA
genome_completeness	0.9869594108200898	haplotype1	phased_hprc	HG01361	asmgene	NA
genome_completeness	0.9870978459493881	haplotype2	phased_hprc	HG01361	asmgene	NA
genome_completeness	0.9491666205216236	haplotype1	phased_hprc	HG02083	asmgene	NA
genome_completeness	0.98693172379423	haplotype2	phased_hprc	HG02083	asmgene	NA
genome_completeness	0.9866548535356332	haplotype1	phased_hprc	HG02155	asmgene	NA
genome_completeness	0.9878453956475995	haplotype2	phased_hprc	HG02155	asmgene	NA
genome_completeness	0.9872639681045462	haplotype1	phased_hprc	HG03834	asmgene	NA
genome_completeness	0.9865717924580542	haplotype2	phased_hprc	HG03834	asmgene	NA
genome_completeness	0.9490281853923251	haplotype1	phased_hprc	HG04228	asmgene	NA
genome_completeness	0.9877900215958801	haplotype2	phased_hprc	HG04228	asmgene	NA
genome_completeness	0.9849936319840523	haplotype1	phased_hprc	HG06807	asmgene	NA
genome_completeness	0.9836369677169279	haplotype2	phased_hprc	HG06807	asmgene	NA
genome_completeness	0.9455119331081455	haplotype1	phased_hprc	NA18522	asmgene	NA
genome_completeness	0.9840522731048231	haplotype2	phased_hprc	NA18522	asmgene	NA
genome_completeness	0.9478099562544992	haplotype1	phased_hprc	NA18747	asmgene	NA
genome_completeness	0.9854366243978072	haplotype2	phased_hprc	NA18747	asmgene	NA
genome_completeness	0.9485575059527106	haplotype1	phased_hprc	NA18948	asmgene	NA
genome_completeness	0.9858796168115621	haplotype2	phased_hprc	NA18948	asmgene	NA
genome_completeness	0.94512431474611	haplotype1	phased_hprc	NA19043	asmgene	NA
genome_completeness	0.9843845174151392	haplotype2	phased_hprc	NA19043	asmgene	NA
genome_completeness	0.9821141812946453	haplotype1	phased_hprc	NA20503	asmgene	NA
genome_completeness	0.9847444487513152	haplotype2	phased_hprc	NA20503	asmgene	NA
genome_completeness	0.94163574948779	haplotype1	phased_hprc	NA20762	asmgene	NA
genome_completeness	0.9845783265961571	haplotype2	phased_hprc	NA20762	asmgene	NA
genome_completeness	0.9500249183232737	haplotype1	phased_hprc	NA20806	asmgene	NA
genome_completeness	0.9882607010354948	haplotype2	phased_hprc	NA20806	asmgene	NA
genome_completeness	0.950080292374993	haplotype1	phased_hprc	NA20809	asmgene	NA
genome_completeness	0.98693172379423	haplotype2	phased_hprc	NA20809	asmgene	NA
genome_completeness	0.9487513151337283	haplotype1	phased_hprc	NA20827	asmgene	NA
genome_completeness	0.9870701589235285	haplotype2	phased_hprc	NA20827	asmgene	NA
MMC	0.19209809264305178	haplotype1	phased_hprc	HG002	asmgene	NA
MMC	0.2132152588555858	haplotype2	phased_hprc	HG002	asmgene	NA
MMC	0.21525885558583102	haplotype1	phased_hprc	HG00272	asmgene	NA
MMC	0.23092643051771122	haplotype2	phased_hprc	HG00272	asmgene	NA
MMC	0.21185286103542234	haplotype1	phased_hprc	HG005	asmgene	NA
MMC	0.22411444141689374	haplotype2	phased_hprc	HG005	asmgene	NA
MMC	0.24863760217983655	haplotype1	phased_hprc	HG00639	asmgene	NA
MMC	0.2220708446866485	haplotype2	phased_hprc	HG00639	asmgene	NA
MMC	0.1791553133514986	haplotype1	phased_hprc	HG01252	asmgene	NA
MMC	0.22138964577656672	haplotype2	phased_hprc	HG01252	asmgene	NA
MMC	0.21389645776566757	haplotype1	phased_hprc	HG01361	asmgene	NA
MMC	0.2506811989100818	haplotype2	phased_hprc	HG01361	asmgene	NA
MMC	0.21049046321525888	haplotype1	phased_hprc	HG02083	asmgene	NA
MMC	0.23501362397820158	haplotype2	phased_hprc	HG02083	asmgene	NA
MMC	0.252724795640327	haplotype1	phased_hprc	HG02155	asmgene	NA
MMC	0.21389645776566757	haplotype2	phased_hprc	HG02155	asmgene	NA
MMC	0.20640326975476841	haplotype1	phased_hprc	HG03834	asmgene	NA
MMC	0.21457765667574935	haplotype2	phased_hprc	HG03834	asmgene	NA
MMC	0.21730245231607626	haplotype1	phased_hprc	HG04228	asmgene	NA
MMC	0.24318801089918252	haplotype2	phased_hprc	HG04228	asmgene	NA
MMC	0.24931880108991822	haplotype1	phased_hprc	HG06807	asmgene	NA
MMC	0.2227520435967303	haplotype2	phased_hprc	HG06807	asmgene	NA
MMC	0.18392370572207084	haplotype1	phased_hprc	NA18522	asmgene	NA
MMC	0.21662125340599458	haplotype2	phased_hprc	NA18522	asmgene	NA
MMC	0.2193460490463215	haplotype1	phased_hprc	NA18747	asmgene	NA
MMC	0.2282016348773842	haplotype2	phased_hprc	NA18747	asmgene	NA
MMC	0.20504087193460485	haplotype1	phased_hprc	NA18948	asmgene	NA
MMC	0.21525885558583102	haplotype2	phased_hprc	NA18948	asmgene	NA
MMC	0.18119891008174382	haplotype1	phased_hprc	NA19043	asmgene	NA
MMC	0.20912806539509532	haplotype2	phased_hprc	NA19043	asmgene	NA
MMC	0.22479564032697552	haplotype1	phased_hprc	NA20503	asmgene	NA
MMC	0.20572207084468663	haplotype2	phased_hprc	NA20503	asmgene	NA
MMC	0.21185286103542234	haplotype1	phased_hprc	NA20762	asmgene	NA
MMC	0.2254768392370572	haplotype2	phased_hprc	NA20762	asmgene	NA
MMC	0.1818801089918256	haplotype1	phased_hprc	NA20806	asmgene	NA
MMC	0.2009536784741145	haplotype2	phased_hprc	NA20806	asmgene	NA
MMC	0.1791553133514986	haplotype1	phased_hprc	NA20809	asmgene	NA
MMC	0.2227520435967303	haplotype2	phased_hprc	NA20809	asmgene	NA
MMC	0.18119891008174382	haplotype1	phased_hprc	NA20827	asmgene	NA
MMC	0.2316076294277929	haplotype2	phased_hprc	NA20827	asmgene	NA
MSC	0.0542942577108367	haplotype1	phased_hprc	HG002	asmgene	NA
MSC	0.015338612326263913	haplotype2	phased_hprc	HG002	asmgene	NA
MSC	0.01616922310205438	haplotype1	phased_hprc	HG00272	asmgene	NA
MSC	0.015670856636580098	haplotype2	phased_hprc	HG00272	asmgene	NA
MSC	0.05421119663325766	haplotype1	phased_hprc	HG005	asmgene	NA
MSC	0.015698543662439782	haplotype2	phased_hprc	HG005	asmgene	NA
MSC	0.016861398748546433	haplotype1	phased_hprc	HG00639	asmgene	NA
MSC	0.015698543662439782	haplotype2	phased_hprc	HG00639	asmgene	NA
MSC	0.05282684534027355	haplotype1	phased_hprc	HG01252	asmgene	NA
MSC	0.01658452848994961	haplotype2	phased_hprc	HG01252	asmgene	NA
MSC	0.015393986377983277	haplotype1	phased_hprc	HG01361	asmgene	NA
MSC	0.016003100946896283	haplotype2	phased_hprc	HG01361	asmgene	NA
MSC	0.05354670801262528	haplotype1	phased_hprc	HG02083	asmgene	NA
MSC	0.016113849050335013	haplotype2	phased_hprc	HG02083	asmgene	NA
MSC	0.01594772689517692	haplotype1	phased_hprc	HG02155	asmgene	NA
MSC	0.014978680990088044	haplotype2	phased_hprc	HG02155	asmgene	NA
MSC	0.016113849050335013	haplotype1	phased_hprc	HG03834	asmgene	NA
MSC	0.017249017110581983	haplotype2	phased_hprc	HG03834	asmgene	NA
MSC	0.05487568525389003	haplotype1	phased_hprc	HG04228	asmgene	NA
MSC	0.014065009136718534	haplotype2	phased_hprc	HG04228	asmgene	NA
MSC	0.017082894955423887	haplotype1	phased_hprc	HG06807	asmgene	NA
MSC	0.01838418517082895	haplotype2	phased_hprc	HG06807	asmgene	NA
MSC	0.056952212193366186	haplotype1	phased_hprc	NA18522	asmgene	NA
MSC	0.018577994351846726	haplotype2	phased_hprc	NA18522	asmgene	NA
MSC	0.05415582258153829	haplotype1	phased_hprc	NA18747	asmgene	NA
MSC	0.01622459715377374	haplotype2	phased_hprc	NA18747	asmgene	NA
MSC	0.05376820421950274	haplotype1	phased_hprc	NA18948	asmgene	NA
MSC	0.01616922310205438	haplotype2	phased_hprc	NA18948	asmgene	NA
MSC	0.05728445650368237	haplotype1	phased_hprc	NA19043	asmgene	NA
MSC	0.018605681377706407	haplotype2	phased_hprc	NA19043	asmgene	NA
MSC	0.020377651032726065	haplotype1	phased_hprc	NA20503	asmgene	NA
MSC	0.017913505731214353	haplotype2	phased_hprc	NA20503	asmgene	NA
MSC	0.059887036934492495	haplotype1	phased_hprc	NA20762	asmgene	NA
MSC	0.02084833047234066	haplotype2	phased_hprc	NA20762	asmgene	NA
MSC	0.05191317348690404	haplotype1	phased_hprc	NA20806	asmgene	NA
MSC	0.014009635084999169	haplotype2	phased_hprc	NA20806	asmgene	NA
MSC	0.05285453236613323	haplotype1	phased_hprc	NA20809	asmgene	NA
MSC	0.01622459715377374	haplotype2	phased_hprc	NA20809	asmgene	NA
MSC	0.0535190209867656	haplotype1	phased_hprc	NA20827	asmgene	NA
MSC	0.01492330693836868	haplotype2	phased_hprc	NA20827	asmgene	NA
total_blocks	22	both	phased_hprc	HG002	whatshap_compare_aggregated	ALL
total_covered_variants	1209437	both	phased_hprc	HG002	whatshap_compare_aggregated	ALL
total_switches	2	both	phased_hprc	HG002	whatshap_compare_aggregated	ALL
total_het_variants	3216270	both	phased_hprc	HG002	whatshap_compare_aggregated	ALL
overall_switch_rate	1.6536843176014956e-6	both	phased_hprc	HG002	whatshap_compare_aggregated	ALL
overall_switchflip_rate	1.6536843176014956e-6	both	phased_hprc	HG002	whatshap_compare_aggregated	ALL
overall_hamming_rate	1.6536619931422637e-6	both	phased_hprc	HG002	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_hprc	HG00272	whatshap_compare_aggregated	ALL
total_covered_variants	398252	both	phased_hprc	HG00272	whatshap_compare_aggregated	ALL
total_switches	21067	both	phased_hprc	HG00272	whatshap_compare_aggregated	ALL
total_het_variants	1636637	both	phased_hprc	HG00272	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05290174004170737	both	phased_hprc	HG00272	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04202858460161523	both	phased_hprc	HG00272	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4763139921456766	both	phased_hprc	HG00272	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_hprc	HG005	whatshap_compare_aggregated	ALL
total_covered_variants	343111	both	phased_hprc	HG005	whatshap_compare_aggregated	ALL
total_switches	21572	both	phased_hprc	HG005	whatshap_compare_aggregated	ALL
total_het_variants	1599920	both	phased_hprc	HG005	whatshap_compare_aggregated	ALL
overall_switch_rate	0.06287597960171075	both	phased_hprc	HG005	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.049943444943043966	both	phased_hprc	HG005	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47913648935767145	both	phased_hprc	HG005	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_hprc	HG00639	whatshap_compare_aggregated	ALL
total_covered_variants	414262	both	phased_hprc	HG00639	whatshap_compare_aggregated	ALL
total_switches	24027	both	phased_hprc	HG00639	whatshap_compare_aggregated	ALL
total_het_variants	1662669	both	phased_hprc	HG00639	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05800273554774609	both	phased_hprc	HG00639	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.045746528825198	both	phased_hprc	HG00639	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47896983068686	both	phased_hprc	HG00639	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_hprc	HG01252	whatshap_compare_aggregated	ALL
total_covered_variants	406784	both	phased_hprc	HG01252	whatshap_compare_aggregated	ALL
total_switches	22522	both	phased_hprc	HG01252	whatshap_compare_aggregated	ALL
total_het_variants	1661080	both	phased_hprc	HG01252	whatshap_compare_aggregated	ALL
overall_switch_rate	0.0553691056470643	both	phased_hprc	HG01252	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04408238143154595	both	phased_hprc	HG01252	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4818871932032725	both	phased_hprc	HG01252	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_hprc	HG01361	whatshap_compare_aggregated	ALL
total_covered_variants	408147	both	phased_hprc	HG01361	whatshap_compare_aggregated	ALL
total_switches	22507	both	phased_hprc	HG01361	whatshap_compare_aggregated	ALL
total_het_variants	1636366	both	phased_hprc	HG01361	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05514744481682086	both	phased_hprc	HG01361	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.043491671216869664	both	phased_hprc	HG01361	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.48077040870078674	both	phased_hprc	HG01361	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_hprc	HG02083	whatshap_compare_aggregated	ALL
total_covered_variants	340135	both	phased_hprc	HG02083	whatshap_compare_aggregated	ALL
total_switches	21327	both	phased_hprc	HG02083	whatshap_compare_aggregated	ALL
total_het_variants	1585107	both	phased_hprc	HG02083	whatshap_compare_aggregated	ALL
overall_switch_rate	0.06270580998852539	both	phased_hprc	HG02083	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.049660101694634196	both	phased_hprc	HG02083	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4693665750363826	both	phased_hprc	HG02083	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_hprc	HG02155	whatshap_compare_aggregated	ALL
total_covered_variants	341846	both	phased_hprc	HG02155	whatshap_compare_aggregated	ALL
total_switches	21153	both	phased_hprc	HG02155	whatshap_compare_aggregated	ALL
total_het_variants	1576989	both	phased_hprc	HG02155	whatshap_compare_aggregated	ALL
overall_switch_rate	0.06188292131639839	both	phased_hprc	HG02155	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.0492038390278457	both	phased_hprc	HG02155	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4776975597198739	both	phased_hprc	HG02155	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_hprc	HG03834	whatshap_compare_aggregated	ALL
total_covered_variants	395166	both	phased_hprc	HG03834	whatshap_compare_aggregated	ALL
total_switches	22805	both	phased_hprc	HG03834	whatshap_compare_aggregated	ALL
total_het_variants	1647473	both	phased_hprc	HG03834	whatshap_compare_aggregated	ALL
