contig	color	chromosome
unassigned-0000833	#00A880	chr10
unassigned-0000834	#CCA0BF	chr18
unassigned-0000835	#00B28C	chr17
unassigned-0000836	#00B28C	chr17
unassigned-0000837	#808080	chr21
unassigned-0000838	#56B4E9	chr2
unassigned-0000839	#E6C47F	chr22
unassigned-0000840	#D57533	chr13
unassigned-0000841	#E6C47F	chr22
unassigned-0000842	#D57533	chr13
unassigned-0000843	#E69F00	chr1
unassigned-0000844	#D57533	chr13
unassigned-0000845	#D58C66	chr20
unassigned-0000846	#E6B847	chr15
unassigned-0000847	#E6C47F	chr22
unassigned-0000848	#E6C47F	chr22
unassigned-0000849	#D57533	chr13
unassigned-0000850	#D57533	chr13
unassigned-0000852	#666666	chr7
unassigned-0000854	#D55E00	chr6
unassigned-0000855	#00B28C	chr17
unassigned-0000856	#D57533	chr13
unassigned-0000857	#D57533	chr13
unassigned-0000858	#737373	chr14
unassigned-0000859	#E6C47F	chr22
unassigned-0000860	#737373	chr14
unassigned-0000861	#E6C47F	chr22
unassigned-0000862	#E6C47F	chr22
unassigned-0000863	#D57533	chr13
unassigned-0000864	#D57533	chr13
unassigned-0000866	#E6C47F	chr22
unassigned-0000867	#737373	chr14
unassigned-0000868	#808080	chr21
unassigned-0000869	#737373	chr14
unassigned-0000870	#737373	chr14
unassigned-0000871	#808080	chr21
unassigned-0000872	#009E73	chr3
unassigned-0000875	#808080	chr21
unassigned-0000876	#00B28C	chr17
unassigned-0000878	#E6B847	chr15
unassigned-0000879	#808080	chr21
unassigned-0000880	#CC79A7	chr4
unassigned-0000882	#56B4E9	chr2
unassigned-0000883	#56B4E9	chr2
unassigned-0000884	#D57533	chr13
unassigned-0000885	#808080	chr21
unassigned-0000886	#808080	chr21
unassigned-0000888	#737373	chr14
unassigned-0000889	#808080	chr21
unassigned-0000890	#737373	chr14
unassigned-0000891	#737373	chr14
unassigned-0000892	#737373	chr14
unassigned-0000895	#009E73	chr3
unassigned-0000896	#E6B847	chr15
unassigned-0000897	#737373	chr14
unassigned-0000898	#D57533	chr13
unassigned-0000899	#567DE9	chr16
unassigned-0000900	#567DE9	chr16
unassigned-0000901	#808080	chr21
unassigned-0000902	#808080	chr21
unassigned-0000903	#D57533	chr13
unassigned-0000904	#D57533	chr13
unassigned-0000905	#56B4E9	chr2
unassigned-0000906	#808080	chr21
unassigned-0000907	#808080	chr21
unassigned-0000908	#808080	chr21
unassigned-0000909	#808080	chr21
unassigned-0000910	#808080	chr21
unassigned-0000911	#808080	chr21
unassigned-0000912	#567DE9	chr16
unassigned-0000913	#CCA0BF	chr18
unassigned-0000914	#737373	chr14
unassigned-0000915	#737373	chr14
unassigned-0000916	#737373	chr14
unassigned-0000917	#009E73	chr3
unassigned-0000918	#567DE9	chr16
unassigned-0000919	#338CC2	chr19
unassigned-0000920	#567DE9	chr16
unassigned-0000921	#808080	chr21
unassigned-0000922	#E6B847	chr15
unassigned-0000924	#D57533	chr13
unassigned-0000925	#D57533	chr13
unassigned-0000926	#808080	chr21
unassigned-0000927	#808080	chr21
unassigned-0000928	#808080	chr21
unassigned-0000929	#56B4E9	chr2
unassigned-0000930	#D57533	chr13
unassigned-0000931	#D55E00	chr6
unassigned-0000932	#E69F00	chr1
unassigned-0000934	#0072B2	chr5
unassigned-0000935	#D57533	chr13
unassigned-0000936	#E6C47F	chr22
unassigned-0000937	#D57533	chr13
unassigned-0000938	#D57533	chr13
unassigned-0000939	#E6B847	chr15
unassigned-0000940	#E6B847	chr15
unassigned-0000941	#808080	chr21
unassigned-0000942	#CCA0BF	chr18
unassigned-0000943	#00A880	chr10
unassigned-0000944	#CC8DB3	chr11
unassigned-0000945	#CC8DB3	chr11
unassigned-0000946	#E6C47F	chr22
unassigned-0000947	#E6C47F	chr22
unassigned-0000948	#E6C47F	chr22
unassigned-0000949	#D57533	chr13
unassigned-0000950	#E6C47F	chr22
unassigned-0000951	#E6C47F	chr22
unassigned-0000952	#D57533	chr13
unassigned-0000953	#E6B847	chr15
unassigned-0000954	#737373	chr14
unassigned-0000955	#666666	chr7
unassigned-0000956	#0072B2	chr5
unassigned-0000957	#CCA0BF	chr18
unassigned-0000959	#CCA0BF	chr18
unassigned-0000960	#D55E00	chr6
unassigned-0000961	#56B4E9	chr2
unassigned-0000962	#56B4E9	chr2
unassigned-0000964	#567DE9	chr16
unassigned-0000965	#567DE9	chr16
unassigned-0000966	#567DE9	chr16
unassigned-0000967	#737373	chr14
unassigned-0000968	#737373	chr14
unassigned-0000970	#E6B847	chr15
unassigned-0000972	#CC8DB3	chr11
unassigned-0000973	#737373	chr14
unassigned-0000974	#808080	chr21
unassigned-0000975	#808080	chr21
unassigned-0000976	#737373	chr14
unassigned-0000977	#00B28C	chr17
unassigned-0000978	#E6C47F	chr22
unassigned-0000979	#00B28C	chr17
unassigned-0000980	#D57533	chr13
unassigned-0000981	#CCA0BF	chr18
unassigned-0000982	#737373	chr14
unassigned-0000983	#737373	chr14
unassigned-0000985	#E69F00	chr1
unassigned-0000986	#808080	chr21
unassigned-0000987	#D57533	chr13
unassigned-0000988	#D57533	chr13
unassigned-0000989	#CCA0BF	chr18
unassigned-0000990	#CC8DB3	chr11
unassigned-0000991	#D57533	chr13
unassigned-0000992	#E6B847	chr15
unassigned-0000993	#D57533	chr13
unassigned-0000994	#D57533	chr13
unassigned-0000995	#E6B847	chr15
unassigned-0000996	#D57533	chr13
unassigned-0000997	#D57533	chr13
unassigned-0000998	#D57533	chr13
unassigned-0000999	#808080	chr21
unassigned-0001000	#808080	chr21
unassigned-0001002	#737373	chr14
unassigned-0001003	#D57533	chr13
unassigned-0001004	#567DE9	chr16
unassigned-0001005	#E6C47F	chr22
unassigned-0001006	#D57533	chr13
unassigned-0001007	#E6B847	chr15
unassigned-0001008	#0072B2	chr5
unassigned-0001009	#E6B847	chr15
unassigned-0001010	#737373	chr14
unassigned-0001011	#737373	chr14
unassigned-0001012	#D57533	chr13
unassigned-0001013	#808080	chr21
unassigned-0001014	#567DE9	chr16
unassigned-0001015	#D57533	chr13
unassigned-0001016	#E6B847	chr15
unassigned-0001017	#E6B847	chr15
unassigned-0001018	#D58C66	chr20
unassigned-0001019	#E69F00	chr1
unassigned-0001020	#E69F00	chr1
unassigned-0001021	#E6C47F	chr22
unassigned-0001022	#737373	chr14
unassigned-0001023	#737373	chr14
unassigned-0001024	#E6B847	chr15
unassigned-0001025	#808080	chr21
unassigned-0001026	#808080	chr21
unassigned-0001027	#808080	chr21
unassigned-0001028	#D57533	chr13
unassigned-0001029	#0072B2	chr5
unassigned-0001030	#D57533	chr13
unassigned-0001031	#808080	chr21
unassigned-0001032	#E6C47F	chr22
unassigned-0001033	#808080	chr21
unassigned-0001034	#CC79A7	chr4
unassigned-0001036	#CCA0BF	chr18
unassigned-0001037	#E6B847	chr15
unassigned-0001038	#CCA0BF	chr18
unassigned-0001039	#CCA0BF	chr18
unassigned-0001040	#CCA0BF	chr18
unassigned-0001041	#E6B847	chr15
unassigned-0001042	#D57533	chr13
unassigned-0001043	#737373	chr14
unassigned-0001044	#737373	chr14
unassigned-0001045	#808080	chr21
unassigned-0001046	#CC8DB3	chr11
unassigned-0001047	#567DE9	chr16
unassigned-0001048	#D57533	chr13
unassigned-0001049	#D57533	chr13
unassigned-0001050	#CC8DB3	chr11
unassigned-0001051	#E6C47F	chr22
unassigned-0001052	#D57533	chr13
unassigned-0001053	#737373	chr14
unassigned-0001054	#737373	chr14
unassigned-0001055	#737373	chr14
unassigned-0001056	#737373	chr14
unassigned-0001057	#E6C47F	chr22
unassigned-0001058	#D57533	chr13
unassigned-0001059	#808080	chr21
unassigned-0001060	#E6B847	chr15
unassigned-0001061	#D57533	chr13
unassigned-0001062	#808080	chr21
unassigned-0001063	#D57533	chr13
unassigned-0001064	#E6C47F	chr22
unassigned-0001065	#E6C47F	chr22
unassigned-0001066	#E6C47F	chr22
unassigned-0001067	#E6C47F	chr22
unassigned-0001068	#E6C47F	chr22
unassigned-0001069	#E6C47F	chr22
unassigned-0001070	#D57533	chr13
unassigned-0001071	#D57533	chr13
unassigned-0001072	#D57533	chr13
unassigned-0001073	#D57533	chr13
unassigned-0001074	#737373	chr14
unassigned-0001075	#E69F00	chr1
unassigned-0001076	#D57533	chr13
unassigned-0001078	#D57533	chr13
unassigned-0001079	#D57533	chr13
unassigned-0001080	#D57533	chr13
unassigned-0001081	#D57533	chr13
unassigned-0001083	#808080	chr21
unassigned-0001084	#808080	chr21
unassigned-0001085	#808080	chr21
unassigned-0001086	#808080	chr21
unassigned-0001087	#D57533	chr13
unassigned-0001088	#D57533	chr13
unassigned-0001089	#D57533	chr13
unassigned-0001090	#E6B847	chr15
unassigned-0001091	#808080	chr21
unassigned-0001093	#56B4E9	chr2
unassigned-0001094	#E69F00	chr1
unassigned-0001095	#E69F00	chr1
unassigned-0001096	#E69F00	chr1
unassigned-0001097	#56B4E9	chr2
unassigned-0001098	#D57533	chr13
unassigned-0001099	#E6C47F	chr22
unassigned-0001100	#00B28C	chr17
unassigned-0001101	#808080	chr21
unassigned-0001102	#009E73	chr3
unassigned-0001103	#CCA0BF	chr18
unassigned-0001104	#CCA0BF	chr18
unassigned-0001105	#CCA0BF	chr18
unassigned-0001106	#D57533	chr13
unassigned-0001107	#E6C47F	chr22
unassigned-0001108	#E6C47F	chr22
unassigned-0001109	#E6AB23	chr8
unassigned-0001110	#D57533	chr13
unassigned-0001111	#808080	chr21
unassigned-0001112	#E6C47F	chr22
unassigned-0001113	#E6C47F	chr22
unassigned-0001114	#E6C47F	chr22
unassigned-0001116	#567DE9	chr16
unassigned-0001117	#567DE9	chr16
unassigned-0001118	#737373	chr14
unassigned-0001119	#56B4E9	chr2
unassigned-0001120	#56B4E9	chr2
unassigned-0001121	#D57533	chr13
unassigned-0001122	#CC8DB3	chr11
unassigned-0001124	#00B28C	chr17
unassigned-0001125	#00B28C	chr17
unassigned-0001126	#D57533	chr13
unassigned-0001127	#D57533	chr13
unassigned-0001128	#E6B847	chr15
unassigned-0001129	#D57533	chr13
unassigned-0001130	#808080	chr21
unassigned-0001131	#D57533	chr13
unassigned-0001132	#E6C47F	chr22
unassigned-0001133	#E6C47F	chr22
unassigned-0001134	#D57533	chr13
unassigned-0001135	#D57533	chr13
unassigned-0001136	#737373	chr14
unassigned-0001137	#808080	chr21
unassigned-0001138	#E6AB23	chr8
unassigned-0001139	#D57533	chr13
unassigned-0001140	#D57533	chr13
unassigned-0001141	#808080	chr21
unassigned-0001142	#E6B847	chr15
unassigned-0001143	#E6B847	chr15
unassigned-0001144	#E6C47F	chr22
unassigned-0001145	#D57533	chr13
unassigned-0001146	#D57533	chr13
unassigned-0001147	#D57533	chr13
unassigned-0001148	#00B28C	chr17
unassigned-0001149	#E6AB23	chr8
unassigned-0001151	#CC8DB3	chr11
unassigned-0001152	#737373	chr14
unassigned-0001153	#808080	chr21
unassigned-0001154	#D57533	chr13
unassigned-0001155	#808080	chr21
unassigned-0001156	#808080	chr21
unassigned-0001157	#808080	chr21
unassigned-0001159	#737373	chr14
unassigned-0001160	#808080	chr21
unassigned-0001161	#808080	chr21
unassigned-0001162	#808080	chr21
unassigned-0001163	#D57533	chr13
unassigned-0001164	#808080	chr21
unassigned-0001165	#E6B847	chr15
unassigned-0001166	#E6B847	chr15
unassigned-0001167	#D57533	chr13
unassigned-0001168	#808080	chr21
unassigned-0001169	#808080	chr21
unassigned-0001170	#808080	chr21
unassigned-0001171	#808080	chr21
unassigned-0001172	#D57533	chr13
unassigned-0001173	#D57533	chr13
unassigned-0001174	#D57533	chr13
unassigned-0001175	#D57533	chr13
unassigned-0001176	#737373	chr14
unassigned-0001177	#D57533	chr13
unassigned-0001178	#737373	chr14
unassigned-0001179	#737373	chr14
unassigned-0001180	#808080	chr21
unassigned-0001181	#808080	chr21
unassigned-0001182	#808080	chr21
unassigned-0001183	#808080	chr21
unassigned-0001184	#D57533	chr13
unassigned-0001185	#1A7FBA	chr12
unassigned-0001186	#D57533	chr13
unassigned-0001187	#737373	chr14
unassigned-0001188	#808080	chr21
unassigned-0001189	#E6C47F	chr22
unassigned-0001192	#D57533	chr13
unassigned-0001193	#808080	chr21
