contig	color	chromosome
unassigned-0000882	#E6C47F	chr22
unassigned-0000883	#E6C47F	chr22
unassigned-0000884	#E6C47F	chr22
unassigned-0000885	#E6C47F	chr22
unassigned-0000886	#00A880	chr10
unassigned-0000887	#737373	chr14
unassigned-0000888	#D57533	chr13
unassigned-0000889	#E69F00	chr1
unassigned-0000890	#0072B2	chr5
unassigned-0000891	#00B28C	chr17
unassigned-0000892	#00B28C	chr17
unassigned-0000893	#666666	chr7
unassigned-0000894	#666666	chr7
unassigned-0000895	#666666	chr7
unassigned-0000896	#666666	chr7
unassigned-0000897	#666666	chr7
unassigned-0000898	#666666	chr7
unassigned-0000899	#737373	chr14
unassigned-0000900	#808080	chr21
unassigned-0000901	#808080	chr21
unassigned-0000902	#808080	chr21
unassigned-0000903	#808080	chr21
unassigned-0000904	#E6C47F	chr22
unassigned-0000905	#666666	chr7
unassigned-0000906	#666666	chr7
unassigned-0000907	#D57533	chr13
unassigned-0000908	#737373	chr14
unassigned-0000909	#737373	chr14
unassigned-0000910	#D57533	chr13
unassigned-0000911	#D57533	chr13
unassigned-0000912	#E6C47F	chr22
unassigned-0000913	#E6C47F	chr22
unassigned-0000914	#D57533	chr13
unassigned-0000915	#E6C47F	chr22
unassigned-0000916	#808080	chr21
unassigned-0000917	#5699E9	chr9
unassigned-0000918	#5699E9	chr9
unassigned-0000919	#5699E9	chr9
unassigned-0000920	#56B4E9	chr2
unassigned-0000921	#E69F00	chr1
unassigned-0000922	#CC79A7	chr4
unassigned-0000923	#5699E9	chr9
unassigned-0000924	#E69F00	chr1
unassigned-0000925	#D57533	chr13
unassigned-0000926	#CCA0BF	chr18
unassigned-0000927	#D57533	chr13
unassigned-0000928	#338CC2	chr19
unassigned-0000929	#567DE9	chr16
unassigned-0000930	#567DE9	chr16
unassigned-0000931	#338CC2	chr19
unassigned-0000932	#D57533	chr13
unassigned-0000933	#5699E9	chr9
unassigned-0000934	#5699E9	chr9
unassigned-0000935	#737373	chr14
unassigned-0000936	#0072B2	chr5
unassigned-0000937	#D55E00	chr6
unassigned-0000938	#5699E9	chr9
unassigned-0000939	#5699E9	chr9
unassigned-0000940	#5699E9	chr9
unassigned-0000941	#737373	chr14
unassigned-0000942	#737373	chr14
unassigned-0000943	#808080	chr21
unassigned-0000944	#D57533	chr13
unassigned-0000945	#D57533	chr13
unassigned-0000946	#D57533	chr13
unassigned-0000947	#00B28C	chr17
unassigned-0000948	#D57533	chr13
unassigned-0000949	#00B28C	chr17
unassigned-0000950	#E6C47F	chr22
unassigned-0000951	#E6C47F	chr22
unassigned-0000952	#737373	chr14
unassigned-0000953	#D57533	chr13
unassigned-0000954	#009E73	chr3
unassigned-0000955	#009E73	chr3
unassigned-0000956	#009E73	chr3
unassigned-0000957	#567DE9	chr16
unassigned-0000958	#0072B2	chr5
unassigned-0000959	#0072B2	chr5
unassigned-0000960	#00A880	chr10
unassigned-0000961	#567DE9	chr16
unassigned-0000962	#567DE9	chr16
unassigned-0000963	#808080	chr21
unassigned-0000964	#666666	chr7
unassigned-0000966	#D57533	chr13
unassigned-0000967	#666666	chr7
unassigned-0000968	#D57533	chr13
unassigned-0000970	#567DE9	chr16
unassigned-0000971	#666666	chr7
unassigned-0000972	#666666	chr7
unassigned-0000974	#338CC2	chr19
unassigned-0000975	#666666	chr7
unassigned-0000976	#00A880	chr10
unassigned-0000977	#00A880	chr10
unassigned-0000978	#666666	chr7
unassigned-0000979	#E69F00	chr1
unassigned-0000980	#E69F00	chr1
unassigned-0000981	#E69F00	chr1
unassigned-0000982	#009E73	chr3
unassigned-0000983	#CC8DB3	chr11
unassigned-0000984	#CC8DB3	chr11
unassigned-0000985	#E6B847	chr15
unassigned-0000986	#567DE9	chr16
unassigned-0000987	#737373	chr14
unassigned-0000989	#E69F00	chr1
unassigned-0000990	#D55E00	chr6
unassigned-0000991	#E69F00	chr1
unassigned-0000995	#E69F00	chr1
unassigned-0000996	#CC8DB3	chr11
unassigned-0000997	#CC79A7	chr4
unassigned-0000998	#CC79A7	chr4
unassigned-0000999	#CC79A7	chr4
unassigned-0001000	#D55E00	chr6
unassigned-0001001	#338CC2	chr19
unassigned-0001002	#338CC2	chr19
unassigned-0001003	#E69F00	chr1
unassigned-0001004	#E69F00	chr1
unassigned-0001005	#E69F00	chr1
unassigned-0001006	#567DE9	chr16
unassigned-0001007	#338CC2	chr19
unassigned-0001009	#666666	chr7
unassigned-0001010	#666666	chr7
unassigned-0001011	#D57533	chr13
unassigned-0001012	#666666	chr7
unassigned-0001013	#E69F00	chr1
unassigned-0001014	#666666	chr7
unassigned-0001015	#E6C47F	chr22
unassigned-0001016	#E6C47F	chr22
unassigned-0001017	#666666	chr7
unassigned-0001018	#E69F00	chr1
unassigned-0001019	#567DE9	chr16
unassigned-0001020	#338CC2	chr19
unassigned-0001021	#E6C47F	chr22
unassigned-0001024	#808080	chr21
unassigned-0001025	#808080	chr21
unassigned-0001027	#D57533	chr13
unassigned-0001028	#E6C47F	chr22
unassigned-0001029	#E6B847	chr15
unassigned-0001030	#E6B847	chr15
unassigned-0001031	#E6B847	chr15
unassigned-0001032	#E6B847	chr15
unassigned-0001033	#808080	chr21
unassigned-0001034	#808080	chr21
unassigned-0001036	#CC8DB3	chr11
unassigned-0001037	#CC8DB3	chr11
unassigned-0001038	#E6B847	chr15
unassigned-0001039	#567DE9	chr16
unassigned-0001040	#D57533	chr13
unassigned-0001041	#D57533	chr13
unassigned-0001042	#808080	chr21
unassigned-0001043	#808080	chr21
unassigned-0001044	#E69F00	chr1
unassigned-0001045	#E69F00	chr1
unassigned-0001048	#D57533	chr13
unassigned-0001049	#666666	chr7
unassigned-0001050	#D57533	chr13
unassigned-0001051	#E6C47F	chr22
unassigned-0001052	#E6B847	chr15
unassigned-0001053	#D57533	chr13
unassigned-0001054	#666666	chr7
unassigned-0001055	#808080	chr21
unassigned-0001057	#808080	chr21
unassigned-0001058	#D57533	chr13
unassigned-0001059	#808080	chr21
unassigned-0001060	#808080	chr21
unassigned-0001064	#666666	chr7
unassigned-0001065	#CC8DB3	chr11
unassigned-0001066	#CC8DB3	chr11
