contig	color	chromosome
unassigned-0000806	#CCA0BF	chr18
unassigned-0000807	#56B4E9	chr2
unassigned-0000808	#E6B847	chr15
unassigned-0000809	#E6C47F	chr22
unassigned-0000810	#D57533	chr13
unassigned-0000811	#666666	chr7
unassigned-0000812	#737373	chr14
unassigned-0000813	#D57533	chr13
unassigned-0000814	#E6B847	chr15
unassigned-0000815	#737373	chr14
unassigned-0000816	#737373	chr14
unassigned-0000817	#E6B847	chr15
unassigned-0000818	#E6B847	chr15
unassigned-0000819	#666666	chr7
unassigned-0000820	#CCA0BF	chr18
unassigned-0000821	#CCA0BF	chr18
unassigned-0000822	#CCA0BF	chr18
unassigned-0000823	#CC8DB3	chr11
unassigned-0000824	#CC79A7	chr4
unassigned-0000825	#1A7FBA	chr12
unassigned-0000826	#567DE9	chr16
unassigned-0000827	#666666	chr7
unassigned-0000828	#737373	chr14
unassigned-0000829	#737373	chr14
unassigned-0000830	#737373	chr14
unassigned-0000831	#00B28C	chr17
unassigned-0000832	#00B28C	chr17
unassigned-0000833	#CC79A7	chr4
unassigned-0000834	#E6AB23	chr8
unassigned-0000835	#00B28C	chr17
unassigned-0000836	#00B28C	chr17
unassigned-0000838	#E6C47F	chr22
unassigned-0000839	#E6C47F	chr22
unassigned-0000841	#00B28C	chr17
unassigned-0000842	#E6B847	chr15
unassigned-0000843	#808080	chr21
unassigned-0000844	#808080	chr21
unassigned-0000845	#E6B847	chr15
unassigned-0000846	#D57533	chr13
unassigned-0000847	#D57533	chr13
unassigned-0000848	#E6B847	chr15
unassigned-0000849	#D57533	chr13
unassigned-0000851	#00B28C	chr17
unassigned-0000852	#D57533	chr13
unassigned-0000853	#E6B847	chr15
unassigned-0000854	#666666	chr7
unassigned-0000855	#D57533	chr13
unassigned-0000857	#00B28C	chr17
unassigned-0000858	#737373	chr14
unassigned-0000859	#737373	chr14
unassigned-0000860	#D57533	chr13
unassigned-0000861	#E6B847	chr15
unassigned-0000862	#D57533	chr13
unassigned-0000863	#E6B847	chr15
unassigned-0000864	#D57533	chr13
unassigned-0000865	#E6B847	chr15
unassigned-0000866	#56B4E9	chr2
unassigned-0000867	#808080	chr21
unassigned-0000868	#808080	chr21
unassigned-0000869	#D57533	chr13
unassigned-0000870	#D57533	chr13
unassigned-0000871	#D57533	chr13
unassigned-0000872	#D57533	chr13
unassigned-0000873	#D57533	chr13
unassigned-0000874	#CC79A7	chr4
unassigned-0000875	#CC79A7	chr4
unassigned-0000876	#808080	chr21
unassigned-0000877	#808080	chr21
unassigned-0000878	#E6B847	chr15
unassigned-0000879	#E6B847	chr15
unassigned-0000880	#D57533	chr13
unassigned-0000881	#E6C47F	chr22
unassigned-0000882	#D57533	chr13
unassigned-0000883	#D57533	chr13
unassigned-0000884	#D57533	chr13
unassigned-0000885	#8C564B	chrY
unassigned-0000886	#D57533	chr13
unassigned-0000887	#666666	chr7
unassigned-0000888	#D57533	chr13
unassigned-0000889	#56B4E9	chr2
unassigned-0000891	#E6B847	chr15
unassigned-0000892	#E6B847	chr15
unassigned-0000893	#D57533	chr13
unassigned-0000894	#D57533	chr13
unassigned-0000895	#D57533	chr13
unassigned-0000896	#D57533	chr13
unassigned-0000898	#D57533	chr13
unassigned-0000899	#808080	chr21
unassigned-0000900	#5699E9	chr9
unassigned-0000901	#D57533	chr13
unassigned-0000902	#D57533	chr13
unassigned-0000903	#808080	chr21
unassigned-0000904	#808080	chr21
unassigned-0000905	#D57533	chr13
unassigned-0000906	#E6B847	chr15
unassigned-0000907	#D57533	chr13
unassigned-0000909	#D57533	chr13
unassigned-0000910	#E6B847	chr15
unassigned-0000911	#D57533	chr13
unassigned-0000912	#D57533	chr13
unassigned-0000914	#D57533	chr13
unassigned-0000915	#737373	chr14
unassigned-0000916	#5699E9	chr9
unassigned-0000918	#00B28C	chr17
unassigned-0000920	#56B4E9	chr2
unassigned-0000921	#56B4E9	chr2
unassigned-0000922	#808080	chr21
unassigned-0000923	#D57533	chr13
unassigned-0000924	#E6AB23	chr8
unassigned-0000926	#E6C47F	chr22
unassigned-0000928	#808080	chr21
unassigned-0000929	#D57533	chr13
unassigned-0000932	#D57533	chr13
unassigned-0000933	#D57533	chr13
unassigned-0000934	#D57533	chr13
unassigned-0000935	#808080	chr21
unassigned-0000936	#808080	chr21
unassigned-0000937	#808080	chr21
unassigned-0000938	#56B4E9	chr2
unassigned-0000939	#00B28C	chr17
unassigned-0000940	#D57533	chr13
unassigned-0000941	#5699E9	chr9
unassigned-0000942	#5699E9	chr9
unassigned-0000944	#56B4E9	chr2
unassigned-0000945	#D57533	chr13
unassigned-0000946	#D57533	chr13
unassigned-0000947	#D57533	chr13
unassigned-0000948	#D57533	chr13
unassigned-0000949	#1A7FBA	chr12
unassigned-0000951	#5699E9	chr9
unassigned-0000952	#666666	chr7
unassigned-0000953	#00B28C	chr17
unassigned-0000954	#CCA0BF	chr18
unassigned-0000955	#CCA0BF	chr18
unassigned-0000956	#E6C47F	chr22
unassigned-0000957	#E6B847	chr15
unassigned-0000958	#808080	chr21
unassigned-0000959	#808080	chr21
unassigned-0000960	#808080	chr21
unassigned-0000961	#808080	chr21
unassigned-0000962	#808080	chr21
unassigned-0000963	#E6C47F	chr22
unassigned-0000964	#808080	chr21
unassigned-0000965	#808080	chr21
unassigned-0000966	#808080	chr21
unassigned-0000967	#808080	chr21
unassigned-0000968	#808080	chr21
unassigned-0000969	#808080	chr21
unassigned-0000970	#D57533	chr13
unassigned-0000971	#D57533	chr13
unassigned-0000972	#D57533	chr13
unassigned-0000973	#808080	chr21
unassigned-0000974	#808080	chr21
unassigned-0000975	#808080	chr21
unassigned-0000977	#56B4E9	chr2
unassigned-0000978	#CCA0BF	chr18
unassigned-0000979	#E6B847	chr15
unassigned-0000980	#56B4E9	chr2
unassigned-0000981	#00A880	chr10
unassigned-0000982	#E6C47F	chr22
unassigned-0000983	#E6C47F	chr22
unassigned-0000984	#E6C47F	chr22
unassigned-0000985	#E6C47F	chr22
unassigned-0000986	#E6C47F	chr22
unassigned-0000987	#00B28C	chr17
unassigned-0000988	#00B28C	chr17
unassigned-0000989	#00B28C	chr17
unassigned-0000990	#56B4E9	chr2
unassigned-0000991	#00B28C	chr17
unassigned-0000992	#00B28C	chr17
unassigned-0000993	#808080	chr21
unassigned-0000994	#808080	chr21
unassigned-0000995	#D57533	chr13
unassigned-0000996	#D57533	chr13
unassigned-0000997	#D57533	chr13
unassigned-0000998	#009E73	chr3
unassigned-0000999	#567DE9	chr16
unassigned-0001000	#D57533	chr13
unassigned-0001001	#D57533	chr13
unassigned-0001002	#D57533	chr13
unassigned-0001003	#E6B847	chr15
unassigned-0001004	#D57533	chr13
unassigned-0001005	#737373	chr14
unassigned-0001006	#737373	chr14
unassigned-0001007	#CC8DB3	chr11
unassigned-0001009	#D55E00	chr6
unassigned-0001010	#567DE9	chr16
unassigned-0001011	#E6C47F	chr22
unassigned-0001012	#E6C47F	chr22
unassigned-0001013	#E6C47F	chr22
unassigned-0001014	#D55E00	chr6
unassigned-0001015	#D58C66	chr20
unassigned-0001016	#E69F00	chr1
unassigned-0001017	#E6B847	chr15
unassigned-0001018	#567DE9	chr16
unassigned-0001019	#E6B847	chr15
unassigned-0001020	#E6B847	chr15
unassigned-0001021	#E6B847	chr15
unassigned-0001024	#CC8DB3	chr11
unassigned-0001025	#56B4E9	chr2
unassigned-0001026	#CC8DB3	chr11
unassigned-0001028	#009E73	chr3
unassigned-0001029	#0072B2	chr5
unassigned-0001030	#0072B2	chr5
unassigned-0001031	#808080	chr21
unassigned-0001032	#D57533	chr13
unassigned-0001033	#00B28C	chr17
unassigned-0001034	#E6C47F	chr22
unassigned-0001035	#E6B847	chr15
unassigned-0001036	#56B4E9	chr2
unassigned-0001037	#666666	chr7
unassigned-0001038	#D57533	chr13
unassigned-0001039	#CC8DB3	chr11
unassigned-0001040	#338CC2	chr19
unassigned-0001041	#D57533	chr13
unassigned-0001042	#1A7FBA	chr12
unassigned-0001043	#D57533	chr13
unassigned-0001044	#808080	chr21
unassigned-0001045	#D57533	chr13
unassigned-0001046	#808080	chr21
unassigned-0001047	#D57533	chr13
unassigned-0001048	#D55E00	chr6
unassigned-0001050	#808080	chr21
unassigned-0001051	#56B4E9	chr2
unassigned-0001052	#CC79A7	chr4
unassigned-0001054	#D57533	chr13
unassigned-0001055	#737373	chr14
unassigned-0001057	#D58C66	chr20
unassigned-0001059	#56B4E9	chr2
unassigned-0001060	#00B28C	chr17
unassigned-0001061	#CC8DB3	chr11
unassigned-0001062	#CC8DB3	chr11
unassigned-0001063	#009E73	chr3
unassigned-0001064	#567DE9	chr16
unassigned-0001065	#56B4E9	chr2
unassigned-0001066	#56B4E9	chr2
unassigned-0001067	#56B4E9	chr2
unassigned-0001068	#E6B847	chr15
