contig	color	chromosome
unassigned-0000819	#E6C47F	chr22
unassigned-0000820	#E6C47F	chr22
unassigned-0000821	#CC8DB3	chr11
unassigned-0000822	#737373	chr14
unassigned-0000823	#D57533	chr13
unassigned-0000824	#E6C47F	chr22
unassigned-0000825	#D57533	chr13
unassigned-0000826	#737373	chr14
unassigned-0000827	#808080	chr21
unassigned-0000829	#E6C47F	chr22
unassigned-0000830	#D57533	chr13
unassigned-0000831	#D57533	chr13
unassigned-0000832	#D57533	chr13
unassigned-0000835	#E6C47F	chr22
unassigned-0000836	#D57533	chr13
unassigned-0000837	#E69F00	chr1
unassigned-0000840	#0072B2	chr5
unassigned-0000842	#5699E9	chr9
unassigned-0000844	#808080	chr21
unassigned-0000845	#808080	chr21
unassigned-0000846	#808080	chr21
unassigned-0000847	#1A7FBA	chr12
unassigned-0000848	#808080	chr21
unassigned-0000849	#808080	chr21
unassigned-0000850	#808080	chr21
unassigned-0000851	#808080	chr21
unassigned-0000852	#808080	chr21
unassigned-0000853	#808080	chr21
unassigned-0000854	#808080	chr21
unassigned-0000855	#8C564B	chrY
unassigned-0000856	#808080	chr21
unassigned-0000857	#E6C47F	chr22
unassigned-0000858	#E6C47F	chr22
unassigned-0000860	#D57533	chr13
unassigned-0000861	#808080	chr21
unassigned-0000862	#808080	chr21
unassigned-0000863	#D57533	chr13
unassigned-0000864	#D57533	chr13
unassigned-0000865	#5699E9	chr9
unassigned-0000866	#D57533	chr13
unassigned-0000867	#D57533	chr13
unassigned-0000868	#E6C47F	chr22
unassigned-0000869	#808080	chr21
unassigned-0000872	#5699E9	chr9
unassigned-0000873	#E6C47F	chr22
unassigned-0000874	#E6C47F	chr22
unassigned-0000875	#D57533	chr13
unassigned-0000879	#E6B847	chr15
unassigned-0000880	#E6C47F	chr22
unassigned-0000881	#E6C47F	chr22
unassigned-0000882	#D57533	chr13
unassigned-0000883	#E6C47F	chr22
unassigned-0000884	#E6B847	chr15
unassigned-0000885	#D57533	chr13
unassigned-0000886	#E6C47F	chr22
unassigned-0000887	#D57533	chr13
unassigned-0000888	#E69F00	chr1
unassigned-0000889	#808080	chr21
unassigned-0000890	#E6C47F	chr22
unassigned-0000891	#E6C47F	chr22
unassigned-0000893	#D57533	chr13
unassigned-0000894	#D57533	chr13
unassigned-0000895	#D57533	chr13
unassigned-0000896	#D57533	chr13
unassigned-0000897	#D57533	chr13
unassigned-0000898	#E6C47F	chr22
unassigned-0000899	#E6C47F	chr22
unassigned-0000900	#E6C47F	chr22
unassigned-0000901	#E6C47F	chr22
unassigned-0000902	#808080	chr21
unassigned-0000903	#E6C47F	chr22
unassigned-0000904	#808080	chr21
unassigned-0000905	#E6C47F	chr22
unassigned-0000906	#808080	chr21
unassigned-0000908	#E6C47F	chr22
unassigned-0000909	#D57533	chr13
unassigned-0000910	#E6C47F	chr22
unassigned-0000911	#D57533	chr13
unassigned-0000912	#5699E9	chr9
unassigned-0000914	#E6C47F	chr22
unassigned-0000915	#E6C47F	chr22
unassigned-0000916	#E6C47F	chr22
unassigned-0000917	#D57533	chr13
unassigned-0000918	#E6B847	chr15
unassigned-0000919	#D57533	chr13
unassigned-0000920	#D57533	chr13
unassigned-0000921	#E6C47F	chr22
unassigned-0000922	#E6C47F	chr22
unassigned-0000923	#808080	chr21
unassigned-0000924	#D57533	chr13
unassigned-0000925	#808080	chr21
unassigned-0000926	#D57533	chr13
unassigned-0000927	#E6B847	chr15
unassigned-0000928	#E6B847	chr15
unassigned-0000929	#808080	chr21
unassigned-0000930	#737373	chr14
unassigned-0000931	#E6C47F	chr22
unassigned-0000932	#D57533	chr13
unassigned-0000933	#808080	chr21
unassigned-0000934	#D57533	chr13
unassigned-0000935	#E6C47F	chr22
unassigned-0000936	#E6C47F	chr22
unassigned-0000937	#D57533	chr13
unassigned-0000938	#E6C47F	chr22
unassigned-0000939	#E6C47F	chr22
unassigned-0000940	#E6C47F	chr22
unassigned-0000941	#E6C47F	chr22
unassigned-0000943	#E6C47F	chr22
unassigned-0000944	#E6C47F	chr22
unassigned-0000945	#E6C47F	chr22
unassigned-0000946	#E6C47F	chr22
unassigned-0000947	#E6C47F	chr22
unassigned-0000948	#E6C47F	chr22
unassigned-0000949	#E6C47F	chr22
unassigned-0000950	#E6C47F	chr22
unassigned-0000951	#E6C47F	chr22
unassigned-0000953	#E6C47F	chr22
unassigned-0000954	#808080	chr21
unassigned-0000956	#808080	chr21
unassigned-0000957	#808080	chr21
unassigned-0000958	#808080	chr21
unassigned-0000959	#808080	chr21
unassigned-0000960	#E6C47F	chr22
unassigned-0000961	#CCA0BF	chr18
unassigned-0000962	#D57533	chr13
unassigned-0000963	#E6C47F	chr22
unassigned-0000964	#E6C47F	chr22
unassigned-0000965	#E6C47F	chr22
unassigned-0000966	#E6C47F	chr22
unassigned-0000967	#E6C47F	chr22
unassigned-0000968	#E6C47F	chr22
unassigned-0000969	#E6C47F	chr22
unassigned-0000971	#737373	chr14
unassigned-0000972	#E6C47F	chr22
unassigned-0000973	#E6C47F	chr22
unassigned-0000974	#E6C47F	chr22
unassigned-0000975	#E6C47F	chr22
unassigned-0000976	#E6C47F	chr22
unassigned-0000977	#E6C47F	chr22
unassigned-0000978	#D57533	chr13
unassigned-0000979	#E6C47F	chr22
unassigned-0000980	#E6C47F	chr22
unassigned-0000981	#D57533	chr13
unassigned-0000982	#E6C47F	chr22
unassigned-0000983	#D57533	chr13
unassigned-0000984	#E6C47F	chr22
unassigned-0000985	#E6C47F	chr22
unassigned-0000986	#D57533	chr13
unassigned-0000987	#D57533	chr13
unassigned-0000988	#E6C47F	chr22
unassigned-0000989	#E69F00	chr1
unassigned-0000990	#E69F00	chr1
unassigned-0000991	#E69F00	chr1
unassigned-0000992	#E69F00	chr1
unassigned-0000993	#E69F00	chr1
unassigned-0000994	#E6C47F	chr22
unassigned-0000995	#E6C47F	chr22
unassigned-0000996	#E6B847	chr15
unassigned-0000997	#737373	chr14
unassigned-0000999	#D57533	chr13
unassigned-0001000	#E6B847	chr15
unassigned-0001001	#808080	chr21
unassigned-0001002	#CCA0BF	chr18
unassigned-0001003	#D57533	chr13
unassigned-0001004	#E69F00	chr1
