contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000451	59018	unassigned	chr22	56974	56974	1	satellite
unassigned-0000726	70187	unassigned	chr2	69971	0	0	non_satellite
unassigned-0000727	139888	unassigned	chr8	139550	0	0	non_satellite
unassigned-0000412	78213	unassigned	chr21	21456	21456	1	satellite
unassigned-0000495	33598	unassigned	chr16	48722	24361	0.5	satellite
unassigned-0000728	58156	unassigned	chr8	58160	0	0	non_satellite
unassigned-0000180	35183	unassigned	chr7	35083	0	0	non_satellite
unassigned-0000496	56358	unassigned	chr16	307962	51327	0.166667	non_satellite
unassigned-0000729	34215	unassigned	chr12	33902	0	0	non_satellite
unassigned-0000455	31015	unassigned	chr5	30977	0	0	non_satellite
unassigned-0000181	38432	unassigned	chr16	38417	0	0	non_satellite
unassigned-0000456	72610	unassigned	chr21	24593	24593	1	satellite
unassigned-0000182	76398	unassigned	chr7	76397	0	0	non_satellite
