contig	color
contig-0000858	#9467BD	chrX
contig-0000859	#E6C47F	chr22
contig-0000860	#808080	chr21
contig-0000861	#808080	chr21
contig-0000862	#808080	chr21
contig-0000863	#E6C47F	chr22
contig-0000864	#E6C47F	chr22
contig-0000865	#E6C47F	chr22
contig-0000866	#E6C47F	chr22
contig-0000867	#E6C47F	chr22
contig-0000868	#E6C47F	chr22
contig-0000869	#E6C47F	chr22
contig-0000870	#E6C47F	chr22
contig-0000871	#E6C47F	chr22
contig-0000872	#E6C47F	chr22
contig-0000873	#808080	chr21
contig-0000874	#E6C47F	chr22
contig-0000875	#E6C47F	chr22
contig-0000876	#E6C47F	chr22
contig-0000877	#E6C47F	chr22
contig-0000878	#E6C47F	chr22
contig-0000880	#808080	chr21
contig-0000881	#E6C47F	chr22
contig-0000882	#808080	chr21
contig-0000883	#E6C47F	chr22
contig-0000884	#CC79A7	chr4
contig-0000885	#808080	chr21
contig-0000886	#D55E00	chr6
contig-0000887	#D55E00	chr6
contig-0000888	#D55E00	chr6
contig-0000890	#D57533	chr13
contig-0000891	#D57533	chr13
contig-0000892	#D57533	chr13
contig-0000893	#D57533	chr13
contig-0000894	#808080	chr21
contig-0000895	#E69F00	chr1
contig-0000896	#E69F00	chr1
contig-0000897	#E69F00	chr1
contig-0000898	#E69F00	chr1
contig-0000899	#E69F00	chr1
contig-0000900	#E69F00	chr1
contig-0000901	#E69F00	chr1
contig-0000902	#E69F00	chr1
contig-0000903	#E6AB23	chr8
contig-0000904	#E6AB23	chr8
contig-0000905	#E6AB23	chr8
contig-0000906	#D57533	chr13
contig-0000907	#E6C47F	chr22
contig-0000908	#E6AB23	chr8
contig-0000909	#1A7FBA	chr12
contig-0000910	#1A7FBA	chr12
contig-0000911	#1A7FBA	chr12
contig-0000912	#0072B2	chr5
contig-0000913	#0072B2	chr5
contig-0000914	#0072B2	chr5
contig-0000915	#0072B2	chr5
contig-0000916	#009E73	chr3
contig-0000917	#009E73	chr3
contig-0000918	#E6C47F	chr22
contig-0000919	#009E73	chr3
contig-0000920	#009E73	chr3
contig-0000921	#009E73	chr3
contig-0000922	#CC8DB3	chr11
contig-0000923	#CC8DB3	chr11
contig-0000924	#CC8DB3	chr11
contig-0000925	#D57533	chr13
contig-0000926	#666666	chr7
contig-0000927	#666666	chr7
contig-0000928	#E6B847	chr15
contig-0000929	#666666	chr7
contig-0000930	#666666	chr7
contig-0000931	#666666	chr7
contig-0000932	#666666	chr7
contig-0000933	#666666	chr7
contig-0000934	#E6AB23	chr8
contig-0000935	#E6AB23	chr8
contig-0000936	#E6AB23	chr8
contig-0000937	#E6AB23	chr8
contig-0000938	#E6AB23	chr8
contig-0000939	#808080	chr21
contig-0000940	#D55E00	chr6
contig-0000941	#D55E00	chr6
contig-0000942	#E6AB23	chr8
contig-0000943	#1A7FBA	chr12
contig-0000944	#1A7FBA	chr12
contig-0000945	#1A7FBA	chr12
contig-0000946	#D57533	chr13
contig-0000947	#1A7FBA	chr12
contig-0000948	#1A7FBA	chr12
contig-0000949	#666666	chr7
contig-0000950	#666666	chr7
contig-0000951	#666666	chr7
contig-0000952	#666666	chr7
contig-0000953	#666666	chr7
contig-0000954	#9467BD	chrX
contig-0000955	#E6C47F	chr22
contig-0000956	#9467BD	chrX
contig-0000957	#808080	chr21
contig-0000958	#CC8DB3	chr11
contig-0000959	#CC8DB3	chr11
contig-0000960	#CC8DB3	chr11
contig-0000961	#D55E00	chr6
contig-0000962	#D55E00	chr6
contig-0000963	#D55E00	chr6
contig-0000964	#D55E00	chr6
contig-0000965	#0072B2	chr5
contig-0000966	#0072B2	chr5
contig-0000967	#0072B2	chr5
contig-0000968	#00B28C	chr17
contig-0000969	#00B28C	chr17
contig-0000970	#00B28C	chr17
contig-0000971	#009E73	chr3
contig-0000972	#E6C47F	chr22
contig-0000973	#D58C66	chr20
contig-0000974	#D58C66	chr20
contig-0000975	#D58C66	chr20
contig-0000976	#D58C66	chr20
contig-0000977	#D58C66	chr20
contig-0000978	#56B4E9	chr2
contig-0000979	#56B4E9	chr2
contig-0000980	#56B4E9	chr2
contig-0000981	#56B4E9	chr2
contig-0000982	#56B4E9	chr2
contig-0000983	#0072B2	chr5
contig-0000984	#0072B2	chr5
contig-0000985	#0072B2	chr5
contig-0000986	#0072B2	chr5
contig-0000987	#0072B2	chr5
contig-0000988	#567DE9	chr16
contig-0000989	#567DE9	chr16
contig-0000990	#567DE9	chr16
contig-0000991	#567DE9	chr16
contig-0000992	#567DE9	chr16
contig-0000993	#808080	chr21
contig-0000994	#5699E9	chr9
contig-0000995	#5699E9	chr9
contig-0000996	#5699E9	chr9
contig-0000997	#5699E9	chr9
contig-0000998	#5699E9	chr9
contig-0000999	#5699E9	chr9
contig-0001000	#5699E9	chr9
contig-0001001	#5699E9	chr9
contig-0001002	#5699E9	chr9
