contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
haplotype2-0000140	624312	haplotype2	chr17	624558	0	0	non_satellite
haplotype2-0000141	110854	haplotype2	chr8	110809	0	0	non_satellite
haplotype2-0000143	725134	haplotype2	chr22	3900006	458891	0.117664	non_satellite
haplotype2-0000102	1765124	haplotype2	chr6	1662654	1662654	1	satellite
haplotype2-0000104	3828708	haplotype2	chr13	82111997	3573007	0.0435138	non_satellite
haplotype2-0000147	62378	haplotype2	chr17	20362	20362	1	satellite
haplotype2-0000149	437426	haplotype2	chr6	536560	536560	1	satellite
haplotype2-0000109	5377815	haplotype2	chr15	11950166	3780607	0.316364	non_satellite
unassigned-0001020	131814	unassigned	chr19	131600	0	0	non_satellite
unassigned-0001021	39417	unassigned	chr22	38753	38753	1	satellite
unassigned-0001064	50811	unassigned	chr7	50849	50849	1	satellite
unassigned-0001065	61007	unassigned	chr11	61003	61003	1	satellite
unassigned-0001066	41815	unassigned	chr11	41828	41828	1	satellite
unassigned-0001028	41989	unassigned	chr22	41343	41343	1	satellite
unassigned-0000720	31972	unassigned	chr1	31824	0	0	non_satellite
unassigned-0000490	123167	unassigned	chr10	123184	123184	1	satellite
unassigned-0000765	116411	unassigned	chr11	116400	116400	1	satellite
unassigned-0000450	188896	unassigned	chr21	403463	160126	0.396879	non_satellite
unassigned-0000451	91570	unassigned	chr3	91594	0	0	non_satellite
unassigned-0000410	256089	unassigned	chr17	256041	0	0	non_satellite
unassigned-0000726	42586	unassigned	chr9	42587	0	0	non_satellite
unassigned-0000493	42203	unassigned	chr14	42174	0	0	non_satellite
unassigned-0000452	158759	unassigned	chr7	158747	0	0	non_satellite
unassigned-0000411	65797	unassigned	chr17	65791	0	0	non_satellite
unassigned-0000727	77667	unassigned	chr9	77643	0	0	non_satellite
unassigned-0000728	30777	unassigned	chr7	30783	0	0	non_satellite
unassigned-0000454	126614	unassigned	chr3	126590	0	0	non_satellite
unassigned-0000180	153190	unassigned	chr21	169108	169108	1	satellite
unassigned-0000496	10493	unassigned	chr1	10450	0	0	non_satellite
unassigned-0000181	139166	unassigned	chr21	95776	95776	1	satellite
unassigned-0000456	73420	unassigned	chr15	73810	73810	1	satellite
unassigned-0000415	17494	unassigned	chr17	17493	0	0	non_satellite
unassigned-0000498	26523	unassigned	chr9	26493	26493	1	satellite
unassigned-0000457	56653	unassigned	chr12	56629	0	0	non_satellite
unassigned-0000499	62999	unassigned	chr14	62966	0	0	non_satellite
unassigned-0000459	916979	unassigned	chr22	6453262	987834	0.153075	non_satellite
